N	2gram	Vygotskiy__5	Mirosoze
138	и во	1	3
139	нет у	1	3
140	что они	5	3
141	в том	18	3
142	только в	10	3
143	есть в	1	3
144	не так	1	3
145	и никогда	1	3
146	тем что	5	3
147	от того	3	3
148	с другим	1	3
149	до сих	3	3
150	к которому	4	3
151	считает себя	1	3
152	с которым	1	3
153	сих пор	3	3
154	и от	2	3
155	отношении к	1	3
156	сказать что	13	3
157	не что	1	3
158	в своих	2	3
159	отношения к	2	2
160	сам по	1	2
161	себе путь	1	2
162	на высшую	5	2
163	поэтому он	2	2
164	не имеют	2	2
165	с таким	3	2
166	в сфере	5	2
167	который был	1	2
168	но она	1	2
169	принадлежит к	2	2
170	есть какая-то	1	2
171	же что	1	2
172	во всех	2	2
173	по отношению	12	2
174	есть по	1	2
175	она есть	1	2
176	более чем	1	2
177	в центре	2	2
178	как к	1	2
179	в мысли	6	2
180	говорит что	5	2
181	в действительности	3	2
182	то в	3	2
183	и этим	1	2
184	в которой	5	2
185	и тот	3	2
186	и те	1	2
187	если он	2	2
188	но на	1	2
189	дальше и	1	2
190	на его	2	2
191	этого вопроса	3	2
192	есть один	1	2
193	одной и	1	2
194	на этом	3	2
195	еще более	5	2
196	лишь в	1	2
197	свою противоположность	1	2
198	чем в	3	2
199	должно быть	8	2
200	в этих	3	2
201	закона и	1	2
202	точки зрения	18	2
203	ее в	3	2
204	место в	1	2
205	от его	1	2
206	и той	1	2
207	которые в	1	2
208	его до	1	2
209	стоит в	4	2
210	тогда когда	5	2
211	ничего не	5	2
212	к ней	1	2
213	связи с	3	2
214	как будто	2	2
215	не до	2	2
216	в основе	8	2
217	оно не	1	2
218	приходит к	3	2
219	мысль о	1	2
220	он так	1	2
221	можно было	5	2
222	есть также	1	2
223	еще в	3	2
224	после того	1	2
225	по себе	7	2
226	вот почему	3	2
227	и поэтому	2	2
228	и что	12	2
229	в сущности	13	2
230	к нему	3	2
231	другого в	1	2
232	способность к	3	2
233	все время	1	2
234	подобно тому	4	2
235	но с	2	2
236	мы видим	4	2
237	тот же	5	2
238	мы увидим	1	2
239	равно что	1	2
240	между тем	3	2
241	одни и	1	2
242	так что	4	2
243	уже в	1	2
244	ни одного	2	2
245	и других	1	2
246	много раз	1	2
247	были бы	1	2
248	он понял	1	2
249	или иной	1	2
250	и русская	1	2
251	что не	1	2
252	и своего	1	2
253	не означает	4	2
254	вместе с	4	2
255	что за	1	2
256	тому как	4	2
257	это есть	4	2
258	что же	1	2
259	да и	1	2
260	сам не	1	2
261	ничего кроме	1	2
262	но для	1	2
263	в более	2	2
264	сознания и	2	2
265	бы в	4	2
266	а в	3	2
267	к самым	1	2
268	отношением к	2	2
269	но этот	2	2
270	отношению к	12	2
271	к полному	2	1
272	стороны одной	1	1
273	что наконец	1	1
274	и то	4	1
275	приходят к	1	1
276	самом деле	3	1
277	он может	3	1
278	только потому	1	1
279	мере в	5	1
280	не иначе	2	1
281	из самых	1	1
282	от которых	1	1
283	должна быть	5	1
284	процесс а	1	1
285	мы не	3	1
286	что если	4	1
287	но по	1	1
288	для раскрытия	1	1
289	в учении	1	1
290	в решении	1	1
291	говорить о	3	1
292	в царство	1	1
293	это отношение	1	1
294	на практике	2	1
295	и ее	1	1
296	в будущем	1	1
297	что существует	1	1
298	вывод что	2	1
299	и этого	1	1
300	высшую ступень	5	1
301	быть в	2	1
302	и связь	1	1
303	значение и	1	1
304	если в	3	1
305	за пределы	4	1
306	сама по	4	1
307	которые не	2	1
308	с этим	3	1
309	все остальные	1	1
310	кто не	1	1
311	сознания в	3	1
312	могли бы	6	1
313	и как	3	1
314	в целом	4	1
315	формы в	1	1
316	все эти	4	1
317	этого как	1	1
318	отношение между	4	1
319	только один	2	1
320	чем его	3	1
321	на то	1	1
322	эту мысль	2	1
323	и другим	2	1
324	потребности в	2	1
325	когда это	1	1
326	и социальной	1	1
327	он должен	5	1
328	отношений между	2	1
329	его вовсе	1	1
330	в плане	1	1
331	что ни	1	1
332	имел бы	2	1
333	может понять	1	1
334	это один	1	1
335	сходство по	1	1
336	но все	2	1
337	значительной степени	1	1
338	что является	2	1
339	совпадают с	1	1
340	зрения так	1	1
341	сознание и	2	1
342	в другом	6	1
343	об этом	1	1
344	их и	2	1
345	говорил что	1	1
346	жизнь но	1	1
347	и менее	1	1
348	входит в	1	1
349	на протяжении	2	1
350	начала что	2	1
351	было бы	10	1
352	к миру	1	1
353	после этого	1	1
354	и тем	3	1
355	какой они	1	1
356	был поставлен	1	1
357	он принадлежит	1	1
358	собой новый	1	1
359	к которым	2	1
360	что совершенно	1	1
361	этого не	1	1
362	с тем	3	1
363	эту тему	1	1
364	и уже	1	1
365	которой он	1	1
366	нигде не	1	1
367	внешние условия	1	1
368	в чистом	1	1
369	в развитии	28	1
370	потому и	3	1
371	но если	6	1
372	как сама	1	1
373	сознания но	1	1
374	в котором	2	1
375	с точки	9	1
376	к одному	2	1
377	понимал что	1	1
378	это верно	1	1
379	себе а	1	1
380	той мере	3	1
381	должны были	2	1
382	ответить на	4	1
383	значение для	2	1
384	ума это	1	1
385	она в	1	1
386	и более	3	1
387	их в	2	1
388	между двумя	3	1
389	все три	1	1
390	нас к	3	1
391	и потом	2	1
392	вернемся к	1	1
393	одна сторона	1	1
394	но они	2	1
395	этими двумя	2	1
396	она существует	1	1
397	к этим	1	1
398	на самый	1	1
399	в самых	4	1
400	это с	1	1
401	о природе	1	1
402	закон и	2	1
403	учения о	2	1
404	можно видеть	1	1
405	своей природе	3	1
406	наоборот он	1	1
407	в сознании	1	1
408	того же	7	1
409	до того	2	1
410	уже и	1	1
411	и делает	1	1
412	что на	1	1
413	не потому	1	1
414	двумя противоположными	1	1
415	должен перейти	1	1
416	в момент	2	1
417	к единому	1	1
418	не могут	4	1
419	лежит в	2	1
420	место чем	1	1
421	отличается от	1	1
422	с проблемой	2	1
423	для такого	1	1
424	по сравнению	5	1
425	для себя	1	1
426	неспособность к	2	1
427	всего этого	1	1
428	в ее	1	1
429	говорит об	1	1
430	в пределах	4	1
431	приводит к	7	1
432	как с	3	1
433	природе своей	1	1
434	на нее	2	1
435	не с	2	1
436	которая была	1	1
437	мог бы	1	1
438	к тем	1	1
439	начинается в	2	1
440	на что	1	1
441	еще ни	1	1
442	новых и	1	1
443	связанная с	2	1
444	находится в	2	1
445	средством для	2	1
446	именно потому	2	1
447	но к	1	1
448	в самой	1	1
449	на вопрос	5	1
450	может не	1	1
451	ровно в	1	1
452	своему значению	1	1
453	путь к	1	1
454	это в	1	1
455	раньше чем	3	1
456	во втором	1	1
457	закона не	1	1
458	и только	1	1
459	тот момент	2	1
460	является представителем	1	1
461	слова для	1	1
462	уже из	1	1
463	происходит в	2	1
464	но так	1	1
465	только одной	1	1
466	ли он	1	1
467	в какой	6	1
468	в природе	1	1
469	внешних условий	1	1
470	в голове	1	1
471	со всеми	2	1
472	не то	4	1
473	и они	1	1
474	есть проблема	1	1
475	не дает	2	1
476	его и	3	1
477	а потому	3	1
478	никто не	2	1
479	в письме	1	1
480	в прошлом	1	1
481	моментов в	1	1
482	смысле этого	1	1
483	но что	3	1
484	из нее	5	1
485	этом отношении	5	1
486	не сознает	1	1
487	это будет	2	1
488	как можно	1	1
489	на примере	3	1
490	с другой	4	1
491	вслед за	2	1
492	миру и	1	1
493	и прежде	1	1
494	во второй	2	1
495	такое же	2	1
496	а с	2	1
497	на которые	3	1
498	своего собственного	2	1
499	если сам	1	1
500	может ли	2	1
501	который с	2	1
502	или человек	1	1
503	о чем	2	1
504	его собственной	1	1
505	на эту	1	1
506	к высшему	1	1
507	знает только	1	1
508	представляется нам	1	1
509	и отношение	2	1
510	связь с	1	1
511	он принимает	1	1
512	материал и	1	1
513	ни на	2	1
514	на самом	1	1
515	в меру	4	1
516	независимо от	1	1
517	требует от	3	1
518	решение вопроса	1	1
519	ним как	1	1
520	по своему	3	1
521	без которых	1	1
522	сравнению с	5	1
523	на тот	1	1
524	в той	6	1
525	а между	1	1
526	сознанием в	1	1
527	а потом	1	1
528	в тот	2	1
529	чтобы сделать	2	1
530	распадается на	1	1
531	мыслится как	1	1
532	этого слова	1	1
533	до этой	1	1
534	с этой	4	1
535	дать положительный	1	1
536	все это	2	1
537	происходит не	1	1
538	которых он	2	1
539	это можно	1	1
540	на большую	1	1
541	своей собственной	1	1
542	когда он	2	1
543	целый ряд	1	1
544	из себя	1	1
545	той или	1	1
546	мы должны	8	1
547	ребенка который	1	1
548	только что	5	1
549	если все	1	1
550	от всякого	2	1
551	на их	2	1
552	между ними	1	1
553	с ней	1	1
554	две стороны	1	1
555	была бы	1	1
556	имеют своей	1	1
557	связей и	4	1
558	правды которая	1	1
559	в массе	1	1
560	из этого	2	1
561	в свое	2	1
562	сила и	1	1
563	приводит нас	2	1
564	легко понять	1	1
565	им на	1	1
566	но эти	1	1
567	это так	1	1
568	к этой	3	1
569	бы каждый	1	1
570	по поводу	2	1
571	к этому	3	1
572	имеют свою	1	1
573	как на	3	1
574	самый характер	1	1
575	которая не	1	1
