N	2gram	Tiupa_Hudo_2	FransuaR
569	грани между	1	1
570	слова и	1	1
571	еще раз	1	1
572	только для	2	1
573	характера в	1	1
574	и таким	1	1
575	в начале	1	1
576	же самое	3	1
577	будем признать	1	1
578	это уже	2	1
579	на улице	1	1
580	она может	2	1
581	котором он	1	1
582	в речи	1	1
583	души в	1	1
584	на языке	1	1
585	теперь же	3	1
586	по ходу	1	1
587	чем же	1	1
588	между ними	2	1
589	с ней	1	1
590	на смену	1	1
591	сказать что	2	1
592	не понимают	1	1
593	они все	2	1
594	дело с	2	1
595	все к	1	1
596	героя в	1	1
597	из этого	1	1
598	перед нею	1	1
599	в своих	1	1
600	тайны и	2	1
601	как на	2	1
602	которая не	1	1
