N	2gram	Losev_Prob_4	Komedia
609	к его	3	1
610	и художественного	1	1
611	развития и	1	1
612	ко всему	1	1
613	именно к	1	1
614	всего как	1	1
615	борьба и	1	1
616	в каком	6	1
617	жизни и	5	1
618	указывают на	1	1
619	человека к	1	1
620	к этой	1	1
621	и другие	1	1
622	в античности	1	1
623	это в	1	1
624	гораздо более	1	1
625	как на	1	1
626	в таком	6	1
627	этой точки	1	1
628	том числе	1	1
629	искусство для	1	1
