N	2gram	Propp_Isto_3	Dialekti
104	на всю	1	4
105	это мы	1	4
106	к ней	4	4
107	к тому	3	4
108	ничего общего	1	4
109	как мы	8	4
110	только то	1	4
111	о том	3	4
112	от него	2	4
113	быть и	3	4
114	мы видим	8	4
115	но не	7	4
116	с какой	1	4
117	в котором	2	4
118	мы можем	6	4
119	не говорит	1	4
120	как это	4	4
121	хотя и	2	4
122	есть более	1	4
123	так же	3	4
124	другой стороны	7	4
125	во всяком	2	4
126	самом деле	1	3
127	должна быть	1	3
128	действительности и	1	3
129	этот обряд	2	3
130	есть не	1	3
131	но она	2	3
132	в ней	2	3
133	на самом	2	3
134	к богу	1	3
135	есть просто	1	3
136	все равно	3	3
137	что они	8	3
138	если она	1	3
139	стороны и	3	3
140	конечно не	1	3
141	а более	1	3
142	он не	5	3
143	всех этих	2	3
144	но все	2	3
145	в одну	1	3
146	в них	6	3
147	друг другу	2	3
148	даже в	2	3
149	вплоть до	1	3
150	на себе	1	3
151	случае не	1	3
152	в разных	1	3
153	только с	1	3
154	уже и	1	3
155	ли это	2	3
156	могут быть	5	3
157	указывает на	1	3
158	утверждать что	2	3
159	и о	2	3
160	и та	1	3
161	что и	9	3
162	один из	5	3
163	не хотят	1	3
164	только в	4	3
165	очень много	2	3
166	только на	2	3
167	даже не	2	3
168	ничем не	1	3
169	а он	5	3
170	и потому	2	3
171	в данном	4	3
172	что же	1	3
173	в его	3	3
174	и все	3	3
175	или нет	1	3
176	еще более	2	3
177	дана в	1	3
178	состоит из	1	3
179	была бы	1	3
180	жизни и	2	3
181	же как	2	2
182	или наоборот	2	2
183	вопрос о	2	2
184	время как	2	2
185	мы и	1	2
186	быть в	1	2
187	как один	1	2
188	то мы	2	2
189	но конечно	2	2
190	из этих	3	2
191	но как	1	2
192	себе и	2	2
193	это или	1	2
194	относится к	2	2
195	с этим	8	2
196	что как	1	2
197	вдруг стук	1	2
198	он на	2	2
199	образом и	2	2
200	все эти	4	2
201	говорят о	1	2
202	тому же	2	2
203	в первую	1	2
204	в виде	2	2
205	не как	1	2
206	на этом	4	2
207	образа и	1	2
208	это конечно	1	2
209	могла бы	1	2
210	в мире	1	2
211	с другими	1	2
212	но уже	1	2
213	мы имеем	19	2
214	с этой	1	2
215	как и	3	2
216	для чего	1	2
217	до сих	5	2
218	в своей	1	2
219	можно найти	4	2
220	всяком случае	2	2
221	во всем	1	2
222	в которых	2	2
223	в корне	1	2
224	и от	3	2
225	ко всему	1	2
226	для нее	2	2
227	не знает	1	2
228	не менее	5	2
229	но они	2	2
230	как можно	1	2
231	к ним	1	2
232	очень мало	1	2
233	заметить что	1	2
234	из того	2	2
235	и эта	1	2
236	нет ни	1	2
237	как только	2	2
238	отличается от	1	2
239	и это	2	2
240	как не	1	2
241	на нем	1	2
242	другими словами	1	2
243	в другом	2	2
244	можно только	3	2
245	для этого	1	2
246	по мере	1	2
247	это может	1	2
248	эти два	3	2
249	в него	2	2
250	того что	5	2
251	же можно	2	2
252	что здесь	6	2
253	большею частью	1	2
254	и быть	1	2
255	с ними	3	2
256	мы увидим	3	2
257	может оказаться	1	2
258	и так	2	2
259	с одной	2	2
260	в качестве	2	2
261	с живыми	1	2
262	уже не	7	2
263	и у	3	2
264	то и	6	2
265	следует за	2	2
266	из них	7	2
267	но есть	2	2
268	и их	1	2
269	никто не	2	2
270	ее на	1	2
271	были бы	1	2
272	должны считать	1	2
273	со стороны	3	2
274	живой и	1	2
275	как у	1	2
276	что человек	1	2
277	здесь в	1	2
278	с ней	6	2
279	о чем	1	2
280	он и	3	2
281	если это	3	2
282	в частности	5	2
283	или по	5	2
284	самый факт	1	2
285	как в	2	2
286	одной стороны	2	2
287	еще не	10	2
288	такой же	2	2
289	сих пор	5	2
290	об одном	1	2
291	убедиться что	1	2
292	она должна	1	2
293	и для	2	2
294	то не	2	2
295	он находит	1	2
296	в отдельности	1	2
297	точно так	2	2
298	я могу	1	2
299	к этому	7	2
300	этой точки	1	2
301	которая не	1	2
302	то к	1	1
303	например в	2	1
304	только самый	1	1
305	д в	1	1
306	есть очень	1	1
307	показаться что	1	1
308	бы для	1	1
309	д или	1	1
310	и до	1	1
311	и этот	1	1
312	той же	2	1
313	так он	1	1
314	а как	1	1
315	если я	3	1
316	может даже	1	1
317	мы не	1	1
318	связаны между	1	1
319	бы что	1	1
320	из этого	1	1
321	что иное	3	1
322	на себя	2	1
323	как я	1	1
324	частный случай	2	1
325	и ночи	1	1
326	столько же	1	1
327	иное как	3	1
328	что по	2	1
329	столь же	1	1
330	говорит и	2	1
331	в различных	1	1
332	бы она	2	1
333	в ее	1	1
334	есть частный	1	1
335	другой пример	1	1
336	мы будем	1	1
337	в сторону	2	1
338	не говорят	1	1
339	от такого	1	1
340	мы сейчас	2	1
341	свое существование	1	1
342	друг от	1	1
343	друга и	1	1
344	нет и	1	1
345	да как	1	1
346	чем же	1	1
347	при известных	1	1
348	его на	2	1
349	если на	1	1
350	в связи	3	1
351	что ее	1	1
352	в обрядах	3	1
353	которое и	1	1
354	на губах	1	1
355	его к	1	1
356	и к	3	1
357	найти много	1	1
358	следующим образом	3	1
359	есть ли	2	1
360	и говорит	9	1
361	смерти с	1	1
362	еще на	1	1
363	ней и	1	1
364	эти вопросы	1	1
365	так или	1	1
366	на долгое	1	1
367	бы не	1	1
368	он состоит	1	1
369	так в	6	1
370	таком толковании	1	1
371	говорит не	1	1
372	или она	1	1
373	земле и	1	1
374	если он	2	1
375	в наших	2	1
376	не могла	2	1
377	вообще не	1	1
378	больше всего	1	1
379	при этом	2	1
380	после этого	2	1
381	на одну	2	1
382	и эти	3	1
383	нее и	2	1
384	свою собственную	1	1
385	в силу	2	1
386	одной и	1	1
387	и по	1	1
388	так например	1	1
389	него и	2	1
390	таким образом	10	1
391	по которому	1	1
392	здесь мы	5	1
393	что почти	1	1
394	не будет	1	1
395	же не	2	1
396	в состоянии	1	1
397	главным образом	1	1
398	обряда но	1	1
399	число этих	1	1
400	мы уже	6	1
401	на ту	1	1
402	его в	3	1
403	дома и	3	1
404	уже знаем	2	1
405	и тем	1	1
406	не соответствует	1	1
407	в жизни	2	1
408	люди не	1	1
409	своей будущей	1	1
410	она и	1	1
411	далеко не	3	1
412	показывает что	5	1
413	в этой	5	1
414	всю жизнь	2	1
415	со своими	2	1
416	не всегда	4	1
417	на другое	1	1
418	в сон	1	1
419	оно имеет	1	1
420	наука в	1	1
421	и становится	1	1
422	именно он	1	1
423	на островах	2	1
424	в такой	1	1
425	одна женщина	1	1
426	указать что	3	1
427	них нет	1	1
428	представление о	3	1
429	также на	1	1
430	знаем что	2	1
431	и они	4	1
432	мы теперь	1	1
433	и находит	1	1
434	не самый	1	1
435	и той	1	1
436	которые в	1	1
437	но он	4	1
438	сами по	1	1
439	том чтобы	1	1
440	над ними	2	1
441	тем не	5	1
442	действительно есть	1	1
443	откуда я	1	1
444	не могли	1	1
445	она или	2	1
446	в меня	1	1
447	и очень	1	1
448	ему как	2	1
449	случае в	2	1
450	можно ли	3	1
451	стоит в	2	1
452	самого начала	1	1
453	то чего	1	1
454	правда в	1	1
455	того как	1	1
456	я буду	2	1
457	в царство	4	1
458	было у	1	1
459	о них	1	1
460	и пытается	1	1
461	больше чем	1	1
462	имеем дело	1	1
463	именно с	1	1
464	явление в	1	1
465	меня и	1	1
466	найдем что	1	1
467	и его	4	1
468	связи с	6	1
469	вот почему	2	1
470	е не	1	1
471	так то	1	1
472	как будто	2	1
473	однако это	3	1
474	с другом	1	1
475	у меня	5	1
476	формы с	2	1
477	это далеко	1	1
478	но там	1	1
479	мы найдем	2	1
480	оно именно	1	1
481	иногда даже	1	1
482	с полной	1	1
483	всего что	1	1
484	на это	2	1
485	если же	1	1
486	где он	1	1
487	него как	1	1
488	тогда я	1	1
489	вы не	1	1
490	также имеет	1	1
491	совершенно правильно	1	1
492	но по	3	1
493	от друга	1	1
494	здесь не	3	1
495	на другой	2	1
496	в каких	1	1
497	как способ	1	1
498	уже с	3	1
499	и этим	1	1
500	с самого	1	1
501	то время	2	1
502	этим я	1	1
503	на том	3	1
504	и сам	1	1
505	что у	3	1
506	оно также	1	1
507	в образе	1	1
508	на нее	3	1
509	я привожу	1	1
510	есть также	1	1
511	нам уже	2	1
512	этим в	1	1
513	часто в	1	1
514	имеется в	1	1
515	значит в	1	1
516	говорят что	2	1
517	связанное с	2	1
518	мире мы	1	1
519	и там	4	1
520	и должно	1	1
521	наконец есть	1	1
522	это происходит	1	1
523	при котором	1	1
524	почему же	1	1
525	можно встретить	1	1
526	и пустота	1	1
527	ли она	1	1
528	должно было	2	1
529	заключается в	1	1
530	между тем	2	1
531	нечто иное	1	1
532	тогда она	1	1
533	именно такое	1	1
534	и только	1	1
535	представления о	2	1
536	дом есть	1	1
537	все время	2	1
538	не знаю	8	1
539	а именно	4	1
540	спросим себя	1	1
541	вот эту	1	1
542	но тут	1	1
543	наконец и	1	1
544	своему собственному	1	1
545	и дело	1	1
546	вступить в	3	1
547	известных условиях	1	1
548	так всегда	1	1
549	пор не	1	1
550	как нечто	1	1
551	это становится	1	1
552	с лесом	1	1
553	все они	1	1
554	со всеми	1	1
555	героем является	1	1
556	из которого	2	1
557	было так	1	1
558	всего он	1	1
559	можно установить	5	1
560	не можем	1	1
561	уже в	1	1
562	жене с	1	1
563	а то	2	1
564	сказать о	1	1
565	не дает	2	1
566	при помощи	3	1
567	он имеет	1	1
568	себе в	2	1
569	пока не	1	1
570	и также	1	1
571	ранних пор	2	1
572	для них	3	1
573	бы просто	1	1
574	у него	3	1
575	как при	1	1
576	от того	1	1
577	и вместе	1	1
578	особенностей его	1	1
579	бы это	1	1
580	эти явления	1	1
581	комнат в	1	1
582	находит его	1	1
583	же деле	1	1
584	мне и	1	1
585	материал который	1	1
586	с другим	1	1
587	или иначе	1	1
588	сюда же	2	1
589	и между	1	1
590	ну так	1	1
591	такое же	1	1
592	мы еще	3	1
593	и др	2	1
594	однако надо	1	1
595	связано с	4	1
596	превращается в	3	1
597	самом же	1	1
598	и образом	1	1
599	чтобы убедиться	1	1
600	а на	1	1
601	а за	1	1
602	именно так	2	1
603	вопрос можно	1	1
604	должны поставить	1	1
605	у ворот	1	1
606	там где	7	1
607	и уже	2	1
608	от мира	1	1
609	меня не	1	1
610	понимания этого	1	1
611	жизнь в	1	1
612	становится ясным	1	1
613	если не	2	1
614	смерть вот	1	1
615	которого она	1	1
616	уже давно	2	1
617	роль и	1	1
618	вместе с	9	1
619	а она	2	1
620	к своему	1	1
621	в брак	14	1
622	где же	1	1
623	встречается в	2	1
624	а если	3	1
625	на тот	1	1
626	перед нами	1	1
627	сказка но	1	1
628	находятся в	1	1
629	происходит в	2	1
630	из этой	2	1
631	ничего говорить	1	1
632	кто из	1	1
633	друг с	1	1
634	в аид	1	1
635	в малом	1	1
636	не совершать	1	1
637	и строя	1	1
638	и тому	1	1
639	как из	1	1
640	что мы	1	1
641	видно что	2	1
642	между прочим	3	1
643	по краям	1	1
644	но для	1	1
645	кроме того	1	1
646	это уже	1	1
647	только одна	1	1
648	этих случаях	7	1
649	он видел	1	1
650	богов и	1	1
651	есть некоторая	1	1
652	указать на	2	1
653	уже на	1	1
654	при таком	1	1
655	что там	2	1
656	на небе	1	1
657	она может	1	1
658	это можно	1	1
659	человек и	1	1
660	каждый год	1	1
661	связь что	1	1
662	она уже	1	1
663	представлениями о	1	1
664	для нас	4	1
665	вот теперь	1	1
666	они говорят	1	1
667	к этой	1	1
668	разве только	1	1
669	за него	2	1
670	них и	1	1
671	а также	2	1
672	из дерева	2	1
673	не что	3	1
674	а я	2	1
675	о себе	3	1
676	и другие	4	1
677	однако мы	1	1
678	они не	4	1
679	в таком	1	1
680	все что	3	1
