N	2gram	Medvedev_F_2	StatiiOP
222	эти вопросы	1	3
223	вопрос в	1	3
224	не является	3	3
225	и для	5	3
226	не существует	1	3
227	в результате	6	3
228	работы в	1	3
229	в таком	2	3
230	ничего общего	1	3
231	е как	2	2
232	мере в	1	2
233	в первом	7	2
234	его же	1	2
235	которыми он	1	2
236	а как	3	2
237	мы имеем	1	2
238	мы не	3	2
239	не была	2	2
240	в сущности	4	2
241	или же	2	2
242	совпадает с	2	2
243	из того	1	2
244	подчеркнуть что	1	2
245	литературы и	4	2
246	совсем не	2	2
247	в сторону	4	2
248	русского языка	1	2
249	таком положении	1	2
250	отношение к	2	2
251	иногда и	1	2
252	и речи	5	2
253	за пределы	1	2
254	идет о	2	2
255	в м	1	2
256	в своем	1	2
257	смысле этого	1	2
258	целый ряд	1	2
259	от этого	3	2
260	в литературном	1	2
261	так или	1	2
262	чуть ли	1	2
263	бы не	1	2
264	думать что	1	2
265	в себе	1	2
266	но он	1	2
267	но на	1	2
268	доказывать что	1	2
269	не могла	1	2
270	при этом	9	2
271	о системе	1	2
272	но именно	3	2
273	он не	6	2
274	всех этих	3	2
275	он должен	1	2
276	и более	2	2
277	тут не	1	2
278	разница между	2	2
279	при помощи	2	2
280	его в	3	2
281	должен был	2	2
282	ни одной	1	2
283	дела и	1	2
284	только тем	2	2
285	места в	1	2
286	в такой	2	2
287	которые в	1	2
288	для которых	1	2
289	их в	2	2
290	произведения в	2	2
291	рода в	1	2
292	принципов и	1	2
293	тем самым	2	2
294	что эта	2	2
295	она не	2	2
296	как о	4	2
297	на него	1	2
298	говорить о	5	2
299	вытекает из	1	2
300	ничего не	4	2
301	тем не	1	2
302	только с	1	2
303	что на	2	2
304	есть только	2	2
305	ли не	1	2
306	и такие	1	2
307	о них	1	2
308	и это	2	2
309	без всякого	1	2
310	на свой	1	2
311	и иные	2	2
312	и сам	1	2
313	каждого из	1	2
314	нужно было	2	2
315	в эпоху	2	2
316	для этого	2	2
317	это объясняется	1	2
318	материала и	4	2
319	должно было	3	2
320	и все	3	2
321	все в	1	2
322	этому поводу	1	2
323	и во	1	2
324	отметить что	2	2
325	именно такое	1	2
326	крайней мере	1	2
327	статье о	2	2
328	говорит в	5	2
329	к нему	3	2
330	быть и	3	2
331	история литературы	1	2
332	конечно не	1	2
333	уже в	2	2
334	если в	3	2
335	который как	1	2
336	не для	1	2
337	в других	7	2
338	даже и	4	2
339	или иначе	1	2
340	превращается в	2	2
341	одной стороны	1	2
342	здесь дело	1	2
343	однако и	3	2
344	по крайней	1	2
345	языка не	2	2
346	если не	1	2
347	ни на	2	2
348	что во	1	2
349	и их	3	2
350	а если	1	2
351	такого рода	1	2
352	по существу	7	2
353	том смысле	3	2
354	этого слова	1	2
355	этом случае	1	2
356	с историей	1	2
357	но для	1	2
358	при таком	1	2
359	истории литературы	6	2
360	в этих	2	2
361	хотя в	1	2
362	г и	1	2
363	е в	1	2
364	несмотря на	1	2
365	в своих	1	2
366	можно назвать	1	2
367	литературы а	1	1
368	можно говорить	2	1
369	б м	3	1
370	исторического значения	1	1
371	для критики	1	1
372	до него	1	1
373	художественного произведения	6	1
374	ad hoc	1	1
375	только теперь	1	1
376	эти случаи	1	1
377	но тогда	1	1
378	как известно	1	1
379	художественных произведений	1	1
380	на деле	1	1
381	и есть	1	1
382	здесь и	4	1
383	речи на	1	1
384	из его	1	1
385	исходит из	1	1
386	не говорим	1	1
387	этого он	1	1
388	объясняется и	1	1
389	едва ли	2	1
390	в зависимости	3	1
391	поэзии так	1	1
392	и этот	1	1
393	поэзии и	1	1
394	его не	2	1
395	их и	1	1
396	полагает что	1	1
397	идет лишь	1	1
398	этом не	1	1
399	который был	1	1
400	так чтобы	1	1
401	это казалось	1	1
402	почти исключительно	1	1
403	этого прежде	1	1
404	но даже	1	1
405	степени как	1	1
406	зависимости от	3	1
407	это время	2	1
408	от всей	2	1
409	на нем	2	1
410	и на	3	1
411	на них	1	1
412	время в	1	1
413	бы то	1	1
414	с его	11	1
415	бы она	3	1
416	истории русского	1	1
417	о языке	4	1
418	и практическое	1	1
419	отказ от	1	1
420	но как	2	1
421	а только	2	1
422	только при	1	1
423	должны были	2	1
424	очевидно что	2	1
425	во что	1	1
426	оказывается не	1	1
427	в одной	2	1
428	показать что	1	1
429	в одних	1	1
430	перед нами	2	1
431	кроме того	2	1
432	хотя и	3	1
433	мысль в	1	1
434	и к	4	1
435	философской критики	1	1
436	первой из	1	1
437	не приходится	3	1
438	следует сделать	1	1
439	указания на	1	1
440	частный вопрос	1	1
441	сюжет и	1	1
442	он в	2	1
443	в нашем	1	1
444	или во	1	1
445	то я	1	1
446	является лишь	1	1
447	так в	3	1
448	многое в	1	1
449	с их	1	1
450	им в	1	1
451	всего необходимо	1	1
452	и до	3	1
453	как он	1	1
454	если он	1	1
455	всей его	1	1
456	выходя за	1	1
457	а вовсе	1	1
458	зрения его	1	1
459	больше всего	1	1
460	время и	3	1
461	в узком	1	1
462	как увидим	2	1
463	не как	4	1
464	в корне	7	1
465	и философской	2	1
466	в плане	2	1
467	какой бы	1	1
468	приходим к	2	1
469	без исключения	2	1
470	значительной степени	3	1
471	находятся и	1	1
472	могла бы	1	1
473	в школе	2	1
474	том случае	2	1
475	где оно	1	1
476	литературного языка	3	1
477	на каком	1	1
478	входит в	4	1
479	это было	3	1
480	е уже	1	1
481	но вовсе	1	1
482	более широком	1	1
483	слова без	1	1
484	ведь в	1	1
485	в ином	3	1
486	для них	3	1
487	он является	1	1
488	в них	1	1
489	является для	2	1
490	это положение	2	1
491	как общее	1	1
492	является их	1	1
493	далеко не	1	1
494	были в	1	1
495	определенном стиле	1	1
496	с тем	11	1
497	место и	2	1
498	материалом для	3	1
499	в развитии	2	1
500	и некоторые	1	1
501	когда в	1	1
502	литература и	1	1
503	общее правило	1	1
504	и при	1	1
505	быть абсолютно	1	1
506	трудная и	1	1
507	нас не	1	1
508	приемы для	1	1
509	мы приходим	2	1
510	ли можно	1	1
511	это только	1	1
512	место в	3	1
513	мы в	2	1
514	не столько	4	1
515	изучаемым фактам	1	1
516	которых так	1	1
517	как их	2	1
518	чтобы можно	1	1
519	том чтобы	1	1
520	иным как	1	1
521	речи в	1	1
522	не должно	1	1
523	бы быть	1	1
524	основываться на	1	1
525	по себе	7	1
526	так называемого	1	1
527	же мы	1	1
528	всего его	1	1
529	слово как	2	1
530	исследовательской работы	3	1
531	должны совпадать	1	1
532	если и	1	1
533	говорить уже	1	1
534	но они	1	1
535	и другое	2	1
536	на котором	2	1
537	она ни	3	1
538	и притом	1	1
539	к этим	1	1
540	в процессе	9	1
541	тогда и	1	1
542	и имеет	1	1
543	опираться на	1	1
544	во всякой	1	1
545	чем не	1	1
546	не могло	1	1
547	работы но	1	1
548	бы между	1	1
549	самый язык	1	1
550	правда в	2	1
551	на язык	2	1
552	только и	3	1
553	это то	1	1
554	и лишь	2	1
555	таким путем	1	1
556	явление в	1	1
557	за исключением	1	1
558	и является	1	1
559	к работе	1	1
560	бы по	1	1
561	языка который	3	1
562	так то	1	1
563	к изучению	1	1
564	фактов и	1	1
565	действительно является	1	1
566	ни о	5	1
567	которых он	1	1
568	не могут	7	1
569	в виноградова	2	1
570	отличается от	1	1
571	к тому	4	1
572	слова с	1	1
573	бы дело	1	1
574	поэтического языка	65	1
575	то ни	2	1
576	трудом можно	1	1
577	как мы	7	1
578	и о	2	1
579	констатировать что	1	1
580	в виду	2	1
581	но при	1	1
582	говоря уже	1	1
583	некоторые другие	1	1
584	ни стало	2	1
585	изучения и	3	1
586	и этим	2	1
587	только то	1	1
588	с самого	2	1
589	уйти от	1	1
590	и была	1	1
591	являются лишь	1	1
592	читателя в	1	1
593	то как	1	1
594	материал должен	1	1
595	эти факты	1	1
596	времени и	2	1
597	было в	2	1
598	буржуазии в	1	1
599	во многом	1	1
600	произведения не	3	1
601	и приемов	1	1
602	в научном	1	1
603	она была	1	1
604	таком виде	1	1
605	можно только	1	1
606	ли и	1	1
607	заявление в	1	1
608	является в	2	1
609	отнесены к	1	1
610	образом в	1	1
611	и глубокая	1	1
612	о нем	1	1
613	понять как	1	1
614	только так	2	1
615	зависеть от	1	1
616	вопроса и	1	1
617	и та	1	1
618	язык и	7	1
619	настоящее время	1	1
620	к работам	2	1
621	что его	1	1
622	можно сказать	1	1
623	не просто	2	1
624	образом мы	1	1
625	литературе о	1	1
626	и всю	1	1
627	где у	1	1
628	эта концепция	1	1
629	для той	1	1
630	всякой научной	1	1
631	во всей	2	1
632	в форме	1	1
633	быть даже	2	1
634	тем обстоятельством	1	1
635	что бы	1	1
636	тот который	1	1
637	совсем в	1	1
638	форм как	1	1
639	не зная	1	1
640	следовательно в	1	1
641	в современной	1	1
642	лишь о	2	1
643	что будет	1	1
644	той мере	1	1
645	чем он	4	1
646	и дело	1	1
647	тот же	1	1
648	языка на	1	1
649	это стремление	1	1
650	они даже	1	1
651	эти утверждения	2	1
652	самые разнообразные	1	1
653	именно на	3	1
654	на дело	1	1
655	литературы в	1	1
656	уже не	7	1
657	если мы	5	1
658	языка а	5	1
659	этого понятия	1	1
660	затруднения для	1	1
661	еще одну	2	1
662	каким образом	1	1
663	и других	2	1
664	языка но	2	1
665	был бы	1	1
666	не так	2	1
667	к чему-то	1	1
668	себе в	1	1
669	ведь это	1	1
670	слова в	3	1
671	томашевского и	1	1
672	правильной постановке	1	1
673	наука о	1	1
674	сами по	2	1
675	с этими	1	1
676	можно с	1	1
677	к ним	1	1
678	не о	4	1
679	естественно что	1	1
680	каждый из	3	1
681	не выходя	1	1
682	о каком	3	1
683	ни была	3	1
684	без того	1	1
685	точек зрения	1	1
686	говорим о	2	1
687	с другим	1	1
688	и против	1	1
689	здесь в	1	1
690	его первоначальном	1	1
691	и др	3	1
692	в некоторых	4	1
693	до конца	2	1
694	более того	5	1
695	не на	1	1
696	случаем для	1	1
697	именно так	1	1
698	в руках	1	1
699	по тем	1	1
700	и литературного	2	1
701	о чем	1	1
702	бы совершенно	2	1
703	обстоятельством что	1	1
704	ближе к	1	1
705	но что	1	1
706	по мысли	1	1
707	можно утверждать	1	1
708	работы его	1	1
709	вместе с	6	1
710	и пушкин	1	1
711	мы говорим	4	1
712	положений в	1	1
713	что именно	2	1
714	лежать в	1	1
715	к своему	1	1
716	эту ошибку	1	1
717	обратил внимание	1	1
718	не дают	1	1
719	пишет в	1	1
720	слова он	1	1
721	это за	1	1
722	и там	1	1
723	для понимания	6	1
724	сам не	1	1
725	и другой	1	1
726	то на	1	1
727	в последнем	1	1
728	как например	2	1
729	научной работе	1	1
730	ссылки на	1	1
731	нашей литературы	1	1
732	каждое из	1	1
733	пушкина было	1	1
734	свои выводы	1	1
735	этом смысле	2	1
736	к вопросу	1	1
737	не случайным	1	1
738	относиться к	1	1
739	тем и	2	1
740	и от	2	1
741	основе этой	2	1
742	истории как	1	1
743	или в	3	1
744	узком смысле	1	1
745	др но	1	1
746	в настоящее	1	1
747	случае сделать	1	1
748	это может	1	1
749	же степени	2	1
750	той или	1	1
751	бы в	5	1
752	статья в	1	1
753	вообще в	1	1
754	конце концов	2	1
755	потребность в	1	1
756	в целях	2	1
757	одной из	1	1
758	и начинается	1	1
759	значения в	2	1
760	слово в	2	1
761	не говоря	1	1
762	ведь именно	2	1
763	уже говорить	1	1
764	от всех	2	1
765	к его	2	1
766	системы а	2	1
767	не показано	1	1
768	оно не	4	1
769	из этого	2	1
770	время не	1	1
771	быть признана	1	1
772	но эти	1	1
773	и другие	2	1
774	он лишь	1	1
775	к этому	4	1
776	как на	1	1
777	они не	4	1
778	смысле что	2	1
