N	2gram	Potebnia_M_4	FransuaR
307	равно как	2	1
308	между этими	1	1
309	ему в	1	1
310	то это	8	1
311	к своему	1	1
312	все остальное	1	1
313	образ во	1	1
314	по этому	1	1
315	не нужно	2	1
316	в чем	1	1
317	но конечно	1	1
318	а следовательно	1	1
319	сказать и	1	1
320	различия между	1	1
321	как у	1	1
322	друг к	1	1
323	землю и	1	1
324	которых один	1	1
325	то он	2	1
326	но когда	1	1
327	себе он	1	1
328	по отношению	10	1
329	в новом	1	1
330	значение для	1	1
331	и речи	1	1
332	тесно связан	1	1
333	которые не	2	1
334	одного и	1	1
335	эта связь	2	1
336	как в	7	1
337	что нет	1	1
338	на память	1	1
339	понятия не	1	1
340	что по	2	1
341	в непосредственной	1	1
342	пример в	1	1
343	жизни к	2	1
344	ее целом	1	1
345	не можем	5	1
346	та же	1	1
347	и у	2	1
348	он в	1	1
349	из этих	2	1
350	им в	1	1
351	вообще а	1	1
352	всем прочим	1	1
353	во многих	2	1
354	лица и	3	1
355	слово это	1	1
356	но на	1	1
357	можно лишь	2	1
358	этот процесс	1	1
359	вообще не	1	1
360	не следует	2	1
361	всех остальных	4	1
362	есть ее	1	1
363	в огороде	1	1
364	они в	1	1
365	состоит в	2	1
366	к одному	3	1
367	человеческого тела	1	1
368	самой сущности	2	1
369	их связи	2	1
370	свое время	1	1
371	чем она	1	1
372	языком и	3	1
373	из него	2	1
374	подобно тому	2	1
375	что ни	1	1
376	в нее	3	1
377	можно было	2	1
378	ни был	3	1
379	по-видимому не	2	1
380	есть все	1	1
381	и сделал	1	1
382	те же	3	1
383	из самой	1	1
384	что мысль	3	1
385	на все	1	1
386	лишь в	3	1
387	это было	2	1
388	заключается в	1	1
389	с другими	4	1
390	речи почти	1	1
391	жизнь народа	1	1
392	действительности в	1	1
393	но самый	1	1
394	из первых	1	1
395	участие в	1	1
396	только одно	1	1
397	своей национальности	1	1
398	языка для	1	1
399	словами в	2	1
400	не всегда	3	1
401	очень сложное	1	1
402	чем в	2	1
403	это совершенно	1	1
404	обратимся к	1	1
405	понятия и	1	1
406	можем судить	2	1
407	этимологическое значение	1	1
408	что значит	2	1
409	известной степени	3	1
410	мысль и	1	1
411	не во	1	1
412	вспоминает о	1	1
413	своей памяти	1	1
414	время своего	1	1
415	на внутренней	1	1
416	значение то	2	1
417	мысли и	7	1
418	бы мы	1	1
419	ее ни	1	1
420	почти совершенно	1	1
421	исчезает и	2	1
422	которые в	1	1
423	слова уже	1	1
424	тесно связаны	1	1
425	есть еще	1	1
426	том же	2	1
427	показать что	1	1
428	же мы	2	1
429	тому что	2	1
430	но они	1	1
431	ее так	1	1
432	до известной	2	1
433	и новых	1	1
434	самого начала	2	1
435	таких например	1	1
436	не имеет	5	1
437	тогда когда	8	1
438	в науке	3	1
439	и притом	2	1
440	и сама	2	1
441	не по	1	1
442	жизни из	1	1
443	наблюдаем и	1	1
444	значение всегда	1	1
445	совершенно правильно	1	1
446	следовательно и	1	1
447	времени должно	1	1
448	в самой	2	1
449	слова как	1	1
450	определенности и	1	1
451	таким путем	1	1
452	в другую	1	1
453	при котором	1	1
454	слове и	1	1
455	и другая	1	1
456	это слово	4	1
457	же значение	1	1
458	как будто	1	1
459	этом отношении	1	1
460	тела и	2	1
461	сравнить с	2	1
462	такие же	5	1
463	и веселья	1	1
464	не могут	2	1
465	могут быть	7	1
466	играет большую	1	1
467	же самое	4	1
468	к другу	1	1
469	к тому	3	1
470	его с	1	1
471	то оно	1	1
472	они и	1	1
473	имели и	1	1
474	если же	4	1
475	формы есть	1	1
476	слово которое	2	1
477	значение это	1	1
478	правда не	1	1
479	и это	2	1
480	другой язык	1	1
481	отзывается в	1	1
482	в виду	3	1
483	но при	1	1
484	и сами	2	1
485	их связь	1	1
486	в себя	1	1
487	но мы	2	1
488	с самого	1	1
489	так в	3	1
490	огромное количество	1	1
491	на том	2	1
492	неразрывное единство	1	1
493	для народной	1	1
494	к первому	2	1
495	это только	1	1
496	мы в	3	1
497	частей тела	1	1
498	является в	1	1
499	в некоторой	1	1
500	как выражение	1	1
501	смысле и	1	1
502	каждый раз	4	1
503	между лицами	1	1
504	в отдельных	2	1
505	или от	3	1
506	на вопрос	4	1
507	и та	4	1
508	и что	7	1
509	влияние на	2	1
510	который одинаково	1	1
511	на что	1	1
512	после того	2	1
513	что его	2	1
514	для нас	14	1
515	как эта	1	1
516	и по-видимому	1	1
517	там же	3	1
518	науке и	1	1
519	и научной	1	1
520	на отдельные	1	1
521	ее от	1	1
522	от них	1	1
523	это нужно	1	1
524	есть уже	4	1
525	другого в	1	1
526	непосредственно в	1	1
527	все в	2	1
528	века и	1	1
529	из моментов	1	1
530	речи которые	1	1
531	человека а	2	1
532	происходит в	2	1
533	где не	1	1
534	внутренней стороны	2	1
535	быть и	2	1
536	образами этого	1	1
537	оно и	1	1
538	какой же	1	1
539	том как	1	1
540	тела но	1	1
541	тот же	2	1
542	время когда	2	1
543	возможно было	1	1
544	дело с	1	1
545	что даже	2	1
546	явления в	1	1
547	должен был	1	1
548	и так	3	1
549	или же	1	1
550	создания новой	1	1
551	бы ни	2	1
552	и тем	4	1
553	отношении в	1	1
554	что эта	1	1
555	со своим	4	1
556	с нею	3	1
557	понимания тех	1	1
558	как нечто	1	1
559	носит в	1	1
560	так можно	1	1
561	и они	2	1
562	языку язык	1	1
563	языка как	1	1
564	но самое	2	1
565	чужого языка	1	1
566	не из	5	1
567	и обратно	1	1
568	за ним	2	1
569	к своим	1	1
570	одно из	1	1
571	никто не	2	1
572	даже требует	1	1
573	слова в	3	1
574	в языке	16	1
575	в пространстве	1	1
576	между новым	1	1
577	к первой	1	1
578	мы можем	10	1
579	только с	1	1
580	отличие от	1	1
581	тем что	10	1
582	этим признаком	1	1
583	которой нет	1	1
584	глубокий смысл	1	1
585	и вместе	3	1
586	образом что	2	1
587	нет в	1	1
588	лишь один	2	1
589	того в	1	1
590	того что	14	1
591	и образности	1	1
592	между предметами	1	1
593	мне и	1	1
594	и из	3	1
595	отвечая на	1	1
596	именно в	3	1
597	есть таких	1	1
598	а именно	4	1
599	и прежде	2	1
600	такое же	2	1
601	а с	1	1
602	вещь и	1	1
603	предмет и	1	1
604	больше и	1	1
605	превращается в	2	1
606	нужно сказать	1	1
607	ряд образов	1	1
608	из тех	2	1
609	на этот	2	1
610	собою новые	1	1
611	самое слово	4	1
612	не быть	1	1
613	именно на	2	1
614	в живой	1	1
615	самое нужно	2	1
616	с образами	2	1
617	под влиянием	1	1
618	должна была	1	1
619	что никогда	1	1
620	и вообще	2	1
621	было в	3	1
622	все более	3	1
623	бы оно	1	1
624	эти слова	1	1
625	из мира	1	1
626	другая сторона	2	1
627	возьмем например	1	1
628	независимо от	6	1
629	например когда	1	1
630	нового не	1	1
631	и мир	1	1
632	почти без	1	1
633	xix века	1	1
634	другу и	1	1
635	если оно	2	1
636	этой последней	1	1
637	в столь	1	1
638	тому как	2	1
639	быть только	1	1
640	чувства и	1	1
641	в ряду	6	1
642	указание на	1	1
643	жизни слова	1	1
644	войны и	1	1
645	с аналогичными	1	1
646	этого слова	7	1
647	чтобы читатель	1	1
648	есть много	1	1
649	и другом	1	1
650	нет ничего	3	1
651	и тогда	1	1
652	к другим	2	1
653	это явление	1	1
654	на слово	1	1
655	какой бы	1	1
656	в более	2	1
657	этот образ	2	1
658	они производили	1	1
659	слова но	1	1
660	слове мы	1	1
661	о котором	1	1
662	и слова	2	1
663	образами не	1	1
664	или другой	1	1
665	к одной	1	1
666	от него	2	1
667	со второй	1	1
668	еще более	2	1
669	тем более	5	1
670	ибо в	1	1
671	находится в	5	1
672	язык не	5	1
673	ее в	1	1
674	же в	1	1
675	но если	1	1
676	по поводу	4	1
677	здесь только	1	1
678	слово в	4	1
679	на другие	1	1
680	только под	3	1
681	новый и	1	1
682	не знает	1	1
683	и только	3	1
684	только как	4	1
685	существует в	1	1
686	но чем	1	1
687	в такие	1	1
688	их с	1	1
689	через то	1	1
690	почему он	1	1
691	этот третий	1	1
692	каждое слово	1	1
693	отношению к	8	1
694	из этого	2	1
695	в свое	1	1
696	из своей	1	1
697	людей но	1	1
698	как один	1	1
699	жизни и	1	1
700	но еще	1	1
701	видим в	1	1
702	значений а	1	1
703	совершается в	1	1
704	как на	1	1
705	образ этот	1	1
