N	2gram	Potebnia_M_3	Problemy
744	образа и	3	1
745	ему удается	1	1
746	в другой	1	1
747	душевной жизни	6	1
748	а к	3	1
749	обращается к	1	1
750	вовсе нет	1	1
751	с высоты	1	1
752	этом можно	1	1
753	я в	1	1
754	ни было	1	1
755	сводятся к	1	1
756	очень хорошо	1	1
757	не я	3	1
758	бы оно	1	1
759	не есть	17	1
760	лишь тогда	2	1
761	по поводу	4	1
762	речь но	1	1
763	и внешней	1	1
764	в свою	3	1
765	была бы	4	1
766	ему но	1	1
767	но можно	1	1
768	по одному	1	1
769	в последнем	3	1
770	они еще	1	1
771	мира все	1	1
772	на это	4	1
773	можно назвать	1	1
774	и вместе	3	1
775	или словом	1	1
776	а может	1	1
777	в данную	1	1
778	и эта	1	1
779	это в	2	1
780	к этому	3	1
781	слово только	1	1
782	как на	5	1
783	в таком	3	1
784	неразрывно связано	1	1
