N	2gram	Tiupa_Narr_2	Dialekti
186	этой стороны	1	2
187	что касается	1	2
188	о самом	1	2
189	бы и	1	2
190	все эти	3	2
191	тому же	4	2
192	в виде	2	2
193	сказал что	1	2
194	на этом	1	2
195	является не	1	2
196	в мире	4	2
197	это было	1	2
198	но уже	1	2
199	мы имеем	3	2
200	с этой	3	2
201	как и	4	2
202	до сих	1	2
203	в своей	4	2
204	всяком случае	1	2
205	в которых	1	2
206	и другого	2	2
207	и от	1	2
208	же может	1	2
209	для нее	1	2
210	не знает	1	2
211	раз и	1	2
212	не менее	4	2
213	но они	1	2
214	как можно	1	2
215	иной раз	1	2
216	как о	2	2
217	дело не	1	2
218	себе самом	2	2
219	заметить что	1	2
220	этом отношении	3	2
221	как только	1	2
222	от которой	1	2
223	другими словами	1	2
224	в другом	4	2
225	или на	1	2
226	реальностью и	1	2
227	по сравнению	1	2
228	его самого	1	2
229	тех кто	1	2
230	на что	1	2
231	том или	1	2
232	грань между	1	2
233	эти два	2	2
234	для того	1	2
235	вслед за	6	2
236	о своих	1	2
237	в него	2	2
238	того что	6	2
239	в современной	2	2
240	чем он	1	2
241	большею частью	1	2
242	и быть	1	2
243	с ними	3	2
244	может оказаться	2	2
245	и так	1	2
246	с одной	5	2
247	в качестве	14	2
248	уже не	4	2
249	и у	4	2
250	и внутреннего	2	2
251	то и	3	2
252	для него	4	2
253	и их	1	2
254	никто не	1	2
255	т п	2	2
256	иначе не	1	2
257	именно как	1	2
258	со стороны	6	2
259	как у	4	2
260	что человек	1	2
261	именно в	2	2
262	с той	1	2
263	а с	2	2
264	о чем	2	2
265	в частности	11	2
266	как в	5	2
267	одной стороны	5	2
268	сравнению с	1	2
269	в образ	1	2
270	это за	1	2
271	еще не	2	2
272	или хотя	1	2
273	сих пор	1	2
274	об одном	1	2
275	и для	3	2
276	просто не	1	2
277	тем более	2	2
278	и стало	1	2
279	я в	5	2
280	о своем	2	2
281	не понимают	1	2
282	и сейчас	1	2
283	себе но	1	2
284	точно так	2	2
285	к этому	1	2
286	этой точки	1	2
287	которая не	2	2
288	а между	1	1
289	не иначе	1	1
290	как все	1	1
291	например в	1	1
292	и без	1	1
293	к своей	1	1
294	мере в	2	1
295	перед лицом	1	1
296	тем же	1	1
297	чего не	1	1
298	к другому	2	1
299	сказать с	1	1
300	которая при	1	1
301	той же	2	1
302	всей ее	1	1
303	а как	3	1
304	им самим	1	1
305	если я	1	1
306	мы не	2	1
307	мир не	1	1
308	из этого	1	1
309	только благодаря	1	1
310	о субъекте	1	1
311	что иное	1	1
312	на себя	1	1
313	а стало	1	1
314	легче чем	1	1
315	так а	3	1
316	проявляется в	1	1
317	и самого	1	1
318	иное как	1	1
319	такая позиция	1	1
320	столь же	2	1
321	от себя	1	1
322	во всех	1	1
323	бы она	1	1
324	в ее	4	1
325	мы будем	1	1
326	в сторону	1	1
327	чем же	1	1
328	первый взгляд	1	1
329	в той	5	1
330	данный момент	1	1
331	не нуждаясь	1	1
332	как образ	2	1
333	в связи	1	1
334	кто не	1	1
335	мысль о	2	1
336	когда он	1	1
337	сознания в	1	1
338	могли бы	2	1
339	и наконец	1	1
340	говорит об	1	1
341	его к	1	1
342	и к	6	1
343	говорится в	1	1
344	в которой	1	1
345	как то	1	1
346	так или	1	1
347	бы не	1	1
348	большей части	3	1
349	по преимуществу	1	1
350	с их	1	1
351	говорит не	1	1
352	не могла	1	1
353	при этом	14	1
354	после этого	1	1
355	его внутреннее	1	1
356	именно то	2	1
357	не к	4	1
358	в силу	4	1
359	полной мере	1	1
360	постольку поскольку	1	1
361	и по	3	1
362	людей и	1	1
363	так быстро	1	1
364	него и	1	1
365	таким образом	5	1
366	по его	2	1
367	здесь мы	1	1
368	не будет	2	1
369	что все	1	1
370	выражение и	1	1
371	есть все	1	1
372	то есть	9	1
373	зрения на	2	1
374	ли он	1	1
375	характер не	1	1
376	и тем	5	1
377	в новое	1	1
378	в жизни	6	1
379	он является	3	1
380	пространств не	1	1
381	далеко не	5	1
382	в этой	4	1
383	всю жизнь	1	1
384	со своими	2	1
385	не всегда	1	1
386	жизни но	1	1
387	этом я	1	1
388	с такой	1	1
389	я беру	1	1
390	в развитии	1	1
391	только тем	1	1
392	имеет место	2	1
393	именно он	1	1
394	на душе	1	1
395	никаких оснований	1	1
396	не зависит	2	1
397	в такой	1	1
398	место в	5	1
399	миф о	1	1
400	верили в	1	1
401	внешнего и	1	1
402	мир и	1	1
403	есть его	1	1
404	последних дней	1	1
405	и ничего	1	1
406	другом и	1	1
407	но он	2	1
408	только два	1	1
409	тем не	5	1
410	еще раз	1	1
411	имеет смысл	1	1
412	этих и	1	1
413	не могли	1	1
414	всегда имеет	1	1
415	но ясно	1	1
416	ему как	1	1
417	случае в	1	1
418	можно ли	1	1
419	представлений об	1	1
420	тем самым	5	1
421	себе момент	1	1
422	себе например	1	1
423	о них	2	1
424	того чтобы	3	1
425	чем не	1	1
426	вытекает из	1	1
427	очевидный пример	1	1
428	этого обряда	1	1
429	жизни не	1	1
430	имеем дело	2	1
431	чего как	1	1
432	всего на	1	1
433	по своей	3	1
434	постоянство в	1	1
435	лишь с	1	1
436	и его	3	1
437	связи с	1	1
438	от действительного	1	1
439	как будто	1	1
440	в будущем	2	1
441	может показаться	1	1
442	у меня	2	1
443	не бывает	1	1
444	и оно	1	1
445	но напротив	1	1
446	у гомера	1	1
447	не могут	1	1
448	же самое	1	1
449	уже было	1	1
450	сходство с	1	1
451	того о	1	1
452	из монастыря	1	1
453	не тождественны	1	1
454	долго не	1	1
455	оно не	2	1
456	если же	1	1
457	где он	1	1
458	но по	1	1
459	но при	4	1
460	здесь не	2	1
461	на другой	1	1
462	характер и	3	1
463	также является	2	1
464	то время	1	1
465	на том	3	1
466	и когда	3	1
467	если они	1	1
468	природе своей	1	1
469	и сам	3	1
470	что у	2	1
471	на нее	1	1
472	времени и	4	1
473	жизнь а	1	1
474	по природе	1	1
475	глубоко и	1	1
476	еще в	1	1
477	в результате	2	1
478	ничего подобного	1	1
479	бывает в	1	1
480	ничто в	1	1
481	и смерть	1	1
482	каждого отдельного	1	1
483	мы всегда	1	1
484	то они	1	1
485	но мы	1	1
486	все его	4	1
487	тоже символически	1	1
488	того или	3	1
489	обоих случаях	1	1
490	о действии	1	1
491	свете в	1	1
492	мира по	1	1
493	между тем	3	1
494	суть не	1	1
495	а потому	1	1
496	вниз а	1	1
497	от этих	1	1
498	представления о	2	1
499	все время	1	1
500	и очевидный	1	1
501	а именно	1	1
502	объектов и	1	1
503	интереса к	1	1
504	не непосредственно	1	1
505	и дело	2	1
506	только сам	1	1
507	всю ее	1	1
508	в какой	4	1
509	как нечто	1	1
510	пространство для	1	1
511	деле не	1	1
512	со всеми	2	1
513	себя в	2	1
514	голосом и	1	1
515	есть в	1	1
516	живая личность	1	1
517	не можем	1	1
518	и чисто	1	1
519	а то	2	1
520	в душе	2	1
521	он имеет	1	1
522	он может	2	1
523	мир в	1	1
524	подлинного бытия	1	1
525	не миф	2	1
526	не для	1	1
527	содержание и	1	1
528	от тех	1	1
529	у него	6	1
530	не доказывает	1	1
531	есть выражение	1	1
532	или ином	1	1
533	бы это	1	1
534	в данный	1	1
535	с другим	2	1
536	в я	1	1
537	или иначе	2	1
538	говорить и	1	1
539	я был	1	1
540	мы его	2	1
541	по большей	3	1
542	нового времени	2	1
543	связано с	1	1
544	превращается в	2	1
545	можно представить	1	1
546	зависит от	2	1
547	его как	1	1
548	для исследования	1	1
549	когда она	1	1
550	об ее	1	1
551	и уже	4	1
552	если не	2	1
553	и достаточно	1	1
554	их самих	1	1
555	уже давно	1	1
556	вместе с	1	1
557	я уже	2	1
558	представить себе	3	1
559	же с	1	1
560	к своему	2	1
561	наряду с	1	1
562	перехода от	1	1
563	перед нами	4	1
564	его жизни	2	1
565	находятся в	1	1
566	быть только	1	1
567	происходит в	1	1
568	с которым	1	1
569	на свете	1	1
570	xix в	2	1
571	того и	1	1
572	что мы	1	1
573	казалось что	2	1
574	каким он	1	1
575	не рассматривается	1	1
576	видно что	2	1
577	этом и	1	1
578	только еще	1	1
579	но для	2	1
580	к другим	1	1
581	другой как	1	1
582	является ли	1	1
583	ли в	1	1
584	для автора	2	1
585	в пределе	1	1
586	быстро что	1	1
587	мира и	3	1
588	о котором	3	1
589	другое дело	1	1
590	своей собственной	2	1
591	человек и	1	1
592	каждый год	1	1
593	но также	2	1
594	как именно	1	1
595	на первый	1	1
596	для нас	2	1
597	было на	1	1
598	не должен	2	1
599	а также	6	1
600	исключительно в	2	1
601	хотя в	1	1
602	к ее	1	1
603	поскольку это	1	1
604	жизни в	6	1
605	между ними	1	1
606	смысле они	1	1
607	к его	3	1
608	жизни а	1	1
609	в последнем	1	1
610	светом но	1	1
611	не что	1	1
612	жизни мы	2	1
613	я вижу	1	1
614	а я	1	1
615	о себе	1	1
616	реально и	1	1
617	небо и	1	1
618	они не	2	1
619	пространства в	1	1
620	который не	1	1
621	в таком	3	1
622	все что	4	1
