N	2gram	Bakhtin_sl_1	FransuaR
278	и эта	2	2
279	во всяком	7	2
280	все что	1	2
281	например в	2	1
282	и то	2	1
283	выражения в	1	1
284	а иногда	3	1
285	он может	2	1
286	силы и	1	1
287	к своей	2	1
288	рядом друг	1	1
289	между всеми	1	1
290	др все	1	1
291	в котором	2	1
292	мировоззрения и	1	1
293	входящих в	1	1
294	и связанное	1	1
295	свой мир	1	1
296	той же	2	1
297	из всех	1	1
298	в несколько	1	1
299	есть не	1	1
300	еще на	1	1
301	для своего	1	1
302	мы имеем	1	1
303	отношении они	1	1
304	единство и	3	1
305	и стиль	2	1
306	но она	1	1
307	роман в	2	1
308	почти исключительно	1	1
309	мы и	2	1
310	серьезность в	1	1
311	конечно и	2	1
312	сказать на	1	1
313	начала в	1	1
314	того же	6	1
315	и он	1	1
316	и положительных	1	1
317	всех сторон	1	1
318	и быта	1	1
319	произведение и	1	1
320	в иванов	1	1
321	время в	1	1
322	за свое	1	1
323	рабле почти	2	1
324	его стиля	1	1
325	могло быть	1	1
326	в противовес	1	1
327	было очень	1	1
328	в общем	1	1
329	иногда и	1	1
330	и речи	2	1
331	и ограничений	1	1
332	взятая в	1	1
333	связи и	1	1
334	так что	2	1
335	в одной	1	1
336	как в	8	1
337	по которому	1	1
338	стороны и	1	1
339	роман это	1	1
340	первых двух	1	1
341	он часто	1	1
342	перед нами	4	1
343	что по	1	1
344	и наконец	4	1
345	всего как	1	1
346	конечно не	3	1
347	от этого	2	1
348	именно эта	2	1
349	есть его	1	1
350	них как	2	1
351	жанра и	1	1
352	где все	1	1
353	нами явлениях	1	1
354	в которой	4	1
355	с самого	1	1
356	в целом	2	1
357	сливается с	2	1
358	он в	5	1
359	без учета	1	1
360	бы не	1	1
361	или во	2	1
362	еще далеко	1	1
363	сущности и	1	1
364	нами в	2	1
365	и тот	1	1
366	эпохи и	2	1
367	только один	1	1
368	от необходимости	1	1
369	и те	2	1
370	эта исключительная	1	1
371	не могла	2	1
372	так сказать	5	1
373	быть только	2	1
374	весь свой	1	1
375	оно было	2	1
376	к миру	1	1
377	он не	3	1
378	и художественно	1	1
379	различными способами	1	1
380	в произведение	2	1
381	действительности и	1	1
382	понимания и	1	1
383	эта диалогическая	1	1
384	нами здесь	1	1
385	влияние на	1	1
386	друг с	2	1
387	одной и	1	1
388	из него	2	1
389	понимали как	1	1
390	и по	2	1
391	на этом	2	1
392	всех своих	2	1
393	его можно	1	1
394	людей и	1	1
395	в нее	1	1
396	в основу	1	1
397	смысле в	3	1
398	могла бы	1	1
399	что все	2	1
400	сознание и	1	1
401	этих форм	1	1
402	вводит в	1	1
403	его в	3	1
404	входит в	4	1
405	это не	6	1
406	более сложных	1	1
407	о которых	1	1
408	с этой	3	1
409	низких жанрах	1	1
410	всегда и	1	1
411	говорили и	1	1
412	как сказано	3	1
413	так называемый	1	1
414	его слова	2	1
415	в один	1	1
416	приближаются к	1	1
417	места в	1	1
418	но если	1	1
419	таким же	1	1
420	осознания и	1	1
421	определяется прежде	2	1
422	идеологической жизни	2	1
423	моментах как	1	1
424	в кавычки	5	1
425	своих моментах	1	1
426	мы говорили	1	1
427	в первый	1	1
428	не менее	1	1
429	из области	1	1
430	большой литературы	1	1
431	и той	2	1
432	исключительно на	1	1
433	не в	7	1
434	уже сказали	2	1
435	том же	4	1
436	где нет	2	1
437	и почти	3	1
438	и единого	1	1
439	же мы	1	1
440	и вся	1	1
441	и есть	1	1
442	она не	3	1
443	было с	1	1
444	случае в	1	1
445	до известной	2	1
446	фабльо и	1	1
447	дело в	1	1
448	здесь на	1	1
449	определенного и	1	1
450	для всего	1	1
451	только не	1	1
452	на язык	2	1
453	преимущественно в	4	1
454	в разных	3	1
455	ряде особенностей	1	1
456	явление в	2	1
457	находиться в	1	1
458	к концу	1	1
459	есть вовсе	1	1
460	такое понимание	2	1
461	потому что	2	1
462	же он	1	1
463	помимо воли	1	1
464	входят в	1	1
465	не столь	1	1
466	тесной связи	1	1
467	с другом	2	1
468	точке зрения	2	1
469	есть к	1	1
470	стиль и	1	1
471	и стиля	2	1
472	не могут	3	1
473	его внутренних	1	1
474	есть только	1	1
475	и сам	3	1
476	вокруг него	2	1
477	и другим	2	1
478	к тому	3	1
479	что уже	1	1
480	не есть	2	1
481	особенности и	1	1
482	для того	2	1
483	оно не	6	1
484	должен быть	1	1
485	правда не	2	1
486	даже как	2	1
487	полной очевидностью	1	1
488	этого целого	1	1
489	вне которого	2	1
490	языка и	12	1
491	романе в	3	1
492	смерти в	1	1
493	связанную с	1	1
494	лицемерие и	1	1
495	и совершенно	1	1
496	что может	1	1
497	поэтому мы	1	1
498	понимание и	1	1
499	и которые	1	1
500	очень распространено	1	1
501	если бы	1	1
502	правда в	1	1
503	для этого	1	1
504	образом в	3	1
505	о нем	4	1
506	и здесь	3	1
507	на их	1	1
508	повторяем в	1	1
509	в язык	1	1
510	или на	1	1
511	к действительности	1	1
512	образе в	1	1
513	еще дальше	1	1
514	в различных	1	1
515	важна здесь	1	1
516	которое он	1	1
517	в вопросах	1	1
518	можно встретить	1	1
519	того или	2	1
520	на всех	1	1
521	с теми	1	1
522	своим предметом	1	1
523	которых они	1	1
524	нам важна	1	1
525	и грубо	1	1
526	меру своей	1	1
527	что и	1	1
528	у сервантеса	1	1
529	или напротив	2	1
530	существенную роль	1	1
531	в художественной	1	1
532	и она	1	1
533	этот элемент	2	1
534	все формы	1	1
535	свое наиболее	1	1
536	того что	3	1
537	хотя бы	3	1
538	и одновременно	2	1
539	мы видим	2	1
540	явления в	1	1
541	в какой	1	1
542	он совершенно	1	1
543	поэтому и	3	1
544	в литературу	1	1
545	всех его	7	1
546	они могут	7	1
547	никак нельзя	1	1
548	темы по	1	1
549	и ее	3	1
550	литературе и	1	1
551	романа но	2	1
552	все они	7	1
553	в эти	1	1
554	какой степени	1	1
555	пользуется этой	1	1
556	особенно у	2	1
557	из которого	1	1
558	литературной пародии	1	1
559	акт и	2	1
560	не входит	1	1
561	и у	2	1
562	в большинстве	10	1
563	себя и	1	1
564	вернуться к	1	1
565	в виде	2	1
566	большинстве случаев	6	1
567	всех сферах	3	1
568	ни с	1	1
569	и их	1	1
570	слова в	8	1
571	к ним	1	1
572	с системой	1	1
573	свое выражение	2	1
574	как раз	2	1
575	и оценки	1	1
576	такие которые	1	1
577	в очень	1	1
578	вне ее	1	1
579	где в	1	1
580	только на	2	1
581	же деле	1	1
582	но вся	1	1
583	с общим	1	1
584	особый язык	1	1
585	со всем	1	1
586	выходит за	3	1
587	в обращении	1	1
588	и вступает	1	1
589	на определенные	1	1
590	по своим	6	1
591	их от	1	1
592	в ряде	1	1
593	на которые	2	1
594	один и	1	1
595	что не	1	1
596	были созданы	1	1
597	его из	1	1
598	осознанности и	1	1
599	них и	1	1
600	на этот	1	1
601	более того	3	1
602	не на	5	1
603	занимает в	1	1
604	а не	15	1
605	только как	1	1
606	в англии	1	1
607	и историческому	1	1
608	слов и	2	1
609	как ни	1	1
610	долгое время	1	1
611	мы остановимся	1	1
612	когда она	1	1
613	здесь лишь	1	1
614	ближе к	1	1
615	он и	1	1
616	и ему	1	1
617	случаев не	1	1
618	в руках	1	1
619	с помощью	1	1
620	и глубоко	1	1
621	вступает в	1	1
622	и философия	1	1
623	в частности	2	1
624	в переводе	1	1
625	ко всем	1	1
626	у первых	1	1
627	названных нами	1	1
628	относятся к	1	1
629	от непрерывного	1	1
630	к своему	6	1
631	по своему	2	1
632	смысле оформления	1	1
633	в тесной	1	1
634	чем в	1	1
635	романа в	3	1
636	одновременно и	2	1
637	строит свой	1	1
638	и там	3	1
639	момент как	1	1
640	есть как	3	1
641	и двух	1	1
642	со всею	2	1
643	вводили в	1	1
644	др которые	1	1
645	действительно не	2	1
646	рассказ в	2	1
647	и самых	1	1
648	и самая	2	1
649	самом же	1	1
650	этом случае	2	1
651	новые стороны	1	1
652	его за	1	1
653	и единственного	4	1
654	работы по	1	1
655	наконец некоторые	1	1
656	с этими	2	1
657	с элементами	1	1
658	и где	1	1
659	тому или	1	1
660	вне его	2	1
661	всего в	1	1
662	в более	1	1
663	не является	2	1
664	известной степени	4	1
665	и для	4	1
666	судьбы и	1	1
667	особенно характерна	1	1
668	и определенные	2	1
669	и часто	4	1
670	становятся в	1	1
671	жизнью в	1	1
672	лицо и	1	1
673	и от	4	1
674	основе этой	1	1
675	которая в	1	1
676	наивным и	1	1
677	для нас	2	1
678	правду и	1	1
679	к некоторым	1	1
680	наблюдения над	1	1
681	с моментами	1	1
682	находит свое	1	1
683	бы в	1	1
684	почти вовсе	5	1
685	еще более	5	1
686	пародия в	1	1
687	ибо в	1	1
688	из существеннейших	3	1
689	сервантеса рабле	1	1
690	с таким	1	1
691	всегда есть	1	1
692	например на	1	1
693	от всякого	2	1
694	на целое	1	1
695	но оно	3	1
696	в лучшем	2	1
697	с ними	3	1
698	первый раз	1	1
699	с ней	2	1
700	на смену	1	1
701	состоит из	1	1
702	со специфическими	1	1
703	равно как	1	1
704	в свою	3	1
705	или иного	2	1
706	есть и	1	1
707	на своем	5	1
708	громадное влияние	1	1
709	на это	1	1
710	эти слова	2	1
711	героя как	1	1
712	его моментах	4	1
713	рядом со	1	1
714	к этому	2	1
