N	2gram	Bakhtin_Fr_5	Komedia
122	в начале	2	3
123	за счет	1	3
124	у него	4	3
125	как раз	5	3
126	к которому	1	3
127	дошедших до	1	3
128	в честь	1	3
129	так же	8	3
130	как это	4	3
131	по своему	4	3
132	в течение	3	3
133	не удалось	1	3
134	не мог	4	3
135	здесь в	4	3
136	в более	1	3
137	и все	7	3
138	все остальные	1	3
139	отношению к	1	3
140	того же	3	2
141	здесь и	5	2
142	ту же	2	2
143	почти всегда	3	2
144	сам автор	1	2
145	в доме	4	2
146	том насколько	1	2
147	в сущности	4	2
148	принадлежит к	1	2
149	в большом	1	2
150	это время	2	2
151	он был	7	2
152	к году	1	2
153	столь же	1	2
154	тем как	1	2
155	отличие от	2	2
156	за пределы	1	2
157	относится к	2	2
158	чем же	4	2
159	несколько раз	1	2
160	в рамках	1	2
161	независимо от	2	2
162	что по	1	2
163	этой цели	1	2
164	в самом	4	2
165	право на	10	2
166	раз в	2	2
167	в себе	1	2
168	время и	1	2
169	в первой	4	2
170	на этом	5	2
171	связанные с	3	2
172	на все	2	2
173	было бы	2	2
174	для них	2	2
175	ни одной	1	2
176	были в	1	2
177	мы видели	7	2
178	была уже	1	2
179	такой же	4	2
180	и без	2	2
181	почти не	2	2
182	из пролога	1	2
183	но он	3	2
184	тем не	1	2
185	власть в	1	2
186	правда в	1	2
187	одна из	1	2
188	и внутренней	1	2
189	при всем	1	2
190	к ней	2	2
191	внешней и	1	2
192	как будто	1	2
193	это убеждение	1	2
194	в области	1	2
195	в городе	2	2
196	же самое	2	2
197	указывает на	1	2
198	с ее	5	2
199	всего этого	3	2
200	в себя	5	2
201	что у	1	2
202	времени и	1	2
203	до начала	1	2
204	для этого	1	2
205	собой и	1	2
206	образом в	1	2
207	находится в	1	2
208	именно потому	1	2
209	и здесь	4	2
210	нас в	2	2
211	и во	4	2
212	и можно	1	2
213	от них	1	2
214	в форме	1	2
215	войны в	1	2
216	еще не	1	2
217	время когда	1	2
218	античных авторов	1	2
219	именно на	1	2
220	в эти	2	2
221	для всех	3	2
222	мы знаем	1	2
223	вовсе не	8	2
224	в других	1	2
225	и из	1	2
226	до сих	3	2
227	в период	2	2
228	вслед за	1	2
229	еще и	3	2
230	а сам	1	2
231	и притом	2	2
232	до конца	1	2
233	должна была	1	2
234	этой же	1	2
235	не может	5	2
236	вместе с	3	2
237	но не	4	2
238	это были	1	2
239	и формы	1	2
240	к нему	2	2
241	сих пор	3	2
242	но это	5	2
243	и таким	1	2
244	то что	2	2
245	в свою	1	2
246	где он	1	2
247	ее в	1	2
248	во всяком	1	2
249	и наиболее	2	1
250	изобилия и	1	1
251	женщины и	1	1
252	можно говорить	2	1
253	также и	7	1
254	чтобы не	2	1
255	в этот	2	1
256	не остается	1	1
257	на самом	5	1
258	не что	1	1
259	тем же	1	1
260	из самых	1	1
261	мировоззрения и	1	1
262	могла дать	1	1
263	и больше	2	1
264	и за	2	1
265	по его	1	1
266	одним из	5	1
267	мы уже	4	1
268	той же	4	1
269	и была	1	1
270	из своих	2	1
271	что под	1	1
272	за несколько	1	1
273	который был	1	1
274	что иное	1	1
275	к началу	3	1
276	ему в	1	1
277	то это	1	1
278	похожи на	1	1
279	мы здесь	1	1
280	в мире	1	1
281	и он	3	1
282	в ней	8	1
283	проявляется в	1	1
284	и противоречиво	1	1
285	герцен и	1	1
286	иное как	1	1
287	служит для	1	1
288	во всех	13	1
289	как у	1	1
290	он может	1	1
291	коем случае	1	1
292	общественной жизни	1	1
293	не все	1	1
294	в наиболее	2	1
295	своего сына	1	1
296	была большая	1	1
297	их образов	1	1
298	течение всего	1	1
299	что во	1	1
300	с этим	4	1
301	мира в	1	1
302	в своем	11	1
303	власть и	1	1
304	когда он	2	1
305	целый ряд	1	1
306	развенчания в	1	1
307	и к	5	1
308	самом начале	1	1
309	за все	2	1
310	то в	1	1
311	хотя она	1	1
312	что это	2	1
313	и внешних	1	1
314	он в	2	1
315	тут и	1	1
316	бы не	1	1
317	то теперь	1	1
318	из этих	3	1
319	одном случае	1	1
320	приводит к	1	1
321	тем он	1	1
322	другом случае	1	1
323	роль в	2	1
324	ее как	1	1
325	как он	3	1
326	не обходится	1	1
327	для защиты	1	1
328	в античном	1	1
329	платона и	1	1
330	и автору	1	1
331	по существу	3	1
332	на службу	1	1
333	не могли	1	1
334	чтобы в	1	1
335	мира мир	1	1
336	из него	1	1
337	конце xv	1	1
338	что она	3	1
339	последнее слово	1	1
340	но все	1	1
341	человека в	1	1
342	значительной степени	1	1
343	написал не	1	1
344	что все	2	1
345	в обычае	1	1
346	им как	1	1
347	почти за	1	1
348	конечно в	2	1
349	об этом	4	1
350	почти до	1	1
351	в веселом	1	1
352	то есть	25	1
353	на этой	1	1
354	зрения на	4	1
355	от земли	2	1
356	это было	4	1
357	дома и	1	1
358	и под	1	1
359	перед нами	4	1
360	должен был	1	1
361	начала и	1	1
362	любовь к	1	1
363	в жизни	1	1
364	и находит	1	1
365	говорить в	3	1
366	с тем	2	1
367	жизни но	1	1
368	слова и	2	1
369	в эту	2	1
370	отрыве от	2	1
371	в ходе	1	1
372	почти нет	1	1
373	женщин и	1	1
374	а как	1	1
375	народ и	1	1
376	эпизоде с	4	1
377	он дает	1	1
378	в отличие	2	1
379	в которых	3	1
380	не представляется	1	1
381	что уже	1	1
382	из области	2	1
383	последних лет	1	1
384	которые в	1	1
385	это картина	1	1
386	видно что	1	1
387	и более	1	1
388	том же	2	1
389	не была	1	1
390	это особенно	1	1
391	всего его	1	1
392	тому что	1	1
393	и государственного	1	1
394	между людьми	1	1
395	на три	1	1
396	подтверждается и	1	1
397	вплоть до	2	1
398	но они	3	1
399	у платона	1	1
400	если в	2	1
401	не встречаем	1	1
402	своего героя	1	1
403	не по	1	1
404	он еще	1	1
405	не вызывает	1	1
406	также что	1	1
407	того чтобы	6	1
408	чем не	2	1
409	следовательно и	1	1
410	вся его	1	1
411	в коем	1	1
412	видят в	1	1
413	связанное с	1	1
414	ряд моментов	1	1
415	в какой-то	1	1
416	первая часть	2	1
417	для постановки	1	1
418	чувствует свое	1	1
419	к концу	1	1
420	в дни	1	1
421	сложнее и	1	1
422	века с	2	1
423	так например	2	1
424	которых говорится	1	1
425	не находим	1	1
426	что на	3	1
427	за ними	1	1
428	может показаться	1	1
429	от их	3	1
430	и для	3	1
431	один раз	2	1
432	в специальном	1	1
433	составная часть	1	1
434	не могут	2	1
435	еще одна	1	1
436	это конечно	1	1
437	становится возможным	2	1
438	с полной	3	1
439	и другим	1	1
440	слова с	1	1
441	в каждом	2	1
442	в пьесе	2	1
443	в латинской	3	1
444	и это	4	1
445	от друга	1	1
446	это только	1	1
447	данном случае	2	1
448	и мелких	1	1
449	на празднике	1	1
450	представляется возможным	1	1
451	говорили что	2	1
452	говорить о	2	1
453	в дальнейшем	1	1
454	у народа	2	1
455	и когда	1	1
456	можно было	4	1
457	те же	1	1
458	тысячи лет	1	1
459	это вовсе	1	1
460	когда в	2	1
461	стороне от	1	1
462	к первому	1	1
463	мира и	8	1
464	жизнь и	2	1
465	и популярных	1	1
466	мира а	2	1
467	с ним	5	1
468	свидетельствуют о	1	1
469	них не	1	1
470	о нем	1	1
471	еду на	1	1
472	на вопрос	1	1
473	и внутреннее	3	1
474	и что	2	1
475	людей так	1	1
476	все его	1	1
477	существенное место	1	1
478	в значительной	2	1
479	жизни он	3	1
480	и обнаруживает	1	1
481	в отрыве	2	1
482	он произвел	1	1
483	я думаю	1	1
484	и только	2	1
485	ее содержание	1	1
486	наконец в	1	1
487	внешнее и	2	1
488	в середине	1	1
489	его творчестве	1	1
490	и были	1	1
491	различия между	1	1
492	в лице	1	1
493	в постоянной	1	1
494	того что	3	1
495	оставляют в	1	1
496	почти все	3	1
497	в двух	1	1
498	нуждается в	3	1
499	за столом	1	1
500	но ни	1	1
501	его для	2	1
502	хотя бы	2	1
503	течение всей	1	1
504	в стороне	1	1
505	которое мы	1	1
506	поэтому и	3	1
507	во времени	2	1
508	он действует	1	1
509	к природе	1	1
510	больше чем	2	1
511	с это	2	1
512	себя в	1	1
513	времени когда	1	1
514	оказывается в	1	1
515	которому он	1	1
516	в большинстве	2	1
517	с трудом	1	1
518	не дает	1	1
519	в душе	1	1
520	на эту	2	1
521	где бы	1	1
522	являются ее	1	1
523	мир в	1	1
524	себе в	1	1
525	пародии на	1	1
526	в современном	1	1
527	о которой	1	1
528	к первой	1	1
529	этой пьесе	1	1
530	друг друга	1	1
531	не случайно	1	1
532	заметить что	2	1
533	от того	3	1
534	на том	2	1
535	для того	6	1
536	друг от	1	1
537	в особенности	2	1
538	на этот	3	1
539	далеко не	1	1
540	и прежде	3	1
541	в ряде	2	1
542	было и	1	1
543	месте в	1	1
544	и др	8	1
545	на которых	1	1
546	его из	1	1
547	превращается в	2	1
548	и гете	2	1
549	что исторический	1	1
550	на весь	3	1
551	его как	4	1
552	на пире	1	1
553	о чем	3	1
554	можно понять	1	1
555	большинстве случаев	2	1
556	и своим	1	1
557	него не	2	1
558	для этой	1	1
559	родном городе	1	1
560	стороны в	1	1
561	связь с	3	1
562	и она	2	1
563	и возрождения	1	1
564	в кости	2	1
565	ко всем	1	1
566	и потому	1	1
567	отсюда и	1	1
568	из трех	1	1
569	отрывок из	1	1
570	довольства и	1	1
571	к своему	1	1
572	в данном	2	1
573	к жизни	1	1
574	высоких материях	1	1
575	часть пьесы	1	1
576	в той	1	1
577	он становится	1	1
578	но функции	1	1
579	времени с	1	1
580	как бы	12	1
581	был одним	1	1
582	а вслед	1	1
583	средство для	1	1
584	при общем	1	1
585	в это	1	1
586	этого слова	1	1
587	он чувствует	1	1
588	в условиях	2	1
589	о его	1	1
590	которые были	1	1
591	сцены в	2	1
592	со всей	1	1
593	в книге	1	1
594	не получает	1	1
595	за его	2	1
596	о совершенно	1	1
597	этого рода	1	1
598	в сопровождении	1	1
599	формы и	1	1
600	прямое обращение	1	1
601	которого они	1	1
602	которой можно	2	1
603	это уже	1	1
604	к одной	1	1
605	обращается к	1	1
606	с известной	1	1
607	от него	1	1
608	как составная	1	1
609	отрывки из	1	1
610	на такой	1	1
611	в духе	2	1
612	бы в	4	1
613	еще более	1	1
614	но зато	1	1
615	недоверие к	1	1
616	находим в	3	1
617	именно поэтому	1	1
618	прямо указывает	1	1
619	в общем	4	1
620	мог не	1	1
621	слово в	1	1
622	не знает	1	1
623	сказать что	4	1
624	понимать как	1	1
625	но чем	1	1
626	больше всего	1	1
627	развития и	1	1
628	ко всему	2	1
629	культуры в	1	1
630	ли он	2	1
631	этим объясняется	1	1
632	жизни и	8	1
633	вполне понятно	1	1
634	и другие	3	1
635	именно здесь	1	1
636	и эта	1	1
637	это в	2	1
638	как на	4	1
639	в таком	1	1
640	земли и	1	1
641	том числе	4	1
642	они не	1	1
