1	не только	9	17
311	оно есть	1	1
312	литературы и	3	1
313	не произведения	1	1
314	еще в	3	1
315	частности в	1	1
316	она должна	2	1
317	но для	2	1
318	пр при	1	1
319	в эти	1	1
320	из нее	2	1
321	из этих	2	1
322	в определенном	1	1
323	те же	3	1
324	какой бы	2	1
325	для этого	2	1
326	о котором	1	1
327	именно потому	2	1
328	и необходимы	1	1
329	оставаясь в	1	1
330	формы в	3	1
331	бы нас	1	1
332	масс и	1	1
333	сборника не	1	1
334	пр в	1	1
335	ее место	1	1
336	совершенно ясно	1	1
337	как по	1	1
338	нисколько не	2	1
339	только один	2	1
340	она может	1	1
341	в философии	2	1
342	и что	3	1
343	наша задача	1	1
344	притом в	2	1
345	в какой	3	1
346	ними как	1	1
347	теория исторического	1	1
348	находятся в	2	1
349	значение без	1	1
350	может идти	1	1
351	взятые в	1	1
352	во времени	1	1
353	ни к	1	1
354	соприкасается с	1	1
355	с определенной	1	1
356	современности и	1	1
357	на основе	1	1
358	в эпоху	3	1
359	мы и	3	1
360	числе и	1	1
361	ее части	1	1
362	дело идет	3	1
363	как ни	1	1
364	другой стороны	5	1
365	все же	6	1
366	в рамки	2	1
367	это ощущение	1	1
368	ней и	1	1
369	среды в	1	1
370	значило бы	1	1
371	в этих	3	1
372	с его	2	1
373	и то	1	1
374	та или	1	1
375	это в	1	1
376	и мир	2	1
377	положение что	1	1
378	существенно и	1	1
379	в результате	5	1
380	в этой	2	1
381	и только	2	1
382	в наш	1	1
383	не просто	1	1
384	с ее	2	1
385	от этой	1	1
386	ни были	1	1
