N	2gram	Tiupa_Narr_1	KulturaY
371	за собой	4	1
372	всего лишь	2	1
373	ни один	1	1
374	формы в	1	1
375	может считаться	1	1
376	лишний раз	1	1
377	из общей	1	1
378	или слушателя	4	1
379	и соответствующую	1	1
380	не могла	1	1
381	например как	2	1
382	сейчас и	1	1
383	раз когда	1	1
384	читателя в	2	1
385	естественно ни	1	1
386	в понимании	1	1
387	в принципе	4	1
388	образом и	1	1
389	материала не	1	1
390	быть без	1	1
391	очевидным что	1	1
392	его от	1	1
393	постольку поскольку	2	1
394	или иных	1	1
395	без исключения	2	1
396	здесь мы	1	1
397	не будет	3	1
398	в другом	1	1
399	о факте	1	1
400	входит в	1	1
401	которой необходимо	1	1
402	ко второму	1	1
403	и иных	1	1
404	этом смысле	1	1
405	что один	1	1
406	практически не	1	1
407	которая в	2	1
408	все равно	1	1
409	не всегда	2	1
410	и уже	1	1
411	как сказано	1	1
412	обратимся к	3	1
413	не мог	4	1
414	поставлены в	1	1
415	она сама	1	1
416	таким же	1	1
417	два слова	1	1
418	рассказа о	2	1
419	и ее	2	1
420	к главному	1	1
421	и стилистической	1	1
422	в следующем	1	1
423	той мере	1	1
424	современной научной	1	1
425	от его	1	1
426	всякий раз	1	1
427	признать что	1	1
428	здесь становится	1	1
429	нельзя было	1	1
430	о его	1	1
431	по крайней	1	1
432	у читателя	1	1
433	зрения и	2	1
434	даже в	2	1
435	возможна не	1	1
436	мы были	1	1
437	культурной жизни	1	1
438	есть прежде	1	1
439	предмет ее	1	1
440	в русской	1	1
441	к этим	1	1
442	в основе	5	1
443	не могло	2	1
444	для всего	1	1
445	как формы	2	1
446	до каких	2	1
447	в самой	1	1
448	именно с	1	1
449	же время	4	1
450	а во	3	1
451	по своей	3	1
452	и его	5	1
453	наших дней	1	1
454	следует отметить	2	1
455	обращает на	3	1
456	как будто	3	1
457	начиная с	1	1
458	же самое	1	1
459	всего в	1	1
460	знание о	1	1
461	как для	1	1
462	и строго	1	1
463	например на	1	1
464	от которой	1	1
465	то ни	3	1
466	приходит к	2	1
467	у себя	1	1
468	но по	1	1
469	которых и	2	1
470	от друга	1	1
471	свою очередь	3	1
472	но далеко	1	1
473	здесь также	1	1
474	в собственном	2	1
475	приводит к	2	1
476	слова а	1	1
477	стоят в	1	1
478	никогда не	3	1
479	что каждый	1	1
480	по аналогии	1	1
481	общения с	1	1
482	с этого	1	1
483	о котором	1	1
484	сводится к	3	1
485	о нем	4	1
486	тому или	1	1
487	тех кто	1	1
488	возможна только	1	1
489	в речи	1	1
490	с соответствующими	1	1
491	одного из	4	1
492	может не	3	1
493	в вопросах	1	1
494	в конечном	3	1
495	как теперь	1	1
496	эта фраза	1	1
497	к нему	5	1
498	но он	1	1
499	или особенно	1	1
500	во втором	4	1
501	нуждается в	5	1
502	крайней мере	1	1
503	чем и	1	1
504	них в	1	1
505	вслед за	4	1
506	если за	1	1
507	все время	1	1
508	не знаю	1	1
509	в него	1	1
510	быть и	1	1
511	а если	2	1
512	идет по	2	1
513	одной из	4	1
514	с ними	1	1
515	мы увидим	1	1
516	в себе	8	1
517	которое мы	1	1
518	до нас	1	1
519	поэтому и	1	1
520	и после	2	1
521	иной степени	1	1
522	который в	2	1
523	это же	1	1
524	и др	2	1
525	имеет уже	1	1
526	тех или	1	1
527	иной форме	1	1
528	этого понятия	2	1
529	в начале	1	1
530	свидетельствует о	1	1
531	не обладают	1	1
532	то только	1	1
533	или даже	2	1
534	конечном счете	2	1
535	которые лишь	1	1
536	с совершенно	1	1
537	ту или	2	1
538	характерно что	1	1
539	для него	2	1
540	текста в	2	1
541	и со	1	1
542	никто не	1	1
543	граница между	1	1
544	само по	1	1
545	каждый из	2	1
546	при отсутствии	1	1
547	бы все	1	1
548	и делает	1	1
549	не противоречит	1	1
550	друг от	1	1
551	поэтической речи	1	1
552	именно как	1	1
553	со стороны	9	1
554	этого единства	1	1
555	и тех	1	1
556	форме и	1	1
557	и прежде	1	1
558	тематические и	1	1
559	обратиться к	1	1
560	а на	1	1
561	более того	1	1
562	зависит от	2	1
563	мы и	1	1
564	сдвиг в	1	1
565	его по	2	1
566	происхождению являются	1	1
567	а по	2	1
568	когда же	1	1
569	не об	1	1
570	если не	4	1
571	отвлечении от	2	1
572	почву для	1	1
573	писатель и	1	1
574	и потому	2	1
575	в смысл	1	1
576	друга в	1	1
577	к самому	2	1
578	вниманием к	1	1
579	не сразу	1	1
580	из которых	4	1
581	к жизни	1	1
582	наряду с	2	1
583	также как	1	1
584	обоих этих	1	1
585	с восприятием	1	1
586	исходя из	2	1
587	и было	1	1
588	и отсутствие	1	1
589	в современной	1	1
590	дело здесь	1	1
591	и формы	1	1
592	намек на	1	1
593	впрочем не	1	1
594	совершенно очевидно	2	1
595	чрезвычайно важный	1	1
596	читателя или	4	1
597	высказывания и	3	1
598	в какую	1	1
599	в смысле	1	1
600	фигуры и	1	1
601	это явление	1	1
602	и для	2	1
603	которых он	1	1
604	случаях когда	1	1
605	и от	1	1
606	литературных жанров	1	1
607	жанр в	1	1
608	от него	1	1
609	собственно говоря	1	1
610	культуры он	1	1
611	не должен	1	1
612	будто бы	3	1
613	идет об	1	1
614	вот этот	1	1
615	же в	4	1
616	есть уже	1	1
617	в равной	1	1
618	нами не	2	1
619	несмотря на	2	1
620	а о	1	1
621	в свою	3	1
622	между ними	2	1
623	возможно лишь	1	1
624	речи и	1	1
625	и составляют	1	1
626	положений и	1	1
627	также следующее	1	1
628	культуры в	1	1
629	утверждать что	2	1
630	а может	1	1
631	и эта	1	1
632	поскольку с	1	1
633	который не	1	1
634	этой точки	2	1
