N	2gram	Vinokur_Ku_1	Dialekti
161	не значит	1	3
162	но все	2	3
163	этом смысле	3	3
164	меньше всего	2	3
165	в них	7	3
166	должно быть	3	3
167	или менее	3	3
168	в их	3	3
169	что я	2	3
170	точку зрения	1	3
171	друг другу	1	3
172	даже в	3	3
173	тому что	3	3
174	и науки	1	3
175	на себе	6	3
176	иметь в	1	3
177	но только	1	3
178	та или	1	3
179	в разных	2	3
180	в науке	4	3
181	или иная	1	3
182	а лишь	1	3
183	в сознании	1	3
184	уже и	3	3
185	ли это	2	3
186	могут быть	1	3
187	указывает на	1	3
188	нуждается в	3	3
189	что и	4	3
190	может иметь	2	3
191	один из	4	3
192	но с	2	3
193	не хотят	1	3
194	к свету	2	3
195	только в	11	3
196	очень много	2	3
197	только на	1	3
198	есть наука	2	3
199	но что	1	3
200	даже и	3	3
201	же это	1	3
202	или иной	3	3
203	даже не	1	3
204	еще и	5	3
205	что для	1	3
206	ничем не	1	3
207	и потому	4	3
208	нет еще	1	3
209	в данном	4	3
210	относиться к	1	3
211	что же	6	3
212	в его	12	3
213	быть очень	1	3
214	тех или	1	3
215	не является	2	3
216	и все	2	3
217	или нет	1	3
218	бы в	7	3
219	еще более	1	3
220	только что	1	3
221	но вот	2	3
222	отношении к	1	3
223	была бы	3	3
224	жизни и	1	3
225	думать что	1	3
226	гораздо более	3	3
227	можно говорить	2	2
228	говоря о	1	2
229	же как	1	2
230	и больше	1	2
231	для своего	1	2
232	что если	2	2
233	вопрос о	2	2
234	мы и	1	2
235	мне не	1	2
236	не нужно	1	2
237	быть в	2	2
238	то мы	3	2
239	из этих	4	2
240	но как	1	2
241	себе и	2	2
242	это или	1	2
243	относится к	2	2
244	что именно	1	2
245	с этим	4	2
246	на деле	1	2
247	что касается	2	2
248	помнить что	1	2
249	и где	1	2
250	бы и	2	2
251	мы получаем	1	2
252	не был	1	2
253	все эти	6	2
254	содержат в	1	2
255	говорят о	1	2
256	тому же	1	2
257	связанные с	1	2
258	в первую	4	2
259	на этом	1	2
260	является не	1	2
261	в каждом	2	2
262	и может	3	2
263	это было	2	2
264	чаще всего	1	2
265	но уже	5	2
266	мы имеем	6	2
267	с этой	2	2
268	как и	2	2
269	для чего	1	2
270	между собою	2	2
271	до сих	4	2
272	и тогда	4	2
273	со всей	1	2
274	и при	2	2
275	в своей	2	2
276	то он	1	2
277	всяком случае	5	2
278	в которых	6	2
279	несет на	1	2
280	и от	1	2
281	не знает	1	2
282	раз и	1	2
283	не менее	7	2
284	но они	1	2
285	иной раз	2	2
286	как о	2	2
287	мысли в	1	2
288	дело не	2	2
289	к ним	1	2
290	что их	2	2
291	учения о	1	2
292	есть все-таки	1	2
293	и является	4	2
294	из того	1	2
295	этом отношении	5	2
296	которое в	2	2
297	как только	1	2
298	и надо	1	2
299	всегда так	1	2
300	как не	1	2
301	на нем	1	2
302	идет речь	2	2
303	как с	2	2
304	мог бы	1	2
305	речь как	1	2
306	можно только	1	2
307	по сравнению	1	2
308	для этого	3	2
309	по мере	3	2
310	тех кто	1	2
311	е о	2	2
312	как факт	1	2
313	каждом из	2	2
314	как таковом	1	2
315	для той	1	2
316	для того	16	2
317	и следовательно	1	2
318	в него	1	2
319	того что	9	2
320	в современной	2	2
321	что здесь	1	2
322	д и	2	2
323	ничего нового	1	2
324	исключительно лишь	2	2
325	с ними	4	2
326	мы увидим	3	2
327	и так	1	2
328	поэтому и	1	2
329	поэтому необходимо	2	2
330	с одной	1	2
331	в качестве	7	2
332	нужно понимать	1	2
333	же и	2	2
334	уже не	8	2
335	и у	1	2
336	если мы	2	2
337	то и	2	2
338	идти речь	1	2
339	только тогда	3	2
340	из них	4	2
341	для него	1	2
342	и их	1	2
343	т п	18	2
344	с него	2	2
345	были бы	2	2
346	именно как	1	2
347	со стороны	4	2
348	живой и	1	2
349	именно в	6	2
350	здесь в	1	2
351	а с	3	2
352	а главное	1	2
353	только как	1	2
354	о чем	2	2
355	если это	1	2
356	в частности	4	2
357	объекта и	1	2
358	самый факт	1	2
359	как в	4	2
360	одной стороны	1	2
361	зрения так	1	2
362	еще не	5	2
363	как например	2	2
364	какие же	1	2
365	сих пор	4	2
366	я мог	1	2
367	убедиться что	2	2
368	говорить что	1	2
369	и для	2	2
370	идти дальше	1	2
371	лишь как	2	2
372	тем более	2	2
373	не будучи	1	2
374	и стало	1	2
375	я в	1	2
376	всегда есть	1	2
377	нужно для	1	2
378	от света	2	2
379	и сейчас	1	2
380	что даже	1	2
381	точно так	1	2
382	как результат	1	2
383	невозможна без	1	2
384	я могу	1	2
385	к этому	1	2
386	этой точки	2	2
387	я и	1	1
388	речь идет	2	1
389	например в	5	1
390	и без	1	1
391	выражения в	1	1
392	при чтении	1	1
393	смысловая форма	1	1
394	к своей	1	1
395	мере в	6	1
396	показать что	1	1
397	из самых	1	1
398	явления и	1	1
399	есть категория	1	1
400	это-то как	1	1
401	что эти	4	1
402	в основании	1	1
403	и этот	1	1
404	той же	3	1
405	неприятное но	1	1
406	он также	1	1
407	вскрыть и	1	1
408	может даже	1	1
409	слышать и	1	1
410	бы что	1	1
411	не имеющая	1	1
412	против чего	1	1
413	что иное	1	1
414	на себя	3	1
415	как я	2	1
416	но даже	1	1
417	данном языке	2	1
418	частный случай	1	1
419	и иначе	1	1
420	думаю что	2	1
421	разумеется не	4	1
422	столько же	1	1
423	развитии научного	1	1
424	иное как	2	1
425	столь же	1	1
426	от себя	2	1
427	говорит и	1	1
428	в различных	1	1
429	во всех	1	1
430	вкуса и	3	1
431	его так	2	1
432	в ее	1	1
433	все больше	1	1
434	совсем не	1	1
435	не понятие	1	1
436	в сторону	2	1
437	друг от	1	1
438	действительно может	1	1
439	которые могли	1	1
440	и вовсе	5	1
441	в той	5	1
442	не входят	1	1
443	данный момент	1	1
444	только об	1	1
445	в связи	3	1
446	интересует не	1	1
447	что ее	1	1
448	что нет	1	1
449	которое и	1	1
450	когда он	3	1
451	могли бы	2	1
452	на нас	1	1
453	его к	3	1
454	следующим образом	1	1
455	сама эта	1	1
456	и говорит	2	1
457	в общий	1	1
458	не приходится	1	1
459	в которой	6	1
460	как то	2	1
461	формы в	2	1
462	так или	2	1
463	бы не	1	1
464	большей части	2	1
465	так совершенно	1	1
466	выражение в	1	1
467	по преимуществу	2	1
468	что ничего	1	1
469	с их	3	1
470	быть как	1	1
471	для которых	2	1
472	в наших	1	1
473	и если	3	1
474	вообще не	1	1
475	теории и	1	1
476	больше всего	2	1
477	при этом	6	1
478	сейчас не	2	1
479	и критики	1	1
480	раз навсегда	1	1
481	бы установить	1	1
482	и эти	3	1
483	к одному	1	1
484	что нужно	2	1
485	понятий и	1	1
486	в силу	10	1
487	эпоха в	1	1
488	д все	1	1
489	значит только	1	1
490	и по	1	1
491	так например	2	1
492	или иных	1	1
493	таким образом	12	1
494	я вам	1	1
495	совершенно непосредственно	1	1
496	имею в	1	1
497	что все	2	1
498	выражение и	1	1
499	же не	1	1
500	в состоянии	2	1
501	главным образом	1	1
502	есть все	1	1
503	учением о	1	1
504	и заменить	1	1
505	же касается	4	1
506	и никакого	1	1
507	ними как	1	1
508	них не	1	1
509	на ту	1	1
510	его в	1	1
511	те или	1	1
512	не умеет	1	1
513	первую очередь	2	1
514	научного знания	3	1
515	с неба	1	1
516	то все	1	1
517	а это	3	1
518	не находится	2	1
519	и тем	2	1
520	не соответствует	1	1
521	толковать как	1	1
522	в жизни	1	1
523	он является	1	1
524	нет в	1	1
525	она и	1	1
526	далеко не	1	1
527	показывает что	1	1
528	в этой	3	1
529	этого не	2	1
530	не всегда	2	1
531	в москве	2	1
532	с такой	1	1
533	мы с	1	1
534	в развитии	1	1
535	и становится	2	1
536	одно дело	1	1
537	взгляд на	1	1
538	в такой	1	1
539	пример с	1	1
540	представление о	3	1
541	оказывается что	1	1
542	мы сказали	1	1
543	не самый	1	1
544	что особенно	1	1
545	которые в	1	1
546	и ничего	1	1
547	но он	1	1
548	сами по	1	1
549	том чтобы	8	1
550	тем не	4	1
551	еще раз	1	1
552	имеет смысл	1	1
553	о какой-то	1	1
554	так хорошо	1	1
555	где нет	1	1
556	что например	1	1
557	научного сознания	1	1
558	это особенно	1	1
559	можно заменить	1	1
560	как акт	1	1
561	можно ли	2	1
562	стоит в	4	1
563	твердое и	1	1
564	тем самым	4	1
565	равно не	1	1
566	правда в	1	1
567	организм т	1	1
568	дело в	1	1
569	того как	4	1
570	и именно	2	1
571	когда они	1	1
572	того чтобы	17	1
573	на язык	4	1
574	как формы	1	1
575	смысл для	1	1
576	положения этой	1	1
577	всего на	1	1
578	действительно в	1	1
579	говорить как	1	1
580	и учение	1	1
581	на те	2	1
582	пушкина но	1	1
583	лишь с	1	1
584	меня и	3	1
585	и его	5	1
586	связи с	7	1
587	науке о	1	1
588	его собственное	1	1
589	е не	2	1
590	субъектов и	1	1
591	как будто	1	1
592	существенное от	1	1
593	однако это	1	1
594	не потому	5	1
595	может показаться	1	1
596	сравнить с	1	1
597	этот закон	1	1
598	и препятствуют	1	1
599	не могут	2	1
600	это также	1	1
601	когда мы	2	1
602	приведу еще	1	1
603	иногда даже	1	1
604	просто на	1	1
605	должны быть	2	1
606	с полной	1	1
607	наоборот в	1	1
608	же только	1	1
609	механизма как	1	1
610	например на	1	1
611	это ему	1	1
612	и свое	1	1
613	оно не	3	1
614	где он	1	1
615	должен быть	4	1
616	вы не	1	1
617	дать себе	1	1
618	но мало	1	1
619	значения и	1	1
620	совершенно правильно	1	1
621	от друга	1	1
622	нужно однако	1	1
623	здесь не	3	1
624	на почву	1	1
625	в каких	1	1
626	смысле есть	1	1
627	осталось бы	1	1
628	материи и	1	1
629	на том	3	1
630	и когда	1	1
631	если они	1	1
632	и сам	1	1
633	что у	1	1
634	оно также	1	1
635	здесь как	2	1
636	в результате	5	1
637	этот объект	1	1
638	имеется в	1	1
639	науку в	1	1
640	в повествовании	1	1
641	нет уже	1	1
642	и там	1	1
643	и должно	2	1
644	есть фикция	1	1
645	быть заменено	2	1
646	язык и	1	1
647	любви к	2	1
648	должно было	1	1
649	того или	4	1
650	заключается в	2	1
651	чтобы получить	2	1
652	между тем	5	1
653	переходит в	1	1
654	и всякая	1	1
655	а потому	5	1
656	и только	1	1
657	тотчас же	1	1
658	все время	1	1
659	отчет в	1	1
660	не знаю	2	1
661	раз на	2	1
662	а именно	2	1
663	заключается не	1	1
664	поэтому все	1	1
665	спросим себя	1	1
666	не так	1	1
667	но тут	1	1
668	на почве	1	1
669	наконец и	1	1
670	и история	1	1
671	сразу же	1	1
672	и дело	1	1
673	речь о	1	1
674	или иные	1	1
675	своим предметом	1	1
676	известных условиях	1	1
677	в какой	6	1
678	в стороне	2	1
679	сознания можно	1	1
680	не научные	1	1
681	или же	1	1
682	имеет своим	1	1
683	содержание его	1	1
684	вопрос об	1	1
685	слова без	1	1
686	себя в	1	1
687	о происхождении	1	1
688	что законы	2	1
689	есть в	4	1
690	вот что	1	1
691	можно установить	1	1
692	бы у	1	1
693	я имею	1	1
694	уже в	3	1
695	вопроса о	1	1
696	истинность или	1	1
697	борьбы с	1	1
698	наука а	1	1
699	нужно еще	1	1
700	а то	2	1
701	не дает	1	1
702	все признаки	1	1
703	и других	1	1
704	менее всего	1	1
705	был бы	2	1
706	совсем другое	1	1
707	ее интересует	1	1
708	себе в	3	1
709	бы совершенно	1	1
710	от другого	1	1
711	не для	1	1
712	содержание и	5	1
713	для них	2	1
714	пусть даже	1	1
715	в систему	1	1
716	как такового	1	1
717	не видел	1	1
718	от того	1	1
719	и вместе	1	1
720	в данный	1	1
721	на примере	2	1
722	в соответствующих	1	1
723	значение которое	1	1
724	и прошу	1	1
725	или иначе	2	1
726	сюда же	1	1
727	уверенным что	1	1
728	из других	1	1
729	в природе	1	1
730	по большей	2	1
731	такое этот	1	1
732	нового времени	1	1
733	не нужна	1	1
734	к установке	1	1
735	связано с	3	1
736	лица по	1	1
737	превращается в	2	1
738	к науке	1	1
739	зависящие от	1	1
740	а на	2	1
741	смысла без	1	1
742	зависит от	1	1
743	есть лишь	3	1
744	эпоху или	1	1
745	именно так	2	1
746	его как	1	1
747	когда она	1	1
748	там где	4	1
749	сейчас же	1	1
750	и уже	1	1
751	жизнь в	1	1
752	если не	3	1
753	вместе с	7	1
754	эта идея	1	1
755	я уже	1	1
756	как одно	1	1
757	к другой	1	1
758	же с	1	1
759	в духе	3	1
760	в европе	1	1
761	можно быть	1	1
762	к своему	2	1
763	чтобы можно	1	1
764	а если	3	1
765	на тот	1	1
766	наряду с	1	1
767	перед нами	1	1
768	находятся в	1	1
769	быть только	1	1
770	из этой	1	1
771	по существу	4	1
772	другое не	1	1
773	своего развития	1	1
774	или другого	1	1
775	нас интересует	1	1
776	нечто совершенно	1	1
777	что мы	1	1
778	видно что	2	1
779	между прочим	2	1
780	этом и	1	1
781	увидим как	1	1
782	является как	1	1
783	но для	1	1
784	кроме того	1	1
785	к другим	1	1
786	суждения и	1	1
787	имеет что	1	1
788	это уже	1	1
789	искусству вообще	1	1
790	только одна	1	1
791	только мы	1	1
792	этих случаях	2	1
793	же есть	2	1
794	он видел	1	1
795	указать на	4	1
796	нем можно	1	1
797	чтобы создать	2	1
798	ли в	2	1
799	уже на	2	1
800	и законы	1	1
801	как система	1	1
802	это можно	1	1
803	о котором	2	1
804	другое дело	2	1
805	это как	1	1
806	но также	2	1
807	как именно	2	1
808	она уже	1	1
809	развития и	1	1
810	на первый	1	1
811	для нас	2	1
812	но именно	1	1
813	разве только	1	1
814	за него	1	1
815	также не	1	1
816	тут мы	1	1
817	а также	1	1
818	эпоха имеет	1	1
819	интересует сейчас	1	1
820	есть уже	1	1
821	действие в	2	1
822	к ее	1	1
823	жизни в	1	1
824	имеет целью	1	1
825	между ними	2	1
826	к его	1	1
827	должен будет	1	1
828	какой мере	1	1
829	в последнем	2	1
830	не что	1	1
831	сам в	1	1
832	и идеи	1	1
833	только о	1	1
834	тогда не	1	1
835	в искусстве	1	1
836	то оно	2	1
837	они не	3	1
838	из чего	1	1
839	в таком	3	1
840	все что	1	1
