N	2gram	Bakhtin_Fr_5	SlovoVZh
444	такой взгляд	1	1
445	которой можно	2	1
446	в коем	1	1
447	в качестве	2	1
448	к одной	1	1
449	же время	9	1
450	от него	1	1
451	еще более	1	1
452	тем более	1	1
453	все стороны	1	1
454	ровно ничего	1	1
455	форм которые	1	1
456	правда это	1	1
457	дана в	1	1
458	же этот	1	1
459	же он	1	1
460	связи с	6	1
461	не нужен	1	1
462	здесь же	3	1
463	речи без	1	1
464	случае нельзя	1	1
465	в свою	1	1
466	это уже	1	1
467	важное значение	2	1
468	уже и	2	1
469	как будто	1	1
470	этом отношении	5	1
471	не нуждается	2	1
472	жизни в	2	1
473	тона в	1	1
474	в области	1	1
475	свое значение	1	1
476	больше того	1	1
477	распространенные в	1	1
478	у нас	1	1
479	и сейчас	1	1
480	все то	1	1
481	составная часть	1	1
482	его для	2	1
483	строй и	1	1
484	культуры в	1	1
485	активны и	1	1
486	включает в	1	1
487	тела мы	1	1
488	но эти	1	1
489	слова с	1	1
490	и эта	1	1
491	в таком	1	1
492	во всяком	1	1
493	вполне понятно	1	1
494	они не	1	1
495	существенный момент	1	1
496	к тому	2	1
