N	2gram	Losev_Dial_4	DiskursI
232	сам по	2	1
233	и то	3	1
234	на самом	1	1
235	переход от	1	1
236	это и	9	1
237	всего это	1	1
238	и должны	1	1
239	идет о	1	1
240	чего не	3	1
241	видеть в	1	1
242	которое может	1	1
243	состояния в	1	1
244	жизни для	1	1
245	той же	5	1
246	и само	2	1
247	из своих	1	1
248	только благодаря	1	1
249	а принципиально	1	1
250	говорить о	11	1
251	но она	1	1
252	я не	5	1
253	в изложении	1	1
254	из того	1	1
255	событий и	1	1
256	к общему	1	1
257	себе а	1	1
258	утверждаю что	5	1
259	на них	1	1
260	он сам	1	1
261	не могу	1	1
262	как таковая	2	1
263	которой нет	1	1
264	не требует	1	1
265	говорим только	1	1
266	нем только	1	1
267	не то	1	1
268	только потому	3	1
269	и всякий	1	1
270	себе и	2	1
271	тут же	1	1
272	нет и	2	1
273	что они	4	1
274	как говорит	1	1
275	из возможных	2	1
276	с их	4	1
277	и нет	3	1
278	просто как	2	1
279	такое слово	1	1
280	это тоже	1	1
281	в меру	5	1
282	и художественного	1	1
283	и реального	1	1
284	или иную	2	1
285	в которой	2	1
286	бы и	3	1
287	что это	13	1
288	в нашем	1	1
289	из этих	2	1
290	следы и	1	1
291	учение о	5	1
292	мифа и	6	1
293	говорит не	1	1
294	на то	5	1
295	человек не	1	1
296	быть только	1	1
297	что она	5	1
298	она еще	1	1
299	время и	2	1
300	он не	1	1
301	всех этих	1	1
302	в первую	1	1
303	категорий в	1	1
304	только самим	1	1
305	в понятии	2	1
306	новое и	1	1
307	содержит в	1	1
308	чем она	1	1
309	имевшие место	1	1
310	как нельзя	1	1
311	или иных	1	1
312	одно и	1	1
313	и заключается	1	1
314	но все	2	1
315	введение в	1	1
316	не будет	2	1
317	и может	2	1
318	оно весьма	1	1
319	есть все	2	1
320	на все	2	1
321	говорить не	1	1
322	с целью	1	1
323	при помощи	3	1
324	и других	1	1
325	с другими	1	1
326	от одного	2	1
327	этом смысле	4	1
328	в жизни	5	1
329	только лишь	1	1
330	о которых	1	1
331	действительности это	1	1
332	их как	1	1
333	их взаимоотношения	1	1
334	с этой	2	1
335	с тем	4	1
336	и вне	2	1
337	более не	3	1
338	мы видели	1	1
339	искать не	1	1
340	мы не	9	1
341	как вещь	2	1
342	потому и	1	1
343	как таковой	5	1
344	не мог	2	1
345	и целью	1	1
346	бы на	1	1
347	интерес представляет	1	1
348	и при	2	1
349	категории в	1	1
350	что такое	5	1
351	а как	2	1
352	с точки	9	1
353	цели и	1	1
354	произведение есть	1	1
355	вплоть до	1	1
356	мир и	4	1
357	которые в	1	1
358	в философии	1	1
359	что было	2	1
360	тем не	2	1
361	и более	1	1
362	не могли	2	1
363	не должна	1	1
364	необходимо чтобы	2	1
365	образ не	1	1
366	и вся	1	1
367	к мировому	1	1
368	естественный результат	1	1
369	до конца	1	1
370	тем самым	3	1
371	даже не	2	1
372	виду что	1	1
373	она могла	1	1
374	то чего	1	1
375	не имеет	14	1
376	дело в	1	1
377	и притом	3	1
378	своего существования	1	1
379	не по	2	1
380	событий это	1	1
381	образом в	1	1
382	но только	5	1
383	для всех	3	1
384	его смысл	1	1
385	во всем	2	1
386	и теперь	1	1
387	здесь же	1	1
388	как будто	2	1
389	что на	2	1
390	в каком	5	1
391	понятие как	1	1
392	такие же	1	1
393	личности в	5	1
394	и оно	1	1
395	ни о	3	1
396	в специальном	1	1
397	не могут	2	1
398	жизни которая	1	1
399	и должно	1	1
400	когда мы	1	1
401	и вполне	1	1
402	всего в	1	1
403	он стал	1	1
404	но также	1	1
405	этом последнем	1	1
406	объекта и	1	1
407	которое принадлежит	1	1
408	и это	8	1
409	чем не	1	1
410	на нем	2	1
411	и от	1	1
412	что всякая	1	1
413	чтобы быть	1	1
414	только то	1	1
415	на объект	1	1
416	на канта	1	1
417	те же	1	1
418	здесь как	1	1
419	в плоскости	1	1
420	мог бы	2	1
421	как таковые	1	1
422	том как	2	1
423	если бы	6	1
424	в словах	3	1
425	но такая	1	1
426	о ней	2	1
427	быть в	5	1
428	возможна только	1	1
429	есть само	2	1
430	на что	2	1
431	таковой в	1	1
432	в эстетической	1	1
433	должно было	1	1
434	к нему	1	1
435	всей нашей	1	1
436	и всю	1	1
437	тем или	2	1
438	складывается из	1	1
439	чем и	1	1
440	как учение	1	1
441	вслед за	1	1
442	а его	1	1
443	человека как	1	1
444	и мы	7	1
445	это приводит	1	1
446	что здесь	3	1
447	и постепенно	1	1
448	с ними	4	1
449	пришел к	1	1
450	уже одно	1	1
451	из сторон	1	1
452	которое мы	1	1
453	терминов и	1	1
454	только при	1	1
455	чаще всего	1	1
456	суть не	1	1
457	ничего нельзя	1	1
458	в нашей	2	1
459	то и	2	1
460	в виде	3	1
461	слова не	1	1
462	в известном	1	1
463	его и	1	1
464	но для	2	1
465	за ним	1	1
466	к своим	1	1
467	ту или	2	1
468	он имеет	1	1
469	очевидно что	1	1
470	и их	2	1
471	в конце	1	1
472	не о	4	1
473	мы можем	3	1
474	как раз	4	1
475	представление о	2	1
476	в области	3	1
477	с другим	1	1
478	что человек	2	1
479	и чем	2	1
480	а именно	6	1
481	с той	2	1
482	и прежде	1	1
483	было бы	9	1
484	было и	1	1
485	же о	2	1
486	себя и	3	1
487	говорит о	3	1
488	зависит и	1	1
489	только по	1	1
490	от этого	3	1
491	заданность и	1	1
492	мы сами	1	1
493	что так	1	1
494	этом случае	1	1
495	в связи	1	1
496	но оно	1	1
497	вместе с	2	1
498	до этого	1	1
499	как это	2	1
500	некоторые из	1	1
501	человека к	1	1
502	только его	2	1
503	не удается	1	1
504	они функционируют	1	1
505	их к	1	1
506	чем то	1	1
507	в область	1	1
508	наряду с	1	1
509	в той	1	1
510	утверждение в	1	1
511	когда она	3	1
512	да и	2	1
513	романе достоевского	1	1
514	в современной	1	1
515	в чистом	1	1
516	только о	3	1
517	в контексте	1	1
518	быть и	3	1
519	установки и	1	1
520	поэтому что	1	1
521	в чем	8	1
522	в смысле	5	1
523	при всем	1	1
524	ближе к	1	1
525	тех или	4	1
526	это уже	1	1
527	и часто	2	1
528	указать на	1	1
529	при таком	2	1
530	восхождение к	1	1
531	понятно что	1	1
532	в результате	6	1
533	вопрос о	2	1
534	это как	2	1
535	которая в	1	1
536	оказывается и	1	1
537	себя самого	1	1
538	у них	1	1
539	или нет	3	1
540	у достоевского	2	1
541	от того	2	1
542	тем более	6	1
543	мы должны	4	1
544	полноты и	1	1
545	но это	4	1
546	она же	1	1
547	том случае	1	1
548	или не	4	1
549	быть отнесены	1	1
550	текстов из	1	1
551	лежит в	3	1
552	в мифе	6	1
553	могли быть	1	1
554	личности и	10	1
555	отношении к	2	1
556	нами не	1	1
557	цель и	2	1
558	не знает	1	1
559	функций и	2	1
560	как нечто	2	1
561	легко заметить	1	1
562	и также	1	1
563	в свое	2	1
564	на своем	1	1
565	будучи в	1	1
566	в голову	1	1
567	случае если	1	1
568	или во	1	1
569	другое в	1	1
