N	4gram	Tiupa_Teor_1	Analitik
262	объектной что говорится и	1	1
263	только перед лицом эстетического	1	1
264	ролевому сверх-я сверхличная заданность	1	1
265	принадлежит только целое текста	1	1
266	чего бы то ни	1	1
267	как правило совпадает с	1	1
268	со-бытийному я другого межличностная	1	1
269	или иное логическое отношение	1	1
270	строки дж донна ставшие	1	1
271	не только мы родственные	1	1
272	из нас самих состоят	1	1
273	владеет сотворивший ее художник	1	1
274	внехудожественной действительности приобщение к	1	1
275	между ними могут мыслиться	1	1
276	существования предметом такого знания	1	1
277	высказывание принадлежит какому-нибудь речевому	1	1
278	том или ином отношении	1	1
279	я есть точка пересечения	1	1
280	и сочетаться подобно кубикам	1	1
281	какое-то утверждение о жизни	1	1
282	акта в отличие от	1	1
283	своему собственному я самоопределение	1	1
284	граница двух соседних эпизодов	1	1
285	состава актантов действующих лиц	1	1
286	полноту и неизбыточность явлений	1	1
287	фундаментальных отношений личности к	1	1
288	такого знания является специфическая	1	1
289	люди такие и что	1	1
290	между тем художественная реальность	1	1
291	субъектная организация литературного произведения	1	1
292	форма целостности доступной человеческому	1	1
293	поведения в принципе недоступна	1	1
294	абзацы далеко не всякий	1	1
295	неспецифичны собственно же художественное	1	1
296	потому что из нас	1	1
297	не всякий сдвиг текста	1	1
298	в составе персонажей появление	1	1
299	внутреннее присутствие во внешней	1	1
300	деятельности созерцания направленной на	1	1
301	уникально и одновременно универсально	1	1
302	и как говорит и	1	1
303	в формах внутренней речи	1	1
304	случае не следует смешивать	2	1
305	лексических синтаксических и фонологических	1	1
306	наращивания текста наиболее очевидная	1	1
307	присутствие во внешней реальности	1	1
308	субъектом только перед лицом	1	1
309	логическое отношение между ними	1	1
310	в литературе нового времени	1	1
311	трагическое есть рассказ о	1	1
312	состав художественного содержания лишь	1	1
313	далеко не всякий сдвиг	1	1
314	рода обогащает наш духовный	1	1
315	всем знакомее и роднее	1	1
316	одновременно универсально родственно всем	1	1
317	факультативными сигналами границы эпизодов	1	1
318	состоит в нелингвистической упорядоченности	1	1
319	как ценностного центра этого	1	1
320	к своему собственному я	1	1
321	запись документ но прежде	1	1
322	содержания лишь в химическом	1	1
323	художественном произведении чище и	1	1
324	ставшие общеизвестными после романа	1	1
325	раз художественно значимые исключения	1	1
326	в том числе и	1	1
327	не только такие специфические	1	1
328	по шеллингу чем произведение	1	1
329	поверхностные психологические социальные политические	1	1
330	событие индивидуальный характер поступок	1	1
331	души личности более того	1	1
332	разнообразные в частности научные	1	1
333	оболочек психологии характера социального	1	1
334	иностранцы узнают себя свою	1	1
335	соседних эпизодов знаменуется переносом	1	1
336	сдвиг текста абзац знаменующий	1	1
337	то же время узкое	1	1
338	иное логическое отношение между	1	1
339	исходном значении этого слова	1	1
340	значима имеющая порой место	1	1
341	двумя соседними сегментами субъектной	1	1
342	личность как внутреннее единство	1	1
343	всем любая личность является	1	1
344	восприятия все прочие обобщения	1	1
345	и трагическое есть рассказ	1	1
346	гегеля духовная ценность которой	1	1
347	фиеста можно сказать не	1	1
348	проблема субъектной организации художественного	1	1
349	перефразируя строки дж донна	1	1
350	совпадает с абзацем это	1	1
351	и прозрачнее чем это	1	1
352	тем объектом эстетического созерцания	1	1
353	места б времени и	1	1
354	созерцания оказывается эстетическим объектом	1	1
355	но иностранцы узнают себя	1	1
356	но и души личности	1	1
357	логическому познанию тайна внутреннего	1	1
358	между двумя соседними сегментами	1	1
359	или своих других для	1	1
360	цитатного типа как письмо	1	1
361	вследствие этого словами гегеля	1	1
362	душу чем глубже зачерпнуть	1	1
363	говорит и как говорит	1	1
364	меру обобщения личностного опыта	1	1
365	ж результат тот что	1	1
366	его полюсами предмет созерцания	1	1
367	нового эпизода как правило	1	1
368	созерцания может выступать и	1	1
369	объектом эстетического созерцания может	1	1
370	что говорится и о	1	1
371	воображаемого мира вокруг я	1	1
372	психологические социальные политические входят	1	1
373	социальные политические входят в	1	1
374	искусство в том числе	1	1
375	отношений личности к своему	1	1
376	всякий сдвиг текста абзац	1	1
377	я есть высшая форма	1	1
378	чем это возможно в	1	1
379	сотворивший ее художник вследствие	1	1
380	художественные тексты способны запечатлевать	1	1
381	это еще одна вымышленная	1	1
382	всякое я уникально и	1	1
383	упорядоченность семантики лингвистических единиц	1	1
384	обладают некое событие индивидуальный	1	1
385	субъект и то или	1	1
386	и привлекает внимание адресата	1	1
387	ее оболочек психологии характера	1	1
388	превращается в урок языка	1	1
389	личности а не ее	1	1
390	коем случае не следует	2	1
391	в своих героях воображая	1	1
392	любая личность является таким	1	1
393	к ролевому сверх-я сверхличная	1	1
394	присутствия я в мире	5	1
395	наоборот созерцающий становится эстетическим	1	1
396	целое текста смыслосообразно скомпонованное	1	1
397	литературного произведения состоит в	1	1
398	все прочие обобщения могущие	1	1
399	глубже зачерпнуть тем общее	1	1
400	карнавал переживаемый в одиночку	1	1
401	нельзя не сделав хуже	1	1
402	во внешнем мире и	1	1
403	не только целостность тела	1	1
404	и субъектную организации художественного	1	1
405	наиболее очевидная граница между	1	1
406	так и не наступает	1	1
407	же художественное знание по	1	1
408	счастье существования предметом такого	1	1
409	в присутствии эстетического субъекта	1	1
410	это какое-то утверждение о	1	1
411	целостность тела вещи но	1	1
412	то субъект и объект	1	1
413	внутреннего личностного присутствия во	1	1
414	как говорит и объектной	1	1
415	не разложимое а в	1	1
416	о счастье существования предметом	1	1
417	и к жизненно смежному	1	1
418	и души личности более	1	1
419	объект логический субъект и	1	1
420	и одновременно универсально родственно	1	1
421	что достоевский описывал себя	1	1
422	художественного восприятия все прочие	1	1
423	есть рассказ о счастье	1	1
424	неизбыточность явлений между тем	1	1
425	иметь место в произведении	1	1
426	субъективную предпосылку эстетического отношения	1	1
427	литературы как искусства слова	1	1
428	иное как организация ментального	1	1
429	самые разнообразные в частности	1	1
430	все люди такие и	1	1
431	запечатлевать самые разнообразные в	1	1
432	что из нас самих	1	1
433	только мы родственные ему	1	1
434	универсальнее вы говорите писал	1	1
435	достоевский описывал себя в	1	1
436	начало нового эпизода как	1	1
437	политические входят в состав	1	1
438	субъектной организации художественного текста	1	1
439	произведении искусства но факультативные	1	1
440	стержень художественного восприятия все	1	1
441	художественного содержания лишь в	1	1
442	субъект и объект эстетического	1	1
443	всем потому что из	1	1
444	тела вещи но и	1	1
445	в произведении искусства но	1	1
446	себя в своих героях	1	1
447	какому-нибудь объекту речи такова	1	1
448	характера социального поведения в	1	1
449	приобщение к знанию такого	1	1
450	но прежде всего основные	1	1
451	эстетическим субъектом только перед	1	1
452	предметом такого знания является	1	1
453	уплотнение воображаемого мира вокруг	1	1
454	абзац знаменующий паузу в	1	1
455	место в произведении искусства	1	1
456	что ж результат тот	1	1
457	духовный опыт внутреннего личностного	1	1
458	никакому логическому познанию тайна	1	1
459	изначально владеет сотворивший ее	1	1
460	собственно же художественное знание	1	1
461	персонажей появление исчезновение актантов	1	1
462	не было и не	1	1
463	в состав художественного содержания	1	1
464	б времени и в	1	1
465	родственные ему люди но	1	1
466	было последовательно осуществлено и	1	1
467	высказывания смена субъекта речи	1	1
468	внутреннего я ядра личности	1	1
469	о жизни по всеохватывающей	1	1
470	свою душу чем глубже	1	1
471	тройственным единством а места	1	1
472	что даже в этих	1	1
473	точка пересечения трех фундаментальных	1	1
474	логический субъект и то	1	1
475	преимуществу внешнюю полноту и	1	1
476	возможно в обыденной внехудожественной	1	1
477	результат тот что даже	1	1
478	того личность как внутреннее	1	1
479	себя свою душу чем	1	1
480	в конечном счете искусство	1	1
481	в химическом соединении с	1	1
482	чище и прозрачнее чем	1	1
483	имеющая порой место размытость	1	1
484	действительности приобщение к знанию	1	1
485	в этих исключительных лицах	1	1
486	и жизни однако все	1	1
487	целостности доступной человеческому восприятию	1	1
488	дает ему известную цельность	1	1
489	способа высказывания смена субъекта	1	1
490	организация ментального созерцания читателем	1	1
491	личность является таким я-в-мире	1	1
492	служат абзацы далеко не	1	1
493	типа как письмо дневниковая	1	1
494	предельную меру обобщения личностного	1	1
495	знания является специфическая целостность	1	1
496	имеем в виду не	3	1
497	все они для искусства	1	1
498	документ но прежде всего	1	1
499	лишь в химическом соединении	1	1
500	более того личность как	1	1
501	универсально родственно всем любая	1	1
502	а не ее оболочек	1	1
503	шеллингу чем произведение оригинальнее	1	1
504	это интересно всем потому	1	1
505	прибавить ни убавить ни	1	1
506	ни прибавить ни убавить	1	1
507	сочетаться подобно кубикам то	1	1
508	но всякий раз художественно	1	1
509	следует смешивать с гносеологическими	1	1
510	жизни по всеохватывающей своей	1	1
511	социального поведения в принципе	1	1
512	внимание адресата к какому-нибудь	1	1
513	с абзацем это правило	1	1
514	героя как ценностного центра	1	1
515	чем глубже зачерпнуть тем	1	1
516	единство духовного я есть	1	1
517	привлекает внимание адресата к	1	1
518	разложимое а в то	1	1
519	упорядоченности лексических синтаксических и	1	1
520	доверенной его романному герою	1	1
521	изменить ничего нельзя не	1	1
522	произведение оригинальнее тем оно	1	1
523	в ходе последовательного наращивания	1	1
524	такие и что ж	1	1
525	пришвин это интересно всем	1	1
526	эстетического отношения являются неслиянными	1	1
527	некое событие индивидуальный характер	1	1
528	высшая форма целостности доступной	1	1
529	что иное как организация	1	1
530	в нелингвистической упорядоченности лексических	1	1
531	обращена непосредственно к внутреннему	1	1
532	говорится и о чём	1	1
533	кубикам то субъект и	1	1
534	внутреннего слуха и в	1	1
535	познанию тайна внутреннего я	1	1
536	только в присутствии эстетического	1	1
537	духовная ценность которой обладают	1	1
538	ни изменить ничего нельзя	1	1
539	даже в этих исключительных	1	1
540	к какому-нибудь объекту речи	1	1
541	же значима имеющая порой	1	1
542	в обыденной внехудожественной действительности	1	1
543	узнают себя свою душу	1	1
544	объект эстетического отношения являются	1	1
545	и то или иное	1	1
546	искусства но факультативные и	1	1
547	я самоопределение к ролевому	1	1
548	абзацем это правило знает	1	1
549	интересно всем потому что	1	1
550	подобно кубикам то субъект	1	1
551	ходе последовательного наращивания текста	1	1
552	что все люди такие	1	1
553	мы родственные ему люди	1	1
