N	2gram	Tiupa_Narr_2	formyVre
242	мир в	1	2
243	автора и	1	2
244	для него	4	2
245	в своей	4	2
246	с точки	2	2
247	место в	5	2
248	не к	4	2
249	в отличие	5	2
250	в которых	1	2
251	точку зрения	3	2
252	но он	2	2
253	раз и	1	2
254	и время	1	2
255	никогда не	6	2
256	того и	1	2
257	в самой	1	2
258	идиллический хронотоп	1	2
259	к ней	3	2
260	всей жизни	1	2
261	а мы	1	2
262	в каком	1	2
263	все то	2	2
264	есть только	1	2
265	во все	1	2
266	той или	3	2
267	оно не	2	2
268	но по	1	2
269	как по	3	2
270	и иные	2	2
271	если они	1	2
272	природе своей	1	2
273	те же	2	2
274	по природе	1	2
275	во многом	1	2
276	по сравнению	1	2
277	с ним	4	2
278	или иной	3	2
279	а также	6	2
280	главный герой	1	2
281	собственной жизни	2	2
282	полноту и	1	2
283	ничто в	1	2
284	человеческую жизнь	1	2
285	того что	6	2
286	быть и	1	2
287	есть в	1	2
288	в данной	1	2
289	никто не	1	2
290	не для	1	2
291	отношение к	1	2
292	не о	1	2
293	отличие от	5	2
294	жизни на	2	2
295	тем что	1	2
296	существенную роль	3	2
297	подходом к	1	2
298	и даже	3	2
299	даже не	1	2
300	и характер	1	2
301	о своей	1	2
302	с другой	5	2
303	не обязательно	2	2
304	я был	1	2
305	далеко не	5	2
306	соответствии с	3	2
307	в соответствии	3	2
308	одной стороны	5	2
309	принадлежит не	2	2
310	пространственных и	1	2
311	что мы	1	2
312	с помощью	1	2
313	вступает в	2	2
314	но оно	1	2
315	другой день	1	2
316	и временных	1	2
317	к своему	2	2
318	в данном	10	2
319	к жизни	1	2
320	сравнению с	1	2
321	в течение	2	2
322	в это	1	2
323	слова и	1	2
324	характера в	1	2
325	но для	2	2
326	не является	4	2
327	одна из	3	2
328	началом и	2	2
329	сохраняется и	1	2
330	человек и	1	2
331	для нас	2	2
332	мы должны	1	2
333	времени все	1	2
334	хотя бы	2	2
335	ее в	1	2
336	или не	1	2
337	в дом	1	2
338	в свою	2	2
339	время не	1	2
340	в которой	1	2
341	можно назвать	2	2
342	и шире	1	1
343	мне то	1	1
344	одним из	1	1
345	начинается с	1	1
346	все остальное	1	1
347	он может	2	1
348	сгущается уплотняется	1	1
349	их между	1	1
350	случайно в	2	1
351	временных примет	1	1
352	слова эта	1	1
353	далее и	1	1
354	тем же	1	1
355	которое могло	1	1
356	жизни есть	1	1
357	п все	1	1
358	в зависимости	1	1
359	по его	2	1
360	всей ее	1	1
361	мы имеем	3	1
362	сюжета истории	1	1
363	бы в	2	1
364	и ничего	1	1
365	и последующих	1	1
366	нам в	3	1
367	именно к	1	1
368	бы и	1	1
369	только благодаря	1	1
370	сюжета от	1	1
371	с радостью	1	1
372	развернуть в	1	1
373	как во	1	1
374	не вполне	2	1
375	я не	5	1
376	контакта в	1	1
377	не происходит	2	1
378	что можно	1	1
379	пространство и	2	1
380	зависимости от	1	1
381	отступление от	1	1
382	и он	2	1
383	в xix	1	1
384	он сам	2	1
385	события в	1	1
386	место слияние	1	1
387	самом деле	3	1
388	данном случае	6	1
389	характер этот	1	1
390	свою жизнь	1	1
391	втягивается в	1	1
392	второй план	2	1
393	отрезок жизни	1	1
394	данный момент	1	1
395	человеческого бытия	1	1
396	или косвенно	1	1
397	о жизни	4	1
398	не определяется	1	1
399	это был	2	1
400	что касается	1	1
401	однако не	2	1
402	перед нами	4	1
403	же интенсифицируется	1	1
404	могли бы	2	1
405	и наконец	1	1
406	по пути	1	1
407	и сам	3	1
408	себе не	1	1
409	что это	4	1
410	применительно к	1	1
411	к месту	1	1
412	бы не	1	1
413	из этих	2	1
414	приобретает характер	1	1
415	в этой	4	1
416	времени сюжета	1	1
417	на то	2	1
418	его существование	1	1
419	не могла	1	1
420	не следует	3	1
421	художественно-зримым пространство	1	1
422	не случай	1	1
423	к герою	1	1
424	о которой	3	1
425	в плане	1	1
426	его можно	1	1
427	лишь с	1	1
428	без исключения	1	1
429	не бывает	1	1
430	интенсифицируется втягивается	1	1
431	жизнь которая	1	1
432	здесь мы	1	1
433	есть все	1	1
434	в мире	4	1
435	конечно в	1	1
436	и неизбежно	1	1
437	зрения на	2	1
438	это было	1	1
439	на протяжении	5	1
440	особенно в	1	1
441	вместе со	1	1
442	на полноту	1	1
443	на второй	2	1
444	жизни героя	1	1
445	интереса для	1	1
446	в самую	2	1
447	глубоко и	1	1
448	которой он	3	1
449	должно быть	1	1
450	во время	2	1
451	таким же	1	1
452	всяком случае	1	1
453	и целостного	1	1
454	целого но	1	1
455	характера с	1	1
456	не столько	5	1
457	миф о	1	1
458	своего рода	9	1
459	и другого	2	1
460	оказывается здесь	1	1
461	литературно-художественном хронотопе	1	1
462	черты характера	1	1
463	остается вне	1	1
464	другом и	1	1
465	с такою	2	1
466	которых была	1	1
467	приобретает в	1	1
468	и более	2	1
469	нельзя забывать	1	1
470	для нее	1	1
471	данного лица	1	1
472	человека но	1	1
473	нет никакого	1	1
474	случае в	1	1
475	эта любовь	1	1
476	роман от	1	1
477	вплоть до	1	1
478	человека есть	2	1
479	она не	1	1
480	иной раз	1	1
481	в людях	1	1
482	жизни лишь	1	1
483	как о	2	1
484	движение времени	1	1
485	дело не	1	1
486	события как	1	1
487	например что	1	1
488	нет места	1	1
489	слияние пространственных	1	1
490	с нами	1	1
491	своей природе	2	1
492	по своей	3	1
493	и после	1	1
494	эти три	1	1
495	с которой	1	1
496	у нас	2	1
497	от их	1	1
498	xx века	1	1
499	ее жизни	1	1
500	я сам	2	1
501	как только	1	1
502	в событии	1	1
503	в осмысленном	1	1
504	характера который	1	1
505	уплотняется становится	1	1
506	где этот	1	1
507	не механическая	1	1
508	и сами	1	1
509	напротив они	1	1
510	это опыт	1	1
511	его поступки	1	1
512	своего мира	1	1
513	эти свойства	1	1
514	в организации	1	1
515	в себя	4	1
516	приводит к	1	1
517	на том	3	1
518	становится лишь	1	1
519	в другом	4	1
520	с собой	1	1
521	было в	1	1
522	собой в	1	1
523	которая была	1	1
524	событие как	1	1
525	оно как	1	1
526	в новом	1	1
527	в чужом	1	1
528	целом время	1	1
529	и здесь	2	1
530	в состав	3	1
531	тех кто	1	1
532	и т.д	4	1
533	то они	1	1
534	о том	5	1
535	внимание на	3	1
536	все содержание	1	1
537	находятся в	1	1
538	или на	1	1
539	мира а	1	1
540	связанными в	1	1
541	от классического	1	1
542	и своей	1	1
543	всего на	1	1
544	и откуда	1	1
545	осмысленном и	1	1
546	в ряд	1	1
547	на одном	2	1
548	по разным	1	1
549	наконец в	1	1
550	циклического времени	1	1
551	также в	1	1
552	и смысл	1	1
553	человека как	1	1
554	может иметь	1	1
555	вся жизнь	2	1
556	в него	2	1
557	герой в	1	1
558	героини и	2	1
559	время у	1	1
560	и дело	2	1
561	время когда	1	1
562	и представляет	3	1
563	что он	5	1
564	и целостность	1	1
565	очень много	1	1
566	себя в	2	1
567	так что	1	1
568	события и	1	1
569	с нею	2	1
570	в большинстве	1	1
571	поэтому же	1	1
572	и продукт	1	1
573	ни одного	1	1
574	вернуться к	1	1
575	за пределами	3	1
576	этот момент	1	1
577	является не	1	1
578	конкретном целом	1	1
579	или даже	3	1
580	с совершенно	1	1
581	он имеет	1	1
582	жизнь героя	1	1
583	и воскресение	1	1
584	могло бы	2	1
585	подобный вопрос	1	1
586	в бытовой	1	1
587	при всей	4	1
588	но уже	1	1
589	которые могут	1	1
590	пространство же	1	1
591	отдельного человека	1	1
592	на некоторые	1	1
593	и конкретном	1	1
594	героя его	1	1
595	быть для	1	1
596	где в	1	1
597	в данный	1	1
598	с другим	2	1
599	что человек	1	1
600	бы эти	1	1
601	действующих лиц	3	1
602	говорит о	2	1
603	и люди	1	1
604	к человеку	1	1
605	то и	3	1
606	и своего	1	1
607	ей не	1	1
608	и составляет	1	1
609	не на	1	1
610	с которым	1	1
611	и внутренне	1	1
612	но благодаря	1	1
613	у героя	2	1
614	о чем	2	1
615	его характер	2	1
616	если не	2	1
617	их самих	1	1
618	в литературно-художественном	1	1
619	характер здесь	1	1
620	дней часов	1	1
621	уже давно	1	1
622	героини не	1	1
623	своей социальной	1	1
624	у гомера	1	1
625	по своему	2	1
626	я так	1	1
627	в последнем	1	1
628	говоря об	1	1
629	встречи и	1	1
630	характером но	1	1
631	ведет не	1	1
632	бы его	1	1
633	плачут и	1	1
634	дело здесь	1	1
635	или хотя	1	1
636	лишь то	1	1
637	сказать не	1	1
638	о своих	1	1
639	не предполагает	1	1
640	становится художественно-зримым	1	1
641	и оно	1	1
642	этом и	1	1
643	ведь и	1	1
644	же люди	1	1
645	к другим	1	1
646	становление характера	1	1
647	примет в	1	1
648	тип в	1	1
649	слова но	1	1
650	тем и	1	1
651	не существует	1	1
652	и от	1	1
653	не подлежит	1	1
654	циклическое время	2	1
655	это он	1	1
656	каким он	1	1
657	в другое	1	1
658	себя самого	1	1
659	на первый	1	1
660	но эти	1	1
661	к цели	1	1
662	в последовательности	1	1
663	тем более	2	1
664	но зато	2	1
665	от всего	2	1
666	самому и	1	1
667	человека не	1	1
668	их жизни	1	1
669	не обладает	1	1
670	здесь сгущается	1	1
671	его к	1	1
672	смыкается с	1	1
673	с ними	3	1
674	этот вопрос	1	1
675	первый раз	1	1
676	это делает	1	1
677	того на	1	1
678	типов в	1	1
679	ушел из	1	1
680	для которой	1	1
681	героя в	6	1
682	где он	1	1
683	собой это	1	1
684	два человека	1	1
685	в своих	2	1
686	он лишь	2	1
687	гораздо более	1	1
