N	2gram	Bakhtin_Fr_5	Psycholo
318	и глубоко	1	1
319	в форме	1	1
320	и с	10	1
321	был подготовлен	1	1
322	дело именно	1	1
323	которой мы	1	1
324	к той	1	1
325	еще не	1	1
326	переходит на	1	1
327	от всех	5	1
328	своим особым	1	1
329	под своими	1	1
330	за счет	1	1
331	можно сказать	2	1
332	дан в	1	1
333	тот самый	1	1
334	это то	1	1
335	происходит как	2	1
336	жизни и	8	1
337	любит и	1	1
338	и ни	3	1
339	от этого	2	1
340	идет не	1	1
341	и языка	2	1
342	все с	1	1
343	ко всему	2	1
344	самой природе	1	1
345	на эту	2	1
346	не будет	1	1
347	как некий	1	1
348	не по	1	1
349	борьба двух	1	1
350	хотя она	1	1
351	в поэзии	3	1
352	смысле на	1	1
353	к этим	1	1
354	это слово	1	1
355	почти до	1	1
356	нашу мысль	1	1
357	для них	2	1
358	и их	5	1
359	души и	1	1
360	не было	3	1
361	все было	1	1
362	ясна и	1	1
363	кроме того	4	1
364	но еще	1	1
365	это вовсе	1	1
366	этому поводу	1	1
367	видели в	1	1
368	бы он	1	1
369	была его	1	1
370	он никак	1	1
371	вслед за	1	1
372	из своих	2	1
373	смысл в	1	1
374	действующие лица	1	1
375	в жизни	1	1
376	мудрости и	1	1
377	и вообще	2	1
378	независимо от	2	1
379	не остается	1	1
380	к которому	1	1
381	это в	2	1
382	это первый	1	1
383	в мировой	1	1
384	он это	1	1
385	но с	1	1
386	не находим	1	1
387	в понимании	1	1
388	нисколько не	3	1
389	от него	1	1
390	из важнейших	2	1
391	даже самому	1	1
392	тому какой	1	1
393	первой части	4	1
394	верно и	1	1
395	это конечно	1	1
396	характерно для	3	1
397	что на	3	1
398	ничего общего	1	1
399	веселья и	1	1
400	в их	4	1
401	где такая	1	1
402	этих образов	7	1
403	с которой	2	1
404	и законы	1	1
405	и он	3	1
406	то в	1	1
407	те же	1	1
408	на которых	1	1
409	если не	1	1
410	что уже	1	1
411	вводит в	1	1
412	ней и	1	1
413	на этой	1	1
414	из ее	1	1
415	мысли мы	1	1
416	из первых	1	1
417	но все	1	1
418	мы сразу	1	1
419	за это	1	1
420	для нее	1	1
421	но не	4	1
422	и такие	1	1
423	в начале	2	1
424	и слова	2	1
425	есть не	1	1
426	все остальные	1	1
427	а именно	2	1
428	превращается в	2	1
429	и притом	2	1
430	дело в	3	1
431	внутренне противоречивое	1	1
432	силой но	1	1
433	дурака и	2	1
434	между ними	1	1
435	смерти и	1	1
436	в заключение	3	1
437	по этому	1	1
438	и всеми	1	1
439	мире и	1	1
440	чтобы не	2	1
441	не все	1	1
442	в себя	5	1
443	своего времени	1	1
444	образов в	10	1
445	здесь нет	3	1
446	а затем	1	1
447	в романе	11	1
448	было не	1	1
449	порядка и	1	1
450	представлений о	1	1
451	него не	2	1
452	дана в	1	1
453	смысле как	1	1
454	это не	3	1
455	ней есть	1	1
456	еще более	1	1
457	и форм	1	1
458	и можно	1	1
459	что для	1	1
460	общественного человека	1	1
461	в тоне	1	1
462	они дают	1	1
463	для понимания	1	1
464	из его	2	1
465	одном и	1	1
466	всей своей	1	1
467	мысли и	6	1
468	имеет в	1	1
469	как они	3	1
470	сходятся и	1	1
471	и прежде	3	1
472	в отличие	2	1
473	на вопрос	1	1
474	в большом	1	1
475	на него	2	1
476	в заключительном	1	1
477	и делается	1	1
478	не от	1	1
479	одна и	1	1
480	в новую	1	1
481	в других	1	1
482	для меня	1	1
483	автор рассказывает	1	1
484	пор не	1	1
485	сцены в	2	1
486	и при	1	1
487	нас к	1	1
488	мы обязаны	1	1
489	и своим	1	1
490	этого нет	1	1
491	нападение на	1	1
492	отличие от	2	1
493	это и	5	1
494	играет на	2	1
495	именно на	1	1
496	даже в	2	1
497	применяется к	2	1
498	поступает совершенно	1	1
499	на стороне	1	1
500	никакого отношения	1	1
501	с историей	1	1
502	чтобы они	1	1
503	никакому сомнению	1	1
504	а за	1	1
505	которая была	1	1
506	здесь все	3	1
507	ведь это	2	1
508	я думаю	1	1
509	и у	5	1
510	принадлежат к	1	1
511	в чем	2	1
512	она и	2	1
513	мысль и	2	1
514	но уже	1	1
515	ни о	1	1
516	к описанию	1	1
517	из русской	1	1
518	образами и	2	1
519	был весьма	1	1
520	во все	2	1
521	мы говорим	1	1
522	относится к	2	1
523	как она	1	1
524	тому же	4	1
525	это самое	1	1
526	и потому	1	1
527	словами он	1	1
528	и еще	1	1
529	этот момент	3	1
530	первый шаг	1	1
531	прямо говорит	1	1
532	хотя и	5	1
533	характер и	1	1
534	плане и	1	1
535	часто и	1	1
536	о чем	3	1
537	ногами и	1	1
538	мысли чтобы	1	1
539	для этой	1	1
540	что при	1	1
541	не могло	3	1
542	собою в	1	1
543	всякого рода	2	1
544	ее с	1	1
545	не о	1	1
546	это было	4	1
547	и самое	1	1
548	и события	1	1
549	тут же	2	1
550	и философа	1	1
551	в конечном	1	1
552	друг друга	1	1
553	автор дает	1	1
554	именно поэтому	1	1
555	в заключении	1	1
556	со всем	1	1
557	что исторический	1	1
558	каковы же	1	1
559	еще раз	1	1
560	с этими	1	1
561	же как	4	1
562	сложнее и	1	1
563	можно с	1	1
564	значение в	1	1
565	именно в	3	1
566	это явление	2	1
567	который он	1	1
568	в одну	1	1
569	нет и	2	1
570	мировой литературе	2	1
571	значения и	1	1
572	для выражения	1	1
573	в сторону	2	1
574	этом отношении	5	1
575	торжествует победу	1	1
576	к одной	1	1
577	и смерти	2	1
578	есть еще	1	1
579	самому существу	2	1
580	этих слов	2	1
581	себя и	2	1
582	начала и	1	1
583	время говорит	1	1
584	не столько	2	1
585	интерес и	1	1
586	положение в	1	1
587	и всякое	1	1
588	глубокий и	1	1
589	и она	2	1
590	они занимают	1	1
591	будет уже	1	1
592	время с	1	1
593	роль в	2	1
594	как у	1	1
595	не как	1	1
596	у нее	2	1
597	большую роль	1	1
598	противоречии с	1	1
599	быть и	1	1
600	с его	7	1
601	красота и	1	1
602	о себе	1	1
603	нас в	2	1
604	и говорит	1	1
605	здесь он	1	1
606	этого рода	1	1
607	именно здесь	1	1
608	положений и	1	1
609	и непристойности	2	1
610	по их	1	1
611	хотя он	1	1
612	в частности	1	1
613	есть и	5	1
614	между этими	1	1
615	одним из	5	1
616	чем больше	1	1
617	за ними	1	1
618	и вся	1	1
619	не принадлежит	1	1
620	впитала в	1	1
621	вводится в	1	1
622	а иногда	1	1
623	о его	1	1
624	сейчас же	1	1
625	что дело	1	1
626	так и	6	1
627	этой истории	1	1
628	и всю	1	1
629	и до	2	1
630	и где	1	1
631	которыми он	1	1
632	и есть	2	1
633	мир а	1	1
634	и тут	1	1
635	понятно что	1	1
636	но эта	2	1
637	говорили что	2	1
638	всего сказанного	2	1
639	имеет совершенно	1	1
640	ее как	1	1
641	никогда и	1	1
642	у другого	1	1
643	а сам	1	1
644	этих двух	1	1
645	чаще всего	1	1
646	целого в	1	1
647	времени в	1	1
648	он как	1	1
649	поэтому все	1	1
650	все может	1	1
651	всех тех	1	1
652	обратимся к	1	1
653	характера и	1	1
654	ни на	1	1
655	можно было	4	1
656	это сделал	1	1
657	его нельзя	1	1
658	и эта	1	1
659	должна была	1	1
660	была уже	1	1
661	этим объясняется	1	1
662	дело идет	3	1
663	я называю	1	1
664	была не	1	1
665	мы знаем	1	1
666	он и	3	1
667	основе своей	1	1
668	в такую	1	1
669	роль и	2	1
670	в прозе	1	1
