N	2gram	Vinokur_Ku_1	Myshleni
456	то мы	3	1
457	язык или	1	1
458	глаза на	1	1
459	как правило	1	1
460	все больше	1	1
461	совсем не	1	1
462	не понятие	1	1
463	то он	1	1
464	не то	1	1
465	в противоречии	1	1
466	значение и	2	1
467	только тогда	3	1
468	не все	2	1
469	если в	2	1
470	по отношению	8	1
471	друг от	1	1
472	большое значение	2	1
473	отличаются от	1	1
474	форме и	1	1
475	относится к	2	1
476	мы обязаны	1	1
477	пониманию и	1	1
478	данного значения	1	1
479	в акте	1	1
480	общего с	1	1
481	что именно	1	1
482	это понятие	1	1
483	бы понять	1	1
484	мы также	1	1
485	что касается	2	1
486	однако не	6	1
487	частей мы	1	1
488	с понятием	1	1
489	а во-вторых	2	1
490	функцию которую	1	1
491	чуть ли	2	1
492	бы не	1	1
493	ряду с	1	1
494	является то	1	1
495	отношение между	1	1
496	но на	1	1
497	наблюдаем в	1	1
498	так сказать	5	1
499	роли в	2	1
500	из сопоставления	1	1
501	а вовсе	1	1
502	ряд слов	1	1
503	связанные с	1	1
504	приходят к	1	1
505	он не	2	1
506	образом на	1	1
507	на новые	1	1
508	действии и	1	1
509	он должен	1	1
510	действительности и	1	1
511	как увидим	1	1
512	те особые	1	1
513	его значением	1	1
514	приходим к	1	1
515	такова например	2	1
516	и по	1	1
517	прежде чем	1	1
518	или иных	1	1
519	без исключения	1	1
520	что она	3	1
521	получил у	1	1
522	но все	2	1
523	русском языке	4	1
524	не из	1	1
525	то ни	1	1
526	главным образом	1	1
527	и может	3	1
528	том случае	1	1
529	на этой	1	1
530	это когда	1	1
531	то все	1	1
532	в сложном	1	1
533	не находится	2	1
534	связанным с	1	1
535	слов на	2	1
536	даже что	1	1
537	для них	2	1
538	лет в	1	1
539	он является	1	1
540	этот раз	1	1
541	на второй	1	1
542	не всегда	2	1
543	вопрос этот	1	1
544	с употреблением	2	1
545	фраза в	1	1
546	обозначить как	1	1
547	время о	1	1
548	и было	2	1
549	как таковой	2	1
550	увидим как	1	1
551	и становится	2	1
552	нужно чтобы	1	1
553	совсем недавно	1	1
554	нового для	1	1
555	и сейчас	1	1
556	этого необходимо	1	1
557	в такой	1	1
558	что вся	1	1
559	не столько	2	1
560	представление о	3	1
561	например слово	1	1
562	в предметной	1	1
563	в которых	6	1
564	своего рода	1	1
565	всякий раз	1	1
566	должны были	1	1
567	взгляд на	1	1
568	в основном	1	1
569	в одном	3	1
570	точку зрения	1	1
571	но он	1	1
572	но во	1	1
573	эти названия	1	1
574	тем не	4	1
575	доказывает что	2	1
576	сказать относительно	1	1
577	тому чтобы	1	1
578	эксперименты приводят	1	1
579	и таким	1	1
580	что говоря	1	1
581	по себе	2	1
582	мы встречаемся	1	1
583	это особенно	1	1
584	раз и	1	1
585	относительно которых	1	1
586	наших глазах	1	1
587	стоит в	4	1
588	сущности говоря	1	1
589	в таких	4	1
590	слов как	1	1
591	между звуком	1	1
592	в то	2	1
593	как о	2	1
594	что их	2	1
595	и притом	1	1
596	в центр	1	1
597	связано в	1	1
598	когда они	1	1
599	к такому	1	1
600	или еще	1	1
601	казалось бы	3	1
602	на язык	4	1
603	ничего не	2	1
604	в разных	2	1
605	в самой	4	1
606	действительно в	1	1
607	в русском	4	1
608	как она	1	1
609	его значения	1	1
610	вместо того	1	1
611	и после	1	1
612	убедиться в	1	1
613	с достаточной	1	1
614	так например	2	1
615	свидетельствуют о	2	1
616	до того	2	1
617	доказать что	2	1
618	особое внимание	1	1
619	однако это	1	1
620	у нас	10	1
621	такие же	1	1
622	в одинаковых	1	1
623	попутно при	1	1
624	и именно	2	1
625	и обучения	1	1
626	относиться к	1	1
627	во все	2	1
628	сомневаться в	1	1
629	что вместе	1	1
630	бы он	1	1
631	свое значение	1	1
632	слова с	1	1
633	таких слов	2	1
634	потому должно	1	1
635	фазу развития	1	1
636	общих и	1	1
637	для себя	1	1
638	и самое	1	1
639	значения и	1	1
640	которого мы	1	1
641	от друга	1	1
642	еще более	1	1
643	говоря уже	1	1
644	без всякого	1	1
645	совершенно ясно	1	1
646	наглядно обнаруживается	1	1
647	только то	1	1
648	в себя	1	1
649	в дальнейшем	1	1
650	и сам	1	1
651	слово есть	1	1
652	языку как	3	1
653	было в	2	1
654	раз он	1	1
655	мог бы	1	1
656	в научном	1	1
657	том как	3	1
658	еще и	5	1
659	связанных между	1	1
660	поэтому в	1	1
661	совершенно невозможно	1	1
662	для этого	3	1
663	развития одного	1	1
664	связанная с	2	1
665	образом в	1	1
666	из других	1	1
667	находится в	1	1
668	образования и	1	1
669	всякая такая	1	1
670	о нем	2	1
671	к проблемам	1	1
672	все содержание	1	1
673	интересным примером	1	1
674	не содержит	1	1
675	одного из	1	1
676	первого из	1	1
677	после того	1	1
678	можно сказать	3	1
679	в различных	1	1
680	вопросу о	1	1
681	не заключает	1	1
682	является с	1	1
683	нуждается в	3	1
684	самом процессе	1	1
685	законченным и	1	1
686	в форме	1	1
687	отношения но	1	1
688	значений в	1	1
689	даже для	2	1
690	язык есть	6	1
691	также в	1	1
692	слов и	1	1
693	научной литературе	1	1
694	и следовательно	1	1
695	если это	1	1
696	может иметь	2	1
697	самый процесс	1	1
698	члены этого	1	1
699	указывает что	1	1
700	в каждую	1	1
701	думаю что	2	1
702	следует ли	1	1
703	и совокупность	1	1
704	явления как	1	1
705	что только	1	1
706	с ними	4	1
707	дело с	1	1
708	мы увидим	3	1
709	положение в	1	1
710	должен быть	4	1
711	что новые	1	1
712	не имеющих	1	1
713	и так	1	1
714	знания о	2	1
715	этот факт	1	1
716	состоит не	1	1
717	не мешает	1	1
718	вопрос об	1	1
719	же и	2	1
720	по моему	1	1
721	которому он	1	1
722	уже не	8	1
723	указания на	1	1
724	же из	2	1
725	ее из	1	1
726	чем с	1	1
727	научного знания	3	1
728	возникали на	1	1
729	есть средство	2	1
730	одно из	2	1
731	и их	1	1
732	на глаза	1	1
733	в конце	1	1
734	моментов в	1	1
735	давно уже	1	1
736	конкретное содержание	1	1
737	истории языка	5	1
738	как его	1	1
739	само по	1	1
740	обычно по	1	1
741	свое выражение	1	1
742	как раз	8	1
743	же невозможно	1	1
744	и делает	1	1
745	в других	1	1
746	даже и	3	1
747	оказываются таким	1	1
748	без всякой	1	1
749	его различными	1	1
750	и даже	3	1
751	даже не	1	1
752	говорим о	1	1
753	до сих	4	1
754	здесь в	1	1
755	по своим	2	1
756	все равно	2	1
757	мысли с	1	1
758	в представлении	1	1
759	на которые	1	1
760	что не	5	1
761	к более	1	1
762	связано с	3	1
763	то и	2	1
764	не на	4	1
765	однако и	1	1
766	его как	1	1
767	долгое время	1	1
768	языка в	12	1
769	является его	1	1
770	и потому	4	1
771	с которыми	1	1
772	мы говорим	2	1
773	почти без	1	1
774	который на	1	1
775	подойти к	2	1
776	на периферии	1	1
777	конечно не	2	1
778	этих случаях	2	1
779	о чем	2	1
780	предположить что	1	1
781	в область	1	1
782	к процессу	1	1
783	а если	3	1
784	эти слова	1	1
785	это есть	2	1
786	в тех	4	1
787	как средство	1	1
788	наконец и	1	1
789	многих других	1	1
790	содержащихся в	1	1
791	в состоянии	2	1
792	вовсе нет	1	1
793	в систему	1	1
794	обозначением и	1	1
795	но прежде	1	1
796	сих пор	4	1
797	но это	1	1
798	все это	6	1
799	слов которые	1	1
800	является как	1	1
801	речь между	1	1
802	суждения и	1	1
803	при всем	1	1
804	тех или	1	1
805	указать на	4	1
806	уже на	2	1
807	раз навсегда	1	1
808	или в	2	1
809	мысли что	1	1
810	а все	1	1
811	о котором	2	1
812	и одновременно	1	1
813	хотя и	3	1
814	поскольку слово	1	1
815	разных языках	1	1
816	тем более	2	1
817	теоретическое значение	1	1
818	сомнению что	1	1
819	противоречии с	1	1
820	с ним	5	1
821	исследования не	1	1
822	же в	4	1
823	отношении к	1	1
824	нет ничего	1	1
825	значения в	2	1
826	но если	2	1
827	не говоря	2	1
828	речи и	5	1
829	в точности	1	1
830	конфликт между	1	1
831	какой мере	1	1
832	не что	1	1
833	отношению к	9	1
834	лежащим в	1	1
835	с внешней	1	1
836	не автоматический	1	1
837	ее в	2	1
838	случае если	1	1
839	с процессом	1	1
840	в своих	1	1
841	очень редко	1	1
842	то оно	2	1
843	спросить себя	1	1
844	как результат	1	1
845	в роли	1	1
846	смысле что	1	1
