N	2gram	Vygotskiy__3	Literetu
116	того же	6	2
117	как мы	8	2
118	вопрос о	1	2
119	так чтобы	1	2
120	на себя	2	2
121	из того	2	2
122	мы и	2	2
123	и на	6	2
124	бы то	1	2
125	во всех	1	2
126	отношение к	1	2
127	все же	6	2
128	когда он	3	2
129	могли бы	11	2
130	еще на	1	2
131	так или	1	2
132	представляет собой	6	2
133	он в	1	2
134	им в	3	2
135	на то	4	2
136	в случае	3	2
137	вследствие этого	1	2
138	все они	2	2
139	в нем	2	2
140	чтобы он	1	2
141	о которой	1	2
142	этом с	1	2
143	не как	3	2
144	том чтобы	1	2
145	подобно тому	1	2
146	то ни	1	2
147	в совершенно	2	2
148	мире не	1	2
149	и с	1	2
150	а по	2	2
151	его в	3	2
152	было бы	10	2
153	и даже	1	2
154	лишь на	2	2
155	той или	2	2
156	несмотря на	1	2
157	мы с	1	2
158	со всей	2	2
159	и при	1	2
160	от себя	1	2
161	всякий раз	2	2
162	и другого	2	2
163	быть может	1	2
164	ни было	2	2
165	в конце	1	2
166	по себе	7	2
167	нас к	2	2
168	между людьми	1	2
169	не менее	6	2
170	того чтобы	8	2
171	о природе	1	2
172	жизни не	1	2
173	как раз	1	2
174	другой стороны	3	2
175	а лишь	1	2
176	у нас	1	2
177	же самое	1	2
178	числе и	1	2
179	для себя	1	2
180	вещей в	1	2
181	это путь	1	2
182	и сам	3	2
183	что у	1	2
184	здесь как	1	2
185	если бы	5	2
186	о нем	1	2
187	одного из	2	2
188	складывается из	1	2
189	что и	10	2
190	во всей	1	2
191	и только	2	2
192	как например	1	2
193	и одновременно	2	2
194	с ними	3	2
195	со всеми	6	2
196	связи с	9	2
197	за ним	1	2
198	для него	5	2
199	тем что	8	2
200	и вместе	2	2
201	для того	7	2
202	один в	1	2
203	или иной	3	2
204	или иначе	2	2
205	что не	1	2
206	в живом	3	2
207	с ней	3	2
208	все более	2	2
209	так же	17	2
210	и потому	2	2
211	какого бы	1	2
212	к жизни	2	2
213	если это	1	2
214	быть не	1	2
215	с этой	3	2
216	один из	6	2
217	это последнее	1	2
218	по аналогии	1	2
219	что в	17	2
220	внимание на	2	2
221	же в	2	2
222	в свою	3	2
223	оно не	2	2
224	в своих	2	2
225	к этому	3	2
226	как известно	3	1
227	и хотя	1	1
228	и то	2	1
229	задачи в	1	1
230	тех же	1	1
231	между двумя	2	1
232	и принципиально	1	1
233	с целым	2	1
234	по которым	1	1
235	и до	1	1
236	из его	1	1
237	все те	1	1
238	объекта на	1	1
239	с таким	1	1
240	по его	1	1
241	мы уже	5	1
242	всей ее	1	1
243	который в	3	1
244	полагает что	1	1
245	смотреть на	1	1
246	бы уже	1	1
247	собой как	1	1
248	общества но	1	1
249	это означает	1	1
250	исследования в	1	1
251	в последнем	1	1
252	что иное	1	1
253	в деле	4	1
254	принято называть	1	1
255	и он	1	1
256	в ней	1	1
257	начало и	1	1
258	иное как	1	1
259	в чем	2	1
260	тем как	1	1
261	если в	3	1
262	очевидно что	1	1
263	постановка проблемы	1	1
264	не просто	1	1
265	друг от	1	1
266	за пределы	1	1
267	сама по	1	1
268	которые могли	1	1
269	независимо от	4	1
270	поскольку они	1	1
271	с этим	4	1
272	в своем	4	1
273	перед нами	10	1
274	что по	2	1
275	самом начале	1	1
276	более или	1	1
277	функции языка	1	1
278	в этот	1	1
279	или иную	1	1
280	за собой	1	1
281	себе как	1	1
282	деятельность так	1	1
283	бы не	1	1
284	чем бы	1	1
285	ни одна	1	1
286	центральной части	1	1
287	и отношения	2	1
288	что к	1	1
289	иным путем	1	1
290	уже в	7	1
291	как он	3	1
292	после чего	1	1
293	что эти	3	1
294	вообще не	1	1
295	тем не	5	1
296	она становится	1	1
297	отказа от	1	1
298	он не	4	1
299	ключ к	1	1
300	мышления или	1	1
301	в восприятии	3	1
302	момента в	2	1
303	собой не	1	1
304	в силу	6	1
305	в корне	2	1
306	жизнью и	1	1
307	года жизни	3	1
308	в года	2	1
309	высшей формы	1	1
310	здесь мы	2	1
311	слова и	6	1
312	свое имя	1	1
313	значение в	3	1
314	этого они	1	1
315	нам остается	1	1
316	способа мышления	6	1
317	с другими	2	1
318	только одно	1	1
319	самые различные	1	1
320	в них	2	1
321	о которых	1	1
322	все равно	1	1
323	всеми другими	1	1
324	чем в	1	1
325	ведет к	1	1
326	на этот	2	1
327	и того	4	1
328	был бы	1	1
329	на пути	2	1
330	и конец	1	1
331	на первый	2	1
332	в ходе	1	1
333	из общего	1	1
334	выступает на	1	1
335	нас не	1	1
336	не столько	4	1
337	жизни с	1	1
338	значение для	1	1
339	а вне	1	1
340	но это	5	1
341	такую же	1	1
342	что было	1	1
343	и эти	2	1
344	и является	1	1
345	не тем	2	1
346	бы быть	2	1
347	вовсе не	1	1
348	тому что	2	1
349	же самого	1	1
350	ее полноте	1	1
351	деятельности в	1	1
352	в отношении	6	1
353	чистом виде	1	1
354	тогда когда	4	1
355	и остается	1	1
356	в процессе	27	1
357	и внутренней	4	1
358	в самых	1	1
359	отличное от	1	1
360	в уме	1	1
361	для всего	2	1
362	только не	1	1
363	мышления и	23	1
364	не имеет	1	1
365	это явление	1	1
366	слова как	1	1
367	и другими	2	1
368	во всем	3	1
369	как ни	1	1
370	идет путем	1	1
371	на относительно	1	1
372	не по	1	1
373	входят в	1	1
374	уже и	1	1
375	и делает	1	1
376	ему не	1	1
377	в действительности	1	1
378	к той	2	1
379	становится для	1	1
380	что там	2	1
381	начиная с	1	1
382	в общую	1	1
383	их встреча	1	1
384	значительной степени	1	1
385	ничего общего	3	1
386	значение это	1	1
387	на наших	1	1
388	что принято	1	1
389	приходит к	6	1
390	говорит сам	1	1
391	но по	2	1
392	от друга	1	1
393	в виду	1	1
394	свою очередь	2	1
395	но при	1	1
396	остается в	1	1
397	с истинным	1	1
398	и от	2	1
399	на том	3	1
400	котором мы	1	1
401	нельзя не	1	1
402	здесь нет	1	1
403	она была	1	1
404	том как	1	1
405	этих последних	2	1
406	для этого	2	1
407	в ход	4	1
408	по мере	1	1
409	поведения как	1	1
410	другом месте	1	1
411	и активно	1	1
412	и т.д	5	1
413	на этой	5	1
414	на вопрос	1	1
415	столь же	7	1
416	говорит об	2	1
417	но мы	1	1
418	и который	1	1
419	аналогии с	1	1
420	в значительной	1	1
421	в конечном	1	1
422	разрешение которой	1	1
423	возникает и	1	1
424	нечто принципиально	1	1
425	ко всей	1	1
426	нуждается в	1	1
427	бы в	2	1
428	способность к	1	1
429	вообще в	1	1
430	и деятельность	1	1
431	своей сущности	1	1
432	т.д но	1	1
433	вещь которая	1	1
434	не идет	1	1
435	может оказаться	1	1
436	по мнению	1	1
437	мире и	1	1
438	так что	2	1
439	для всех	1	1
440	которых оно	1	1
441	есть в	1	1
442	переходит в	1	1
443	и у	6	1
444	то и	4	1
445	оно в	1	1
446	речь в	2	1
447	что развитие	3	1
448	или даже	1	1
449	по выражению	1	1
450	и других	2	1
451	ниже и	1	1
452	ту или	1	1
453	и их	3	1
454	в котором	3	1
455	слово как	1	1
456	так как	12	1
457	друг друга	4	1
458	у него	1	1
459	случае не	1	1
460	связано с	1	1
461	возможностей не	1	1
462	процесса и	1	1
463	путей к	1	1
464	превращается в	1	1
465	без внимания	1	1
466	до самого	1	1
467	с общим	1	1
468	без того	1	1
469	есть не	1	1
470	что они	10	1
471	в психологии	1	1
472	в ряде	4	1
473	чем он	1	1
474	совпадает с	6	1
475	роль слова	2	1
476	а с	3	1
477	окружающей его	1	1
478	что для	1	1
479	обратиться к	1	1
480	ничем не	1	1
481	только по	1	1
482	не создает	3	1
483	с тем	16	1
484	в картине	1	1
485	не на	1	1
486	в свете	2	1
487	в ряду	1	1
488	не будь	1	1
489	не об	1	1
490	без которых	1	1
491	в связи	6	1
492	теперь от	1	1
493	что поскольку	1	1
494	ко всем	1	1
495	из трех	1	1
496	подобного рода	1	1
497	речь не	2	1
498	общего с	1	1
499	ибо в	1	1
500	со словом	1	1
501	для обеих	1	1
502	человек но	1	1
503	этого типа	1	1
504	в той	1	1
505	изменений и	1	1
506	возникновения и	1	1
507	это значит	4	1
508	предполагает в	1	1
509	и там	1	1
510	речевого общения	4	1
511	слово для	1	1
512	все это	6	1
513	этом и	2	1
514	точно и	1	1
515	говорят и	1	1
516	к другим	2	1
517	этот образ	1	1
518	не внутри	1	1
519	и более	1	1
520	о котором	2	1
521	в другое	1	1
522	для нас	2	1
523	или менее	3	1
524	и все	4	1
525	лишь как	1	1
526	в этих	2	1
527	повествование о	1	1
528	центральную проблему	1	1
529	глубокие изменения	1	1
530	хотя бы	1	1
531	все остальные	2	1
532	не есть	3	1
533	нисколько не	1	1
534	к ее	1	1
535	какой степени	4	1
536	сказать что	4	1
537	и влечет	1	1
538	на один	1	1
539	не что	1	1
540	до какой	3	1
541	бы его	1	1
542	есть и	2	1
543	а другой	1	1
544	цели в	2	1
545	в таком	2	1
546	ряде других	1	1
547	часто встречается	1	1
548	который не	1	1
549	этой точки	2	1
550	которая не	4	1
551	другой здесь	1	1
