N	2gram	Propp_Isto_3	Narrotol
276	возвращения в	1	1
277	но по	3	1
278	ни один	2	1
279	сказать о	1	1
280	лег в	2	1
281	свою корову	1	1
282	всем его	1	1
283	на его	3	1
284	ей в	1	1
285	человек не	1	1
286	одному из	1	1
287	могут оказаться	1	1
288	в первую	1	1
289	том чтобы	1	1
290	в плане	1	1
291	говорилось выше	2	1
292	его от	1	1
293	и по	1	1
294	на этом	4	1
295	образа и	1	1
296	таким образом	10	1
297	и за	1	1
298	здесь мы	5	1
299	героя или	1	1
300	в другом	2	1
301	об этом	1	1
302	мы уже	6	1
303	это весьма	1	1
304	входит в	1	1
305	не отражает	2	1
306	с другими	1	1
307	и наличие	1	1
308	с начала	1	1
309	мать и	2	1
310	должен был	3	1
311	здесь это	1	1
312	смерть и	2	1
313	от отца	1	1
314	но уже	1	1
315	в них	6	1
316	все равно	3	1
317	соответствии с	1	1
318	а за	1	1
319	на другое	1	1
320	он и	3	1
321	мы видели	13	1
322	друга в	1	1
323	оно имеет	1	1
324	мы не	1	1
325	героя она	1	1
326	как таковой	2	1
327	в один	1	1
328	сразу а	1	1
329	что данный	1	1
330	собой исторически	1	1
331	смерть как	1	1
332	в следующем	1	1
333	в котором	2	1
334	необходимо указать	1	1
335	представляла собой	1	1
336	в которых	2	1
337	в сказке	50	1
338	обнаруживается в	1	1
339	образом и	2	1
340	но он	4	1
341	над ними	2	1
342	что было	2	1
343	разные формы	1	1
344	и более	2	1
345	их в	3	1
346	не могли	1	1
347	что этот	1	1
348	и то	2	1
349	ни одна	1	1
350	вместе со	1	1
351	второй раз	1	1
352	приводят к	1	1
353	а от	1	1
354	человек и	1	1
355	здесь невозможно	1	1
356	но еще	1	1
357	и сама	1	1
358	в русской	3	1
359	всегда имеется	1	1
360	это еще	2	1
361	для всего	1	1
362	почему в	3	1
363	время пребывания	1	1
364	это то	1	1
365	именно с	1	1
366	детей и	3	1
367	к ней	4	1
368	связь и	2	1
369	или случайно	1	1
370	потому что	3	1
371	в книге	1	1
372	солнцем и	1	1
373	ли это	2	1
374	с другом	1	1
375	перед ним	1	1
376	а как	1	1
377	от того	1	1
378	у нас	4	1
379	а таким	1	1
380	очень часто	3	1
381	начиная с	1	1
382	жить в	3	1
383	здесь пока	1	1
384	у истоков	1	1
385	они и	3	1
386	он видит	3	1
387	в работах	1	1
388	время они	2	1
389	всегда в	1	1
390	как они	1	1
391	от друга	1	1
392	но далеко	1	1
393	здесь также	1	1
394	и от	3	1
395	а когда	1	1
396	только то	1	1
397	или нескольких	1	1
398	и сам	1	1
399	живет в	5	1
400	до вступления	4	1
401	тот же	1	1
402	является в	1	1
403	на них	1	1
404	если бы	6	1
405	состоящий в	1	1
406	с ним	1	1
407	инициации не	1	1
408	на ту	1	1
409	и здесь	7	1
410	что каждый	1	1
411	просится в	1	1
412	там же	2	1
413	нас в	1	1
414	жили в	2	1
415	что и	9	1
416	с матерью	2	1
417	это лишь	1	1
418	предположению что	1	1
419	все время	2	1
420	не знаю	8	1
421	человека как	1	1
422	если это	3	1
423	несколько иная	1	1
424	в него	2	1
425	того что	5	1
426	этой ситуации	1	1
427	герой в	2	1
428	оно и	1	1
429	тот свет	2	1
430	с появлением	4	1
431	с ними	3	1
432	мы увидим	3	1
433	обязанностей в	1	1
434	братьев и	1	1
435	со всеми	1	1
436	образом на	1	1
437	с нею	1	1
438	и у	3	1
439	возвращения героя	2	1
440	то и	6	1
441	в нашей	1	1
442	за пределами	1	1
443	в начале	1	1
444	после возвращения	2	1
445	с отцом	1	1
446	а то	2	1
447	не дает	2	1
448	ответ на	1	1
449	в этнографии	1	1
450	его и	4	1
451	характерно что	1	1
452	искать в	1	1
453	в новом	1	1
454	никто не	2	1
455	чтобы встать	1	1
456	половой зрелости	2	1
457	и должна	1	1
458	вовсе не	2	1
459	мы можем	6	1
460	возвращение героя	1	1
461	не противоречит	5	1
462	до сих	5	1
463	как у	1	1
464	связаны с	1	1
465	и тех	1	1
466	здесь в	1	1
467	и прежде	1	1
468	и быть	1	1
469	корову и	1	1
470	в соответствии	1	1
471	и пр	11	1
472	он отличается	1	1
473	а на	1	1
474	это сообщение	1	1
475	ничем не	1	1
476	в мужчину	1	1
477	объединены в	1	1
478	и уже	2	1
479	характерно для	2	1
480	похвальбы и	1	1
481	живущих в	2	1
482	связь с	6	1
483	нет ничего	2	1
484	о себе	3	1
485	позволяет дать	1	1
486	и столь	1	1
487	над ним	1	1
488	к жизни	2	1
489	чтобы заставить	1	1
490	в тех	2	1
491	и там	4	1
492	друг с	1	1
493	человек с	1	1
494	и было	2	1
495	в состоянии	1	1
496	дело здесь	1	1
497	с этой	1	1
498	здесь имеют	1	1
499	как только	2	1
500	быть и	3	1
501	сих пор	5	1
502	своей жизни	1	1
503	не будем	3	1
504	о его	1	1
505	к двум	1	1
506	на свет	1	1
507	они хотят	1	1
508	нами уже	1	1
509	случаях когда	1	1
510	указать на	2	1
511	жениха и	1	1
512	есть особая	1	1
513	на большую	1	1
514	обращается к	1	1
515	для нас	4	1
516	от него	2	1
517	это может	1	1
518	иного мира	1	1
519	но это	3	1
520	обстоит дело	1	1
521	на фоне	1	1
522	все еще	6	1
523	героя не	2	1
524	не знает	1	1
525	вступления в	6	1
526	речи и	1	1
527	матерью а	1	1
528	него а	1	1
529	не могла	2	1
530	если же	1	1
531	где он	1	1
532	из четырех	1	1
533	и эта	1	1
534	которая не	1	1
