N	2gram	Tiupa_Lite_1	KulturaY
178	в каком	1	3
179	поэзии как	1	3
180	это уже	2	3
181	уже в	5	3
182	не есть	2	3
183	и более	1	3
184	но для	1	3
185	если и	1	2
186	а вот	1	2
187	и здесь	1	2
188	не знает	1	2
189	и того	2	2
190	во всяком	3	2
191	такой же	1	2
192	можно сказать	1	2
193	на том	2	2
194	что они	1	2
195	понятие о	1	2
196	как например	1	2
197	перейти к	1	2
198	отличается от	1	2
199	но сам	1	2
200	этой фразы	1	2
201	отношению к	2	2
202	понимается как	1	2
203	а то	1	2
204	интеллигенции и	1	2
205	в статье	1	2
206	может оказаться	1	2
207	говоря уже	2	2
208	это еще	1	2
209	в условиях	1	2
210	следует перейти	1	2
211	дело не	2	2
212	в некоторых	1	2
213	так в	1	2
214	и как	1	2
215	значение в	1	2
216	в одном	1	2
217	а потому	2	2
218	его в	3	2
219	последнего времени	1	2
220	и я	6	2
221	по тому	1	2
222	иначе говоря	1	2
223	но все	1	2
224	в кругу	1	2
225	вместе с	1	2
226	один и	1	2
227	еще на	1	2
228	быть не	1	2
229	может служить	1	2
230	который как	1	2
231	более чем	3	2
232	только что	1	2
233	в этих	1	2
234	за пределы	2	2
235	что есть	1	2
236	в дальнейшем	1	2
237	в значении	1	2
238	само собою	1	2
239	мог бы	1	2
240	то и	2	2
241	в качестве	17	2
242	одного и	1	2
243	не говоря	2	2
244	к новым	1	2
245	подхода к	1	2
246	как он	2	2
247	именно так	2	2
248	тем же	3	2
249	относится к	2	2
250	отличие от	5	2
251	из ряда	1	2
252	путь к	1	2
253	тот или	1	2
254	материалом поэзии	1	2
255	приобретает уже	1	2
256	не о	1	2
257	мы имеем	1	2
258	от языка	2	2
259	сам же	1	2
260	а во-вторых	1	2
261	в особенности	1	2
262	в котором	1	2
263	одним и	1	2
264	на этом	2	2
265	к другому	1	2
266	он в	1	2
267	надо полагать	1	2
268	так сказать	1	2
269	чтобы не	2	2
270	полагать в	1	2
271	в отличие	5	2
272	в россии	2	2
273	расшифровывается как	1	2
274	и если	1	2
275	имеет в	1	2
276	более что	1	2
277	как к	1	2
278	не просто	1	2
279	русской классической	7	2
280	из того	2	2
281	не как	4	2
282	в различных	1	2
283	но в	3	2
284	том числе	1	2
285	еще и	3	2
286	однако в	2	2
287	в текст	2	2
288	которую я	1	2
289	уже о	1	2
290	все они	2	2
291	в частности	15	2
292	эти слова	1	2
293	которое в	1	2
294	своего рода	11	2
295	раз и	2	2
296	на себя	2	2
297	как я	1	2
298	быть в	1	2
299	никак не	1	2
300	здесь как	2	2
301	тому как	2	2
302	в пределах	3	2
303	состоит в	11	2
304	только для	1	2
305	ни на	1	2
306	классической литературы	3	2
307	же это	2	2
308	при котором	1	2
309	всего лишь	4	1
310	имеет здесь	1	1
311	оказывается не	2	1
312	в образы	1	1
313	например и	1	1
314	языка который	1	1
315	целого а	1	1
316	во главу	1	1
317	же следует	1	1
318	пушкина в	2	1
319	в себе	7	1
320	нуждается в	3	1
321	в словах	1	1
322	или иных	1	1
323	равной мере	1	1
324	можно и	1	1
325	нас однако	1	1
326	наше время	1	1
327	исходя из	3	1
328	поэзии и	2	1
329	как теперь	1	1
330	вы увидите	1	1
331	же время	5	1
332	в другом	2	1
333	тогда как	13	1
334	образом от	1	1
335	как будто	2	1
336	ее от	1	1
337	в которой	1	1
338	в противоположность	1	1
339	но дело	1	1
340	когда они	1	1
341	мир и	2	1
342	бы то	1	1
343	одной из	1	1
344	оказывается в	1	1
345	не умеет	1	1
346	не удивительно	1	1
347	а внутри	1	1
348	сказано в	2	1
349	на эту	1	1
350	этой задачи	1	1
351	не должно	1	1
352	и новые	1	1
353	никто не	1	1
354	например для	1	1
355	отсутствие у	1	1
356	не те	1	1
357	ту или	2	1
358	со всем	1	1
359	не к	2	1
360	а скорее	1	1
361	которая в	2	1
362	крайней мере	1	1
363	читателя в	2	1
364	и такую	1	1
365	искусства и	5	1
366	этому поводу	1	1
367	виде эта	1	1
368	возможна только	1	1
369	ведет к	4	1
370	сюда же	1	1
371	отказаться от	1	1
372	вслед за	1	1
373	автора или	1	1
374	в виде	1	1
375	указание на	1	1
376	есть лишь	1	1
377	к нему	1	1
378	и самой	1	1
379	у читателя	1	1
380	как речь	1	1
381	каждого из	1	1
382	той мере	1	1
383	себе задачей	1	1
384	можно лишь	1	1
385	даже в	2	1
386	поэтому что	1	1
387	в войне	1	1
388	не знал	1	1
389	нами не	1	1
390	которая как	1	1
391	рассказов а	1	1
392	этой точки	3	1
393	над языком	1	1
394	вообще возможно	1	1
395	предмет его	1	1
396	же как	1	1
397	в понимании	1	1
398	затем в	1	1
399	как следует	1	1
400	уже на	1	1
401	что я	2	1
402	а только	2	1
403	и мы	1	1
404	а на	1	1
405	случае в	1	1
406	то ни	1	1
407	отношении к	1	1
408	согласно которой	1	1
409	между ними	1	1
410	казалось бы	5	1
411	ли не	3	1
412	более того	1	1
413	тем как	1	1
414	и лучше	1	1
415	из новых	1	1
416	если не	1	1
417	в одну	1	1
418	языка на	1	1
419	в моем	1	1
420	в принципе	3	1
421	значении в	1	1
422	в эту	1	1
423	литературной и	2	1
424	у пушкина	1	1
425	он сам	1	1
426	культурной жизни	1	1
427	по своей	3	1
428	не мог	3	1
429	сводится к	3	1
430	речевой культуры	1	1
431	а нам	1	1
432	принципиально иной	1	1
433	этого не	2	1
434	ставят перед	1	1
435	но только	1	1
436	не любил	2	1
437	действительности не	1	1
438	виду не	2	1
439	к жизни	1	1
440	превращается в	2	1
441	своих статей	1	1
442	например в	3	1
443	для него	2	1
444	войне и	2	1
445	свидетельствует о	1	1
446	культуры в	4	1
447	приводит к	3	1
448	по этому	2	1
449	в начале	1	1
450	с восприятием	3	1
451	себе как	1	1
452	системы как	1	1
453	к общему	2	1
454	от культуры	1	1
455	состоит из	1	1
456	произведения как	1	1
457	постольку поскольку	1	1
458	у них	1	1
459	как уже	1	1
460	никогда не	4	1
461	что для	2	1
462	с известными	1	1
463	из которых	1	1
464	требуют от	1	1
465	не выходит	1	1
466	что даже	1	1
467	может по-своему	1	1
468	и прежде	3	1
469	в пользу	1	1
470	между двумя	1	1
471	отказ от	7	1
472	идет о	1	1
473	говорит это	1	1
474	чаще всего	1	1
475	мне в	1	1
476	полный отказ	1	1
477	рассказа о	1	1
478	того кто	1	1
479	и его	4	1
480	от него	1	1
481	в сфере	3	1
482	этой цели	2	1
483	почти исключительно	1	1
484	целом ряде	1	1
485	в современном	1	1
486	за собой	1	1
487	конечном счете	4	1
488	себе уже	1	1
489	говоря о	1	1
490	для нее	2	1
491	только с	1	1
492	мы в	2	1
493	свою очередь	1	1
494	и от	1	1
495	другом месте	1	1
496	следует отказаться	1	1
497	это должно	1	1
498	к этой	1	1
499	общения и	1	1
500	для которой	1	1
501	в одной	1	1
502	сколько в	1	1
503	роль если	1	1
504	на основе	1	1
505	в очерке	1	1
506	мы получим	1	1
507	ее с	1	1
508	язык а	1	1
509	нам в	1	1
510	последнее время	1	1
511	всяком случае	2	1
512	со своей	1	1
513	так называемых	2	1
514	но лишь	1	1
515	в странах	1	1
516	творчества и	1	1
517	не могло	2	1
518	у которого	1	1
519	к определенному	1	1
520	литература это	1	1
521	в основе	3	1
522	столько в	1	1
523	ту же	2	1
524	времени на	1	1
525	по аналогии	3	1
526	со стороны	4	1
527	же и	3	1
528	поэзия есть	1	1
529	искусства в	1	1
530	во время	1	1
531	без особых	1	1
532	ссылки на	1	1
533	в конечном	5	1
534	очевидным что	1	1
535	не всегда	1	1
536	предметы и	1	1
537	три строки	1	1
538	по крайней	1	1
539	культуры но	1	1
540	на это	2	1
541	тех или	1	1
542	речь не	1	1
543	и ты	1	1
544	не иметь	1	1
545	впечатлений в	1	1
546	или с	1	1
547	с литературной	1	1
548	должно явиться	1	1
549	как сказано	2	1
550	русской культуры	3	1
551	на чью	1	1
552	в сторону	1	1
553	формы не	1	1
554	не для	1	1
555	а по	1	1
556	в полной	1	1
557	искусство слова	1	1
558	целого ряда	1	1
559	и на	1	1
560	и будет	1	1
561	считаться и	1	1
562	культуры и	1	1
563	или иную	2	1
564	текста в	1	1
565	и неизбежно	1	1
566	счете к	1	1
567	прошлого столетия	1	1
568	образом если	1	1
569	слово как	1	1
570	сохраняется в	1	1
571	несмотря на	3	1
572	с этого	1	1
573	на две	1	1
574	и всякая	1	1
575	главу угла	1	1
576	от них	1	1
577	это проблема	1	1
578	лишь тогда	1	1
579	язык только	1	1
580	представить себе	1	1
581	это оставляет	1	1
582	не должен	3	1
583	за ним	1	1
584	в первой	1	1
585	от которого	1	1
586	практически не	1	1
587	же в	5	1
588	с общей	1	1
589	вернуться к	1	1
590	но по	1	1
591	всем многообразии	1	1
592	собственно говоря	1	1
593	о его	1	1
594	всего в	3	1
595	русской литературы	2	1
596	в следующем	1	1
597	и вы	1	1
598	имеет своей	1	1
599	и мире	1	1
600	и возможностей	1	1
601	который в	1	1
602	чем ближе	1	1
603	к этому	1	1
604	и др	3	1
605	есть путь	1	1
606	и то	2	1
607	во внешней	1	1
608	и уже	1	1
609	в форму	1	1
610	одного из	3	1
611	имеется в	2	1
612	а во	1	1
613	выходит за	1	1
614	тут же	1	1
615	его занятий	1	1
616	одном из	1	1
617	в г	1	1
618	литературе и	1	1
619	в каждом	1	1
620	так например	1	1
621	все ту	1	1
622	перед нами	1	1
623	не можем	1	1
624	для этой	1	1
625	если б	1	1
626	чуть ли	2	1
627	о нем	1	1
628	об искусстве	1	1
629	я говорю	1	1
630	с какой	1	1
631	в лучшем	1	1
632	в русской	10	1
633	россии не	1	1
634	глаза на	1	1
635	все что	1	1
636	легко и	1	1
637	человек который	1	1
638	мы знаем	1	1
639	в свою	1	1
640	во втором	2	1
641	в равной	2	1
