N	2gram	Voloshinov_1	Istorich
183	в лице	1	2
184	того что	3	2
185	не так	2	2
186	всяком случае	1	2
187	она имеет	1	2
188	что они	1	2
189	а с	1	2
190	и др	5	2
191	что не	4	2
192	такое понимание	1	2
193	в некоторых	3	2
194	а не	5	2
195	о чем	1	2
196	так же	3	2
197	а одно	1	2
198	когда мы	1	2
199	отношению к	11	2
200	быть только	2	2
201	стороны и	2	2
202	что мы	5	2
203	но для	3	2
204	для нас	7	2
205	мы должны	1	2
206	в этих	2	2
207	не есть	2	2
208	но эти	1	2
209	или он	1	2
210	можно наблюдать	1	2
211	героя в	1	2
212	жизни и	4	2
213	во всяком	1	2
214	он находится	1	1
215	говорит так	1	1
216	в зависимости	2	1
217	со всех	2	1
218	лет и	1	1
219	он как	1	1
220	равно как	1	1
221	совпадает с	2	1
222	но то	1	1
223	что можно	1	1
224	не получил	1	1
225	всех сторон	1	1
226	может дать	1	1
227	на них	1	1
228	так если	1	1
229	во всех	1	1
230	то мы	1	1
231	так для	1	1
232	них всегда	1	1
233	он будет	1	1
234	нашего сознания	2	1
235	он или	1	1
236	в истории	1	1
237	что именно	1	1
238	так называемая	1	1
239	этого развития	1	1
240	этой стороны	2	1
241	им в	1	1
242	хотя и	1	1
243	как уже	2	1
244	его к	2	1
245	и к	4	1
246	более или	1	1
247	более глубокую	1	1
248	весь круг	1	1
249	в целом	1	1
250	формы в	1	1
251	и тот	1	1
252	мы обратимся	1	1
253	дальше и	1	1
254	одно и	2	1
255	жизнью и	2	1
256	не имеют	1	1
257	конечно эти	1	1
258	тем не	3	1
259	она становится	1	1
260	они выдают	1	1
261	объяснение ее	1	1
262	ее и	3	1
263	подобно тому	1	1
264	на этом	1	1
265	ним на	1	1
266	что все	1	1
267	этом направлении	1	1
268	на все	2	1
269	то есть	1	1
270	с героем	3	1
271	и должна	1	1
272	в жизни	5	1
273	люди не	1	1
274	эти вопросы	1	1
275	одна и	1	1
276	такою же	1	1
277	представление как	1	1
278	обратимся к	1	1
279	остается в	1	1
280	и становится	1	1
281	одно из	1	1
282	или менее	1	1
283	точки зрения	14	1
284	но если	1	1
285	можно найти	2	1
286	в котором	3	1
287	плоть и	1	1
288	что я	1	1
289	от его	1	1
290	обращение к	1	1
291	все это	3	1
292	и более	3	1
293	природу и	1	1
294	того кто	1	1
295	что например	1	1
296	и герой	3	1
297	и вся	1	1
298	на один	2	1
299	не менее	3	1
300	передний план	1	1
301	в обоих	1	1
302	вне поля	1	1
303	или какое-нибудь	1	1
304	в основе	1	1
305	того чтобы	1	1
306	есть уже	2	1
307	по своей	1	1
308	следует отметить	1	1
309	в области	1	1
310	в стиле	1	1
311	и оно	1	1
312	не могут	1	1
313	не знают	1	1
314	есть только	1	1
315	кто же	1	1
316	его значение	1	1
317	к пониманию	1	1
318	и о	1	1
319	с ее	1	1
320	в ее	1	1
321	некоторые стороны	1	1
322	нами выше	1	1
323	меняет и	1	1
324	по аналогии	1	1
325	те же	2	1
326	часто этот	1	1
327	ясно что	3	1
328	часто в	1	1
329	это только	1	1
330	жизнь и	1	1
331	я знаю	1	1
332	место но	1	1
333	для этого	1	1
334	всегда имеет	1	1
335	по мере	1	1
336	нас и	2	1
337	приближается к	1	1
338	и здесь	2	1
339	слова из	1	1
340	в другом	1	1
341	и из	1	1
342	аналогии с	1	1
343	к одному	1	1
344	нас же	2	1
345	этих двух	2	1
346	образом мы	1	1
347	к нему	4	1
348	между тем	3	1
349	находит свое	3	1
350	и можно	1	1
351	них в	1	1
352	не должен	1	1
353	в современной	1	1
354	быть и	3	1
355	другую форму	1	1
356	не как	1	1
357	на другие	1	1
358	дело с	2	1
359	ли он	1	1
360	друг друга	1	1
361	пор не	1	1
362	как нечто	1	1
363	уже и	1	1
364	есть в	1	1
365	уже в	2	1
366	если мы	1	1
367	его близости	1	1
368	они пытаются	1	1
369	обстоит дело	1	1
370	или даже	1	1
371	его и	1	1
372	для него	3	1
373	у нее	1	1
374	отношение к	4	1
375	можно с	1	1
376	может находиться	1	1
377	к ним	2	1
378	как его	1	1
379	но что	2	1
380	и пр	3	1
381	но уже	1	1
382	есть выражение	1	1
383	образом не	1	1
384	в особенности	2	1
385	на примере	2	1
386	именно в	1	1
387	и создает	1	1
388	социальной жизни	2	1
389	это прежде	1	1
390	не знает	1	1
391	остается при	1	1
392	его как	2	1
393	на передний	1	1
394	если этот	1	1
395	как о	1	1
396	на эту	1	1
397	человека или	1	1
398	несмотря на	1	1
399	для этой	1	1
400	вступает в	1	1
401	еще раз	2	1
402	связанных с	1	1
403	относятся к	1	1
404	солнца мы	1	1
405	если оно	1	1
406	тому как	1	1
407	пути в	1	1
408	и вполне	2	1
409	костяк который	1	1
410	в так	1	1
411	не является	1	1
412	и для	3	1
413	живет и	1	1
414	не существует	1	1
415	человека для	1	1
416	к одной	1	1
417	на которой	1	1
418	тем более	1	1
419	эта проекция	1	1
420	но зато	2	1
421	знают только	1	1
422	стиль в	1	1
423	который обрастает	1	1
424	может и	1	1
425	в свою	1	1
426	между ними	2	1
427	это на	1	1
428	оно не	2	1
429	время не	1	1
430	себе не	1	1
431	следующим образом	1	1
432	частности в	1	1
433	в таком	1	1
434	этой точки	3	1
