N	2gram	Losev_Vlad_3	Istorich
419	или если	1	1
420	или это	1	1
421	по себе	6	1
422	даже в	4	1
423	и необходимость	1	1
424	как акт	1	1
425	вещи не	2	1
426	не менее	9	1
427	как можно	2	1
428	от нас	1	1
429	виду что	1	1
430	впадает в	1	1
431	и вместо	1	1
432	что их	1	1
433	в науке	1	1
434	в то	7	1
435	к этим	1	1
436	он еще	1	1
437	он мог	3	1
438	только не	1	1
439	при наличии	1	1
440	во всем	6	1
441	ему и	1	1
442	и после	1	1
443	мы бы	7	1
444	которая называется	1	1
445	в процессе	1	1
446	через эту	1	1
447	до того	1	1
448	не вполне	2	1
449	что на	2	1
450	в каком	4	1
451	и далеко	1	1
452	есть у	1	1
453	у нас	5	1
454	только мы	1	1
455	и оно	1	1
456	со стороны	2	1
457	не могут	2	1
458	относиться к	1	1
459	в эти	1	1
460	указывает на	1	1
461	и мне	1	1
462	всегда есть	3	1
463	наконец что	1	1
464	согласуется с	1	1
465	время он	1	1
466	этим самым	1	1
467	можно судить	1	1
468	как мы	8	1
469	не делает	1	1
470	всего этого	1	1
471	без всякого	1	1
472	будем здесь	1	1
473	с каким	3	1
474	формальное но	1	1
475	в дальнейшем	4	1
476	только тот	1	1
477	здесь он	1	1
478	очень долго	1	1
479	особенно в	1	1
480	одного из	1	1
481	найти в	2	1
482	она была	4	1
483	к тем	2	1
484	том как	1	1
485	и многое	1	1
486	мира и	1	1
487	является в	2	1
488	связанным с	1	1
489	сводится к	3	1
490	под этим	1	1
491	увидел что	1	1
492	это вполне	2	1
493	означает не	1	1
494	там же	7	1
495	есть чтобы	1	1
496	и во	1	1
497	а во	1	1
498	все в	1	1
499	для вечной	1	1
500	путь к	2	1
501	или иначе	2	1
502	говорится но	1	1
503	эта сила	2	1
504	вся эта	1	1
505	высокой и	1	1
506	которые мы	1	1
507	этому поводу	1	1
508	видели выше	2	1
509	там и	1	1
510	нуждается в	1	1
511	отметить что	1	1
512	и доказывать	1	1
513	непосредственно в	1	1
514	вслед за	1	1
515	века и	1	1
516	и следовательно	1	1
517	может иметь	1	1
518	значит что	6	1
519	бросается в	2	1
520	в частности	1	1
521	быть и	2	1
522	но так	1	1
523	всякого рода	3	1
524	одно мгновение	1	1
525	ее то	1	1
526	которым он	1	1
527	в какой	2	1
528	могло быть	2	1
529	когда эта	1	1
530	здесь о	2	1
531	здесь с	1	1
532	который в	2	1
533	по этому	3	1
534	тот что	1	1
535	так вот	2	1
536	одна с	1	1
537	уже не	9	1
538	не можем	2	1
539	если мы	4	1
540	только на	5	1
541	свидетельствует о	2	1
542	него и	1	1
543	на этих	1	1
544	от других	1	1
545	и других	1	1
546	факт но	1	1
547	за ним	1	1
548	человека на	1	1
549	сущность и	1	1
550	ни с	3	1
551	то они	1	1
552	себе в	2	1
553	могло бы	2	1
554	вовсе не	13	1
555	второе обстоятельство	2	1
556	друг друга	2	1
557	но что	2	1
558	которое на	1	1
559	доходит до	1	1
560	нужно было	1	1
561	не хочет	2	1
562	есть то	1	1
563	воле а	1	1
564	если под	1	1
565	подлежит никакому	1	1
566	его за	1	1
567	и можно	4	1
568	нельзя сказать	3	1
569	и прежде	1	1
570	при всей	1	1
571	такое же	1	1
572	в природе	1	1
573	в настоящем	2	1
574	которыми он	1	1
575	образом эта	1	1
576	многое другое	1	1
577	к человеку	1	1
578	здесь дело	1	1
579	а сам	1	1
580	она является	1	1
581	целым рядом	1	1
582	на которых	1	1
583	до конца	4	1
584	ниже в	1	1
585	и непосредственно	1	1
586	если этот	1	1
587	подобного рода	3	1
588	о чем	1	1
589	это дело	1	1
590	в одно	2	1
591	с нашей	1	1
592	входить в	1	1
593	его по	1	1
594	состояла в	1	1
595	наталкивается на	1	1
596	и потому	10	1
597	человека к	1	1
598	шесть лет	1	1
599	это одно	1	1
600	в европе	2	1
601	их к	1	1
602	а так	1	1
603	и дала	1	1
604	xix века	6	1
605	начала до	1	1
606	по своему	1	1
607	он говорит	1	1
608	к жизни	1	1
609	а если	2	1
610	с него	1	1
611	чем в	4	1
612	если человек	1	1
613	его работе	1	1
614	что же	9	1
615	остался только	1	1
616	кто из	1	1
617	исходя из	1	1
618	это значит	6	1
619	мыслится как	1	1
620	здесь идет	1	1
621	в это	2	1
622	этого слова	1	1
623	такой был	1	1
624	с этой	2	1
625	к понятию	1	1
626	на пути	1	1
627	только для	1	1
628	поэтому что	1	1
629	исторический процесс	1	1
630	на одной	2	1
631	кто не	1	1
632	в книге	2	1
633	в более	1	1
634	указать на	4	1
635	ли в	1	1
636	то можно	2	1
637	думается что	1	1
638	на небе	1	1
639	и представления	1	1
640	в результате	4	1
641	за что	1	1
642	бы сделать	2	1
643	который является	1	1
644	но об	1	1
645	но когда	2	1
646	у них	1	1
647	огромную роль	1	1
648	бы он	1	1
649	еще более	1	1
650	христианства и	1	1
651	ни к	2	1
652	на одно	1	1
653	все они	2	1
654	на более	2	1
655	же в	3	1
656	к самому	1	1
657	было уже	1	1
658	в свою	1	1
659	но можно	2	1
660	она сама	1	1
661	уже только	1	1
662	является и	1	1
663	начал в	1	1
664	бы его	1	1
665	из этого	2	1
666	в самом	4	1
667	живого и	1	1
668	только о	3	1
669	существу то	1	1
670	но еще	2	1
671	а может	1	1
672	то оно	1	1
673	такое заключение	1	1
674	и эта	3	1
675	молодой человек	1	1
676	к этому	2	1
677	в таком	3	1
