N	2gram	Medvedev_F_2	KulturaY
203	большей или	1	3
204	уже в	2	3
205	же в	1	3
206	до конца	2	3
207	языка но	2	3
208	как раз	6	3
209	тем что	8	3
210	воспринимается на	1	3
211	или иначе	1	3
212	именно в	5	3
213	речи а	1	3
214	или меньшей	1	3
215	на фоне	4	3
216	но для	1	3
217	к вопросу	1	3
218	в большей	1	3
219	этом отношении	7	3
220	но это	2	3
221	совершенно не	4	3
222	и это	2	3
223	гораздо более	1	3
224	литературный язык	6	2
225	же как	3	2
226	на самом	3	2
227	и есть	1	2
228	тем же	3	2
229	характерное для	1	2
230	можно говорить	2	2
231	по преимуществу	5	2
232	и до	3	2
233	той же	1	2
234	что если	1	2
235	но даже	1	2
236	этого термина	2	2
237	конечно и	1	2
238	бы сказать	1	2
239	так или	1	2
240	в широком	2	2
241	они имеют	1	2
242	мы будем	1	2
243	не то	3	2
244	очевидно что	2	2
245	первый период	6	2
246	отличие от	2	2
247	не просто	2	2
248	что они	4	2
249	материалом для	3	2
250	и выражения	1	2
251	дает нам	1	2
252	речи но	2	2
253	в своем	1	2
254	и где	1	2
255	языке не	1	2
256	его к	1	2
257	от этого	3	2
258	за собой	1	2
259	речи на	1	2
260	ли нужно	1	2
261	при этом	9	2
262	указания на	1	2
263	не как	4	2
264	в корне	7	2
265	состоит в	2	2
266	за счет	4	2
267	могла бы	1	2
268	связанные с	1	2
269	в другом	1	2
270	том случае	2	2
271	того или	4	2
272	данном случае	1	2
273	только о	1	2
274	это положение	2	2
275	рядом с	1	2
276	все равно	1	2
277	с тем	11	2
278	как и	9	2
279	мы видели	4	2
280	а если	1	2
281	и еще	1	2
282	как некоторое	1	2
283	в своей	7	2
284	в их	6	2
285	если можно	1	2
286	в отличие	2	2
287	установка на	2	2
288	нельзя было	1	2
289	и более	2	2
290	тем самым	2	2
291	не должно	1	2
292	о значении	1	2
293	что эта	2	2
294	она не	2	2
295	и прочие	1	2
296	но что	1	2
297	взглянуть на	1	2
298	образом в	1	2
299	должны быть	1	2
300	оно не	4	2
301	поставить вопрос	2	2
302	иметь в	1	2
303	свою очередь	1	2
304	говоря уже	1	2
305	характер и	1	2
306	первого же	1	2
307	роль в	3	2
308	что для	2	2
309	в плоскости	1	2
310	когда в	1	2
311	именно этот	1	2
312	это только	1	2
313	мы в	2	2
314	все дело	3	2
315	говорим о	2	2
316	язык и	7	2
317	одного из	3	2
318	пр но	3	2
319	к нему	3	2
320	вся эта	1	2
321	язык в	2	2
322	слов и	1	2
323	а именно	2	2
324	в современной	1	2
325	с ними	2	2
326	отказ от	1	2
327	пишет он	1	2
328	он уже	1	2
329	или же	2	2
330	их не	1	2
331	с одной	1	2
332	же и	2	2
333	конечно не	1	2
334	языка как	11	2
335	то только	1	2
336	большинстве случаев	3	2
337	был бы	1	2
338	носит характер	1	2
339	в целях	2	2
340	даже и	4	2
341	никогда не	2	2
342	и даже	4	2
343	сюда же	1	2
344	превращается в	2	2
345	смысла и	2	2
346	а на	1	2
347	на этот	1	2
348	не на	1	2
349	однако и	3	2
350	языка не	2	2
351	и следовательно	1	2
352	он и	3	2
353	но оно	1	2
354	ни на	2	2
355	мы говорим	4	2
356	sui generis	1	2
357	самого языка	1	2
358	о возможности	3	2
359	для обозначения	1	2
360	в той	2	2
361	смысле этого	1	2
362	здесь следует	1	2
363	как будто	1	2
364	материал для	1	2
365	ли не	1	2
366	этом случае	1	2
367	и для	5	2
368	и от	2	2
369	узком смысле	1	2
370	чтобы понять	1	2
371	и все	3	2
372	литература и	1	2
373	мы должны	1	2
374	язык не	1	2
375	все они	1	2
376	нам не	1	2
377	в свою	1	2
378	не говоря	1	2
379	только как	1	2
380	или иного	5	2
381	это определение	1	2
382	случае если	1	2
383	в своих	1	2
384	это неверно	1	1
385	литературы а	1	1
386	второй период	2	1
387	к организации	1	1
388	с утверждением	1	1
389	языка с	1	1
390	практическое значение	1	1
391	совершенно справедливо	1	1
392	разрешения этой	1	1
393	в такой	2	1
394	сам по	3	1
395	основная тенденция	2	1
396	и без	1	1
397	становится в	2	1
398	утверждение что	1	1
399	лучше в	1	1
400	так легко	1	1
401	как такового	6	1
402	мере в	1	1
403	на деле	1	1
404	показать что	1	1
405	языка именно	1	1
406	в котором	2	1
407	это доказывает	1	1
408	исходит из	1	1
409	противном случае	1	1
410	ведь и	1	1
411	объясняется и	1	1
412	едва ли	2	1
413	и должен	1	1
414	и приобретает	1	1
415	которыми он	1	1
416	а как	3	1
417	есть не	1	1
418	конструкции на	1	1
419	мы не	3	1
420	еще можно	2	1
421	образами можно	1	1
422	превратилась в	1	1
423	на эти	1	1
424	совпадает с	2	1
425	что иное	1	1
426	характерное явление	1	1
427	поэзии не	1	1
428	почти исключительно	1	1
429	е как	2	1
430	же что	1	1
431	себе что	1	1
432	подчеркнуть что	1	1
433	следовательно в	1	1
434	от всей	2	1
435	языку как	2	1
436	он был	2	1
437	на них	1	1
438	иное как	1	1
439	столь же	2	1
440	время в	1	1
441	бы то	1	1
442	языке смысл	1	1
443	с его	11	1
444	как таковая	2	1
445	но конечно	1	1
446	словами как	1	1
447	ясным когда	1	1
448	но как	2	1
449	дело обстоит	2	1
450	в противоречии	1	1
451	только тогда	1	1
452	в общем	5	1
453	уже как	1	1
454	сама по	1	1
455	к сожалению	2	1
456	так что	1	1
457	идет о	2	1
458	самое понятие	2	1
459	эти новые	1	1
460	независимо от	4	1
461	общего с	1	1
462	что именно	2	1
463	вот как	4	1
464	значение его	1	1
465	как элементы	3	1
466	как к	3	1
467	в противном	1	1
468	кроме того	2	1
469	языка к	3	1
470	и как	3	1
471	в круг	1	1
472	и к	4	1
473	образом они	1	1
474	то убедимся	1	1
475	то в	2	1
476	от чего	1	1
477	помощью которого	1	1
478	не приходится	3	1
479	в которой	2	1
480	в литературном	1	1
481	в целом	3	1
482	же слово	1	1
483	чуть ли	1	1
484	из этих	3	1
485	ни одна	2	1
486	что к	1	1
487	примеры из	1	1
488	в себе	1	1
489	но он	1	1
490	удельный вес	1	1
491	но ведь	3	1
492	доказывать что	1	1
493	не могла	1	1
494	роли в	1	1
495	дальше и	1	1
496	самая постановка	1	1
497	язык отличается	1	1
498	сказать в	1	1
499	слово в	2	1
500	все те	1	1
501	эта система	1	1
502	он должен	1	1
503	в принципе	1	1
504	функции и	1	1
505	к одному	1	1
506	том чтобы	1	1
507	особенно ясно	1	1
508	какой бы	1	1
509	языком и	2	1
510	именно это	1	1
511	языком в	1	1
512	тому чтобы	2	1
513	этом последнем	1	1
514	в каждом	1	1
515	больше всего	1	1
516	то ни	2	1
517	не будет	2	1
518	укладываются в	1	1
519	борьбы и	2	1
520	пишет в	1	1
521	связанных с	1	1
522	литературного языка	3	1
523	самом широком	1	1
524	который и	1	1
525	конструкции то	1	1
526	е уже	1	1
527	на почве	9	1
528	элементы не	1	1
529	не выполняет	1	1
530	какой они	1	1
531	указаний на	1	1
532	кажется что	1	1
533	бы совершенно	2	1
534	само собою	2	1
535	языка для	1	1
536	нет в	1	1
537	самого понятия	1	1
538	далеко не	1	1
539	в слове	5	1
540	словами в	1	1
541	и вне	1	1
542	становится и	2	1
543	оно имеет	1	1
544	функции его	2	1
545	и некоторые	1	1
546	такой же	3	1
547	и иное	1	1
548	и при	1	1
549	выступает на	1	1
550	не здесь	1	1
551	мы приходим	2	1
552	уже несколько	1	1
553	лежат в	1	1
554	же это	2	1
555	что о	2	1
556	новый язык	1	1
557	место в	3	1
558	ораторская речь	1	1
559	языке но	1	1
560	смысле то	1	1
561	теперь как	1	1
562	не раз	1	1
563	и новые	1	1
564	которые в	1	1
565	творчества и	1	1
566	нам в	1	1
567	и торжественно	1	1
568	борьбу с	1	1
569	на такое	1	1
570	их в	2	1
571	как от	1	1
572	бы быть	1	1
573	для нее	2	1
574	и под	1	1
575	даже в	2	1
576	так называемого	1	1
577	случае мы	1	1
578	и вся	1	1
579	тому что	2	1
580	случае в	1	1
581	понимании этого	2	1
582	вещи не	1	1
583	а а	1	1
584	виду что	1	1
585	самого начала	2	1
586	на котором	2	1
587	дело в	1	1
588	только из	1	1
589	свою силу	1	1
590	до сих	1	1
591	к такому	1	1
592	слово по	1	1
593	самого по	1	1
594	с грамматическими	1	1
595	в структуре	1	1
596	для всего	2	1
597	особенностях языка	1	1
598	приходим к	2	1
599	его от	4	1
600	поэтическое произведение	3	1
601	вследствие того	1	1
602	явление в	1	1
603	самое выражение	1	1
604	на те	1	1
605	типичными для	1	1
606	во всем	1	1
607	говорить лишь	1	1
608	словесная оболочка	1	1
609	языка которые	1	1
610	которое не	1	1
611	элементы языка	4	1
612	только с	1	1
613	так то	1	1
614	можем говорить	1	1
615	фактов и	1	1
616	в действительности	1	1
617	п все	1	1
618	и именно	1	1
619	лежит в	1	1
620	как только	1	1
621	с проблемой	3	1
622	значительной степени	3	1
623	не встречается	1	1
624	к речи	1	1
625	же такое	1	1
626	не есть	3	1
627	слова с	1	1
628	поэзии как	2	1
629	имеет место	1	1
630	бы дело	1	1
631	если же	2	1
632	ничего общего	1	1
633	для образования	1	1
634	смысле в	1	1
635	же совершенно	1	1
636	этой своей	1	1
637	своим языком	1	1
638	смысле что	2	1
639	это время	2	1
640	всего этого	5	1
641	без всякого	1	1
642	некоторые другие	1	1
643	в ее	2	1
644	как звук	1	1
645	ее элементы	1	1
646	уже с	1	1
647	только то	1	1
648	с самого	2	1
649	пусть и	2	1
650	уйти от	1	1
651	с языком	1	1
652	и иные	2	1
653	являются лишь	1	1
654	обращаясь к	1	1
655	например о	1	1
656	то как	1	1
657	статьи л	1	1
658	и которые	1	1
659	во многом	1	1
660	в научном	1	1
661	не дают	1	1
662	нужно доказывать	1	1
663	к вопросам	1	1
664	подойти к	2	1
665	языка та	1	1
666	ли и	1	1
667	а все	2	1
668	в эпоху	2	1
669	отрицать что	1	1
670	на язык	2	1
671	к языку	1	1
672	тем чем	1	1
673	находится в	2	1
674	из основных	1	1
675	слова из	1	1
676	становится только	1	1
677	это влияние	1	1
678	о том	1	1
679	настоящее время	1	1
680	который является	1	1
681	иное значение	1	1
682	это даже	1	1
683	здесь слово	1	1
684	в чем	2	1
685	значение имеют	1	1
686	звуков в	1	1
687	в значительной	3	1
688	типична для	1	1
689	от них	1	1
690	на дело	1	1
691	его? на	1	1
692	и методов	1	1
693	убедимся что	2	1
694	отметить что	2	1
695	лишь к	1	1
696	этого периода	1	1
697	от этих	2	1
698	отсутствии в	1	1
699	несколько ближе	1	1
700	языка мы	2	1
701	каковы будут	1	1
702	может иметь	1	1
703	как например	2	1
704	фабула и	1	1
705	задачу и	1	1
706	и дело	1	1
707	одной из	1	1
708	что даже	1	1
709	бы отрицать	1	1
710	в какой	3	1
711	том или	1	1
712	и основные	1	1
713	например с	1	1
714	правда и	1	1
715	то он	1	1
716	и раньше	1	1
717	то во	1	1
718	здесь с	2	1
719	языковой системы	2	1
720	они в	1	1
721	итак все	1	1
722	именно на	3	1
723	характерной для	1	1
724	что язык	1	1
725	в большинстве	4	1
726	есть проблема	1	1
727	борьбы с	2	1
728	этого понятия	1	1
729	в поэзии	12	1
730	в виде	1	1
731	языка который	3	1
732	каким образом	1	1
733	так называемый	1	1
734	в школе	2	1
735	или даже	2	1
736	социальной жизни	1	1
737	отличны от	1	1
738	не сам	1	1
739	речи может	1	1
740	не так	2	1
741	для него	7	1
742	и их	3	1
743	ведь это	1	1
744	наука о	1	1
745	сами по	2	1
746	не для	1	1
747	отношение к	2	1
748	ее не	1	1
749	к ним	1	1
750	должен был	2	1
751	и следующий	1	1
752	на их	1	1
753	или ином	1	1
754	речи нет	1	1
755	в других	7	1
756	языка характерна	2	1
757	о каком	3	1
758	и только	5	1
759	чтобы показать	3	1
760	нужно было	2	1
761	языка вот	1	1
762	в каких	2	1
763	статье к	1	1
764	и прежде	3	1
765	чем он	4	1
766	в предисловии	2	1
767	и др	3	1
768	е то	1	1
769	новые и	1	1
770	одной стороны	1	1
771	здесь дело	1	1
772	поскольку она	1	1
773	такового в	2	1
774	здесь эта	1	1
775	здесь были	1	1
776	отношением к	1	1
777	и непосредственно	1	1
778	место и	2	1
779	языку а	1	1
780	а так	1	1
781	пр и	4	1
782	не языку	2	1
783	ставят себе	1	1
784	если не	1	1
785	форма слова	1	1
786	все более	2	1
787	связь с	1	1
788	можно утверждать	1	1
789	слово становится	1	1
790	представляются уже	1	1
791	книге о	1	1
792	предисловии к	2	1
793	слово как	2	1
794	лингвистики и	1	1
795	такого рода	1	1
796	ведет к	1	1
797	и следует	1	1
798	характерно здесь	1	1
799	нашего анализа	1	1
800	это различие	1	1
801	и там	1	1
802	факты и	1	1
803	поскольку он	2	1
804	и такие	1	1
805	том смысле	3	1
806	более и	1	1
807	всякое слово	1	1
808	ссылки на	1	1
809	быть и	3	1
810	той мере	1	1
811	сих пор	1	1
812	влечет за	1	1
813	это отличие	1	1
814	в книге	1	1
815	более того	5	1
816	язык по	5	1
817	заумный язык	11	1
818	тем и	2	1
819	на сцену	1	1
820	вот его	1	1
821	в настоящее	1	1
822	как эта	1	1
823	всего можно	1	1
824	лишь как	4	1
825	бы в	5	1
826	и смысл	1	1
827	статья в	1	1
828	в этих	2	1
829	или не	1	1
830	е в	1	1
831	статья эта	1	1
832	не своим	1	1
833	это все	1	1
834	между ними	2	1
835	фразы и	1	1
836	языка на	1	1
837	даже просто	1	1
838	творчества не	1	1
839	не что	1	1
840	языка то	2	1
841	ли они	1	1
842	но эти	1	1
843	становится тем	1	1
844	в искусстве	2	1
845	и другие	2	1
846	именно здесь	2	1
847	сущности не	1	1
848	как на	1	1
849	они не	4	1
850	этот также	1	1
851	которая не	1	1
