N	2gram	Bakhtin_Fr_4	Formalny
213	смыслом и	1	2
214	жизнью и	1	2
215	что она	1	2
216	главным образом	1	2
217	всех этих	3	2
218	не значит	1	2
219	ведь не	1	2
220	не как	1	2
221	в россии	1	2
222	на земле	1	2
223	на жизнь	1	2
224	социальные группы	2	2
225	на этом	2	2
226	в основу	2	2
227	в чисто	1	2
228	людей между	1	2
229	на протяжении	1	2
230	уже знаем	1	2
231	ведь если	1	2
232	ни с	2	2
233	литературе как	1	2
234	такой же	3	2
235	и тогда	1	2
236	в эту	3	2
237	или точнее	1	2
238	то его	1	2
239	в отличие	1	2
240	знаем что	1	2
241	к одной	1	2
242	друг другу	1	2
243	даже в	1	2
244	сам он	2	2
245	и очень	1	2
246	в отношении	1	2
247	до известной	1	2
248	виду что	1	2
249	дело не	1	2
250	принадлежат к	2	2
251	правда в	1	2
252	дело в	2	2
253	весь этот	2	2
254	нам важно	1	2
255	эта плоскость	1	2
256	и это	2	2
257	с ее	3	2
258	здесь не	3	2
259	идет не	1	2
260	так в	1	2
261	в пределе	3	2
262	был бы	1	2
263	поэтому в	2	2
264	ничего не	1	2
265	ними и	1	2
266	в самой	1	2
267	что каждый	1	2
268	притом в	1	2
269	и во	1	2
270	переходит в	1	2
271	что и	1	2
272	же смысле	1	2
273	мы увидим	2	2
274	поэтому и	5	2
275	именно на	1	2
276	же он	1	2
277	за счет	3	2
278	из них	6	2
279	превращаются в	1	2
280	характерно что	1	2
281	он становится	2	2
282	как их	1	2
283	от того	1	2
284	же деле	2	2
285	без всякой	1	2
286	и даже	3	2
287	связаны с	2	2
288	к которому	2	2
289	мы еще	1	2
290	и др	4	2
291	исторического развития	1	2
292	превращается в	3	2
293	самом же	2	2
294	и самый	1	2
295	но оно	2	2
296	смысле этого	1	2
297	со всею	1	2
298	этого слова	1	2
299	но это	4	2
300	известной степени	1	2
301	предложение и	1	2
302	от него	1	2
303	у них	3	2
304	конце концов	4	2
305	к самому	1	2
306	одной из	2	2
307	но вовсе	1	2
308	к этому	2	2
309	в таком	1	2
310	нем нет	1	1
311	и завершается	1	1
312	времени не	1	1
313	и то	2	1
314	конечно что	1	1
315	это достигается	1	1
316	и до	5	1
317	уже указывали	1	1
318	в какой-то	1	1
319	все те	2	1
320	видеть в	1	1
321	в доме	3	1
322	и этот	1	1
323	со всех	1	1
324	теперь мы	1	1
325	в первый	1	1
326	дан в	1	1
327	не была	1	1
328	в каждый	1	1
329	ему в	1	1
330	жизни это	1	1
331	в каждой	1	1
332	это время	1	1
333	не имел	1	1
334	а следовательно	1	1
335	действительности тем	1	1
336	в быту	1	1
337	явлений и	1	1
338	в пародийной	1	1
339	значение для	1	1
340	один и	2	1
341	и вовсе	1	1
342	его на	1	1
343	с этим	1	1
344	части в	1	1
345	оказывается вовсе	1	1
346	кроме того	2	1
347	этом же	1	1
348	хотя и	2	1
349	характер носит	2	1
350	она так	1	1
351	роль играет	1	1
352	и существенных	1	1
353	в нашем	4	1
354	что так	1	1
355	распространено в	1	1
356	с их	1	1
357	им в	2	1
358	и тот	2	1
359	были связаны	1	1
360	на то	1	1
361	с новым	1	1
362	и если	1	1
363	время и	2	1
364	он не	3	1
365	каждая эпоха	1	1
366	различные формы	1	1
367	основная тема	1	1
368	к одному	1	1
369	самый образ	1	1
370	чрезвычайно характерны	1	1
371	и по	5	1
372	так например	1	1
373	старой и	1	1
374	или иных	1	1
375	одно и	1	1
376	на этих	1	1
377	но все	1	1
378	не будет	1	1
379	через все	2	1
380	же не	2	1
381	он просто	1	1
382	он знал	2	1
383	указывали на	1	1
384	значение в	1	1
385	в мире	1	1
386	некоторые итоги	2	1
387	и второй	2	1
388	ними как	1	1
389	зрения на	1	1
390	знает что	1	1
391	не одна	1	1
392	поэтому они	1	1
393	с начала	3	1
394	общим знаменателем	1	1
395	и автором	1	1
396	эта система	2	1
397	что совершенно	1	1
398	с этой	1	1
399	новеллы о	1	1
400	заставляют нас	1	1
401	удается но	1	1
402	автора и	1	1
403	и того	1	1
404	одного и	1	1
405	на первый	2	1
406	и при	2	1
407	вообще нельзя	1	1
408	в их	2	1
409	дальнейшее развитие	1	1
410	на место	1	1
411	но он	6	1
412	одна а	1	1
413	том же	2	1
414	и почти	1	1
415	достигается тем	1	1
416	можем сказать	1	1
417	следует и	1	1
418	нечто вроде	1	1
419	представлений об	1	1
420	с ним	2	1
421	что эта	1	1
422	самого начала	3	1
423	на него	1	1
424	в историческую	1	1
425	свою роль	3	1
426	тогда и	1	1
427	помощью всех	1	1
428	но только	2	1
429	формы эти	2	1
430	не их	1	1
431	в разных	3	1
432	действительности но	1	1
433	и существенное	1	1
434	при всем	1	1
435	учения о	2	1
436	как она	1	1
437	деле он	1	1
438	этот образ	4	1
439	и делает	1	1
440	и самой	1	1
441	для гротескного	1	1
442	но там	2	1
443	в общую	1	1
444	глава третья	1	1
445	конца в	1	1
446	числе и	2	1
447	с полной	2	1
448	серьезности и	1	1
449	утверждать что	1	1
450	как известно	2	1
451	и был	1	1
452	правда не	1	1
453	своего развития	1	1
454	людей в	1	1
455	всего этого	1	1
456	эти последние	1	1
457	нем уже	1	1
458	как по	1	1
459	и этим	2	1
460	в себя	2	1
461	с самого	3	1
462	можно было	1	1
463	так жестоко	1	1
464	начала и	3	1
465	с санчо	1	1
466	для него	1	1
467	здесь слово	1	1
468	в которые	2	1
469	и вообще	1	1
470	и существенно	1	1
471	по мере	1	1
472	первый план	1	1
473	об этом	1	1
474	в бессмысленную	1	1
475	живописи и	1	1
476	это понимание	1	1
477	и здесь	3	1
478	и должно	1	1
479	это вполне	1	1
480	и та	1	1
481	но мы	2	1
482	там же	3	1
483	развертывается в	1	1
484	нас в	1	1
485	быту в	1	1
486	все в	2	1
487	образом все	2	1
488	от них	1	1
489	существенную роль	2	1
490	в форме	1	1
491	но конечно	3	1
492	из одних	1	1
493	в ту	2	1
494	сложное и	1	1
495	вся первая	1	1
496	для самого	1	1
497	и самые	1	1
498	в современной	1	1
499	и самая	1	1
500	быть и	1	1
501	идеологической и	1	1
502	но с	1	1
503	мы видим	3	1
504	тот же	3	1
505	и так	3	1
506	же типа	1	1
507	это же	2	1
508	и обновления	3	1
509	с одной	2	1
510	эпизодов романа	1	1
511	в качестве	3	1
512	видеть и	2	1
513	понятной и	1	1
514	себя в	2	1
515	же ее	1	1
516	для всех	1	1
517	есть в	2	1
518	и у	2	1
519	ни одного	1	1
520	достаточно сказать	1	1
521	или даже	1	1
522	и других	3	1
523	отрывок из	1	1
524	говорит о	1	1
525	ведь это	3	1
526	в одном	1	1
527	выражение того	1	1
528	в других	2	1
529	значит конечно	1	1
530	даже и	2	1
531	не противоречит	1	1
532	очень важной	1	1
533	момент в	1	1
534	без того	1	1
535	ней и	1	1
536	до сих	1	1
537	необходимо остановиться	1	1
538	именно в	2	1
539	здесь в	6	1
540	еще и	7	1
541	в природе	1	1
542	ее целом	1	1
543	борьба за	1	1
544	воспринимались как	1	1
545	уже почти	1	1
546	старое и	3	1
547	к сожалению	1	1
548	одной стороны	2	1
549	а наоборот	1	1
550	жизнь в	1	1
551	в руках	1	1
552	о чем	2	1
553	этой игры	1	1
554	или с	1	1
555	что мы	1	1
556	мира в	1	1
557	с нашей	1	1
558	стороны в	2	1
559	нет ничего	2	1
560	в частности	3	1
561	нами как	1	1
562	образ этот	1	1
563	границы между	3	1
564	и столь	1	1
565	и глубоко	1	1
566	мы остановимся	1	1
567	типа как	1	1
568	и всей	1	1
569	происходит в	1	1
570	в словах	2	1
571	в отдельности	1	1
572	этих форм	2	1
573	в это	1	1
574	всерьез и	1	1
575	недаром и	2	1
576	но даже	1	1
577	и о	5	1
578	сих пор	1	1
579	только для	4	1
580	один из	4	1
581	злобу дня	1	1
582	под влиянием	1	1
583	тех или	1	1
584	подчинены и	1	1
585	мира и	4	1
586	о котором	1	1
587	в другое	1	1
588	интерес к	1	1
589	еще более	1	1
590	не должен	1	1
591	вообще в	1	1
592	поэтому все	1	1
593	от всего	1	1
594	становления в	1	1
595	и превращаются	1	1
596	все они	5	1
597	связью с	1	1
598	и роста	1	1
599	эпоха имеет	1	1
600	он понимает	1	1
601	и начинается	1	1
602	как ряд	1	1
603	связанный с	1	1
604	они также	2	1
605	и внутренне	1	1
606	состоит из	1	1
607	развиваются в	1	1
608	ведь он	1	1
609	в живописи	1	1
610	в такие	1	1
611	но этот	2	1
612	овладения действительностью	1	1
613	о характере	1	1
614	вполне понятно	1	1
615	как слово	1	1
616	это в	2	1
617	историческая действительность	1	1
618	том числе	3	1
