N	2gram	Trubetskoy_1	Istorich
395	тогда как	2	1
396	таит в	1	1
397	при котором	3	1
398	идет речь	4	1
399	то нужно	1	1
400	одного из	1	1
401	найти в	1	1
402	остается только	1	1
403	о котором	3	1
404	которому принадлежит	1	1
405	вопроса необходимо	1	1
406	с ним	2	1
407	образом в	1	1
408	какой это	1	1
409	сводится к	3	1
410	общей связи	2	1
411	время в	2	1
412	там в	1	1
413	ее и	1	1
414	и во	3	1
415	а во	1	1
416	от него	2	1
417	путь к	4	1
418	вся эта	2	1
419	там и	2	1
420	отметить что	2	1
421	оно будет	1	1
422	следить за	1	1
423	чудесным образом	4	1
424	может иметь	1	1
425	переносится на	2	1
426	в частности	2	1
427	дело так	1	1
428	быть и	2	1
429	себе еще	1	1
430	сделать это	2	1
431	или какой-нибудь	1	1
432	этот вопрос	2	1
433	собой не	1	1
434	и действительно	1	1
435	должен быть	1	1
436	чтобы освободиться	1	1
437	узнаем что	1	1
438	по этому	2	1
439	именно на	2	1
440	для всех	6	1
441	переходит в	1	1
442	всем мире	1	1
443	уже не	2	1
444	не можем	2	1
445	если мы	1	1
446	только на	2	1
447	слишком далеко	1	1
448	еще одну	1	1
449	и других	1	1
450	за ним	1	1
451	человека на	1	1
452	роль и	1	1
453	то они	1	1
454	свое желание	1	1
455	могло бы	1	1
456	даже к	1	1
457	в прошлом	1	1
458	вовсе не	1	1
459	они сами	1	1
460	с определенным	1	1
461	богу не	1	1
462	друг друга	3	1
463	было а	1	1
464	в семью	1	1
465	которые как	1	1
466	не хочет	1	1
467	есть то	1	1
468	себе представить	1	1
469	подлежит никакому	1	1
470	связаны с	1	1
471	его себе	1	1
472	будет ли	2	1
473	человека а	1	1
474	и прежде	1	1
475	этой роли	2	1
476	в общей	1	1
477	что не	1	1
478	и стал	1	1
479	а на	1	1
480	здесь дело	1	1
481	на которых	1	1
482	до конца	1	1
483	ничем не	1	1
484	понимать как	1	1
485	если этот	1	1
486	а вы	1	1
487	а по	1	1
488	и стать	1	1
489	в одно	1	1
490	следовало бы	1	1
491	или другая	1	1
492	и потому	3	1
493	человека к	1	1
494	в европе	1	1
495	их к	2	1
496	по своему	1	1
497	а если	1	1
498	друг с	14	1
499	если человек	2	1
500	что же	4	1
501	остается в	2	1
502	по которому	1	1
503	дух на	1	1
504	духом и	1	1
505	человек с	1	1
506	быть не	1	1
507	материал для	1	1
508	этого слова	1	1
509	с этой	1	1
510	воздействия на	1	1
511	только для	2	1
512	через них	1	1
513	поэтому что	1	1
514	стоит только	2	1
515	можно назвать	1	1
516	кто не	1	1
517	не знаем	1	1
518	в тесном	1	1
519	при таком	1	1
520	и представления	1	1
521	в результате	2	1
522	должны себе	1	1
523	это как	1	1
524	но когда	1	1
525	ни к	7	1
526	бы показать	1	1
527	все они	3	1
528	люди которые	1	1
529	по пути	1	1
530	эти задачи	1	1
531	уверен в	1	1
532	в обстановке	1	1
533	к самому	1	1
534	к какому	1	1
535	в свою	1	1
536	из тех	1	1
537	но можно	1	1
538	то хотя	1	1
539	бы его	2	1
540	из этого	3	1
541	у которых	1	1
542	в самом	3	1
543	на ней	1	1
544	и состоит	2	1
545	также может	1	1
546	к этому	1	1
547	в таком	2	1
