N	2gram	Voloshinov_1	Psycholo
453	время в	2	1
454	бы то	1	1
455	служит для	1	1
456	и социальная	1	1
457	с его	8	1
458	во всех	8	1
459	там и	1	1
460	для искусства	1	1
461	не без	3	1
462	по своему	1	1
463	то мы	1	1
464	а следовательно	2	1
465	а отношение	1	1
466	все больше	1	1
467	о смерти	1	1
468	явлений и	2	1
469	ответ на	2	1
470	нами при	1	1
471	нет и	1	1
472	за пределы	2	1
473	и чем	1	1
474	один и	2	1
475	деле этот	1	1
476	относится к	1	1
477	даже такие	1	1
478	чем же	5	1
479	материалом для	1	1
480	из следующих	1	1
481	что как	1	1
482	в различные	1	1
483	и нет	1	1
484	перед нами	1	1
485	и наконец	10	1
486	его к	1	1
487	социальная и	2	1
488	самый важный	1	1
489	конечно не	3	1
490	можно сделать	1	1
491	экономических отношений	1	1
492	и хотя	1	1
493	и вслед	1	1
494	то в	1	1
495	за собой	1	1
496	точкой зрения	1	1
497	это утверждение	1	1
498	положен в	1	1
499	развитием в	1	1
500	выражение в	2	1
501	учение о	2	1
502	с их	3	1
503	можно определить	1	1
504	во многих	1	1
505	из природы	1	1
506	а более	1	1
507	вследствие этого	1	1
508	одно и	1	1
509	к искусству	1	1
510	не следует	2	1
511	в первых	1	1
512	между субъективной	1	1
513	человек не	2	1
514	или мысли	1	1
515	различные формы	1	1
516	и социальной	2	1
517	из сферы	1	1
518	он должен	2	1
519	же это	1	1
520	в корне	1	1
521	для культурного	1	1
522	но вместе	2	1
523	теории и	1	1
524	в нее	1	1
525	конца и	1	1
526	не бывает	1	1
527	показать при	1	1
528	но все	2	1
529	такого же	1	1
530	человека в	3	1
531	идей и	1	1
532	а затем	1	1
533	как какой-то	1	1
534	научных теорий	1	1
535	дальнейшую разработку	1	1
536	получает смысл	1	1
537	в мире	1	1
538	конечно в	2	1
539	она оказывается	1	1
540	об этом	4	1
541	связанных с	4	1
542	на все	2	1
543	а как	1	1
544	по выражению	1	1
545	особенно в	1	1
546	чтобы все	1	1
547	это не	2	1
548	прикладной психологии	1	1
549	но их	1	1
550	свести к	2	1
551	ни разу	1	1
552	чаще всего	1	1
553	на этот	1	1
554	критика теории	1	1
555	различаем в	1	1
556	и уже	1	1
557	которой он	2	1
558	чем в	1	1
559	степени организованности	1	1
560	зерном из	1	1
561	и того	1	1
562	лучше всего	1	1
563	или к	1	1
564	путем и	1	1
565	и становится	2	1
566	для него	5	1
567	но если	2	1
568	совершенно независимо	1	1
569	и при	3	1
570	же существо	1	1
571	и выражение	1	1
572	на месте	1	1
573	животное но	1	1
574	что вся	1	1
575	представлений и	2	1
576	мы называем	1	1
577	что говорит	1	1
578	знаем что	3	1
579	теперь как	1	1
580	нему и	1	1
581	субъективной и	1	1
582	мы полагаем	1	1
583	есть совокупность	2	1
584	а есть	1	1
585	образом и	1	1
586	такую же	1	1
587	что самый	1	1
588	знаем только	1	1
589	однако в	1	1
590	что этот	1	1
591	ним в	1	1
592	зрения и	1	1
593	он дает	1	1
594	же мы	1	1
595	нас к	1	1
596	этих эпох	1	1
597	идеи и	2	1
598	быть дано	1	1
599	в таких	3	1
600	иной раз	1	1
601	есть прежде	1	1
602	самого начала	5	1
603	фрейд и	9	1
604	уже из	1	1
605	дело в	2	1
606	к новым	1	1
607	современной психологии	5	1
608	материала в	1	1
609	у различных	1	1
610	в самых	2	1
611	вот это	1	1
612	значение во	2	1
613	одной плоскости	1	1
614	помощи и	1	1
615	явление в	1	1
616	сущность его	1	1
617	частной науки	2	1
618	людей и	1	1
619	связи с	1	1
620	и исторического	1	1
621	наслаждения и	1	1
622	религиозные системы	1	1
623	можем мы	1	1
624	обстоятельство что	1	1
625	образом оказывается	1	1
626	к объяснению	1	1
627	во все	1	1
628	не проникая	1	1
629	анализа и	1	1
630	в поле	1	1
631	она же	1	1
632	перейти к	1	1
633	он никогда	1	1
634	оно не	2	1
635	оно может	3	1
636	и входит	1	1
637	речи мы	2	1
638	того насколько	1	1
639	по учению	1	1
640	но при	1	1
641	точками зрения	1	1
642	на другой	1	1
643	и методами	1	1
644	могут и	1	1
645	перед необходимостью	1	1
646	и аффектов	1	1
647	как по	2	1
648	характер и	2	1
649	мысль о	1	1
650	с самого	7	1
651	механизмами и	1	1
652	его ученики	4	1
653	следовательно и	2	1
654	что может	3	1
655	его жизни	6	1
656	того и	1	1
657	можно только	1	1
658	по сравнению	1	1
659	этих переживаний	1	1
660	заключение что	1	1
661	поэтому в	1	1
662	эти чувства	1	1
663	составные части	1	1
664	быть может	1	1
665	в эпоху	3	1
666	и вообще	1	1
667	и объективной	2	1
668	громадное значение	1	1
669	точности и	1	1
670	которые у	1	1
671	и восприятия	1	1
672	содержание этого	1	1
673	сводится к	3	1
674	о нем	1	1
675	характер этого	1	1
676	как ее	1	1
677	в глаза	1	1
678	одного из	1	1
679	поведение человека	3	1
680	чтобы с	1	1
681	и содержание	3	1
682	можно сказать	4	1
683	в различных	2	1
684	а также	1	1
685	все в	1	1
686	образом чрезвычайно	1	1
687	свести все	1	1
688	три основных	1	1
689	чтобы получить	1	1
690	которые мы	2	1
691	при исследовании	1	1
692	во втором	3	1
693	только внешние	1	1
694	в индивидуальной	1	1
695	во всей	1	1
696	как липпс	1	1
697	все построения	2	1
698	первой ступени	1	1
699	слов и	1	1
700	человека как	1	1
701	и об	1	1
702	и существенно	1	1
703	но так	1	1
704	своей задачей	1	1
705	в двух	1	1
706	всего показать	1	1
707	одной из	1	1
708	и между	1	1
709	в вопросе	1	1
710	непосредственно из	2	1
711	должен быть	2	1
712	быть сведены	1	1
713	очень много	1	1
714	в самое	2	1
715	простой и	1	1
716	какой степени	2	1
717	впасть в	1	1
718	образом вместо	1	1
719	он их	1	1
720	теперь уже	2	1
721	более тонкой	1	1
722	утверждают что	1	1
723	в нашей	1	1
724	психологической и	1	1
725	оно в	1	1
726	все формы	1	1
727	этому вопросу	1	1
728	и процессов	1	1
729	который как	1	1
730	не так	1	1
731	центр тяжести	2	1
732	цели и	2	1
733	мы находим	1	1
734	и творчества	2	1
735	прибавить что	1	1
736	траты энергии	1	1
737	заметить что	1	1
738	не хотим	1	1
739	в особенности	1	1
740	разу не	1	1
741	жизни в	3	1
742	без всякой	1	1
743	выходит за	1	1
744	мыслей которые	2	1
745	что человек	1	1
746	именно в	3	1
747	здесь в	1	1
748	являются только	2	1
749	в свою	2	1
750	или при	1	1
751	такое же	1	1
752	а с	1	1
753	мы еще	1	1
754	только через	1	1
755	и др	8	1
756	в настоящей	2	1
757	социальной жизни	2	1
758	больше и	1	1
759	психологии может	1	1
760	полагаем что	1	1
761	близко к	1	1
762	и пр	9	1
763	и достоверности	1	1
764	процесс в	1	1
765	моментов и	1	1
766	целым рядом	1	1
767	на которых	1	1
768	и самый	1	1
769	хоть сколько-нибудь	1	1
770	зависит от	1	1
771	предметом психологии	2	1
772	человек есть	1	1
773	была бы	1	1
774	но никогда	1	1
775	остается и	1	1
776	которую не	1	1
777	если это	1	1
778	так называемых	1	1
779	между собою	1	1
780	было в	1	1
781	говорит нам	1	1
782	о себе	2	1
783	свободно и	1	1
784	своей основе	1	1
785	в центре	3	1
786	всякой примеси	1	1
787	с первого	1	1
788	в углу	1	1
789	из форм	1	1
790	мы говорим	1	1
791	вопросе о	1	1
792	стороны формы	1	1
793	определенные периоды	1	1
794	сравнению с	1	1
795	силы с	1	1
796	что бы	1	1
797	из этой	2	1
798	для понимания	1	1
799	этого сделать	1	1
800	человеческой психики	1	1
801	должно быть	2	1
802	или хотя	1	1
803	не дана	1	1
804	слова и	2	1
805	к объекту	2	1
806	с первой	1	1
807	в условиях	3	1
808	судить о	1	1
809	этого метода	1	1
810	этом вопросе	1	1
811	не к	1	1
812	реакции и	1	1
813	между собой	4	1
814	же значение	1	1
815	психических явлений	1	1
816	в более	3	1
817	данной группы	1	1
818	отдельных течений	1	1
819	в самые	1	1
820	конечно ни	1	1
821	при таком	1	1
822	теряет свое	1	1
823	или в	1	1
824	его с	1	1
825	этих трех	1	1
826	как со	1	1
827	человека или	1	1
828	и смысл	1	1
829	мы должны	7	1
830	находится в	3	1
831	зрения в	1	1
832	хотя бы	7	1
833	а эта	1	1
834	которой мы	3	1
835	исходящий из	1	1
836	к чисто	1	1
837	чувства или	1	1
838	психики и	1	1
839	между ними	2	1
840	из тех	1	1
841	только как	1	1
842	именно о	1	1
843	роль играет	1	1
844	также в	1	1
845	который она	1	1
846	с ними	4	1
847	обречены на	1	1
848	религии и	2	1
849	в психологическом	1	1
850	ее разработки	1	1
851	но эти	2	1
852	а может	1	1
853	зрения может	1	1
854	сна надо	1	1
855	думать что	2	1
856	не поймем	1	1
