N	2gram	Vygotskiy__3	Formalny
255	где она	3	2
256	но эта	1	2
257	это утверждение	1	2
258	друг другу	2	2
259	оказалось бы	1	2
260	однако в	1	2
261	что этот	4	2
262	даже в	1	2
263	как язык	1	2
264	и очень	2	2
265	как о	1	2
266	дело не	2	2
267	принадлежат к	1	2
268	дело в	1	2
269	одна из	4	2
270	и притом	1	2
271	весь этот	3	2
272	в нас	4	2
273	не могло	1	2
274	только не	1	2
275	вытекает из	2	2
276	отдельных частей	1	2
277	находятся в	2	2
278	из одного	3	2
279	из элементов	1	2
280	на тему	3	2
281	отличается от	1	2
282	и это	8	2
283	с ее	2	2
284	как не	1	2
285	но при	1	2
286	здесь не	3	2
287	идет не	1	2
288	и всякое	1	2
289	был бы	3	2
290	не ради	1	2
291	вошел в	2	2
292	это только	3	2
293	для этого	2	2
294	ничего не	2	2
295	какой это	1	2
296	то из	1	2
297	в самой	4	2
298	и во	2	2
299	что и	4	2
300	и только	3	2
301	мы увидим	12	2
302	и действительно	2	2
303	должен быть	3	2
304	именно на	1	2
305	не можем	4	2
306	за счет	1	2
307	от других	1	2
308	из них	6	2
309	совсем другое	1	2
310	произведении в	1	2
311	они будут	1	2
312	формы к	1	2
313	для художественного	2	2
314	без всякой	2	2
315	и даже	4	2
316	к которому	1	2
317	действующих лиц	5	2
318	превращается в	1	2
319	а на	1	2
320	и самый	1	2
321	самый факт	1	2
322	была бы	2	2
323	но уже	1	2
324	и действительность	1	2
325	с такой	5	2
326	смысле этого	2	2
327	быть только	1	2
328	этого слова	2	2
329	но это	3	2
330	ни для	1	2
331	она должна	3	2
332	в точном	1	2
333	такое предположение	1	2
334	от него	1	2
335	у них	2	2
336	мы должны	1	2
337	в стихах	3	2
338	к самому	2	2
339	но если	4	2
340	бы быть	1	2
341	в последнем	1	2
342	к этому	3	2
343	в таком	3	2
344	от этой	2	1
345	не иначе	2	1
346	именно эта	1	1
347	в движение	1	1
348	и то	8	1
349	действия она	1	1
350	противоречие то	1	1
351	дело обстоит	1	1
352	что смысл	2	1
353	между двумя	1	1
354	в первом	1	1
355	и до	1	1
356	уже указывали	1	1
357	не имеют	2	1
358	все те	2	1
359	со своей	2	1
360	собою в	1	1
361	и этот	3	1
362	есть не	1	1
363	с теорией	1	1
364	мы имеем	1	1
365	с более	1	1
366	этого нет	1	1
367	нас важно	1	1
368	дан в	1	1
369	среды и	1	1
370	нам в	2	1
371	становится совершенно	1	1
372	же неверно	1	1
373	оно есть	2	1
374	в большом	1	1
375	то это	2	1
376	так а	1	1
377	в каждой	1	1
378	прав когда	3	1
379	понято как	1	1
380	же мере	2	1
381	не имел	1	1
382	это возможно	1	1
383	или от	2	1
384	не уничтожает	1	1
385	как у	1	1
386	борьба двух	1	1
387	от характера	1	1
388	должны были	2	1
389	не просто	2	1
390	всему тому	2	1
391	от действительности	1	1
392	и чем	2	1
393	определяется не	1	1
394	один и	1	1
395	никакой другой	1	1
396	и вовсе	1	1
397	с чисто	1	1
398	с этим	8	1
399	совершенно очевидно	1	1
400	что как	3	1
401	части в	1	1
402	цели к	2	1
403	к новому	1	1
404	кроме того	1	1
405	для поэтической	2	1
406	является тем	1	1
407	хотя и	1	1
408	что действительность	1	1
409	стиля и	1	1
410	с единичным	1	1
411	и конечно	3	1
412	та же	3	1
413	могут их	1	1
414	эти герои	1	1
415	положен в	1	1
416	чем больше	1	1
417	можно не	1	1
418	то я	1	1
419	что так	2	1
420	остановиться на	2	1
421	и тот	1	1
422	идет речь	1	1
423	имеем в	1	1
424	на то	16	1
425	не могла	2	1
426	кошка и	1	1
427	и если	6	1
428	все другие	2	1
429	он не	6	1
430	же именно	1	1
431	игра с	1	1
432	литературных произведений	1	1
433	не к	3	1
434	переходит от	1	1
435	именно из	1	1
436	по существу	2	1
437	того можно	1	1
438	а всегда	1	1
439	смысле как	1	1
440	и по	2	1
441	так например	2	1
442	в нее	2	1
443	одно и	3	1
444	мы обнаруживаем	1	1
445	но все	1	1
446	что является	1	1
447	назвать и	1	1
448	в одну	1	1
449	он будет	1	1
450	не будет	1	1
451	факт что	1	1
452	в определенном	1	1
453	значение в	1	1
454	и сделал	1	1
455	поэтический язык	1	1
456	сказать в	1	1
457	все их	1	1
458	знает что	1	1
459	того или	1	1
460	с другими	1	1
461	не совпадает	2	1
462	быть не	2	1
463	приемов которые	1	1
464	чаще всего	1	1
465	вещи а	1	1
466	роли и	1	1
467	о которых	9	1
468	элементы которые	1	1
469	с этой	2	1
470	глубока и	1	1
471	была уже	1	1
472	двух направлениях	1	1
473	форма и	1	1
474	должно быть	1	1
475	автора и	2	1
476	который как	2	1
477	из приемов	1	1
478	и при	1	1
479	и всеми	1	1
480	в их	1	1
481	она в	3	1
482	мы говорили	3	1
483	могло бы	2	1
484	она совершенно	1	1
485	пользуются и	1	1
486	и той	2	1
487	но он	2	1
488	теми же	1	1
489	и эти	2	1
490	характер у	1	1
491	на такое	1	1
492	мере в	1	1
493	тому чтобы	1	1
494	не должна	2	1
495	и почти	1	1
496	можем сказать	2	1
497	то с	1	1
498	нет никакого	2	1
499	а от	1	1
500	поэтического произведения	1	1
501	с ним	2	1
502	тем самым	1	1
503	при построении	1	1
504	что эта	4	1
505	другой не	1	1
506	она могла	2	1
507	самого начала	6	1
508	и форму	1	1
509	того как	3	1
510	и вместо	1	1
511	не вытекает	1	1
512	к этим	1	1
513	на него	1	1
514	тем общим	1	1
515	значение каждого	1	1
516	свою роль	1	1
517	как здесь	1	1
518	из их	1	1
519	но только	8	1
520	он указывает	1	1
521	заключены в	1	1
522	и каково	1	1
523	возможно и	1	1
524	больше чем	4	1
525	как она	1	1
526	развивается в	2	1
527	занимает место	1	1
528	деле он	2	1
529	поэта как	1	1
530	не потому	1	1
531	в момент	1	1
532	если он	4	1
533	поэтический стиль	1	1
534	во все	1	1
535	и другой	1	1
536	конца в	1	1
537	серьезности и	1	1
538	что при	1	1
539	утверждать что	2	1
540	как известно	1	1
541	и самое	1	1
542	понять это	1	1
543	но по	1	1
544	что поэтическая	1	1
545	вывод что	1	1
546	всего этого	2	1
547	другое направление	1	1
548	на основе	1	1
549	только при	1	1
550	совершенно ясно	13	1
551	определенным образом	1	1
552	внутренние противоречия	1	1
553	в собственном	1	1
554	тех двух	4	1
555	можно сделать	1	1
556	в себя	1	1
557	на той	1	1
558	с самого	6	1
559	и может	2	1
560	продолжает существовать	1	1
561	те случаи	2	1
562	и совершенно	4	1
563	можно было	1	1
564	не с	1	1
565	начала и	1	1
566	образом разделение	1	1
567	и глубины	1	1
568	не имеем	1	1
569	именно этот	1	1
570	для него	2	1
571	с каждой	2	1
572	даны в	1	1
573	и вообще	1	1
574	это внутреннее	1	1
575	по мере	1	1
576	в построении	1	1
577	от исторической	1	1
578	все дело	1	1
579	противоречие мы	1	1
580	часто и	1	1
581	и здесь	6	1
582	словесного искусства	1	1
583	и та	2	1
584	язык и	1	1
585	но мы	2	1
586	одного из	2	1
587	к действительности	1	1
588	и просто	1	1
589	что его	2	1
590	и который	2	1
591	по их	1	1
592	нас в	1	1
593	положения и	1	1
594	этот элемент	1	1
595	быть сама	1	1
596	вся суть	1	1
597	образом все	1	1
598	не уничтожается	1	1
599	в форме	1	1
600	двух направлений	1	1
601	но конечно	1	1
602	в лучшем	2	1
603	не так	3	1
604	существует не	1	1
605	тело и	1	1
606	совершенно прав	2	1
607	и самая	1	1
608	быть и	1	1
609	но с	1	1
610	моменты в	1	1
611	в двух	9	1
612	что только	2	1
613	внутреннее противоречие	2	1
614	через известный	1	1
615	мы видим	12	1
616	тот же	3	1
617	простым и	1	1
618	в поэтическом	1	1
619	осознавать и	1	1
620	трагедии и	1	1
621	которое мы	3	1
622	и так	1	1
623	деле здесь	1	1
624	случаи когда	1	1
625	это же	2	1
626	с одной	6	1
627	это совсем	1	1
628	то почему	1	1
629	в качестве	2	1
630	так что	8	1
631	для всех	2	1
632	есть в	2	1
633	вот что	1	1
634	и у	1	1
635	то и	3	1
636	ни одного	1	1
637	в нашей	1	1
638	же в	2	1
639	в начале	1	1
640	поэзии но	1	1
641	целого ряда	1	1
642	не из	1	1
643	смысла в	1	1
644	и других	1	1
645	за ним	1	1
646	к каким	2	1
647	одно из	2	1
648	говорит о	2	1
649	ведь это	1	1
650	в одном	8	1
651	является именно	1	1
652	для меня	1	1
653	у этих	3	1
654	без этого	1	1
655	дело и	1	1
656	должен был	2	1
657	явно не	1	1
658	и вместе	2	1
659	в других	1	1
660	противоречия в	1	1
661	быть совершенно	1	1
662	рассказа и	2	1
663	момент в	1	1
664	мы склонны	1	1
665	для построения	1	1
666	из двух	3	1
667	ней и	1	1
668	существуют не	1	1
669	до сих	6	1
670	другую сторону	1	1
671	или иначе	1	1
672	что человек	1	1
673	именно в	1	1
674	здесь в	2	1
675	оказывается и	1	1
676	с той	4	1
677	еще и	2	1
678	и затем	2	1
679	что для	1	1
680	не было	1	1
681	одной стороны	5	1
682	в рассуждениях	2	1
683	зависит от	1	1
684	и составляет	1	1
685	целым рядом	1	1
686	ничем не	1	1
687	жизнь в	1	1
688	рядом других	1	1
689	мы все	4	1
690	следует только	1	1
691	о чем	1	1
692	благодаря чему	1	1
693	что мы	1	1
694	приводят и	1	1
695	его нельзя	1	1
696	для этой	1	1
697	в речи	3	1
698	все более	2	1
699	бы оно	1	1
700	в частности	1	1
701	образом для	1	1
702	является основным	1	1
703	одного а	1	1
704	стать только	1	1
705	тот факт	1	1
706	заставляя их	1	1
707	и столь	2	1
708	этих приемов	1	1
709	характера и	1	1
710	к своему	2	1
711	и глубоко	1	1
712	он говорит	6	1
713	в течение	4	1
714	мы условно	1	1
715	одновременно с	1	1
716	им с	1	1
717	рассказа в	1	1
718	в словах	1	1
719	их действовать	1	1
720	в отдельности	1	1
721	для понимания	1	1
722	этих случаев	1	1
723	который он	1	1
724	указывает что	1	1
725	смысл в	1	1
726	а люди	1	1
727	и о	3	1
728	сих пор	5	1
729	лишние элементы	1	1
730	только для	3	1
731	все дано	1	1
732	лучшем случае	2	1
733	один из	6	1
734	более и	2	1
735	каждой из	1	1
736	этих же	1	1
737	мы найдем	2	1
738	и часто	2	1
739	тем и	1	1
740	при таком	2	1
741	она может	3	1
742	только тем	1	1
743	о котором	5	1
744	еще более	1	1
745	поэтому все	1	1
746	же к	1	1
747	раз ту	2	1
748	никакого права	1	1
749	все они	2	1
750	или не	2	1
751	лежит в	2	1
752	все то	7	1
753	а в	7	1
754	отношении к	1	1
755	всех тех	1	1
756	выбор слов	1	1
757	такой степени	3	1
758	элементов поэтому	1	1
759	или иного	1	1
760	что под	3	1
761	то внутреннее	1	1
762	самое и	1	1
763	можно назвать	2	1
764	тогда не	1	1
765	о характере	1	1
766	не подлежат	1	1
767	это в	1	1
768	каждое слово	1	1
769	как результат	1	1
770	этой точки	1	1
771	ее место	1	1
