N	4gram	Tiupa_Narr_1	Narrotol
77	столько же несомненна сколько	1	1
78	первом случае купец еракин	1	1
79	отчего не падает дело	1	1
80	и моментами обратной симметрии	1	1
81	носительницы живой памяти об	1	1
82	было идти в церковь	1	1
83	долго наконец пара двенадцатых	1	1
84	в которых весело светилось	1	1
85	из церкви в монастырь	1	1
86	а он уже не	1	1
87	которыми к нему громко	1	1
88	евангелие он почувствовал что	1	1
89	эпизода мы узнаем о	1	1
90	переклички своего рода семантические	1	1
91	перед глазами белая зубчатая	1	1
92	в четверг служил он	2	1
93	вербное воскресенье в старо-петровском	1	1
94	аналогичного настроению любимого героем	1	1
95	тому мелкому и ненужному	1	1
96	статус события данным нарративным	1	1
97	если во втором эпизоде	1	1
98	обоих десятых эпизодах внутренне	1	1
99	актуализируя момент преображения освобождения	1	1
100	половины по двенадцать первая	1	1
101	персонажей глава четвертая в	1	1
102	обыкновенный человек идет по	1	1
103	в мире милое дорогое	1	1
104	в зеркало как это	1	1
105	о воскресении простого обыкновенного	1	1
106	хотя и незначительным но	1	1
107	еще отсутствуют однако эта	1	1
108	местах и в то	1	1
109	ни слова ничего не	1	1
110	впоследствии картину глава первая	1	1
111	границей обращает на себя	1	1
112	вторыми третьими и т.д	1	1
113	немногочисленных случаях когда рассказчик	1	1
114	о приезде матери то	1	1
115	сопровождается хотя и незначительным	1	1
116	помощи зеркала сделать не	1	1
117	душ то есть умирающий	1	1
118	двумя последующими фразами как	1	1
119	гребенки как сияние упоминается	1	1
120	параллели между уходом из	1	1
121	в чем каяться архиерей	1	1
122	с героем рассказа что	1	1
123	в мальчика ветхого человека	1	1
124	двумя событиями лишенными какой	1	1
125	дюжина с тринадцатым эпилоговым	1	1
126	архиерея залитого солнцем неба	1	1
127	медитацией героя доносимой до	1	1
128	когда служба кончилась было	2	1
129	петр и когда преосвященный	1	1
130	психологически сомнение и неуверенность	1	1
131	и племянницы в начальной	1	1
132	нарастания наступает смерть архиерея	1	1
133	уединением главного персонажа на	1	1
134	выстроен аналогично процитированному выше	1	1
135	постель к разделся и	1	1
136	реплика согласия героя со	1	1
137	переклички между двумя их	1	1
138	павлом он идет по	1	1
139	вновь как и пара	1	1
140	момента более не будет	1	1
141	персонажа глава вторая на	1	1
142	волхвов после рождения иисуса	1	1
143	к двойной структуре конфигурирующей	1	1
144	сомнению и отсутствие рациональной	1	1
145	героя со словами о	1	1
146	смерти актуализируя момент преображения	1	1
147	как омовение ног на	1	1
148	в нем не только	1	1
149	такого переосмысления тональности повествующего	1	1
150	практически неощутим он приходится	1	1
151	светлой пасхальной радости переживаемой	1	1
152	вошел отец сисой эпизод	1	1
153	от конца матери сообщают	1	1
154	есть юродивый вспомним что	1	1
155	актуализирует в ней не	1	1
156	и по длительности и	1	1
157	всю свою жизнь находился	1	1
158	эпизода отрезку времени когда	1	1
159	ниже здесь также не	1	1
160	архиерея но о воскресении	1	1
161	архиерей в нем не	1	1
162	протяжении последних дней своей	1	1
163	сомнение и неуверенность ни	1	1
164	примеров рассмотрим следующий характерный	1	1
165	это было скажем с	1	1
166	десятых эпизодах внутренне отрешенный	1	1
167	неразрывно объединены в едином	1	1
168	архиерея к себе с	1	1
169	несобственно-прямой речи но переход	1	1
170	эпизоды перекликаются резкими переломами	1	1
171	и детских больших глаз	1	1
172	один человек не поговорил	1	1
173	непосредственное восприятие происходящего в	1	1
174	чеховского архиерея в качестве	1	1
175	давящих героя низких потолков	1	1
176	всех что доставляет герою	1	1
177	героя с умиранием христа	1	1
178	себе вы уже легли	1	1
179	время они неразрывно объединены	1	1
180	освобождение из которых он	1	1
181	протяжении этого эпизода нет	1	1
182	число двенадцать явственно приобретает	1	1
183	ним широкое небо залитое	1	1
184	начальных связана мотивом светлой	1	1
185	сами участвуем как слушатели-читатели	1	1
186	стен вдруг выросла перед	1	1
187	что угнетало его своею	1	1
188	и незначительным но все	1	1
189	потускнели фитили нагорели все	1	1
190	вечно живого бога сколь	1	1
191	не только прямыми их	1	1
192	чувствовал не раскаяние в	1	1
193	новое состояние не поддается	1	1
194	благодаря временным границам и	1	1
195	построения со стороны писателя	1	1
196	новой фигуры и наличие	1	1
197	рассказа оказывается двенадцатым архиереем	1	1
198	такая символическая деталь как	1	1
199	ключом к чуду реверсивного	1	1
200	и вообще чувствовала себя	1	1
201	доктор полный старик с	1	1
202	иначе говоря коммуникативная передача	1	1
203	стороны писателя ведь чехов	1	1
204	робела говорила редко и	1	1
205	выгоне не верят его	1	1
206	окружающего мира архиерей не	1	1
207	увиденный матерью предсмертный лик	1	1
208	будто бы умирающий видит	1	1
209	раз свечным салом своего	1	1
210	высказывания в частности обращает	1	1
211	но переход от первой	1	1
212	полунощи и про чертог	1	1
213	быстро весело интеллигибельная стройность	1	1
214	доставляет герою искренне удовлетворение	1	1
215	четверти двенадцать приехав к	2	1
216	самого рассказывания в этом	1	1
217	место из переломного эпизода	1	1
218	чьи волосы как сияние	1	1
219	до которого доносятся из	1	1
220	утрачивает способность вставать и	1	1
221	о своей болезни то	1	1
222	к эквивалентности параллельных эпизодов	1	1
223	должностными обязанностями и физически	1	1
224	после смерти преосвященного петра	1	1
225	девять душ детей и	1	1
226	приказал долго жить в	1	1
227	при соотнесении с гипотетической	1	1
228	ребенка называя вновь павлушей	1	1
229	в онемевших ногах седьмые	1	1
230	более не будет продолжаться	1	1
231	назад она возила и	1	1
232	источником всех его настроений	1	1
233	в качестве одного из	1	1
234	внешнем времени и пространстве	1	1
235	за сутки пробегает один	1	1
236	появление персонажа находится внутри	1	1
237	половине второго ударили к	1	1
238	эффект семантической параллели между	1	1
239	на четвертую фразу где	1	1
240	строй двуголосого повествования доминирует	1	1
241	имеет место своего рода	1	1
242	проникновению в смысл рассказа	1	1
243	организующий принцип системы эпизодов	1	1
244	вторых эпизода суть возвращения	1	1
245	событие архиерея состоит в	1	1
246	садился в карету незначительный	1	1
247	будущего ни психологически сомнение	1	1
248	вкрапления отнюдь не разрушают	1	1
249	в комнату пятые эпизоды	1	1
250	различные и по длительности	1	1
251	ногах и только покидая	1	1
252	далекое прошлое в детство	1	1
253	стеной отца сисоя к	1	1
254	выше но сменяющая внешнюю	1	1
255	и конца текста если	1	1
256	первом случае уединившимся в	1	1
257	и смерть центрального персонажа	1	1
258	особое место своеобразного эпилога	1	1
259	фразами как не выделенная	1	1
260	и не обрели бы	1	1
261	фрагмента с предсмертным видением	1	1
262	в первом случае купец	1	1
263	в форме несобственно-прямой речи	1	1
264	жизни как глазами окружающих	1	1
265	в самостоятельный абзац при	1	1
266	которых весело светилось весеннее	1	1
267	думал он как хорошо	1	1
268	всех членов своего материнского	1	1
269	терминологии женетта фрагмент статусом	1	1
270	рядоположными фактами и не	1	1
271	мальчиком павлушей их сближает	1	1
272	себе седьмые эпизоды знаменательно	1	1
273	людей так и его	1	1
274	келейник когда преосвященный входил	1	1
275	между первыми вторыми третьими	1	1
276	как бы желая разгадать	1	1
277	собачкой здесь отсутствует тем	1	1
278	что он вот-вот упадет	1	1
279	он почувствовал что ослабел	1	1
280	анализируемого нарративного построения связаны	1	1
281	воскрес знаменательно что один	1	1
282	ненужному что угнетало его	1	1
283	эпизоде герой думает о	1	1
284	таким каким он прошел	1	1
285	каким он прошел через	1	1
286	детству кати именно восемь	1	1
287	преображения служит исходное для	1	1
288	он вспомнил что когда-то	1	1
289	нарастание семантического параллелизма если	1	1
290	уединение предающегося воспоминаниям героя	1	1
291	сообщают о его смерти	1	1
292	павла преосвященного в мальчика	1	1
293	пасхе игнорирующую смерть героя	1	1
294	не случайно того кого	1	1
295	уже легли преосвященнейший? спросил	1	1
296	со стороны свою худобу	1	1
297	семантическая опустошенность этих сегментов	1	1
298	в церкви вокруг плачущего	1	1
299	так и его собственными	1	1
300	сам по себе а	1	1
301	бодрого здорового настроения героя	1	1
302	зрения здесь не только	1	1
303	не мигая глядела на	1	1
304	сакральной парадигмой такого ухода	1	1
305	чем каяться архиерей уносился	1	1
306	закономерный ход естественного процесса	1	1
307	рода ключом к чуду	1	1
308	краткий эпизод в полном	1	1
309	они неразрывно объединены в	1	1
310	числе и после смерти	1	1
311	сочетание старческого сморщенного лица	1	1
312	процитированному выше но сменяющая	1	1
313	остальные двадцать четыре эпизода	1	1
314	а в пятнадцатом эта	1	1
315	и т.д эпизодами двух	1	1
316	но и моментами обратной	1	1
317	днях то есть последних	1	1
318	шумно если в третьем	1	1
319	в рассказе о ней	1	1
320	в полунощи и про	1	1
321	что освобождает и его	1	1
322	в ногах и только	1	1
323	событиями лишенными какой бы	1	1
324	пасхального празднества после смерти	1	1
325	повествователя и самого архиерея	1	1
326	текста глубокая обратная симметрия	1	1
327	героя из церкви в	1	1
328	от которой освобождается умирающий	1	1
329	и на разных местах	1	1
330	после смерти архиерея ни	1	1
331	алтаре архиереем а во	1	1
332	сестер если за все	1	1
333	слушая про жениха грядущего	1	1
334	двенадцать приехав к себе	2	1
335	беседы с отцом сисоем	1	1
336	тому как часовая стрелка	1	1
337	описания текста которая здесь	1	1
338	картину глава первая эпизод	1	1
339	мифов-нарраций никогда не было	1	1
340	лиминальную ситуацию ухода героя	1	1
341	не подвергается глоссализационному размежеванию	1	1
342	матери а в эпизоде	1	1
343	появлением дорогих гостей матери	1	1
344	гостиной голоса сисоя матери	1	1
345	уже не мог выговорить	1	1
346	во вторник после обедни	1	1
347	членов своего материнского рода	1	1
348	представлялось ему что он	1	1
349	предстали бы двумя безотносительными	1	1
350	видение повествуемого мира в	1	1
351	приезд матери и смерть	1	1
352	связи приезд матери и	1	1
353	социально-ролевое имя петр означающее	1	1
354	зрения одного из персонажей	1	1
355	архиерея ни тематически неразрывность	1	1
356	не сливаются в один	1	1
357	поехал в собор когда	1	1
358	освобождения детской души целый	1	1
359	нарратор занимает точку зрения	1	1
360	не только отсутствует но	1	1
361	эпизоды знаменательно также следующее	1	1
362	смерть как возвращение героя	1	1
363	что преобразило бы сюжетную	1	1
364	солнцем неба которое над	1	1
365	границы актуального членения несколько	1	1
366	было девять душ детей	1	1
367	происходят в разные времена	1	1
368	это воскресение столь же	1	1
369	сверхсобытия телесной смерти как	1	1
370	рода ключ к проникновению	1	1
371	ндравится нечего там чего	1	1
372	бородой сисоя столь чуждого	1	1
373	три начальные главы рассказа	1	1
374	кадров внутреннего зрения наступает	1	1
375	для такого переосмысления тональности	1	1
376	о болезни епархиального архиерея	1	1
377	начальной фразе эпизода они	1	1
378	залитое солнцем и он	1	1
379	и т.п за освобождение	1	1
380	предающегося воспоминаниям героя до	1	1
381	в обоих десятых эпизодах	1	1
382	стабильно дифференцированном и оцененном	1	1
383	неразрывность прошлого и будущего	1	1
384	эпизодов напоминающая закономерный ход	1	1
385	верстах от церкви с	1	1
386	пели про жениха и	1	1
387	он уже не мог	1	1
388	по-человечески то катя не	1	1
389	переход от донарративных структур	1	1
390	про жениха и про	1	1
391	пара начальных связана мотивом	1	1
392	как мы увидим впоследствии	1	1
393	в вечно живого бога	1	1
394	и когда преосвященный открыл	1	1
395	как и на чем	1	1
396	впервые двоится читатель имеет	1	1
397	значимость оно дважды встречается	1	1
398	же как и в	1	1
399	пасхальному преображению умирающего человека	1	1
400	отчасти же усиливает ненавязчивый	1	1
401	сисоя матери и племянницы	1	1
402	его как ребенка называя	1	1
403	вторник после обедни временная	1	1
404	кати именно восемь лет	1	1
405	повествования когда он укрывался	1	1
406	возвращениями к себе седьмые	1	1
407	всеобщего единения собравшихся в	1	1
408	павлушей их сближает общая	1	1
409	ментальному взору читателя предстает	1	1
410	речь центрального персонажа продолжает	1	1
411	доложил келейник когда преосвященный	1	1
412	формальных оснований для такого	1	1
413	мать приезжали три доктора	1	1
414	около сорока внуков что	1	1
415	и третий оценивающий ситуацию	1	1
416	к заутрене слышно было	1	1
417	перед нами два события	1	1
418	к нему в комнату	1	1
419	актуальное членение чеховского архиерея	1	1
420	портретной зарисовки взглядом в	1	1
421	украшенный чувствовал не раскаяние	1	1
422	иисуса помимо отмеченных перекличек	1	1
423	после обозначения временной границы	1	1
424	жить в данном случае	1	1
425	не то что хотела	1	1
426	она уехала то ударили	1	1
427	то в третьем от	1	1
428	продолжается двумя последующими фразами	1	1
429	появление дополнительного персонажа сопровождается	1	1
430	теми же словами он	1	1
431	воскресении простого обыкновенного человека	1	1
432	что это за человек	1	1
433	весело светилось весеннее солнышко	1	1
434	еракина всенепременнейше владыко преосвященнейший	1	1
435	призывают к страстям господним	1	1
436	эта фраза не отделена	1	1
437	персонажа нестерпимо захотелось это	1	1
438	и главное действующее лицо	1	1
439	оно дважды встречается в	1	1
440	в архиерей впервые говорит	1	1
441	приезда в четвертом эпизоде	1	1
442	но не страны мертвых	1	1
443	но и третий оценивающий	1	1
444	его мысленного возвращения в	1	1
445	поклонению волхвов после рождения	1	1
446	иного мира но не	1	1
447	двенадцатым архиереем поразительны мотивные	1	1
448	душевной угнетенности от которой	1	1
449	дня столь очевидны что	1	1
450	сама входит к нему	1	1
451	внутренне отрешенный от окружающего	1	1
452	отрешенный от окружающего мира	1	1
453	надежда на будущее какая	2	1
454	на другой день эпизод	1	1
455	том что именно в	1	1
456	ходе литургии он слушая	1	1
457	в восьми верстах от	1	1
458	две половины по двенадцать	1	1
459	ему было как и	1	1
460	фигуре этот участок текста	1	1
461	данного фрагмента с предсмертным	1	1
462	сюжета относительно евангельского манифестирована	1	1
463	и про чертог украшенный	1	1
464	павлу флоренскому жизненная установка	1	1
465	физически страдающего тела увиденный	1	1
466	было шумно если в	1	1
467	он приходится на четвертую	1	1
468	архиереем поразительны мотивные переклички	1	1
469	определять видение повествуемого мира	1	1
470	был моментом всеобщего единения	1	1
471	детства думая о матери	1	1
472	предыдущих при соотнесении с	1	1
473	приобретает символическую значимость оно	1	1
474	и собирающиеся на выгоне	1	1
475	очевидным образом завершается медитацией	1	1
476	хотя бы слабо локализованного	1	1
477	в обоих эпизодах его	1	1
478	эпизоды представляют собой возвращения	1	1
479	в его призывают к	1	1
480	едином но сложном событии	1	1
481	голоса сисоя матери и	1	1
482	нежданного появления купца еракина	1	1
483	незначительности следует трактовать как	1	1
484	ключевой повествовательный кадр со	1	1
485	главу нумерологические изыскания в	1	1
486	третьем эпизоде преосвященный узнает	1	1
487	события эти происходят в	1	1
488	персонажа из сумерек старо-петровского	1	1
489	во второй уксусом еще	1	1
490	находится внутри абзаца что	1	1
491	иконой мотив чуда как	1	1
492	неощутим он приходится на	1	1
493	сутки пробегает один и	1	1
494	во втором эпизоде в	1	1
495	изредка вскрикивал юродивый но	1	1
496	она сама входит к	1	1
497	вторая дюжина с тринадцатым	1	1
498	завершается медитацией героя доносимой	1	1
499	тому же принципу тематического	1	1
500	бы умирающий видит со	1	1
501	с предсмертным видением героя	1	1
502	к проникновению в смысл	1	1
503	по обыкновению поднимались из-за	1	1
504	знаменательно что один из	1	1
505	тематического нарастания наступает смерть	1	1
506	ним искренне попросту по-человечески	1	1
507	рациональной намеренности этого построения	1	1
508	он прошел через посредство	1	1
509	словами о нем нарратора	1	1
510	к нему иначе хотя	1	1
511	мира в не меньшей	1	1
512	вновь павлушей и сыночком	1	1
513	а во втором всем	1	1
514	состояние не поддается аннулированию	1	1
515	повествуемого мира в не	1	1
516	юродивый вспомним что чеховский	1	1
517	тексте небезосновательны достаточно напомнить	1	1
518	восьмое евангелие он почувствовал	1	1
519	в третьем эпизоде преосвященный	1	1
520	субботе называемой в тексте	1	1
521	пара двенадцатых эпизодов вновь	1	1
522	и лег даже богу	2	1
523	образом завершается медитацией героя	1	1
524	и возвращениями к себе	1	1
525	не только священнослужителя но	1	1
526	в этикетных ситуациях общая	1	1
527	открывающего событийную сторону эпизода	1	1
528	его жизни но имеется	1	1
529	речи главного героя но	1	1
530	восприятие происходящего в том	1	1
531	сморщенного лица и детских	1	1
532	и было шумно если	1	1
533	занимает точку зрения одного	1	1
534	же несомненна сколько не	1	1
535	приехав домой преосвященный петр	1	1
536	молился оба восьмых эпизода	1	1
537	настроений в последние дни	1	1
538	а в эпизоде она	1	1
539	ветхости петра к полюсу	1	1
540	старик с длинной седой	1	1
541	ни один человек не	1	1
542	светилось весеннее солнышко у	1	1
543	павлу об этом свидетельствует	1	1
544	свою жизнь находился при	1	1
545	ритуально обретенное социально-ролевое имя	1	1
546	монастыря давящих героя низких	1	1
547	что у матери умирающего	1	1
548	персонажа если бы между	1	1
549	старо-петровском монастыре локализация повествуемого	1	1
550	что мы постигаем мир	1	1
551	в частности обращает на	1	1
552	тематически неразрывность прошлого и	1	1
553	называла оба одиннадцатых эпизода	1	1
554	структуре конфигурирующей операции рассказа	1	1
555	бы желая разгадать что	1	1
556	не вставал с постели	1	1
557	верят его матери если	1	1
558	что отчасти мотивировано полудремотным	1	1
559	ситуациях общая смеховая реакция	1	1
560	связаны между собой неоднократно	1	1
561	в тексте парадоксальное сочетание	1	1
562	границам и дополнительной персонажной	1	1
563	мы можем обозначить как	1	1
564	своего материнского рода но	1	1
565	на разных местах и	1	1
566	объединены мотивами покоя благости	1	1
567	было как и на	1	1
568	безрезультатным визитам игуменьи и	1	1
569	эпизодов текста содержит в	1	1
570	нет переносов во внешнем	1	1
571	четвертом эпизоде герой думает	1	1
572	возвратном преображении петра в	1	1
573	с гуровым в даме	1	1
574	состоянием героя отчасти же	1	1
575	существенный сдвиг в организации	1	1
576	его голос сравним три	1	1
577	со словами о нем	1	1
578	их приезда в четвертом	1	1
579	между двумя событиями лишенными	1	1
580	богу не молился оба	1	1
581	этого эпизода нет переносов	1	1
582	но и символическую фигуру	1	1
583	не страны мертвых а	1	1
584	монахом не случайно того	1	1
585	он обедню в соборе	2	1
586	эта очевидная граница эпизода	1	1
587	и пережил их одиннадцать	1	1
588	желая разгадать что это	1	1
589	евангелия оба вторых эпизода	1	1
590	главному герою еще одного	1	1
591	в начале девятого эпизода	1	1
592	с его собственным голосом	1	1
593	чуждого миру детства что	1	1
594	долго жить в данном	1	1
595	также пели про жениха	1	1
596	стороны свою худобу и	1	1
597	и пространстве с появлением	1	1
598	выявленный строй нарративного высказывания	1	1
599	старческого сморщенного лица и	1	1
600	не молился оба восьмых	1	1
601	он жизнь бы отдал	1	1
602	не смог бы но	1	1
603	существенно меняет смысловую перспективу	1	1
604	поразительны мотивные переклички своего	1	1
605	своего рода тематическое нарастание	1	1
606	было без четверти двенадцать	2	1
607	господним последней в его	1	1
608	перед смертью архиерея обратно	1	1
609	внимание и то что	1	1
610	преосвященнейший как именует архиерея	1	1
611	и три слова долго	1	1
612	аналогично пасхальному преображению умирающего	1	1
613	своего рода семантические рифмы	1	1
614	оснований для такого переосмысления	1	1
615	эпизодов составляет три начальные	1	1
616	страны детства думая о	1	1
617	и является в данном	1	1
618	с гипотетической авторской позицией	1	1
619	отсутствующего героя продолжает определять	1	1
620	всем миром прослеженный циклический	1	1
621	готовом стабильно дифференцированном и	1	1
622	убеждениям что соответствовало бы	1	1
623	архиерея состоит в своего	1	1
624	как нежна и чутка	1	1
625	священнослужителя но и самого	1	1
626	покидая жизнь он идет	1	1
627	павлуша который в детстве	1	1
628	не удается хотя они	1	1
629	и сами участвуем как	1	1
630	героя к детскому младенческому	1	1
631	флоренскому жизненная установка человека	1	1
632	повествователя и столь же	1	1
633	его краткости и незначительности	1	1
634	эпизоды связаны фигурой покашливающего	1	1
635	как птица может идти	1	1
636	двуголосого повествования доминирует на	1	1
637	и поехал в собор	1	1
638	фактов жизни героя вновь	1	1
639	от обремененного должностными обязанностями	1	1
640	и самого архиерея обнаружить	1	1
641	не выделенная графически реплика	1	1
642	здесь не только шире	1	1
643	как хорошо теми же	1	1
644	той техники нарратологического описания	1	1
645	не будет продолжаться картина	1	1
646	эпизода карета с архиереем	1	1
647	входит к нему в	1	1
648	фразе эпизода они еще	1	1
649	позицией эту хвалу пасхе	1	1
650	архиерея в россию после	1	1
651	теперь как птица может	1	1
652	девочка к нему входит	1	1
653	зубчатая стена и т.п	1	1
654	перемещается в пространстве без	1	1
655	дано увидеть внешний облик	1	1
656	тела увиденный матерью предсмертный	1	1
657	глазами белая зубчатая стена	1	1
658	стилистических ни аксиологических расхождений	1	1
659	жизни не только священнослужителя	1	1
660	отсутствием келейника и уединением	1	1
661	все было как в	1	1
662	не случаен художественно концептуален	1	1
663	бы то ни было	3	1
664	массою с этого момента	1	1
665	обозначения временной границы актуального	1	1
666	катя не мигая глядела	1	1
667	содержательнее она альтернативна внешней	1	1
668	то что каждый из	1	1
669	вскрикивал юродивый но в	1	1
670	каждый из двух циклов	1	1
671	параллелизм с тематическим нарастанием	1	1
672	речи имитируя непосредственное восприятие	1	1
673	как когда-то много-много лет	1	1
674	совпадениями но и моментами	1	1
675	следующей фразе из двадцать	1	1
676	как в тумане в	1	1
677	пришла старуха мать приезжали	1	1
678	оказывается двенадцатым архиереем поразительны	1	1
679	пространстве преосвященный посидел немного	1	1
680	со сменой ракурса выстроен	1	1
681	его матери если во	1	1
682	не существует просто несобственно-прямая	1	1
683	моментом всеобщего единения собравшихся	1	1
684	тех немногочисленных случаях когда	1	1
685	и перенос его в	1	1
686	наконец отец сисой всю	1	1
687	парах эпизодов имеет место	1	1
688	повторами ряда мотивов в	1	1
689	прочли уже восьмое евангелие	1	1
690	в двенадцатом эпизоде первого	1	1
691	времена различные и по	1	1
692	слушатели-читатели события эти происходят	1	1
693	катю эта очевидная граница	1	1
694	угнетало его своею массою	1	1
695	видит со стороны свою	1	1
696	в тумане в залитый	1	1
697	задумавшись то в предпоследнем	1	1
698	с умиранием христа в	1	1
699	только шире и содержательнее	1	1
700	жил в восьми верстах	1	1
701	рода возвратном преображении петра	1	1
702	текста напротив они актуализируют	1	1
703	служба кончилась когда архиерей	1	1
704	и пространстве его жизни	1	1
705	три следующих осколка анализируемого	1	1
706	при всей своей последовательности	1	1
707	опять становясь павлом он	1	1
708	палочкой а над ним	1	1
709	и альтернативный мотив влекущего	1	1
710	узнаем о болезни епархиального	1	1
711	он думает и в	1	1
712	взглядом в зеркало как	1	1
713	очевидны что побуждают в	1	1
714	утром пришла старуха мать	1	1
715	любимого героем первого евангелия	1	1
716	старуха мать приезжали три	1	1
717	излагаемых ею действий героя	1	1
718	чем он стоит отчего	1	1
719	фрагмента характерные образцы несобственно-прямой	1	1
720	абзаца открывающего событийную сторону	1	1
721	мучительной для больного церковной	1	1
722	случаях когда рассказчик цитирует	1	1
723	одиннадцать душ то есть	1	1
724	строго пополам переломами настроения	1	1
725	хорошо думал он как	1	1
726	мы и сами участвуем	1	1
727	как и в двух	1	1
728	солнце и было шумно	1	1
729	место своего рода тематическое	1	1
730	больного церковной службе шестые	1	1
731	голоса в тексте не	1	1
732	нумерологические изыскания в чеховском	1	1
733	о матери архиерей вспоминает	1	1
734	неприятно волновало что на	1	1
735	чуда как будет сказано	1	1
736	вспомнил что когда-то отграниченность	1	1
737	бы между ними не	1	1
738	и символическую фигуру носительницы	1	1
739	внучкой а в пятнадцатом	1	1
740	системы эпизодов разумеется усиливает	1	1
741	женетта фрагмент статусом эпизода	1	1
742	также следующее место из	1	1
743	видит слышит чувствует и	1	1
744	как и пара начальных	1	1
745	владыкой волнует все та	1	1
746	себя внимание и то	1	1
747	отделена от последующих абзацем	1	1
748	то есть последних днях	1	1
749	входит и открывает причину	1	1
750	краткости и незначительности следует	1	1
751	громко обращаются в первом	1	1
752	между уходом из жизни	1	1
753	просительницу за всех членов	1	1
754	героя из дольней жизни	1	1
755	цепи состояний а тут	1	1
756	встречается в качестве указания	1	1
757	мотивные переклички своего рода	1	1
758	обеда приезжали две богатые	1	1
759	чуда сверхсобытия телесной смерти	1	1
760	с появлением фоновых персонажей	1	1
761	раскаяние в грехах невинному	1	1
762	и неуверенность ни интонационно-стилистически	1	1
763	солнышко у нее по	1	1
764	хвалу пасхе игнорирующую смерть	1	1
765	умирающего уже не помнила	1	1
766	но мотивировка портретной зарисовки	1	1
767	слова долго наконец пара	1	1
768	преображении петра в павла	1	1
769	в третьем эпизоде герою	1	1
770	глаза то увидел у	1	1
771	первый раз свечным салом	1	1
772	является в данном случае	1	1
773	матерью а теперь возле	1	1
774	эпизод образован присоединением к	1	1
775	было скажем с гуровым	1	1
776	с тематическим нарастанием как	1	1
777	дольней жизни как глазами	1	1
778	текста содержит в себе	1	1
779	мамаша без вас приехали	1	1
780	сложном событии которое мы	1	1
781	ключ к проникновению в	1	1
782	тексте не существует просто	1	1
783	матери благодарим вас чаю	1	1
784	с чудотворной иконой мотив	1	1
785	времени и пространстве преосвященный	1	1
786	если за все время	1	1
787	к чуду реверсивного преображения	1	1
788	мир общая неловкость поведения	1	1
789	речь центрального героя она	1	1
790	по длительности и на	1	1
791	и его собственными ключевой	1	1
792	не спал всю ночь	1	1
793	стилистическая маркированность голосов весьма	1	1
794	имя петр означающее как	1	1
795	а на другой день	1	1
796	два слова длинный и	1	1
797	образует дважды упоминаемое в	1	1
798	эпизода демонстративно пусты они	1	1
799	интеллигибельная стройность актуального членения	1	1
800	ухода героя из дольней	1	1
801	он укрывался одеялом сменяется	1	1
802	но еще не воскрес	1	1
803	в далекое прошлое в	1	1
804	эпизода достаточно одного из	1	1
805	глазами окружающих его людей	1	1
806	детстве а в ходе	1	1
