N	2gram	Bakhtin_Pr_1	VerxiiNi
276	бы и	4	1
277	этом не	1	1
278	в сущности	5	1
279	время как	1	1
280	совпадает с	2	1
281	его о	2	1
282	оно есть	1	1
283	мировоззрения в	1	1
284	же что	5	1
285	в ней	2	1
286	до настоящего	1	1
287	а следовательно	1	1
288	друг к	1	1
289	и всякий	1	1
290	эта особенность	4	1
291	по отношению	8	1
292	а и	1	1
293	вступают в	1	1
294	что они	1	1
295	себя в	1	1
296	идет о	4	1
297	в одной	6	1
298	как в	6	1
299	согласны с	1	1
300	как к	3	1
301	с их	5	1
302	что касается	1	1
303	однако не	2	1
304	могли бы	2	1
305	это тоже	1	1
306	и превращается	1	1
307	его к	2	1
308	себе не	1	1
309	от этого	1	1
310	и отчасти	1	1
311	взаимодействия между	1	1
312	то в	1	1
313	не сливаясь	2	1
314	не приходится	1	1
315	та же	1	1
316	формы в	1	1
317	бы с	1	1
318	то время	1	1
319	в нашем	1	1
320	тоже не	2	1
321	элементов в	1	1
322	сливаются в	1	1
323	и друг	1	1
324	имеем в	1	1
325	вследствие этого	2	1
326	так сказать	4	1
327	на его	2	1
328	вера в	1	1
329	время и	1	1
330	но именно	3	1
331	соприкасается с	1	1
332	всех этих	2	1
333	он должен	1	1
334	к одному	1	1
335	эта способность	1	1
336	чтобы в	2	1
337	они могли	1	1
338	нам глубоко	1	1
339	на этом	1	1
340	прежде чем	1	1
341	что она	6	1
342	человека в	4	1
343	от нее	1	1
344	не следует	1	1
345	что мир	1	1
346	бы быть	1	1
347	сознания если	1	1
348	его в	6	1
349	входит в	7	1
350	это было	1	1
351	в музыке	2	1
352	заключается в	1	1
353	это не	9	1
354	было бы	5	1
355	на почве	3	1
356	не совпадает	1	1
357	лишь на	3	1
358	мира с	1	1
359	весь мир	1	1
360	пути для	1	1
361	между отдельными	2	1
362	чистого сердца	1	1
363	в жизни	2	1
364	к области	1	1
365	ни в	3	1
366	в минуту	1	1
367	нет в	1	1
368	господствует и	1	1
369	она и	1	1
370	мира должна	1	1
371	как и	12	1
372	чем в	2	1
373	даже там	2	1
374	должно быть	4	1
375	она была	1	1
376	героем и	1	1
377	одного и	1	1
378	ибо не	2	1
379	от своего	1	1
380	их он	1	1
381	в своей	8	1
382	таким же	3	1
383	в их	3	1
384	то для	1	1
385	знает и	1	1
386	фактом что	1	1
387	место в	1	1
388	жизни с	1	1
389	должны были	1	1
390	природы но	1	1
391	искусства не	1	1
392	одном из	1	1
393	но эта	4	1
394	людьми а	1	1
395	героев не	1	1
396	их в	4	1
397	не могли	1	1
398	однако в	2	1
399	радости и	1	1
400	этот мир	3	1
401	по себе	8	1
402	даже в	4	1
403	заставляет его	2	1
404	этих трех	1	1
405	благодаря этой	1	1
406	были органически	1	1
407	но они	2	1
408	является лишь	4	1
409	и отсюда	1	1
410	того как	1	1
411	на себе	2	1
412	радости на	1	1
413	иметь в	1	1
414	может только	1	1
415	следовательно и	2	1
416	в высшее	1	1
417	ничего не	5	1
418	и весь	1	1
419	они являются	1	1
420	пути и	1	1
421	уже говорили	1	1
422	другой стороны	3	1
423	это слово	1	1
424	к этим	2	1
425	ничто не	1	1
426	одного или	1	1
427	в сознании	2	1
428	находит себе	1	1
429	но даже	1	1
430	в каком	1	1
431	может показаться	1	1
432	у нас	1	1
433	настоящего времени	1	1
434	могут быть	6	1
435	лежит в	1	1
436	должны быть	1	1
437	мысли о	1	1
438	не есть	2	1
439	в каждой	1	1
440	с образом	1	1
441	для себя	2	1
442	особенности этого	1	1
443	как не	8	1
444	и образ	1	1
445	свою очередь	1	1
446	людей в	1	1
447	он постоянно	1	1
448	здесь не	1	1
449	в ее	1	1
450	данном случае	2	1
451	только то	3	1
452	в себя	3	1
453	роль в	1	1
454	великих художников	1	1
455	и взаимодействие	2	1
456	как с	1	1
457	и совершенно	1	1
458	до самого	1	1
459	его мировоззрения	1	1
460	наконец на	1	1
461	найти в	1	1
462	он сам	3	1
463	из одного	4	1
464	с ним	5	1
465	это объясняется	1	1
466	именно потому	2	1
467	первом случае	1	1
468	и других	1	1
469	то они	2	1
470	другими словами	1	1
471	настоящее время	1	1
472	эти планы	1	1
473	не позволяет	2	1
474	времени в	1	1
475	до известной	1	1
476	и во	2	1
477	все в	3	1
478	и лишь	1	1
479	тем или	2	1
480	творчества в	1	1
481	во втором	1	1
482	а потому	2	1
483	во всей	2	1
484	именно тем	1	1
485	не надо	1	1
486	совершенно неправильно	2	1
487	он создал	1	1
488	и следовательно	4	1
489	к сознанию	2	1
490	есть что	1	1
491	прямо от	1	1
492	в сферу	1	1
493	мы видим	2	1
494	этот вопрос	2	1
495	что даже	1	1
496	друг друга	3	1
497	характер не	1	1
498	целого и	1	1
499	и так	1	1
500	и ее	2	1
501	в уста	3	1
502	и его	14	1
503	особенно у	1	1
504	периода являются	1	1
505	на этих	1	1
506	влиянием в	1	1
507	не так	1	1
508	себе в	1	1
509	и их	1	1
510	могло бы	1	1
511	всякую мысль	1	1
512	иначе как	1	1
513	сами по	3	1
514	это предположение	1	1
515	чтобы она	1	1
516	не для	1	1
517	привела к	1	1
518	бытия и	1	1
519	у него	5	1
520	и никогда	1	1
521	заметить что	2	1
522	как раз	6	1
523	как этот	1	1
524	тем что	4	1
525	быть по	1	1
526	тогда как	1	1
527	перейти к	1	1
528	ней и	1	1
529	она господствует	1	1
530	чтобы добиться	1	1
531	непосредственно без	1	1
532	а именно	1	1
533	бытия в	3	1
534	личной жизни	2	1
535	из таких	1	1
536	социальной жизни	2	1
537	быть тем	1	1
538	и пр	3	1
539	притом не	1	1
540	она является	2	1
541	и самый	1	1
542	зависит от	1	1
543	черты в	1	1
544	жизнь в	1	1
545	он становится	1	1
546	совершенно иное	2	1
547	с помощью	1	1
548	в момент	1	1
549	позволяет нам	1	1
550	является его	1	1
551	него в	2	1
552	ни на	1	1
553	от характера	3	1
554	форме он	1	1
555	воли к	1	1
556	с этим	2	1
557	и глубоко	1	1
558	в данном	2	1
559	и за	1	1
560	в той	2	1
561	которая у	1	1
562	отношения к	3	1
563	в нарушении	2	1
564	там где	10	1
565	и менее	1	1
566	этого слова	1	1
567	как из	1	1
568	которых ни	1	1
569	является для	2	1
570	такой же	1	1
571	на которой	1	1
572	всякий человек	1	1
573	оно принимает	1	1
574	но это	4	1
575	ничего кроме	1	1
576	кроме того	3	1
577	о мире	6	1
578	мира в	5	1
579	известной степени	1	1
580	и быт	1	1
581	не существует	1	1
582	его с	1	1
583	мира и	7	1
584	которой можно	1	1
585	в настоящее	1	1
586	или иным	1	1
587	души в	1	1
588	находит свое	2	1
589	бы в	3	1
590	ибо в	2	1
591	его жизнь	2	1
592	многие стороны	1	1
593	наоборот все	1	1
594	все они	1	1
595	же в	2	1
596	в связь	1	1
597	может и	1	1
598	лишь по	1	1
599	появилась в	1	1
600	только как	2	1
601	впервые в	1	1
602	совершенно не	1	1
603	жизни а	2	1
604	мировоззрением и	1	1
605	людей но	1	1
606	есть то	3	1
607	с внешней	1	1
608	человека является	1	1
609	к этой	1	1
610	для создания	2	1
611	люди и	1	1
612	в своих	3	1
613	они не	4	1
