N	2gram	Potebnia_M_2	KulturaY
210	они не	4	3
211	одним из	1	2
212	явлений в	1	2
213	и есть	2	2
214	мысли а	2	2
215	если б	5	2
216	что если	6	2
217	бы и	1	2
218	которое в	1	2
219	что его	3	2
220	его так	1	2
221	на самом	2	2
222	значение и	2	2
223	не все	2	2
224	если в	3	2
225	тогда как	10	2
226	себе и	1	2
227	относится к	3	2
228	звука с	1	2
229	что касается	1	2
230	могли бы	2	2
231	и как	6	2
232	но в	4	2
233	от этого	1	2
234	во многих	3	2
235	роли в	1	2
236	он не	1	2
237	как с	1	2
238	что нужно	1	2
239	отдельных звуков	1	2
240	так например	3	2
241	но все	2	2
242	в каждом	2	2
243	так называемым	1	2
244	как они	1	2
245	в состоянии	6	2
246	лишь в	1	2
247	заключается в	1	2
248	образом если	1	2
249	здесь только	1	2
250	нас есть	1	2
251	и тем	3	2
252	есть средство	1	2
253	ни в	1	2
254	этого не	2	2
255	в слове	13	2
256	как и	7	2
257	между собою	7	2
258	убедиться что	1	2
259	одного и	6	2
260	же есть	1	2
261	и еще	1	2
262	но если	2	2
263	и при	3	2
264	не столько	2	2
265	от себя	2	2
266	что я	1	2
267	вопрос о	2	2
268	втором случае	1	2
269	и более	1	2
270	том же	1	2
271	вместе со	2	2
272	по себе	15	2
273	что с	2	2
274	в то	6	2
275	не имеет	6	2
276	ничего не	1	2
277	чтобы в	1	2
278	из предыдущего	1	2
279	никогда не	4	2
280	же время	2	2
281	на те	1	2
282	до того	1	2
283	быть в	1	2
284	языке есть	1	2
285	доказать что	1	2
286	не могут	7	2
287	когда мы	2	2
288	во все	2	2
289	слова но	2	2
290	форма а	1	2
291	в сочетаниях	1	2
292	если мы	3	2
293	что все	2	2
294	и сами	4	2
295	на известной	1	2
296	в собственном	2	2
297	мы наблюдаем	1	2
298	было в	2	2
299	и прочих	1	2
300	для самой	1	2
301	разумеется что	1	2
302	о котором	2	2
303	одно из	3	2
304	никак не	1	2
305	е о	1	2
306	любви к	1	2
307	это было	2	2
308	же звук	1	2
309	во втором	1	2
310	должны быть	4	2
311	мой взгляд	1	2
312	а именно	1	2
313	не знаю	1	2
314	как например	3	2
315	но с	1	2
316	слово с	2	2
317	д и	1	2
318	тот же	5	2
319	и того	6	2
320	как я	1	2
321	в стороне	1	2
322	внутренняя форма	4	2
323	на мой	1	2
324	же и	1	2
325	в сторону	1	2
326	конечно не	1	2
327	звуков и	5	2
328	доказывает что	1	2
329	в большинстве	1	2
330	то и	9	2
331	в значении	1	2
332	а то	2	2
333	может служить	1	2
334	здесь как	1	2
335	были бы	1	2
336	в каком	3	2
337	имеют уже	1	2
338	по своим	1	2
339	даже для	1	2
340	обратить внимание	1	2
341	превращается в	2	2
342	а на	1	2
343	не всегда	1	2
344	именно так	1	2
345	как именно	2	2
346	язык для	1	2
347	может иметь	1	2
348	мы говорим	3	2
349	к своему	1	2
350	это есть	1	2
351	с этой	1	2
352	этом случае	1	2
353	между прочим	4	2
354	в более	1	2
355	и для	3	2
356	разумеется только	1	2
357	или в	2	2
358	для нас	31	2
359	и все	3	2
360	тем более	1	2
361	на более	2	2
362	бы на	1	2
363	то оно	1	2
364	значения в	1	2
365	между ними	2	2
366	в последнем	1	2
367	ее в	1	2
368	этой точки	1	2
369	я и	1	1
370	человеческой речи	5	1
371	вряд ли	3	1
372	говоря о	3	1
373	слова которые	1	1
374	предполагает что	2	1
375	звук только	1	1
376	языку и	1	1
377	не имел	1	1
378	связи между	1	1
379	для себя	1	1
380	тех же	1	1
381	даже при	2	1
382	но тем	3	1
383	на деле	3	1
384	ту же	1	1
385	нас на	2	1
386	отношениями в	1	1
387	как выше	2	1
388	собственном смысле	1	1
389	его не	3	1
390	полагает что	3	1
391	есть не	5	1
392	наша речь	1	1
393	сравнения и	1	1
394	звуком но	1	1
395	дать себе	2	1
396	многих случаях	1	1
397	бы что	2	1
398	на место	1	1
399	из своих	1	1
400	есть нечто	3	1
401	в род	1	1
402	внутренняя организация	1	1
403	представлений это	1	1
404	слова например	1	1
405	и другая	1	1
406	из того	1	1
407	но даже	3	1
408	мы и	1	1
409	например после	1	1
410	на первых	1	1
411	нужно будет	3	1
412	столько же	1	1
413	к ее	1	1
414	столь же	5	1
415	сознания а	1	1
416	тем как	2	1
417	который произносит	1	1
418	необходимых условий	1	1
419	но тогда	1	1
420	в санскрите	1	1
421	не то	2	1
422	к ним	1	1
423	его во	1	1
424	то б	1	1
425	язык предполагает	1	1
426	отношение к	1	1
427	как случайное	1	1
428	отличие от	1	1
429	друг от	1	1
430	так язык	1	1
431	она есть	2	1
432	менее важно	1	1
433	которые не	3	1
434	уже название	1	1
435	в одной	1	1
436	или вообще	1	1
437	же с	1	1
438	общего с	2	1
439	как к	1	1
440	предметы и	1	1
441	что нет	2	1
442	помнить что	3	1
443	перед нами	1	1
444	некоторое знание	1	1
445	которое и	1	1
446	к тем	1	1
447	частей мы	1	1
448	на память	2	1
449	и понимания	1	1
450	это легко	1	1
451	нельзя более	1	1
452	в действительности	2	1
453	эти условия	2	1
454	при чтении	2	1
455	так человек	1	1
456	мы получаем	1	1
457	в чем	7	1
458	в нашем	2	1
459	бы не	5	1
460	себе содержание	1	1
461	значительном количестве	1	1
462	думать что	3	1
463	в известном	1	1
464	все слова	2	1
465	имеем в	1	1
466	как он	4	1
467	но на	2	1
468	в наших	1	1
469	не следует	1	1
470	слове он	1	1
471	не значат	1	1
472	звук а	3	1
473	в переводе	1	1
474	они получают	1	1
475	и общее	1	1
476	на новые	1	1
477	всех этих	2	1
478	индоевропейских языках	1	1
479	он должен	1	1
480	к одному	1	1
481	например назвать	1	1
482	наших глазах	1	1
483	под конец	1	1
484	из него	1	1
485	приходим к	1	1
486	и по	2	1
487	имел бы	1	1
488	на этом	2	1
489	прежде чем	1	1
490	одни только	1	1
491	одно и	2	1
492	а вместе	4	1
493	то ни	1	1
494	же не	1	1
495	связанные с	2	1
496	том случае	1	1
497	об этом	1	1
498	связанных с	1	1
499	что подобная	1	1
500	них не	3	1
501	разница между	2	1
502	на все	3	1
503	от степени	1	1
504	том смысле	4	1
505	отчет в	1	1
506	понимания слова	1	1
507	деле в	1	1
508	может стать	2	1
509	то все	4	1
510	следует рассматривать	1	1
511	так называемую	1	1
512	между отдельными	1	1
513	мы встретим	1	1
514	в жизни	2	1
515	даже что	1	1
516	как язык	1	1
517	известным образом	1	1
518	говорим о	1	1
519	звуки и	2	1
520	понятий в	1	1
521	далеко не	3	1
522	бы было	1	1
523	для своего	1	1
524	и уже	5	1
525	для чего	1	1
526	мы видели	1	1
527	смысле что	1	1
528	можно считать	1	1
529	раз и	1	1
530	мысли что	1	1
531	между различными	2	1
532	нужно чтобы	1	1
533	значением мы	1	1
534	при тех	1	1
535	во второй	1	1
536	в ходе	1	1
537	которую мы	1	1
538	в такой	1	1
539	и без	1	1
540	как увидим	2	1
541	мы называем	3	1
542	мы в	3	1
543	например слово	1	1
544	в отличие	1	1
545	мысли и	1	1
546	таких случаях	1	1
547	всякий раз	1	1
548	должны были	1	1
549	вопрос на	1	1
550	от звука	1	1
551	от прежних	1	1
552	очередь есть	1	1
553	но это	3	1
554	но он	2	1
555	но во	3	1
556	друг другу	1	1
557	в какое	3	1
558	в прямом	1	1
559	это чувство	1	1
560	в устах	1	1
561	что например	2	1
562	такой вопрос	1	1
563	случае мы	1	1
564	сам он	1	1
565	акте понимания	1	1
566	также что	2	1
567	перед собою	2	1
568	можно понимать	1	1
569	между звуком	2	1
570	что ему	2	1
571	мысли в	3	1
572	ближайшей связи	1	1
573	по-своему но	1	1
574	с незапамятных	1	1
575	и притом	3	1
576	в процессе	1	1
577	связано в	1	1
578	например что	2	1
579	большинство их	1	1
580	славянских языках	1	1
581	они значат	1	1
582	не могло	1	1
583	языке может	1	1
584	только не	1	1
585	рассматривать как	1	1
586	дело в	1	1
587	другой только	1	1
588	колебание воздуха	1	1
589	одна из	4	1
590	примеров в	1	1
591	находятся в	1	1
592	восстановить в	1	1
593	в ближайшей	1	1
594	с одним	1	1
595	таким путем	4	1
596	этих последних	2	1
597	как она	1	1
598	этот оттенок	1	1
599	с гораздо	1	1
600	как не	3	1
601	с таким	3	1
602	его собственное	2	1
603	с пониманием	1	1
604	внутреннюю форму	3	1
605	до первого	1	1
606	о средствах	1	1
607	может и	1	1
608	понятно не	1	1
609	что на	3	1
610	однако это	1	1
611	и звуком	1	1
612	но только	2	1
613	все то	1	1
614	да рядом	1	1
615	есть только	6	1
616	могут быть	8	1
617	чтобы сделать	1	1
618	наоборот в	1	1
619	раз навсегда	1	1
620	можно сравнивать	1	1
621	явление не	2	1
622	указывает на	2	1
623	слова с	1	1
624	в самых	1	1
625	языка что	1	1
626	будто и	1	1
627	где он	1	1
628	из чего	1	1
629	ничего общего	1	1
630	в применении	1	1
631	место не	1	1
632	касается до	2	1
633	и самое	1	1
634	не ограничивается	1	1
635	как мы	1	1
636	для успокоения	1	1
637	от друга	1	1
638	на нем	1	1
639	без всякого	1	1
640	в ее	1	1
641	к нам	2	1
642	и от	3	1
643	только то	1	1
644	в себя	2	1
645	этом на	1	1
646	слова всегда	1	1
647	с течением	1	1
648	если они	1	1
649	и сам	1	1
650	что у	2	1
651	грамматический смысл	1	1
652	как содержание	2	1
653	для человеческого	1	1
654	нельзя не	1	1
655	мог бы	3	1
656	во многом	1	1
657	наоборот то	1	1
658	языки по	1	1
659	по сравнению	1	1
660	которого они	1	1
661	связанных между	1	1
662	поэтому в	1	1
663	это как	1	1
664	в словах	3	1
665	образом в	4	1
666	находится в	3	1
667	движения и	2	1
668	это зависит	1	1
669	себе представить	2	1
670	язык и	1	1
671	никакого отличия	1	1
672	одного из	1	1
673	и назвать	1	1
674	утверждает что	1	1
675	живым и	1	1
676	после того	2	1
677	не уничтожают	1	1
678	звуков в	2	1
679	времени в	1	1
680	не заключает	2	1
681	который нам	1	1
682	и во	3	1
683	в данных	1	1
684	нас в	2	1
685	всего на	1	1
686	же звуков	1	1
687	во всех	7	1
688	первых порах	1	1
689	состоит не	2	1
690	переходит в	1	1
691	слова потому	1	1
692	этом и	1	1
693	и только	6	1
694	в развитии	1	1
695	мы отделяем	1	1
696	ней все	1	1
697	и следовательно	2	1
698	народов и	1	1
699	если это	2	1
700	связь между	2	1
701	для самого	4	1
702	при самом	1	1
703	что здесь	1	1
704	значат то	1	1
705	следует ли	1	1
706	что только	2	1
707	совсем не	2	1
708	дело с	1	1
709	явления в	1	1
710	но слово	1	1
711	к их	1	1
712	что новые	1	1
713	и так	1	1
714	которому он	1	1
715	наше время	1	1
716	или же	7	1
717	имеет своим	1	1
718	случаи когда	2	1
719	очевидно и	1	1
720	бы самым	1	1
721	с одной	4	1
722	с которыми	2	1
723	от одной	1	1
724	в значительном	1	1
725	указания на	4	1
726	и у	3	1
727	каждый из	1	1
728	этом что	1	1
729	только на	1	1
730	себя и	2	1
731	в нашей	2	1
732	по законам	1	1
733	ее из	1	1
734	и устраняется	1	1
735	в сознании	23	1
736	не дает	2	1
737	все признаки	3	1
738	большинстве случаев	1	1
739	и других	2	1
740	как выражение	1	1
741	его и	1	1
742	и понимание	1	1
743	звука в	1	1
744	которые в	1	1
745	совсем другое	1	1
746	к мысли	2	1
747	не так	3	1
748	для него	10	1
749	и их	5	1
750	в известной	1	1
751	могло бы	1	1
752	слова в	5	1
753	нас только	1	1
754	мы находим	2	1
755	сами по	7	1
756	не для	1	1
757	тому же	1	1
758	мы можем	12	1
759	но что	2	1
760	само по	2	1
761	их по	1	1
762	от того	5	1
763	и вместе	4	1
764	в других	4	1
765	своей самостоятельности	1	1
766	предмету не	1	1
767	же это	1	1
768	чтобы показать	1	1
769	с общим	2	1
770	только звук	3	1
771	одной стороны	3	1
772	влияние на	4	1
773	значение которое	1	1
774	случаях вовсе	1	1
775	незапамятных времен	1	1
776	мысли с	1	1
777	приходят на	1	1
778	в природе	5	1
779	однако что	1	1
780	происходит при	1	1
781	воспоминания о	2	1
782	что для	3	1
783	от другого	3	1
784	ничем не	2	1
785	в некоторых	4	1
786	притом не	1	1
787	тем для	1	1
788	зависит от	2	1
789	слово из	1	1
790	его как	1	1
791	слов и	1	1
792	содержание его	2	1
793	и принимает	1	1
794	в одинаковых	1	1
795	различие между	1	1
796	самый звук	2	1
797	вероятно не	1	1
798	в подобных	1	1
799	на которые	1	1
800	в одно	8	1
801	то она	1	1
802	но как	1	1
803	форма слова	2	1
804	понимание и	1	1
805	теперь он	1	1
806	изменяется в	1	1
807	эти слова	1	1
808	значит только	1	1
809	к другой	2	1
810	вопрос этот	1	1
811	что именно	1	1
812	внутренней формы	2	1
813	что за	2	1
814	же языке	1	1
815	на тот	1	1
816	этой последней	2	1
817	применении к	1	1
818	быть только	2	1
819	узнает в	1	1
820	для человека	1	1
821	как средство	1	1
822	многих других	1	1
823	не это	1	1
824	только о	1	1
825	его в	3	1
826	сплошь да	1	1
827	что мы	11	1
828	в условиях	1	1
829	как предмет	1	1
830	только для	5	1
831	я от	1	1
832	но для	1	1
833	к другим	3	1
834	же значение	1	1
835	которой и	1	1
836	то именно	1	1
837	в наше	1	1
838	это уже	1	1
839	отношениях к	1	1
840	предмет как	2	1
841	имеют для	2	1
842	от мысли	1	1
843	том виде	1	1
844	может но	1	1
845	на письме	1	1
846	это часто	1	1
847	всего можно	1	1
848	собственно говоря	1	1
849	бы он	1	1
850	или нет	3	1
851	главным образом	4	1
852	что а	1	1
853	слова должны	1	1
854	только что	3	1
855	на нас	3	1
856	есть уже	1	1
857	давно уже	1	1
858	отношении к	2	1
859	что слова	1	1
860	слово в	1	1
861	сказать что	2	1
862	есть искусство	1	1
863	только как	6	1
864	это на	1	1
865	сказали бы	1	1
866	например и	1	1
867	есть и	1	1
868	который в	1	1
869	мы ставим	1	1
870	тогда не	1	1
871	речи говорит	1	1
872	жизни и	1	1
873	но эти	2	1
874	звука и	10	1
875	случае если	1	1
876	в своих	1	1
877	я могу	1	1
878	действительное бытие	1	1
879	к этому	2	1
880	точно так	9	1
881	все что	3	1
