N	2gram	Potebnia_M_3	Problema
265	есть такое	1	3
266	самого себя	3	3
267	образ и	6	3
268	отдельно от	1	3
269	с этой	2	3
270	слова и	5	3
271	формы и	1	3
272	и все	3	3
273	из себя	2	3
274	тем более	4	3
275	ни было	1	3
276	же в	2	3
277	есть уже	11	3
278	есть то	2	3
279	точно так	12	3
280	только путем	1	3
281	к тому	7	3
282	смысле что	1	3
283	того же	1	2
284	столько же	1	2
285	дело вовсе	1	2
286	только потому	3	2
287	образа то	2	2
288	и до	2	2
289	значение но	1	2
290	его не	1	2
291	этот предмет	2	2
292	его только	2	2
293	том виде	1	2
294	в некотором	2	2
295	с большим	1	2
296	а еще	1	2
297	быть в	1	2
298	во всех	1	2
299	бы она	1	2
300	совсем не	1	2
301	самым мы	1	2
302	то он	2	2
303	не то	3	2
304	друг от	1	2
305	первый взгляд	1	2
306	с этим	6	2
307	дает нам	3	2
308	когда он	1	2
309	на нас	2	2
310	тем же	4	2
311	себе не	4	2
312	с нею	2	2
313	что слово	7	2
314	в которой	3	2
315	не будем	1	2
316	а может	1	2
317	нетрудно будет	1	2
318	бы только	1	2
319	в наших	1	2
320	с чем	1	2
321	время и	2	2
322	но именно	1	2
323	эта последняя	2	2
324	в понятии	2	2
325	из него	2	2
326	такого же	1	2
327	что все	3	2
328	тоже как	1	2
329	и может	3	2
330	а как	2	2
331	например и	1	2
332	в слове	32	2
333	для чего	1	2
334	мы видели	4	2
335	между собою	6	2
336	другими предметами	1	2
337	нисколько не	1	2
338	в этих	1	2
339	и при	4	2
340	образ а	2	2
341	в котором	4	2
342	с точки	1	2
343	в их	2	2
344	возможны только	2	2
345	не столько	2	2
346	бы мы	2	2
347	от его	1	2
348	образом и	3	2
349	заставляет нас	2	2
350	и более	1	2
351	однако в	1	2
352	если нет	1	2
353	таких случаях	1	2
354	с которой	1	2
355	на котором	2	2
356	и сама	1	2
357	в процессе	1	2
358	но что	2	2
359	и именно	1	2
360	отличное от	2	2
361	например не	2	2
362	не имели	1	2
363	возможно и	1	2
364	и по	4	2
365	и после	2	2
366	и искусства	1	2
367	или имеет	1	2
368	могут быть	3	2
369	что оно	11	2
370	что при	3	2
371	для себя	3	2
372	можем назвать	1	2
373	от друга	1	2
374	такое что	1	2
375	в буквальном	2	2
376	только то	1	2
377	это можно	3	2
378	том как	3	2
379	остается только	2	2
380	жизнь и	1	2
381	мы читаем	1	2
382	хотя это	1	2
383	образ или	2	2
384	искусства и	3	2
385	себя не	1	2
386	на одно	1	2
387	это было	3	2
388	самой по	1	2
389	своим предметом	1	2
390	видели выше	1	2
391	природы и	2	2
392	и следовательно	3	2
393	только одной	1	2
394	который в	1	2
395	образа в	4	2
396	имеет своим	1	2
397	с одной	7	2
398	образа мы	1	2
399	себя в	1	2
400	нас и	1	2
401	в начале	3	2
402	это значение	1	2
403	из них	6	2
404	зеленый цвет	1	2
405	не делать	1	2
406	никто не	3	2
407	в известной	1	2
408	случае когда	1	2
409	произведения и	1	2
410	друг друга	3	2
411	между прочим	1	2
412	от того	8	2
413	образ то	2	2
414	даже не	1	2
415	нам не	1	2
416	до сих	3	2
417	от другой	2	2
418	на ее	1	2
419	нельзя сказать	3	2
420	именно в	3	2
421	чем он	1	2
422	а с	2	2
423	в природе	2	2
424	предмета но	1	2
425	у человека	1	2
426	человеческой жизни	3	2
427	действительности как	1	2
428	с людьми	1	2
429	эти слова	2	2
430	вместе с	12	2
431	происходит в	1	2
432	к другой	3	2
433	по своему	2	2
434	тоже имеет	1	2
435	и там	1	2
436	многих других	1	2
437	к понятию	1	2
438	сих пор	3	2
439	от нас	3	2
440	только тогда	9	2
441	мы только	1	2
442	в результате	1	2
443	а к	3	2
444	к одной	3	2
445	от него	2	2
446	бы в	2	2
447	только что	8	2
448	к самому	1	2
449	этих образов	1	2
450	есть и	1	2
451	это так	1	2
452	образ в	2	2
453	по поводу	4	2
454	это в	2	2
455	как на	5	2
456	перейти от	2	1
457	слова которые	1	1
458	одним из	1	1
459	фона на	1	1
460	не остается	1	1
461	есть самая	1	1
462	он может	1	1
463	значении этого	1	1
464	словами и	1	1
465	не идет	1	1
466	самый предмет	2	1
467	чего не	1	1
468	в первом	3	1
469	что эти	1	1
470	оно было	1	1
471	должна быть	1	1
472	собственном смысле	2	1
473	действительности и	3	1
474	то самое	1	1
475	уже по	1	1
476	одним и	3	1
477	живой речи	2	1
478	той же	2	1
479	например в	6	1
480	что предложение	1	1
481	предмета в	2	1
482	понятия но	1	1
483	на первом	1	1
484	что если	1	1
485	вопрос о	1	1
486	до такой	1	1
487	который был	1	1
488	если будем	1	1
489	чувственные образы	1	1
490	не вполне	1	1
491	оно есть	3	1
492	которое не	2	1
493	похожи на	1	1
494	же что	6	1
495	мы ее	2	1
496	и он	1	1
497	следовательно в	1	1
498	произведение и	1	1
499	нужно будет	1	1
500	образа есть	1	1
501	значением то	1	1
502	и на	3	1
503	что вовсе	1	1
504	это возможно	1	1
505	без которой	1	1
506	мысли и	2	1
507	со словами	1	1
508	бы не	4	1
509	сказать и	1	1
510	заключается не	1	1
511	и предмета	2	1
512	он говорит	2	1
513	не все	4	1
514	ответ на	3	1
515	или меньшим	1	1
516	есть по	1	1
517	вообще как	2	1
518	а и	4	1
519	себе и	1	1
520	же раз	1	1
521	остается для	1	1
522	один и	1	1
523	относится к	4	1
524	которые не	1	1
525	что хотя	2	1
526	в истории	1	1
527	самое понятие	1	1
528	независимо от	5	1
529	это одно	1	1
530	его на	1	1
531	что именно	4	1
532	так называемая	1	1
533	перехода от	1	1
534	самим предметом	1	1
535	что действительность	1	1
536	что всякое	1	1
537	имеет в	1	1
538	более или	3	1
539	от этого	2	1
540	сами себя	1	1
541	сливается с	2	1
542	говорит не	1	1
543	из жизни	1	1
544	сказать о	1	1
545	произведения искусства	2	1
546	так или	2	1
547	он требует	1	1
548	из этих	9	1
549	действительности а	1	1
550	такое значение	1	1
551	звуков а	1	1
552	отношение между	1	1
553	и тот	2	1
554	тому же	1	1
555	иначе и	2	1
556	большим или	1	1
557	во многих	1	1
558	имеет для	3	1
559	нечто отличное	1	1
560	как он	1	1
561	но на	1	1
562	на его	2	1
563	образа для	1	1
564	бы от	1	1
565	на создание	1	1
566	что сказать	1	1
567	перестает быть	4	1
568	и почему	2	1
569	в понимании	1	1
570	и когда	1	1
571	не к	4	1
572	том чтобы	2	1
573	или другое	2	1
574	на необходимость	1	1
575	что ни	2	1
576	и говорить	1	1
577	возможно только	3	1
578	в образе	3	1
579	так например	2	1
580	находим у	1	1
581	что она	3	1
582	не должно	1	1
583	от нее	2	1
584	здесь мы	1	1
585	не станем	1	1
586	последняя в	1	1
587	нам остается	1	1
588	конечно в	1	1
589	слова или	1	1
590	них не	1	1
591	лишь в	1	1
592	входит в	2	1
593	может стать	2	1
594	то все	1	1
595	и чувствовать	2	1
596	быть не	2	1
597	слов на	1	1
598	в жизни	1	1
599	известным образом	3	1
600	символ известного	1	1
601	бы совершенно	1	1
602	само собою	1	1
603	в предмете	1	1
604	в них	5	1
605	далеко не	4	1
606	отражается в	2	1
607	не всегда	2	1
608	которой он	1	1
609	идеи с	1	1
610	б не	1	1
611	строгом смысле	1	1
612	после этого	1	1
613	потому и	1	1
614	в один	4	1
615	или менее	3	1
616	во время	2	1
617	в шутку	1	1
618	к тем	2	1
619	от своего	1	1
620	ясности мысли	1	1
621	в такой	1	1
622	мы называем	1	1
623	на свою	2	1
624	не как	2	1
625	как символ	1	1
626	знаем что	1	1
627	слова в	7	1
628	и другого	1	1
629	и той	2	1
630	можем себе	1	1
631	но он	1	1
632	и совсем	1	1
633	речи в	1	1
634	без всяких	1	1
635	общего и	1	1
636	слова ни	1	1
637	нам для	1	1
638	зрения и	2	1
639	сам этот	1	1
640	даже в	2	1
641	говорит ни	1	1
642	в одно	3	1
643	целиком и	1	1
644	что с	2	1
645	после такого	1	1
646	нас тем	1	1
647	хотя может	1	1
648	или что	3	1
649	ничего нового	1	1
650	случае они	1	1
651	и другое	1	1
652	тогда когда	9	1
653	только из	1	1
654	слова но	2	1
655	которого он	1	1
656	например что	1	1
657	иметь в	2	1
658	одной и	4	1
659	того чтобы	3	1
660	только не	2	1
661	того и	1	1
662	самого предмета	1	1
663	не всякий	1	1
664	подобно тому	2	1
665	символическое значение	1	1
666	к вопросу	1	1
667	природы в	2	1
668	к ней	5	1
669	и связи	1	1
670	такая же	2	1
671	не говорит	1	1
672	во всем	1	1
673	это слово	4	1
674	мы бы	1	1
675	на него	3	1
676	до того	4	1
677	целом и	1	1
678	состоящая из	1	1
679	в нее	1	1
680	только от	3	1
681	представляется нам	1	1
682	не могут	5	1
683	образом что	1	1
684	указание на	2	1
685	свойство и	1	1
686	всего что	1	1
687	себе закон	1	1
688	анализа в	1	1
689	особенности и	1	1
690	предмета к	1	1
691	в очень	1	1
692	оно не	4	1
693	только одну	2	1
694	предмет в	1	1
695	мы его	1	1
696	из всего	1	1
697	значения и	1	1
698	быть может	3	1
699	наших слов	1	1
700	с каким	2	1
701	в собственном	2	1
702	и получает	2	1
703	как знак	2	1
704	она только	1	1
705	в более-менее	1	1
706	и образа	1	1
707	на том	1	1
708	котором мы	2	1
709	развития языка	1	1
710	на понятие	1	1
711	на нее	1	1
712	не за	1	1
713	особенно в	1	1
714	мог бы	1	1
715	отлична от	1	1
716	не ради	1	1
717	можно только	2	1
718	а все	1	1
719	понятно что	1	1
720	не лишаясь	1	1
721	образа а	1	1
722	всего прочего	1	1
723	образом в	3	1
724	больше чем	1	1
725	бы даже	1	1
726	разница между	3	1
727	каждой из	3	1
728	и та	2	1
729	то уже	1	1
730	но мы	2	1
731	в глаза	1	1
732	его сущности	1	1
733	к одному	5	1
734	все его	1	1
735	там же	6	1
736	то тем	3	1
737	мы понимаем	1	1
738	вопросу о	1	1
739	сила или	1	1
740	внешней формы	1	1
741	все в	2	1
742	то эта	1	1
743	связь между	2	1
744	образом если	1	1
745	этих слов	2	1
746	и человеком	1	1
747	он обозначает	1	1
748	и которое	1	1
749	и содержания	1	1
750	предмета который	1	1
751	язык есть	2	1
752	видно что	1	1
753	что бы	1	1
754	в ту	1	1
755	и наша	1	1
756	о предмете	2	1
757	еще только	1	1
758	бы вполне	1	1
759	искусство имеет	1	1
760	художественной цельности	2	1
761	конца то	1	1
762	что только	6	1
763	вне себя	2	1
764	всю ее	1	1
765	словом и	5	1
766	целого и	1	1
767	мысль наша	1	1
768	он уже	1	1
769	впрочем и	2	1
770	бы ни	3	1
771	от них	2	1
772	говорят только	1	1
773	заметим что	1	1
774	действительность но	1	1
775	без этого	1	1
776	от одной	2	1
777	обо всем	1	1
778	не можем	3	1
779	или не	1	1
780	самом строгом	1	1
781	впрочем от	1	1
782	что поэт	2	1
783	в душе	10	1
784	здесь можно	1	1
785	что содержание	5	1
786	был бы	2	1
787	в одном	2	1
788	не выражается	1	1
789	как его	1	1
790	у него	2	1
791	и бесконечно	1	1
792	только по	5	1
793	выше называли	1	1
794	заметить что	3	1
795	есть точно	1	1
796	явления природы	1	1
797	для того	4	1
798	а потому	6	1
799	выше о	2	1
800	имели бы	1	1
801	а потом	1	1
802	с общим	2	1
803	не переходя	1	1
804	что на	1	1
805	или образ	1	1
806	себе представить	3	1
807	понятие или	1	1
808	или иначе	1	1
809	в какие	1	1
810	значений и	1	1
811	и между	4	1
812	может показаться	1	1
813	такое же	3	1
814	мы еще	1	1
815	души и	2	1
816	к ее	1	1
817	отдельного слова	1	1
818	себя и	4	1
819	что не	8	1
820	предмет и	2	1
821	что будет	1	1
822	которой нет	1	1
823	его содержании	1	1
824	даже на	1	1
825	цвета и	1	1
826	стремится к	1	1
827	не на	1	1
828	не означает	1	1
829	зависит от	6	1
830	она имеет	1	1
831	и далее	1	1
832	если даже	1	1
833	и непосредственно	1	1
834	с которым	1	1
835	была бы	4	1
836	план и	1	1
837	там где	3	1
838	входящим в	1	1
839	на который	1	1
840	если это	1	1
841	нечто такое	1	1
842	такой степени	2	1
843	начиная с	1	1
844	такой форме	1	1
845	исследования мы	1	1
846	как та	2	1
847	со словом	4	1
848	однако есть	1	1
849	к своему	2	1
850	одной стороны	3	1
851	который мы	1	1
852	предмет не	2	1
853	смысле этого	7	1
854	уже без	1	1
855	будет заметить	1	1
856	это различие	1	1
857	хотя с	1	1
858	быть только	4	1
859	слов в	2	1
860	ли эта	1	1
861	нас думать	1	1
862	близких к	1	1
863	все наше	1	1
864	для деятельности	1	1
865	есть тот	1	1
866	указанием на	3	1
867	образе есть	1	1
868	еще раз	2	1
869	как предмет	1	1
870	только для	1	1
871	на существование	1	1
872	есть знак	1	1
873	нее только	1	1
874	другой и	2	1
875	случае он	1	1
876	большее количество	1	1
877	в более	1	1
878	этот образ	4	1
879	другие но	1	1
880	от той	1	1
881	не существует	3	1
882	не прямо	1	1
883	об отношении	4	1
884	души а	1	1
885	именно такого	1	1
886	о котором	1	1
887	поэзии в	1	1
888	обращается к	1	1
889	то не	2	1
890	не с	1	1
891	но эти	1	1
892	есть такая	2	1
893	в языке	7	1
894	составляющих его	1	1
895	это содержание	5	1
896	вовсе нет	1	1
897	было только	1	1
898	от всего	3	1
899	скажем что	2	1
900	вещи в	1	1
901	несмотря на	2	1
902	хотя в	1	1
903	по-видимому совершенно	1	1
904	бросается в	1	1
905	очень хорошо	1	1
906	речь но	1	1
907	из мифов	1	1
908	только как	5	1
909	что эту	1	1
910	а образ	2	1
911	равно как	1	1
912	по одному	1	1
913	возможным только	1	1
914	первом случае	2	1
915	значение не	3	1
916	мысли но	1	1
917	известного рода	1	1
918	указывают на	1	1
919	ее в	1	1
920	цель его	2	1
921	к этому	3	1
922	можно назвать	1	1
