N	2gram	Losev_Prob_2	Narrotol
122	никогда не	1	3
123	на себя	1	3
124	по своей	1	3
125	этом отношении	1	3
126	как мы	5	3
127	с ее	1	3
128	сводится к	2	3
129	то или	3	3
130	и самого	4	3
131	на том	3	3
132	столь же	1	3
133	между тем	1	3
134	а именно	6	3
135	один из	3	3
136	не о	6	3
137	и даже	11	3
138	даже не	3	3
139	или иначе	6	3
140	а с	1	3
141	как будто	6	3
142	не существует	6	3
143	что в	11	3
144	будто бы	5	3
145	ни было	1	3
146	а во	1	3
147	отношения к	1	2
148	одним из	1	2
149	таком случае	10	2
150	и потому	1	2
151	самом деле	4	2
152	здесь и	1	2
153	к другому	1	2
154	и до	1	2
155	должна быть	1	2
156	мы имеем	1	2
157	говорить о	10	2
158	ему в	1	2
159	между собой	5	2
160	он сам	3	2
161	иное как	3	2
162	время в	1	2
163	не отличается	3	2
164	но как	6	2
165	не то	2	2
166	отношение к	1	2
167	нет и	3	2
168	или иное	2	2
169	первый взгляд	1	2
170	независимо от	2	2
171	что именно	1	2
172	в своем	4	2
173	не являются	3	2
174	более или	4	2
175	или иную	1	2
176	так или	6	2
177	все эти	7	2
178	бы не	3	2
179	в известном	1	2
180	и тот	3	2
181	роль в	2	2
182	с чем	1	2
183	себя и	1	2
184	за рамки	1	2
185	подобно тому	2	2
186	подход к	1	2
187	его в	3	2
188	того или	7	2
189	это не	1	2
190	несмотря на	3	2
191	на первый	4	2
192	или менее	4	2
193	при всех	3	2
194	даже в	2	2
195	она не	3	2
196	некоторого рода	7	2
197	что иное	3	2
198	не имеет	7	2
199	ничего не	10	2
200	как раз	8	2
201	составляющих ее	1	2
202	что на	4	2
203	когда мы	6	2
204	здесь совершенно	1	2
205	оно не	3	2
206	утверждать что	2	2
207	более не	2	2
208	то она	1	2
209	языка и	5	2
210	в собственном	1	2
211	в пределах	1	2
212	и когда	1	2
213	что у	1	2
214	можно было	5	2
215	или в	2	2
216	о своей	1	2
217	в значительной	3	2
218	времени в	1	2
219	том или	3	2
220	складывается из	1	2
221	во всей	1	2
222	и только	4	2
223	в литературе	1	2
224	известном смысле	1	2
225	и одновременно	1	2
226	дело с	1	2
227	и ее	2	2
228	есть в	4	2
229	каждый из	2	2
230	но от	1	2
231	ту или	1	2
232	или даже	3	2
233	сами по	2	2
234	и никакой	1	2
235	или ином	2	2
236	в последние	2	2
237	и др	2	2
238	нового времени	1	2
239	говорит о	1	2
240	не было	3	2
241	не на	1	2
242	о чем	6	2
243	факта без	1	2
244	на чем	2	2
245	в область	4	2
246	а если	1	2
247	тому как	3	2
248	даже вовсе	1	2
249	только о	8	2
250	что мы	14	2
251	что нет	1	2
252	в аспекте	1	2
253	и для	6	2
254	для автора	1	2
255	в связи	5	2
256	в результате	4	2
257	мира и	1	2
258	которая в	1	2
259	и все	5	2
260	тем более	10	2
261	к самому	1	2
262	нами не	4	2
263	и представляет	1	2
264	они все	2	2
265	совершенно не	2	2
266	или иного	5	2
267	не что	3	2
268	структуры в	1	2
269	в какой	1	2
270	так же	5	2
271	в таком	11	2
272	точно так	3	2
273	они не	1	2
274	также и	12	1
275	к их	1	1
276	в разные	2	1
277	на самом	4	1
278	он может	1	1
279	опираясь на	1	1
280	и есть	4	1
281	чего не	1	1
282	от самого	2	1
283	роль этой	1	1
284	характерное для	1	1
285	отношения между	1	1
286	смысловая природа	1	1
287	она все	1	1
288	различные и	1	1
289	в какой-то	2	1
290	и больше	1	1
291	едва ли	9	1
292	с таким	1	1
293	уже по	1	1
294	по его	1	1
295	есть не	6	1
296	речевой деятельности	1	1
297	часто бывает	2	1
298	связаны между	2	1
299	мир не	1	1
300	гуманитарных наук	3	1
301	идти в	1	1
302	есть нечто	7	1
303	совпадает с	2	1
304	в некотором	1	1
305	мы и	6	1
306	и со	1	1
307	в целом	3	1
308	как не	1	1
309	что существует	2	1
310	может являться	1	1
311	сам по	1	1
312	к своему	1	1
313	столько же	2	1
314	целое и	1	1
315	есть акт	1	1
316	обыкновенный человек	1	1
317	во всех	2	1
318	по своему	5	1
319	без которого	1	1
320	и главное	1	1
321	не требует	2	1
322	тот или	5	1
323	иметь в	1	1
324	совсем не	7	1
325	самым мы	2	1
326	и который	1	1
327	мы будем	1	1
328	только потому	1	1
329	не входит	1	1
330	быть так	1	1
331	в едином	1	1
332	друг от	2	1
333	форме и	1	1
334	может считаться	1	1
335	в настоящем	1	1
336	один и	2	1
337	не таким	1	1
338	мере в	2	1
339	это одно	1	1
340	внутри себя	2	1
341	в общую	1	1
342	как нам	2	1
343	нельзя было	3	1
344	могли бы	3	1
345	и наконец	3	1
346	и к	3	1
347	в действительности	2	1
348	это определение	1	1
349	как таковое	1	1
350	от этого	1	1
351	поэтому и	1	1
352	к специфике	1	1
353	видения мира	1	1
354	в самом	5	1
355	человеческого сознания	1	1
356	и символическое	1	1
357	но по	1	1
358	формы в	1	1
359	тоже не	7	1
360	без ее	1	1
361	речи но	1	1
362	данном контексте	1	1
363	имеет для	1	1
364	так сказать	1	1
365	общения с	1	1
366	широкое и	1	1
367	человек не	2	1
368	же здесь	1	1
369	в понимании	2	1
370	фактической стороны	2	1
371	отношений между	1	1
372	содержит в	2	1
373	на земле	1	1
374	свое время	1	1
375	в плане	2	1
376	какой бы	1	1
377	его от	2	1
378	что ни	1	1
379	может существовать	1	1
380	и по	3	1
381	на этом	1	1
382	от других	1	1
383	таким образом	4	1
384	здесь мы	3	1
385	для характеристики	1	1
386	в другом	1	1
387	об этом	2	1
388	мы уже	3	1
389	входя в	1	1
390	входит в	2	1
391	структуры но	1	1
392	с другими	5	1
393	который и	1	1
394	этом смысле	5	1
395	должен был	1	1
396	но именно	4	1
397	здесь это	1	1
398	но уже	5	1
399	в них	2	1
400	отказываться от	1	1
401	все равно	3	1
402	в слове	3	1
403	оно имеет	1	1
404	с такой	1	1
405	в чистом	3	1
406	мы не	7	1
407	может идти	1	1
408	и ничего	2	1
409	как таковой	4	1
410	зато в	1	1
411	и тогда	1	1
412	мы все-таки	1	1
413	начала х	1	1
414	что если	4	1
415	в следующем	1	1
416	в их	3	1
417	к предмету	3	1
418	часто не	1	1
419	место в	1	1
420	хранения и	1	1
421	все и	1	1
422	определенной области	1	1
423	очевидным и	1	1
424	в которых	1	1
425	мысли и	2	1
426	до последнего	1	1
427	от его	2	1
428	слова в	1	1
429	структуру в	1	1
430	обозначения и	6	1
431	образом и	1	1
432	но во	1	1
433	что было	1	1
434	по крайней	6	1
435	и более	5	1
436	их в	4	1
437	не могли	1	1
438	в конце	7	1
439	как от	1	1
440	тому чтобы	1	1
441	описания в	1	1
442	и то	10	1
443	ни одна	1	1
444	непосредственным образом	1	1
445	чистом виде	3	1
446	есть тоже	3	1
447	деле когда	1	1
448	есть прежде	4	1
449	только здесь	1	1
450	но ясно	1	1
451	может содержать	1	1
452	не всякий	1	1
453	общую теорию	1	1
454	последние десятилетия	2	1
455	жизни не	1	1
456	это то	5	1
457	обратим внимание	1	1
458	этих двух	1	1
459	оно есть	1	1
460	лишь в	3	1
461	и является	3	1
462	потому что	13	1
463	на некоторые	2	1
464	только одним	2	1
465	в области	6	1
466	ли это	2	1
467	может показаться	1	1
468	от того	1	1
469	у нас	18	1
470	настоящего времени	2	1
471	представляется нам	1	1
472	и времени	2	1
473	а теперь	1	1
474	не могут	4	1
475	в состав	1	1
476	же самое	6	1
477	что оно	2	1
478	здесь пока	1	1
479	далекое прошлое	1	1
480	в работах	1	1
481	всегда в	1	1
482	для себя	9	1
483	как они	2	1
484	от друга	2	1
485	что все	6	1
486	в виду	8	1
487	но далеко	1	1
488	и от	3	1
489	в далекое	1	1
490	мысль о	2	1
491	только то	3	1
492	однако эта	1	1
493	и сам	2	1
494	здесь как	2	1
495	содержать в	1	1
496	к его	1	1
497	осуществляется в	1	1
498	было и	1	1
499	тот же	4	1
500	является в	2	1
501	на них	1	1
502	если бы	4	1
503	и вообще	16	1
504	к языку	1	1
505	с ним	1	1
506	не отвечает	1	1
507	это существенно	1	1
508	при такой	2	1
509	и здесь	4	1
510	настаивать на	1	1
511	внимание на	3	1
512	что каждый	2	1
513	на что	1	1
514	и во	1	1
515	нас в	3	1
516	и того	3	1
517	и всю	1	1
518	этот момент	1	1
519	что и	2	1
520	в глазах	1	1
521	крайней мере	6	1
522	тотчас же	2	1
523	чем и	1	1
524	еще нельзя	1	1
525	какой-то мере	1	1
526	слов и	1	1
527	все время	1	1
528	еще только	1	1
529	не знаю	1	1
530	если это	2	1
531	может иметь	2	1
532	или может	2	1
533	в него	2	1
534	и многообразных	1	1
535	того что	12	1
536	оно и	1	1
537	классификации в	1	1
538	хотя оно	1	1
539	действия или	1	1
540	которое мы	1	1
541	не мешает	1	1
542	это же	1	1
543	его началом	1	1
544	временем и	1	1
545	однако с	1	1
546	человека с	1	1
547	до наших	2	1
548	с нею	2	1
549	которая предполагает	1	1
550	терминологии в	1	1
551	то и	4	1
552	в значении	1	1
553	в нашей	3	1
554	свидетельствует о	2	1
555	а то	1	1
556	то чему	1	1
557	это требует	1	1
558	ни с	2	1
559	и небо	1	1
560	не так	2	1
561	никто не	3	1
562	вовсе не	37	1
563	от тех	1	1
564	мы можем	6	1
565	само по	2	1
566	как такового	2	1
567	бы все	1	1
568	отсутствует и	2	1
569	и строго	1	1
570	именно как	4	1
571	можно но	1	1
572	между которыми	2	1
573	до сих	4	1
574	нельзя сказать	1	1
575	здесь в	1	1
576	и прежде	2	1
577	как же	4	1
578	же о	3	1
579	понимать как	1	1
580	его из	1	1
581	он отличается	1	1
582	а на	1	1
583	время было	1	1
584	ничем не	2	1
585	однако и	1	1
586	отношений эта	1	1
587	главы рассказа	1	1
588	как о	3	1
589	и уже	1	1
590	таковой и	1	1
591	дела и	1	1
592	литературоведения и	1	1
593	в речи	1	1
594	по контрасту	1	1
595	нет ничего	2	1
596	ни на	1	1
597	или попросту	1	1
598	некоторые из	1	1
599	и ничто	1	1
600	оно существует	1	1
601	если оно	3	1
602	дает нам	1	1
603	это за	2	1
604	в тех	2	1
605	ухода в	1	1
606	быть только	3	1
607	в состоянии	2	1
608	мыслится как	1	1
609	или хотя	2	1
610	х гг	1	1
611	лет назад	3	1
612	и формы	1	1
613	еще раз	1	1
614	как только	3	1
615	быть и	2	1
616	является для	2	1
617	с историей	2	1
618	только внешняя	1	1
619	сих пор	4	1
620	или поведение	1	1
621	не будем	4	1
622	о его	1	1
623	от нас	3	1
624	в смысле	1	1
625	нем самом	1	1
626	тех или	3	1
627	в следующей	1	1
628	такое слово	1	1
629	именно такого	1	1
630	на большую	1	1
631	о котором	3	1
632	в другое	1	1
633	который является	1	1
634	для нас	9	1
635	но обязательно	2	1
636	это может	1	1
637	как уже	1	1
638	бы он	1	1
639	а может	2	1
640	но зато	2	1
641	от всего	3	1
642	но это	6	1
643	обстоит дело	1	1
644	но всегда	1	1
645	в системе	2	1
646	в общем	4	1
647	здесь только	3	1
648	все еще	4	1
649	не знает	3	1
650	не быть	1	1
651	и при	2	1
652	речи и	1	1
653	что понятие	1	1
654	не могла	1	1
655	в свое	1	1
656	который не	1	1
657	есть то	5	1
658	если же	3	1
659	это было	2	1
660	по поводу	2	1
661	и эта	1	1
662	можно назвать	1	1
663	как результат	1	1
664	собственно говоря	2	1
