N	2gram	Trubetskoy_1	FransuaR
106	можно было	4	3
107	если бы	6	3
108	в другом	3	3
109	никак не	1	3
110	в значительной	3	3
111	между тем	5	3
112	что и	3	3
113	в свете	1	3
114	еще не	3	3
115	только в	5	3
116	так и	1	3
117	же и	1	3
118	в начале	2	3
119	не так	2	3
120	в конце	3	3
121	тем что	3	3
122	в других	2	3
123	для того	6	3
124	связан с	1	3
125	и прежде	1	3
126	в частности	2	3
127	не может	22	3
128	вместе с	4	3
129	ко всем	3	3
130	как бы	4	3
131	и от	2	3
132	но это	2	3
133	а в	5	3
134	к этой	4	3
135	они не	1	3
136	том числе	1	3
137	он считает	1	2
138	того же	1	2
139	это и	1	2
140	тем же	1	2
141	и этот	3	2
142	мы не	1	2
143	хотя бы	5	2
144	на такой	2	2
145	на них	1	2
146	не был	1	2
147	но не	4	2
148	в течение	2	2
149	что он	6	2
150	все же	4	2
151	имеет в	1	2
152	в которой	1	2
153	из этих	3	2
154	выражение в	1	2
155	и если	7	2
156	на его	1	2
157	не к	2	2
158	в корне	4	2
159	и вот	2	2
160	значительной степени	1	2
161	здесь мы	1	2
162	для всей	1	2
163	лишь в	3	2
164	церковь и	1	2
165	в общей	1	2
166	в один	1	2
167	точки зрения	11	2
168	в котором	2	2
169	представление о	1	2
170	том же	2	2
171	не менее	1	2
172	культурной жизни	2	2
173	ее не	1	2
174	дело в	1	2
175	он с	1	2
176	связь и	1	2
177	и форм	1	2
178	этом отношении	1	2
179	числе и	1	2
180	должны быть	1	2
181	той или	3	2
182	и это	1	2
183	данном случае	3	2
184	следовательно и	2	2
185	одного из	1	2
186	по сравнению	1	2
187	никакому сомнению	1	2
188	можно сказать	1	2
189	в разных	1	2
190	образом в	1	2
191	особое значение	1	2
192	с другой	1	2
193	язык и	1	2
194	это не	1	2
195	к нему	2	2
196	сомнению что	1	2
197	но как	1	2
198	больше чем	2	2
199	конечно не	5	2
200	с нею	3	2
201	и у	1	2
202	мы знаем	1	2
203	даже и	2	2
204	или иной	5	2
205	подлежит никакому	1	2
206	влияние на	1	2
207	именно в	3	2
208	еще и	1	2
209	что для	3	2
210	с этим	2	2
211	ни от	2	2
212	это есть	2	2
213	в состоянии	1	2
214	есть и	2	2
215	этого слова	1	2
216	его творчество	1	2
217	своей жизни	1	2
218	неразрывно связаны	1	2
219	и сама	1	2
220	всем этим	2	2
221	потому что	5	2
222	хотя в	1	2
223	одной из	3	2
224	отношению к	1	2
225	ко всему	1	2
226	из этого	3	2
227	эти элементы	1	2
228	это в	2	2
229	все что	4	2
230	в мировоззрении	2	1
231	говоря о	2	1
232	отношения к	2	1
233	и т	3	1
234	с исторической	1	1
235	вряд ли	3	1
236	от своей	2	1
237	не хочет	1	1
238	такой переход	1	1
239	исходит из	1	1
240	она требует	1	1
241	был и	3	1
242	с таким	1	1
243	особенно часто	1	1
244	есть не	1	1
245	на тех	1	1
246	не во	1	1
247	мы говорили	3	1
248	на эти	1	1
249	не была	1	1
250	их народ	2	1
251	свою особую	1	1
252	этого прежде	1	1
253	но даже	2	1
254	на которых	1	1
255	к общему	1	1
256	между собой	5	1
257	иное как	1	1
258	бы то	4	1
259	а следовательно	3	1
260	при жизни	1	1
261	нею в	1	1
262	в общем	1	1
263	абсолютное значение	1	1
264	оно является	1	1
265	нет и	1	1
266	что они	3	1
267	во что	3	1
268	культуре в	1	1
269	что во	1	1
270	в одной	1	1
271	культуру не	1	1
272	перед нами	1	1
273	смысле этого	1	1
274	когда он	1	1
275	не являются	1	1
276	этой цели	1	1
277	от этого	1	1
278	тон и	1	1
279	со своей	1	1
280	что это	3	1
281	сущности и	1	1
282	с некоторым	1	1
283	им в	1	1
284	и тот	2	1
285	во многих	2	1
286	этой культуре	2	1
287	если он	1	1
288	но на	1	1
289	не могла	1	1
290	все они	3	1
291	для народа	2	1
292	он должен	5	1
293	том чтобы	3	1
294	так часто	2	1
295	что ни	1	1
296	что может	3	1
297	и по	3	1
298	так например	1	1
299	или иных	1	1
300	такого же	1	1
301	это конечно	1	1
302	то ни	4	1
303	могла бы	1	1
304	эпохи не	1	1
305	главным образом	3	1
306	в совершенно	4	1
307	об этой	1	1
308	народа его	1	1
309	момент и	1	1
310	на все	1	1
311	его в	4	1
312	заключается в	1	1
313	с другими	1	1
314	всех народов	2	1
315	и тем	2	1
316	придает ему	1	1
317	для них	3	1
318	это положение	1	1
319	исторический момент	1	1
320	все равно	1	1
321	этого не	2	1
322	с тем	6	1
323	несмотря на	3	1
324	должно быть	3	1
325	такой же	1	1
326	остается в	2	1
327	на первый	1	1
328	все элементы	1	1
329	этом случае	3	1
330	и при	6	1
331	и их	1	1
332	и культуры	1	1
333	таким же	3	1
334	нас не	1	1
335	с точки	9	1
336	бы привести	1	1
337	бы к	1	1
338	из которой	1	1
339	условиях и	1	1
340	к одному	1	1
341	знаем что	3	1
342	были проникнуты	1	1
343	не в	4	1
344	друг другу	2	1
345	и эти	1	1
346	и более	2	1
347	в прошлом	1	1
348	для нее	2	1
349	по себе	2	1
350	это особенно	1	1
351	и вся	1	1
352	тому что	2	1
353	его целом	1	1
354	тем самым	2	1
355	самого начала	1	1
356	и старая	1	1
357	ее с	1	1
358	на себе	1	1
359	было не	1	1
360	борьбы между	1	1
361	ею как	1	1
362	но только	1	1
363	только не	1	1
364	никогда не	5	1
365	именно с	1	1
366	и весь	1	1
367	всего на	1	1
368	с одним	1	1
369	по своей	1	1
370	такие элементы	1	1
371	находит себе	1	1
372	доказать что	1	1
373	как будто	2	1
374	что на	1	1
375	за ними	1	1
376	отличается от	2	1
377	гения в	1	1
378	всего в	1	1
379	что оно	3	1
380	отказаться от	4	1
381	речь не	1	1
382	в применении	1	1
383	оно может	1	1
384	нас от	1	1
385	изменений в	1	1
386	свою очередь	1	1
387	значительной мере	2	1
388	людей в	1	1
389	языка и	1	1
390	в собственном	1	1
391	может только	3	1
392	только то	1	1
393	в себя	1	1
394	с самого	1	1
395	для творчества	1	1
396	на том	3	1
397	эпох этот	1	1
398	за то	2	1
399	мы в	1	1
400	с ним	2	1
401	другом месте	1	1
402	но этого	1	1
403	настоящее время	2	1
404	и внутреннее	1	1
405	и что	2	1
406	деятельность в	1	1
407	что эта	1	1
408	на отдельные	1	1
409	путь к	4	1
410	в согласии	1	1
411	от них	1	1
412	работа по	2	1
413	подлежит сомнению	1	1
414	отметить что	2	1
415	образом связаны	1	1
416	и только	5	1
417	что бы	3	1
418	всего этого	1	1
419	в преодолении	1	1
420	при котором	3	1
421	на почве	2	1
422	того что	3	1
423	наконец и	1	1
424	быть и	2	1
425	обе эти	1	1
426	что только	2	1
427	согласиться с	2	1
428	церковь как	1	1
429	и оба	1	1
430	узнаем что	1	1
431	в качестве	3	1
432	так что	2	1
433	для всех	6	1
434	к какому	1	1
435	чтобы он	1	1
436	в виде	3	1
437	и обратно	1	1
438	дает ему	1	1
439	участие в	2	1
440	роль и	1	1
441	всяком случае	6	1
442	не для	1	1
443	мы рассмотрели	1	1
444	широких масс	1	1
445	бы все	1	1
446	все такие	1	1
447	и вместе	2	1
448	но из	1	1
449	были бы	2	1
450	от этих	1	1
451	как же	1	1
452	на чем	1	1
453	и глубокого	1	1
454	что не	1	1
455	только к	3	1
456	ничем не	1	1
457	те кто	1	1
458	связано с	1	1
459	превращается в	1	1
460	европы но	1	1
461	здесь дело	1	1
462	свое весьма	1	1
463	зрения этих	1	1
464	не на	1	1
465	однако и	1	1
466	отнюдь не	7	1
467	не всегда	1	1
468	понимание и	1	1
469	своего синтеза	1	1
470	так же	2	1
471	но особенно	1	1
472	как это	1	1
473	играют в	1	1
474	согласии с	1	1
475	из которых	5	1
476	не могут	4	1
477	которые как	1	1
478	применении к	1	1
479	это его	1	1
480	да и	3	1
481	культуре и	2	1
482	три вида	1	1
483	громадное количество	1	1
484	из отдельных	1	1
485	значение их	1	1
486	материал для	1	1
487	другое такой	1	1
488	на ноги	1	1
489	от нас	2	1
490	но для	2	1
491	с элементами	1	1
492	нисколько не	2	1
493	тех или	1	1
494	не удалось	1	1
495	и человек	2	1
496	или в	3	1
497	в результате	2	1
498	в лоно	1	1
499	о котором	3	1
500	это как	1	1
501	в настоящее	2	1
502	которые на	1	1
503	ее и	1	1
504	у некоторых	1	1
505	но когда	1	1
506	ни к	7	1
507	его жизнь	1	1
508	ни было	1	1
509	себе и	4	1
510	к самому	1	1
511	с людьми	1	1
512	с ними	1	1
513	в свою	1	1
514	нетрудно заметить	1	1
515	культуры в	3	1
516	для эпохи	1	1
517	и состоит	2	1
518	ее в	2	1
519	от которой	1	1
520	для каждого	1	1
521	как на	8	1
522	в таком	2	1
523	во всяком	9	1
