N	2gram	Vinokur_Ku_3	Istorich
139	и пр	3	3
140	мы опять	1	3
141	в данном	7	3
142	в свете	2	3
143	а в	5	3
144	в целях	1	3
145	е в	2	3
146	в свою	1	3
147	состоит из	1	3
148	они не	3	3
149	ту же	1	2
150	того же	4	2
151	эта опасность	1	2
152	самом деле	14	2
153	тех же	4	2
154	когда человек	1	2
155	на тех	1	2
156	вопрос о	11	2
157	мы и	1	2
158	а еще	1	2
159	время в	3	2
160	в различных	2	2
161	только тогда	4	2
162	по отношению	3	2
163	очевидно что	3	2
164	перед нами	1	2
165	когда он	2	2
166	уже в	3	2
167	связанные с	1	2
168	после этого	1	2
169	том чтобы	4	2
170	так например	1	2
171	о чем	2	2
172	особенности в	1	2
173	и мы	1	2
174	о которых	1	2
175	несмотря на	1	2
176	здесь можно	5	2
177	такой же	2	2
178	переносится в	1	2
179	точки зрения	23	2
180	в своей	4	2
181	таким же	1	2
182	то его	1	2
183	оказывается что	1	2
184	но он	1	2
185	по себе	6	2
186	даже в	1	2
187	уже выше	5	2
188	как можно	1	2
189	а на	1	2
190	она не	3	2
191	тогда когда	4	2
192	когда они	1	2
193	эти случаи	1	2
194	не потому	3	2
195	в материалах	1	2
196	данном случае	4	2
197	можно показать	1	2
198	так в	2	2
199	здесь как	2	2
200	таких примеров	1	2
201	с этого	1	2
202	если бы	8	2
203	только у	1	2
204	ничего не	6	2
205	означает что	1	2
206	язык и	2	2
207	можно сказать	2	2
208	от них	1	2
209	уже только	1	2
210	же в	1	2
211	того что	11	2
212	но так	1	2
213	во всем	1	2
214	то в	3	2
215	именно на	2	2
216	на ней	1	2
217	е на	2	2
218	вовсе не	5	2
219	и вместе	1	2
220	со стороны	1	2
221	до сих	8	2
222	до этого	1	2
223	такое же	1	2
224	центр тяжести	1	2
225	а не	11	2
226	один из	4	2
227	его по	1	2
228	что мы	2	2
229	чтобы она	1	2
230	что во	1	2
231	и потому	1	2
232	из которых	1	2
233	не знал	1	2
234	а если	1	2
235	потому ли	1	2
236	как бы	5	2
237	понял что	2	2
238	по существу	3	2
239	с этой	3	2
240	сих пор	8	2
241	но для	3	2
242	с большой	1	2
243	и для	1	2
244	формы и	3	2
245	это уже	3	2
246	сказать что	7	2
247	и при	2	2
248	то здесь	2	2
249	совершенно не	5	2
250	к его	2	2
251	отношению к	2	2
252	находящихся в	1	2
253	в свое	2	2
254	к этому	1	2
255	вряд ли	1	1
256	то на	1	1
257	также и	5	1
258	дело что	1	1
259	сам по	3	1
260	пусть не	1	1
261	в упомянутой	3	1
262	же легче	1	1
263	на наших	1	1
264	и должны	1	1
265	и есть	5	1
266	тем же	2	1
267	между двумя	1	1
268	а чтобы	1	1
269	почти всегда	1	1
270	не имеют	1	1
271	должна быть	3	1
272	и процесс	1	1
273	в зависимости	7	1
274	чрезвычайно важное	1	1
275	форма его	1	1
276	той же	3	1
277	здесь нас	1	1
278	пока он	3	1
279	он знает	1	1
280	этого нет	1	1
281	на место	1	1
282	именно к	1	1
283	требует специального	1	1
284	время как	1	1
285	под ним	1	1
286	я не	5	1
287	из того	2	1
288	для наших	1	1
289	которое в	2	1
290	же что	1	1
291	зависимости от	8	1
292	форм в	1	1
293	думаю что	1	1
294	не нужно	1	1
295	быть в	2	1
296	ущерба для	2	1
297	следующее заключение	1	1
298	то мы	3	1
299	всякого ущерба	1	1
300	на самом	3	1
301	но как	3	1
302	легко может	1	1
303	не то	2	1
304	здесь также	1	1
305	отношение к	3	1
306	отличие от	2	1
307	что они	2	1
308	думать что	1	1
309	его развития	1	1
310	далее следует	2	1
311	отнюдь не	3	1
312	и я	2	1
313	чем же	2	1
314	в одной	1	1
315	если на	1	1
316	дает нам	2	1
317	как к	2	1
318	что как	3	1
319	словом в	1	1
320	что касается	1	1
321	целый ряд	4	1
322	как уже	1	1
323	говорит что	1	1
324	оказывается в	1	1
325	и к	3	1
326	увидим что	2	1
327	но в	2	1
328	в противоположность	1	1
329	за собой	1	1
330	впечатление что	1	1
331	мы получаем	1	1
332	он в	2	1
333	или во	1	1
334	одном случае	1	1
335	может считаться	1	1
336	то обстоятельство	3	1
337	нами в	1	1
338	и тот	2	1
339	формы не	1	1
340	в себе	1	1
341	интересно что	1	1
342	если он	1	1
343	но на	3	1
344	и если	2	1
345	то легко	1	1
346	легче будет	1	1
347	что она	5	1
348	по происхождению	2	1
349	знания в	1	1
350	при этом	6	1
351	всех этих	1	1
352	как совершенно	1	1
353	состоит в	2	1
354	в силу	6	1
355	есть один	1	1
356	и вот	3	1
357	свидетельствует о	1	1
358	уже указано	1	1
359	наших глазах	1	1
360	мало того	1	1
361	ему на	1	1
362	но дело	1	1
363	смысле в	1	1
364	с материалами	1	1
365	культуры но	1	1
366	главным образом	2	1
367	это явление	1	1
368	как указано	1	1
369	этих форм	2	1
370	с неба	1	1
371	было бы	16	1
372	что один	1	1
373	чаще всего	1	1
374	он является	1	1
375	и вы	1	1
376	этого не	1	1
377	и уже	1	1
378	для чего	1	1
379	характерно что	1	1
380	ясно из	1	1
381	согласно которому	2	1
382	смысл и	2	1
383	же я	1	1
384	лучше всего	1	1
385	одно дело	1	1
386	он понимает	1	1
387	на месте	1	1
388	с точки	16	1
389	бы привести	2	1
390	в их	6	1
391	она в	1	1
392	в своем	4	1
393	в отличие	2	1
394	они уже	1	1
395	свой смысл	1	1
396	очень высокой	1	1
397	от его	1	1
398	в одном	2	1
399	начнем с	1	1
400	и более	3	1
401	в предыдущем	1	1
402	формами и	1	1
403	случае мы	1	1
404	например и	1	1
405	что сказано	2	1
406	что есть	2	1
407	стоит в	1	1
408	тем самым	4	1
409	что с	1	1
410	меня не	1	1
411	как о	3	1
412	дело не	2	1
413	например не	1	1
414	не имеет	3	1
415	уже из	1	1
416	правда в	1	1
417	не по	3	1
418	часто в	1	1
419	в самых	1	1
420	о них	4	1
421	не могло	1	1
422	а образ	1	1
423	здесь может	1	1
424	так много	1	1
425	чтобы научить	1	1
426	всем тем	1	1
427	на другую	1	1
428	и такой	2	1
429	эти традиции	1	1
430	же время	1	1
431	что звук	1	1
432	такой случай	1	1
433	полтора года	1	1
434	здесь же	1	1
435	должны иметь	1	1
436	в процессе	3	1
437	из истории	1	1
438	обращает на	1	1
439	в каком	3	1
440	другой форме	1	1
441	языка в	6	1
442	обстоятельство что	3	1
443	должны быть	1	1
444	с проблемой	1	1
445	к тому	3	1
446	а что	2	1
447	как для	1	1
448	другими формами	1	1
449	как стремление	1	1
450	утверждать что	1	1
451	на это	1	1
452	приходит к	1	1
453	на помощь	1	1
454	и о	4	1
455	в виду	8	1
456	свою очередь	1	1
457	город и	1	1
458	здесь не	2	1
459	без всякого	1	1
460	уже потому	1	1
461	на той	1	1
462	или для	1	1
463	то время	1	1
464	приводит к	1	1
465	переход к	1	1
466	не трудно	3	1
467	каждого из	1	1
468	мог бы	2	1
469	сказано выше	3	1
470	как же	3	1
471	можно только	1	1
472	это только	1	1
473	думает что	1	1
474	мы в	1	1
475	что под	1	1
476	он сам	1	1
477	для этого	6	1
478	в тех	2	1
479	сводится к	1	1
480	сам был	1	1
481	на вопрос	3	1
482	никак не	2	1
483	одного из	1	1
484	случаев когда	1	1
485	а также	4	1
486	с целью	2	1
487	ниже с	1	1
488	важно не	1	1
489	на основе	1	1
490	доходит до	2	1
491	во втором	1	1
492	эти два	2	1
493	повод к	1	1
494	и только	3	1
495	вслед за	1	1
496	себе задачей	1	1
497	также в	1	1
498	в русском	2	1
499	знания и	1	1
500	может иметь	3	1
501	своему содержанию	1	1
502	такие формы	1	1
503	на те	1	1
504	различных частных	1	1
505	известно что	1	1
506	дело так	1	1
507	о душе	1	1
508	но с	1	1
509	хотя бы	9	1
510	и цельности	1	1
511	то он	3	1
512	идет по	1	1
513	тот же	6	1
514	одной из	1	1
515	это одновременно	1	1
516	еще и	2	1
517	падает на	1	1
518	пишет он	1	1
519	и так	1	1
520	самые разнообразные	1	1
521	всяком случае	1	1
522	они могут	1	1
523	и ее	1	1
524	же и	1	1
525	вопроса о	3	1
526	стоит на	1	1
527	случай когда	2	1
528	мы получим	1	1
529	не знать	3	1
530	в нашей	4	1
531	приобщиться к	1	1
532	что не	4	1
533	а то	2	1
534	ступени его	1	1
535	стороны которые	1	1
536	не дает	2	1
537	или даже	1	1
538	его имени	1	1
539	постановка вопроса	1	1
540	на две	1	1
541	приведенных здесь	1	1
542	не так	3	1
543	для него	1	1
544	понимает что	1	1
545	слова в	4	1
546	в котором	2	1
547	в современном	1	1
548	случаи в	1	1
549	с этими	1	1
550	само по	1	1
551	в систему	1	1
552	говорит он	1	1
553	само собой	1	1
554	перейти к	2	1
555	когда во	1	1
556	еще ничего	1	1
557	были бы	4	1
558	что на	3	1
559	возможно что	1	1
560	со всем	1	1
561	или иной	7	1
562	себе представить	2	1
563	есть не	3	1
564	их от	1	1
565	не ставят	1	1
566	в каких	1	1
567	а с	3	1
568	что для	1	1
569	естественно что	3	1
570	д такое	1	1
571	то и	2	1
572	не было	4	1
573	относится к	2	1
574	не знает	2	1
575	на какие	1	1
576	который с	1	1
577	сдвиг в	1	1
578	подобного рода	2	1
579	здесь очевидно	1	1
580	литература в	1	1
581	совершенно очевидно	1	1
582	и ты	1	1
583	нет никаких	1	1
584	равно как	2	1
585	теперь только	1	1
586	ни на	2	1
587	это те	2	1
588	как это	7	1
589	к другой	2	1
590	не сразу	1	1
591	xix века	3	1
592	конечно не	2	1
593	только как	4	1
594	по своему	2	1
595	тому как	2	1
596	в современной	1	1
597	указывает что	2	1
598	сохраняется в	1	1
599	как будто	1	1
600	том смысле	1	1
601	быть не	2	1
602	только о	2	1
603	есть и	1	1
604	только для	2	1
605	как таковой	2	1
606	из ряда	2	1
607	рассматривать как	1	1
608	легко можно	1	1
609	д и	1	1
610	процессе развития	1	1
611	каким-то образом	1	1
612	которых он	1	1
613	и часто	1	1
614	и следует	2	1
615	и от	1	1
616	это можно	1	1
617	что делать	1	1
618	не представляет	1	1
619	от него	1	1
620	в основе	1	1
621	у них	1	1
622	не говорит	1	1
623	или нет	1	1
624	к этой	1	1
625	даже после	1	1
626	только что	2	1
627	все они	2	1
628	этот рассказ	1	1
629	есть уже	1	1
630	но если	3	1
631	общее достояние	1	1
632	можно привести	1	1
633	в самом	13	1
634	проникнуть в	1	1
635	чего в	1	1
636	что такое	4	1
637	бы составить	2	1
638	и другие	1	1
639	как на	8	1
640	в таком	4	1
641	во всяком	2	1
642	все что	1	1
643	же относится	1	1
644	этой точки	1	1
645	том числе	2	1
