N	2gram	Bakhtin_Fr_5	StatiiOP
383	все с	1	1
384	ни был	1	1
385	значительной степени	1	1
386	том же	2	1
387	в одну	1	1
388	для всей	1	1
389	и последующего	1	1
390	этой традиции	3	1
391	на все	2	1
392	второй половины	2	1
393	это было	4	1
394	на протяжении	1	1
395	ее любовников	1	1
396	известно что	1	1
397	но их	2	1
398	мысли чтобы	1	1
399	здесь нет	3	1
400	по всему	1	1
401	говорить в	3	1
402	для них	2	1
403	в них	6	1
404	о которых	1	1
405	далеко не	1	1
406	были в	1	1
407	с тем	2	1
408	место и	1	1
409	только во	1	1
410	является основой	1	1
411	принадлежит в	1	1
412	значение как	1	1
413	этого произведения	1	1
414	и некоторые	1	1
415	когда в	2	1
416	со всей	1	1
417	и при	1	1
418	а главное	1	1
419	интерес и	1	1
420	это только	1	1
421	время своего	1	1
422	не столько	2	1
423	что я	1	1
424	две стороны	1	1
425	не его	1	1
426	его время	1	1
427	этот крик	1	1
428	не должно	1	1
429	превратилось в	1	1
430	всего его	1	1
431	нас к	1	1
432	но они	3	1
433	изучении в	1	1
434	на котором	2	1
435	тогда когда	1	1
436	одна из	1	1
437	и притом	2	1
438	к этим	1	1
439	в процессе	1	1
440	какова их	1	1
441	тогда и	1	1
442	он еще	1	1
443	чем не	2	1
444	не могло	3	1
445	же значение	1	1
446	казалось бы	1	1
447	правда в	1	1
448	никому не	1	1
449	того как	1	1
450	это то	1	1
451	целое в	1	1
452	и является	1	1
453	не нужен	1	1
454	раз того	1	1
455	уже и	2	1
456	больше того	1	1
457	ни о	1	1
458	один раз	2	1
459	в духе	2	1
460	не могут	2	1
461	свидетельствующие о	1	1
462	с полной	3	1
463	и другим	1	1
464	к тому	2	1
465	в наши	1	1
466	слова с	1	1
467	обращение к	1	1
468	правда не	1	1
469	как мы	8	1
470	и о	4	1
471	проявляется в	1	1
472	ни одно	1	1
473	некоторые другие	1	1
474	свои стихи	1	1
475	было сделать	1	1
476	и говорит	1	1
477	не подлежит	2	1
478	и была	1	1
479	вообще нет	1	1
480	на том	2	1
481	и когда	1	1
482	то как	1	1
483	эти факты	1	1
484	времени и	1	1
485	было в	1	1
486	отсюда и	1	1
487	вокруг этого	1	1
488	еще в	2	1
489	она была	1	1
490	образом в	1	1
491	там в	1	1
492	вот это	2	1
493	никогда и	1	1
494	авторы этих	1	1
495	о нем	1	1
496	она безусловно	1	1
497	но к	1	1
498	и та	2	1
499	притом в	1	1
500	после того	1	1
501	можно сказать	2	1
502	все его	1	1
503	не просто	1	1
504	времени в	1	1
505	в xi	1	1
506	и всю	1	1
507	чтобы получить	1	1
508	даже по	1	1
509	при дворе	1	1
510	нуждается в	3	1
511	во всей	1	1
512	в форме	1	1
513	в середине	1	1
514	стихи и	1	1
515	в свете	2	1
516	оставляют в	1	1
517	тот же	1	1
518	время когда	1	1
519	пор не	1	1
520	положение в	1	1
521	ii в	1	1
522	дает право	2	1
523	они даже	1	1
524	ссылкой на	1	1
525	но то	1	1
526	и из	1	1
527	какой-то степени	1	1
528	именно на	1	1
529	себя в	1	1
530	не имеют	1	1
531	литературы в	1	1
532	если мы	2	1
533	в праве	1	1
534	языка но	2	1
535	правильному и	1	1
536	его и	1	1
537	например к	1	1
538	себе в	1	1
539	но вот	1	1
540	ведь это	2	1
541	в одном	3	1
542	с этими	1	1
543	можно с	1	1
544	к ним	1	1
545	не о	1	1
546	в выборе	1	1
547	они есть	2	1
548	от того	3	1
549	не были	1	1
550	или иной	1	1
551	дают в	1	1
552	в период	2	1
553	и тех	1	1
554	здесь в	4	1
555	в ряде	2	1
556	была и	1	1
557	из таких	1	1
558	и др	8	1
559	в изобилии	1	1
560	связано с	1	1
561	об изучении	1	1
562	до конца	1	1
563	более того	1	1
564	и своим	1	1
565	чем на	2	1
566	о чем	3	1
567	которые по	1	1
568	него не	2	1
569	время оно	1	1
570	в одно	2	1
571	которая на	1	1
572	для этой	1	1
573	себя на	1	1
574	именно поэтому	1	1
575	вместе с	3	1
576	мы говорим	1	1
577	к своему	1	1
578	xix века	1	1
579	не дают	1	1
580	к самой	1	1
581	в течение	3	1
582	и впредь	1	1
583	и там	2	1
584	и всей	1	1
585	она вся	1	1
586	это были	1	1
587	для понимания	1	1
588	то на	1	1
589	в это	1	1
590	и смерти	2	1
591	несколько слов	2	1
592	в так	1	1
593	это выражение	1	1
594	рукописи есть	1	1
595	и новой	1	1
596	говорить что	1	1
597	и страх	1	1
598	и позволяет	1	1
599	зато очень	1	1
600	этого рода	1	1
601	пор еще	2	1
602	и от	4	1
603	причем в	1	1
604	котором он	1	1
605	и самому	1	1
606	которая в	1	1
607	обращается к	1	1
608	себя самого	1	1
609	но еще	1	1
610	той или	1	1
611	бы в	4	1
612	эти особенности	2	1
613	вообще в	1	1
614	но зато	1	1
615	петра i	1	1
616	которым мы	1	1
617	мне хочется	1	1
618	всеми его	2	1
619	в целях	1	1
620	к самым	2	1
621	одной из	5	1
622	и начинается	1	1
623	слово в	1	1
624	но эта	2	1
625	месте в	1	1
626	от всех	5	1
627	их с	2	1
628	в зрелом	1	1
629	из этого	1	1
630	слиться в	1	1
631	включает в	1	1
632	но эти	1	1
633	и другие	3	1
634	к этому	2	1
635	как на	4	1
636	они не	1	1
