N	2gram	Tiupa_Narr_1	Problema
111	и наконец	1	4
112	уже в	3	4
113	в этой	5	4
114	времени и	7	4
115	несмотря на	2	4
116	тем самым	6	4
117	отличается от	4	4
118	не имеет	2	4
119	в самой	1	4
120	можно было	2	4
121	здесь как	1	4
122	с ним	1	4
123	и во	1	4
124	во всех	1	4
125	и только	2	4
126	тем более	2	4
127	одной из	4	4
128	и ее	2	4
129	или даже	2	4
130	ни с	1	4
131	что не	4	4
132	как бы	4	4
133	в художественном	1	4
134	как раз	2	4
135	тех или	1	4
136	и для	2	4
137	же в	4	4
138	а в	11	4
139	в то	3	4
140	в какой	2	4
141	самом деле	2	3
142	он как	1	3
143	но она	1	3
144	и на	3	3
145	а еще	1	3
146	но как	2	3
147	в своем	2	3
148	и к	1	3
149	сказать о	1	3
150	сливаются в	1	3
151	или иных	1	3
152	но все	4	3
153	человека в	2	3
154	в другом	1	3
155	того или	2	3
156	с другими	1	3
157	этом смысле	1	3
158	из них	3	3
159	все равно	1	3
160	как это	6	3
161	связи с	4	3
162	вплоть до	2	3
163	как о	1	3
164	дело не	1	3
165	и сама	1	3
166	не всякий	1	3
167	имеем дело	2	3
168	и является	1	3
169	в области	2	3
170	к тому	7	3
171	как мы	3	3
172	к нему	5	3
173	том или	2	3
174	в ряд	1	3
175	в его	9	3
176	что и	1	3
177	даже если	1	3
178	не мешает	1	3
179	в начале	1	3
180	здесь мы	1	3
181	не так	1	3
182	для него	2	3
183	мы можем	1	3
184	тем что	3	3
185	не было	2	3
186	если не	4	3
187	в связи	2	3
188	нет ничего	1	3
189	о себе	1	3
190	ни на	1	3
191	к его	1	3
192	независимо от	2	3
193	из которых	4	3
194	или иного	2	3
195	а если	2	3
196	и более	1	3
197	является для	1	3
198	что мы	2	3
199	и как	5	3
200	совершенно не	2	3
201	что понятие	1	3
202	что в	3	3
203	точно так	2	3
204	которая не	1	3
205	и то	1	2
206	за собой	4	2
207	и больше	1	2
208	уже по	1	2
209	понятия но	1	2
210	уже более	1	2
211	мифа в	1	2
212	говорить о	2	2
213	ему в	2	2
214	которое в	1	2
215	и он	3	2
216	между собой	2	2
217	иное как	2	2
218	нам представляется	1	2
219	столь же	3	2
220	в чем	1	2
221	не то	2	2
222	нет и	2	2
223	что они	3	2
224	что именно	2	2
225	все же	7	2
226	и где	1	2
227	не являются	2	2
228	более или	2	2
229	человеческая жизнь	1	2
230	то в	6	2
231	человеческого сознания	1	2
232	что это	3	2
233	ни одна	1	2
234	в известном	2	2
235	тому же	5	2
236	на его	1	2
237	он не	3	2
238	с ее	3	2
239	том чтобы	1	2
240	новое и	1	2
241	на земле	1	2
242	и возможность	2	2
243	может существовать	1	2
244	как они	1	2
245	не будет	3	2
246	и может	1	2
247	его в	2	2
248	но именно	1	2
249	далеко не	5	2
250	и тогда	1	2
251	или менее	2	2
252	в котором	1	2
253	не понимает	1	2
254	не могли	1	2
255	однако в	2	2
256	бы быть	3	2
257	чистом виде	1	2
258	того же	1	2
259	в обоих	2	2
260	некоторого рода	2	2
261	дело в	1	2
262	как таковых	1	2
263	или письма	1	2
264	и по	1	2
265	к ней	1	2
266	свидетельствуют о	1	2
267	они и	1	2
268	для себя	1	2
269	приходит к	2	2
270	но по	1	2
271	здесь также	1	2
272	в совершенно	1	2
273	лучше сказать	1	2
274	в пределах	2	2
275	и совершенно	1	2
276	и когда	2	2
277	который является	1	2
278	там же	1	2
279	в значительной	2	2
280	это было	1	2
281	с его	6	2
282	тотчас же	1	2
283	есть тоже	1	2
284	еще только	1	2
285	в литературе	2	2
286	тот же	1	2
287	с ними	1	2
288	дело с	2	2
289	тот или	1	2
290	со всеми	1	2
291	себя в	5	2
292	в конкретной	1	2
293	свидетельствует о	1	2
294	не обладают	1	2
295	а то	1	2
296	то только	1	2
297	от понятия	1	2
298	никто не	1	2
299	сами по	2	2
300	в конце	1	2
301	этого понятия	2	2
302	в самом	1	2
303	не обязательно	3	2
304	а именно	3	2
305	и прежде	1	2
306	как же	1	2
307	что иное	2	2
308	это все	2	2
309	говорит о	2	2
310	все время	1	2
311	об ее	1	2
312	в это	1	2
313	к другой	2	2
314	в меру	1	2
315	к своему	1	2
316	если оно	1	2
317	в чистом	1	2
318	лет назад	1	2
319	от нас	1	2
320	хотя они	1	2
321	будто бы	3	2
322	ни было	3	2
323	жизни в	3	2
324	в частности	14	2
325	не что	2	2
326	а может	1	2
327	бы одной	1	2
328	можно назвать	1	2
329	как известно	2	1
330	одним из	2	1
331	предполагает как	1	1
332	таком случае	2	1
333	становится в	1	1
334	жизни мы	1	1
335	не признает	1	1
336	ему что	1	1
337	к другому	2	1
338	и до	2	1
339	в году	1	1
340	же как	3	1
341	при анализе	1	1
342	что если	1	1
343	гуманитарных наук	1	1
344	но ясно	1	1
345	на себя	3	1
346	на свою	1	1
347	а во-вторых	1	1
348	мы и	1	1
349	всю ночь	1	1
350	и самого	3	1
351	целое и	1	1
352	на них	1	1
353	и четвертой	1	1
354	время в	2	1
355	бы то	3	1
356	истории в	3	1
357	там и	1	1
358	оно уже	1	1
359	совсем не	1	1
360	и три	1	1
361	о смерти	1	1
362	мы будем	1	1
363	легко может	1	1
364	только потому	1	1
365	не все	5	1
366	если в	3	1
367	отношение к	2	1
368	говорилось выше	1	1
369	от одной	2	1
370	первый взгляд	2	1
371	для кого-то	2	1
372	от мифа	2	1
373	как к	2	1
374	о разных	1	1
375	как нам	1	1
376	кто не	1	1
377	когда он	3	1
378	могли бы	1	1
379	напомним что	1	1
380	своей матери	2	1
381	в действительности	1	1
382	каждый такой	1	1
383	как таковое	1	1
384	в противоположность	2	1
385	или иную	2	1
386	них как	1	1
387	ни один	1	1
388	в целом	1	1
389	таковы например	1	1
390	бы не	2	1
391	из этих	3	1
392	может как	1	1
393	тоже не	1	1
394	этот ряд	1	1
395	но на	1	1
396	в случае	7	1
397	какую бы	1	1
398	с чем	2	1
399	этом свидетельствует	1	1
400	или нескольких	1	1
401	сейчас и	1	1
402	и миф	1	1
403	двадцать четыре	1	1
404	они в	2	1
405	в первую	1	1
406	в принципе	4	1
407	отношений между	1	1
408	в силу	4	1
409	мир как	1	1
410	его от	1	1
411	рассказано в	1	1
412	в специальных	1	1
413	больше всего	1	1
414	то ни	3	1
415	и процессов	2	1
416	в поведении	1	1
417	первую очередь	1	1
418	дело здесь	1	1
419	за другой	1	1
420	всю свою	1	1
421	претендуют на	1	1
422	с начала	1	1
423	однако здесь	1	1
424	здесь это	1	1
425	смерть и	1	1
426	восход солнца	1	1
427	с богом	1	1
428	солнце и	1	1
429	из нее	1	1
430	но уже	1	1
431	по домам	1	1
432	жизни то	1	1
433	не всегда	2	1
434	и уже	1	1
435	жизни но	2	1
436	как сказано	1	1
437	как таковой	1	1
438	и конец	1	1
439	на первый	2	1
440	и при	1	1
441	самой его	1	1
442	это ощущение	1	1
443	в их	1	1
444	нет возможности	1	1
445	этого символического	1	1
446	себе а	1	1
447	не как	2	1
448	жизни с	1	1
449	от его	1	1
450	признать что	1	1
451	в россии	1	1
452	над ними	1	1
453	и предполагает	1	1
454	том же	1	1
455	что этот	1	1
456	вместе со	1	1
457	даже в	2	1
458	себе оно	1	1
459	человек и	1	1
460	сознания однако	1	1
461	к этим	1	1
462	которого он	2	1
463	у него	4	1
464	пока еще	4	1
465	иметь в	1	1
466	никогда не	3	1
467	ничего не	2	1
468	жизни не	1	1
469	это то	1	1
470	своей природе	1	1
471	по своей	3	1
472	и после	2	1
473	под названием	1	1
474	эта категория	1	1
475	апостола павла	1	1
476	ли целесообразно	1	1
477	нового времени	2	1
478	и делает	1	1
479	в основе	5	1
480	в будущем	2	1
481	в гостиной	1	1
482	перед ним	1	1
483	легенда о	1	1
484	в общую	1	1
485	не могут	1	1
486	могут быть	3	1
487	здесь совершенно	2	1
488	всякая жизнь	1	1
489	числе и	4	1
490	всего в	1	1
491	что оно	1	1
492	бы он	1	1
493	мысли о	1	1
494	утверждать что	2	1
495	если же	1	1
496	вещами и	1	1
497	что все	1	1
498	свою очередь	3	1
499	и сами	1	1
500	даже самое	2	1
501	только то	1	1
502	есть само	1	1
503	признаков а	1	1
504	на свой	2	1
505	на том	3	1
506	и сам	1	1
507	особенно в	3	1
508	содержать в	1	1
509	начала и	1	1
510	произведения не	1	1
511	или невольно	3	1
512	символики это	1	1
513	когда в	1	1
514	данного произведения	1	1
515	о ней	3	1
516	и здесь	1	1
517	возможна только	1	1
518	внимание на	1	1
519	вольно или	3	1
520	одного из	4	1
521	мог бы	3	1
522	основе своей	4	1
523	ногах и	1	1
524	может не	3	1
525	нас в	1	1
526	этих двух	1	1
527	поскольку всякое	1	1
528	жили в	1	1
529	если например	1	1
530	приветливо и	1	1
531	резко отличается	1	1
532	достоевского и	1	1
533	того что	1	1
534	быть и	1	1
535	известном смысле	2	1
536	оно и	1	1
537	идет по	2	1
538	и быть	1	1
539	и кажется	1	1
540	в разные	1	1
541	поэтому и	1	1
542	который в	2	1
543	не происходит	1	1
544	с одной	7	1
545	даже вовсе	2	1
546	однако с	1	1
547	этой системе	1	1
548	и у	1	1
549	ни одного	1	1
550	в нашей	1	1
551	только художественные	1	1
552	а он	1	1
553	но от	2	1
554	где бы	1	1
555	к содержанию	3	1
556	ту или	2	1
557	тоже в	1	1
558	нуждается в	5	1
559	на одном	1	1
560	настолько чтобы	1	1
561	в прошлом	3	1
562	есть порождающий	1	1
563	от тех	1	1
564	не о	3	1
565	далек от	1	1
566	не случайно	2	1
567	им самим	1	1
568	само по	1	1
569	и никакой	2	1
570	который имел	1	1
571	бы все	1	1
572	жизни на	1	1
573	на некоторые	1	1
574	отсутствует и	1	1
575	из двух	3	1
576	можно но	1	1
577	до сих	1	1
578	нельзя сказать	1	1
579	думал он	1	1
580	мира это	1	1
581	и др	2	1
582	простому человеку	1	1
583	в рассказе	4	1
584	церкви и	1	1
585	уж и	1	1
586	стремится к	1	1
587	не на	2	1
588	и картины	1	1
589	однако и	1	1
590	его как	2	1
591	о чем	2	1
592	когда же	1	1
593	мировое древо	2	1
594	на фоне	1	1
595	художественные и	1	1
596	на чем	2	1
597	от страха	1	1
598	не имеем	1	1
599	человека к	1	1
600	пространства и	1	1
601	обладает всеми	1	1
602	одной стороны	7	1
603	к жизни	1	1
604	связаны с	1	1
605	в наличии	1	1
606	ней не	1	1
607	исходя из	2	1
608	схемы и	1	1
609	с этой	1	1
610	бы достаточно	1	1
611	сих пор	1	1
612	и пространстве	5	1
613	не подлежит	1	1
614	мира и	2	1
615	и времени	1	1
616	о котором	1	1
617	постоянно и	1	1
618	внутреннее содержание	1	1
619	ночь эту	1	1
620	в третьем	3	1
621	с не	1	1
622	всех прочих	1	1
623	но зато	1	1
624	вот этот	1	1
625	есть уже	1	1
626	третьей и	2	1
627	хотя в	2	1
628	не дает	1	1
629	к самому	2	1
630	вопрос как	1	1
631	становления и	1	1
632	между ними	2	1
633	не знает	1	1
634	в свою	3	1
635	жизни а	2	1
636	он предполагает	1	1
637	мере в	1	1
638	он и	1	1
639	только о	2	1
640	есть то	1	1
641	которого нет	1	1
642	также не	1	1
643	и будущего	1	1
644	по поводу	1	1
645	в античности	1	1
646	после его	1	1
647	во сне	1	1
648	как результат	1	1
649	этой точки	2	1
650	том числе	6	1
