N	2gram	Losev_Prob_1	Istorich
304	но для	3	2
305	в связи	4	2
306	от него	1	2
307	и все	7	2
308	этот вопрос	1	2
309	сказать что	13	2
310	мы считаем	1	2
311	к другой	1	1
312	говорили о	1	1
313	увидим ниже	2	1
314	переход от	1	1
315	что иван	2	1
316	показать что	1	1
317	даже если	4	1
318	что эти	1	1
319	не имеют	5	1
320	был и	1	1
321	которое может	1	1
322	входящих в	1	1
323	той же	1	1
324	есть не	6	1
325	это совершенно	4	1
326	мы не	2	1
327	содержится для	1	1
328	что между	1	1
329	что если	2	1
330	или другим	3	1
331	есть нечто	11	1
332	так чтобы	1	1
333	время как	1	1
334	но она	3	1
335	но даже	1	1
336	себе что	2	1
337	было до	2	1
338	и самого	1	1
339	когда речь	1	1
340	может дать	1	1
341	он был	1	1
342	что вовсе	1	1
343	а еще	1	1
344	как символ	6	1
345	он сам	2	1
346	что по	1	1
347	в чем	3	1
348	не привели	1	1
349	во всех	7	1
350	только после	2	1
351	слова часто	1	1
352	то он	2	1
353	о смерти	1	1
354	мы будем	2	1
355	но как	6	1
356	друг на	1	1
357	если в	1	1
358	или иное	1	1
359	и налил	1	1
360	анализ этого	3	1
361	он служит	1	1
362	и я	1	1
363	общего с	8	1
364	что нет	2	1
365	однако не	3	1
366	меня а	1	1
367	вопросом о	1	1
368	достаточно ясно	1	1
369	как иначе	1	1
370	и к	1	1
371	духа и	1	1
372	мир и	1	1
373	ясно и	2	1
374	есть ли	1	1
375	это показывает	1	1
376	еще на	1	1
377	нам как	1	1
378	жизни так	1	1
379	земля и	1	1
380	думать что	1	1
381	он содержит	1	1
382	то и	6	1
383	им в	1	1
384	нами в	1	1
385	ничего и	1	1
386	видим и	1	1
387	но его	1	1
388	говорят о	2	1
389	и те	1	1
390	ее как	1	1
391	но на	1	1
392	вообще не	2	1
393	в нашей	1	1
394	уже видели	1	1
395	всех этих	7	1
396	есть та	2	1
397	понял что	1	1
398	не как	2	1
399	том чтобы	1	1
400	предмет и	1	1
401	из него	1	1
402	подобно тому	2	1
403	к такого	1	1
404	в нее	1	1
405	одно и	1	1
406	бы они	1	1
407	шар и	1	1
408	и может	2	1
409	в совершенно	1	1
410	них не	1	1
411	а его	1	1
412	на этой	2	1
413	себя не	1	1
414	целью его	1	1
415	и которые	5	1
416	может стать	1	1
417	бы нам	2	1
418	то все	1	1
419	он есть	4	1
420	вообще на	1	1
421	но уже	5	1
422	что имеется	1	1
423	он является	1	1
424	в них	7	1
425	о которых	3	1
426	очень любят	1	1
427	на друга	1	1
428	основная функция	1	1
429	со своими	1	1
430	и уже	3	1
431	то любое	1	1
432	у древних	3	1
433	дерево в	1	1
434	и такая	1	1
435	мы до	1	1
436	потому и	1	1
437	как таковой	1	1
438	и тогда	1	1
439	и становится	1	1
440	еще одно	1	1
441	только тем	1	1
442	надо понимать	1	1
443	или вообще	2	1
444	точки зрения	3	1
445	часто в	1	1
446	она сама	1	1
447	или точнее	1	1
448	появление его	1	1
449	именно и	1	1
450	и смерть	1	1
451	в котором	5	1
452	древних греков	1	1
453	просто в	2	1
454	воды не	1	1
455	на свою	1	1
456	в представлениях	1	1
457	свой смысл	1	1
458	момент в	2	1
459	не будем	2	1
460	помощь от	1	1
461	образом и	2	1
462	для которых	1	1
463	друг другу	2	1
464	что было	1	1
465	действительно есть	2	1
466	именно к	1	1
467	сам он	1	1
468	тому что	4	1
469	или другое	1	1
470	и очень	2	1
471	чем перейти	2	1
472	вплоть до	1	1
473	о значении	1	1
474	и другое	2	1
475	в то	6	1
476	тогда когда	1	1
477	которого он	2	1
478	чтобы стать	1	1
479	совершенно правильно	1	1
480	он пытается	1	1
481	именно с	1	1
482	находятся в	1	1
483	которые и	1	1
484	они являются	1	1
485	явление в	1	1
486	к ней	1	1
487	что жизнь	1	1
488	можно сказать	5	1
489	есть такой	1	1
490	и относится	1	1
491	и является	7	1
492	нам важно	1	1
493	мы бы	1	1
494	и делает	3	1
495	мы и	4	1
496	в основе	1	1
497	или иных	2	1
498	однако это	3	1
499	ему не	1	1
500	не потому	2	1
501	одним из	1	1
502	мира а	1	1
503	вот в	2	1
504	является то	2	1
505	очень часто	1	1
506	если у	1	1
507	в момент	1	1
508	других случаях	2	1
509	когда мы	8	1
510	должны быть	1	1
511	к тому	3	1
512	а что	1	1
513	где он	1	1
514	ничего общего	11	1
515	ли вы	2	1
516	здесь еще	1	1
517	волю и	1	1
518	правда не	1	1
519	и это	9	1
520	можно и	1	1
521	с ее	1	1
522	не всякая	1	1
523	после рассмотрения	1	1
524	говорит и	3	1
525	на другой	1	1
526	чтобы быть	1	1
527	то время	1	1
528	всей своей	1	1
529	в пределах	1	1
530	с землей	1	1
531	на нее	1	1
532	вещи и	12	1
533	ясно что	3	1
534	на путь	1	1
535	особенно в	2	1
536	которая только	1	1
537	отождествляется с	1	1
538	здесь нет	2	1
539	об этой	1	1
540	цели мы	1	1
541	не всякий	4	1
542	веры в	1	1
543	это только	2	1
544	наше внимание	1	1
545	является в	2	1
546	для этого	3	1
547	по мере	1	1
548	который очень	1	1
549	с ним	3	1
550	смысле и	2	1
551	в виду	6	1
552	о нем	3	1
553	одно обстоятельство	1	1
554	внимание на	1	1
555	и весь	4	1
556	одного из	1	1
557	есть так	1	1
558	мог бы	1	1
559	на что	2	1
560	и приводят	1	1
561	основе своей	1	1
562	кто он	1	1
563	этих двух	1	1
564	в какой-нибудь	1	1
565	он его	1	1
566	нас в	2	1
567	как нет	1	1
568	доходит до	1	1
569	идет к	1	1
570	и эту	2	1
571	которые мы	1	1
572	функций в	1	1
573	мы ни	1	1
574	тотчас же	1	1
575	тем более	5	1
576	сказать и	3	1
577	и следовательно	3	1
578	и об	1	1
579	в него	2	1
580	это несомненно	1	1
581	переносится на	1	1
582	по содержанию	1	1
583	предмета и	2	1
584	быть и	3	1
585	один из	4	1
586	но с	1	1
587	оказалось что	1	1
588	человека в	1	1
589	только одной	2	1
590	тот же	1	1
591	речи о	1	1
592	что даже	1	1
593	может оказаться	1	1
594	очень много	3	1
595	и так	2	1
596	очень многих	1	1
597	но то	1	1
598	или его	2	1
599	а только	5	1
600	и жизни	1	1
601	эту действительность	1	1
602	есть чисто	1	1
603	не можем	2	1
604	только на	4	1
605	вернуться к	1	1
606	в начале	1	1
607	одного предмета	1	1
608	он имеет	1	1
609	выражена в	1	1
610	становится весьма	1	1
611	несомненно в	1	1
612	одно из	2	1
613	приехал сюда	1	1
614	здесь перед	3	1
615	не для	2	1
616	остановимся только	1	1
617	друг друга	1	1
618	много и	1	1
619	как раз	13	1
620	не из	1	1
621	не обязательна	2	1
622	есть выражение	2	1
623	к той	1	1
624	менее он	1	1
625	смерти и	1	1
626	перейти к	4	1
627	самое интересное	1	1
628	которые как	1	1
629	представление о	1	1
630	без всякой	2	1
631	со стороны	1	1
632	пор говорили	1	1
633	форме мы	1	1
634	на ее	1	1
635	или иначе	2	1
636	предметов как	1	1
637	не обязательно	3	1
638	нельзя сказать	2	1
639	говорить и	1	1
640	именно в	4	1
641	под него	2	1
642	он часто	2	1
643	при всей	1	1
644	как же	3	1
645	мы еще	1	1
646	если мы	11	1
647	что не	3	1
648	его из	1	1
649	прежде всего	10	1
650	притом не	1	1
651	к каким	1	1
652	не было	4	1
653	которые не	3	1
654	мы скажем	1	1
655	или выражаясь	1	1
656	исключительно только	1	1
657	понимать как	2	1
658	с которым	1	1
659	человек в	1	1
660	его по	1	1
661	хотя он	1	1
662	под влиянием	1	1
663	абстрактное понятие	1	1
664	становится ясным	2	1
665	он и	8	1
666	для чего	2	1
667	есть одно	1	1
668	уже давно	2	1
669	или другая	1	1
670	вступает в	1	1
671	образ так	1	1
672	на который	1	1
673	или по	1	1
674	конечно есть	1	1
675	этого момента	1	1
676	не знал	5	1
677	есть абстрактное	1	1
678	в беотии	1	1
679	находит в	1	1
680	что за	1	1
681	на тот	2	1
682	тому как	2	1
683	что же	9	1
684	впрочем это	1	1
685	а потом	2	1
686	года в	1	1
687	который он	1	1
688	довольно много	1	1
689	как будто	3	1
690	в это	2	1
691	а вернее	1	1
692	в основном	1	1
693	видно что	1	1
694	образом на	1	1
695	силу и	1	1
696	от нас	3	1
697	однако мы	1	1
698	это ясно	1	1
699	здесь в	3	1
700	для выражения	1	1
701	сколько бы	2	1
702	за свое	1	1
703	в результате	2	1
704	которая в	1	1
705	в другое	1	1
706	жизни и	1	1
707	не представляет	1	1
708	и ни	4	1
709	не будучи	1	1
710	д здесь	1	1
711	ни к	1	1
712	будто бы	1	1
713	о смысле	1	1
714	или не	3	1
715	но если	2	1
716	случайно но	1	1
717	здесь только	2	1
718	гораздо больше	2	1
719	это все	1	1
720	не знает	1	1
721	это в	1	1
722	только как	1	1
723	этот же	1	1
724	к его	2	1
725	никакой связи	1	1
726	мертвого но	1	1
727	одновременно и	1	1
728	по которой	1	1
729	утверждать что	1	1
730	но эти	1	1
731	а я	1	1
732	по поводу	4	1
733	тем самым	4	1
734	как на	1	1
