N	2gram	Tiupa_Anal_1	Dialekti
249	и уже	1	2
250	несмотря на	2	2
251	от своего	2	2
252	сознания но	1	2
253	к истории	1	2
254	всяком случае	1	2
255	в их	5	2
256	и эти	1	2
257	их в	1	2
258	бы быть	3	2
259	на котором	1	2
260	того и	3	2
261	и является	2	2
262	как не	1	2
263	ничто не	2	2
264	как я	1	2
265	не вполне	1	2
266	фактов и	1	2
267	личности в	3	2
268	уже о	1	2
269	могут быть	4	2
270	той или	6	2
271	все еще	1	2
272	мир или	1	2
273	для себя	2	2
274	как мы	2	2
275	и сами	1	2
276	говоря уже	1	2
277	условии что	1	2
278	как с	1	2
279	разного рода	3	2
280	и всякого	1	2
281	на что	1	2
282	для этого	2	2
283	нас к	1	2
284	можно утверждать	1	2
285	и субъект	1	2
286	и во	1	2
287	в его	13	2
288	себя но	1	2
289	тех пор	1	2
290	даже если	1	2
291	к отцу	1	2
292	но то	1	2
293	и тем	1	2
294	себя в	6	2
295	не можем	1	2
296	ничего нельзя	1	2
297	же в	1	2
298	нового времени	1	2
299	никто не	3	2
300	не о	2	2
301	бытия и	2	2
302	у него	1	2
303	со стороны	2	2
304	или иначе	1	2
305	именно в	4	2
306	а именно	3	2
307	бытия в	1	2
308	но о	2	2
309	себя и	4	2
310	однако не	3	2
311	но как	1	2
312	в некое	1	2
313	и потому	2	2
314	в данном	2	2
315	быть не	3	2
316	личность как	1	2
317	она должна	1	2
318	тех или	2	2
319	и для	1	2
320	или в	1	2
321	себя самого	1	2
322	для нас	1	2
323	из себя	1	2
324	зрения в	1	2
325	а в	9	2
326	личность и	1	2
327	требует чтобы	1	2
328	может и	1	2
329	не говоря	2	2
330	другой стороны	2	2
331	совершенно не	1	2
332	о себе	1	2
333	или иного	3	2
334	из этого	1	2
335	а я	1	2
336	ее в	1	2
337	в своих	1	2
338	они не	1	2
339	который не	1	2
340	категории личности	1	2
341	во всяком	1	2
342	этой точки	1	2
343	речь идет	1	1
344	говоря о	2	1
345	отношения к	2	1
346	зависимость от	1	1
347	и фактически	1	1
348	этом отношении	2	1
349	на самом	2	1
350	он может	2	1
351	к понятию	1	1
352	к сказанному	1	1
353	знания не	1	1
354	объект как	1	1
355	по преимуществу	1	1
356	личности я	1	1
357	он всегда	1	1
358	едва ли	2	1
359	по его	1	1
360	должна уступить	1	1
361	а как	2	1
362	и души	1	1
363	говоря и	3	1
364	на место	2	1
365	опоры на	1	1
366	или существенное	1	1
367	за несколько	1	1
368	слова о	1	1
369	до полного	1	1
370	никогда нельзя	1	1
371	и самого	2	1
372	же мере	2	1
373	во всех	1	1
374	говоря не	1	1
375	объект не	1	1
376	а только	1	1
377	воздействие на	1	1
378	конечном счете	4	1
379	тогда как	14	1
380	тут же	1	1
381	неизменным в	1	1
382	с какой	1	1
383	опыт и	1	1
384	независимо от	1	1
385	как образ	1	1
386	как к	2	1
387	что как	3	1
388	о жизни	1	1
389	помнить что	1	1
390	сознательное и	1	1
391	бы я	1	1
392	и наконец	1	1
393	есть сама	1	1
394	более или	1	1
395	оно нуждается	1	1
396	именно эта	1	1
397	со своей	1	1
398	человеческого сознания	1	1
399	не приходится	1	1
400	та же	1	1
401	в которой	2	1
402	только один	1	1
403	имеем в	1	1
404	если он	1	1
405	личностного бытия	1	1
406	кажется не	1	1
407	только личность	1	1
408	вера в	1	1
409	как личность	2	1
410	творца и	1	1
411	всех этих	1	1
412	не к	2	1
413	на точке	1	1
414	иной мир	1	1
415	языком и	1	1
416	как от	2	1
417	из него	1	1
418	его от	1	1
419	что ни	1	1
420	его можно	1	1
421	себя всему	1	1
422	или иных	2	1
423	от нее	1	1
424	с фактами	1	1
425	то ни	3	1
426	и может	1	1
427	пусть и	1	1
428	в мире	8	1
429	в глубине	1	1
430	его в	1	1
431	в него	1	1
432	человека только	1	1
433	есть вещь	2	1
434	свести к	1	1
435	реальности как	1	1
436	вещь может	2	1
437	как бывает	1	1
438	в ином	1	1
439	только лишь	1	1
440	к сыну	1	1
441	далеко не	6	1
442	оно действительно	1	1
443	мы имеем	6	1
444	не всегда	4	1
445	между собою	1	1
446	о чем	1	1
447	нет оно	1	1
448	жизни но	2	1
449	действительно не	1	1
450	такой же	2	1
451	и становится	1	1
452	или менее	1	1
453	во время	1	1
454	реальности в	4	1
455	со всяким	1	1
456	в отношении	1	1
457	взгляд на	1	1
458	в такой	1	1
459	не становится	2	1
460	в котором	3	1
461	она в	1	1
462	место в	3	1
463	ни малейшего	1	1
464	как совокупность	2	1
465	не от	1	1
466	не как	1	1
467	бы мы	1	1
468	по своей	6	1
469	одном из	1	1
470	и той	1	1
471	точку зрения	1	1
472	но он	1	1
473	творчества и	2	1
474	есть реальность	1	1
475	не его	1	1
476	и более	4	1
477	у читателя	1	1
478	здесь принадлежит	1	1
479	даже в	3	1
480	в историческом	1	1
481	да ведь	1	1
482	если и	1	1
483	нас самих	2	1
484	вплоть до	1	1
485	человека но	1	1
486	мира не	1	1
487	дело не	3	1
488	если объект	1	1
489	на него	1	1
490	одной и	1	1
491	может только	1	1
492	о природе	1	1
493	в самой	1	1
494	имеем дело	4	1
495	этих двух	1	1
496	в науке	1	1
497	они являются	1	1
498	есть она	1	1
499	и другого	4	1
500	такая же	1	1
501	на природу	1	1
502	существенные признаки	1	1
503	связи с	1	1
504	эти три	1	1
505	и при	1	1
506	для другого	1	1
507	входят в	1	1
508	область истории	1	1
509	только мы	1	1
510	исходить из	1	1
511	этот чисто	1	1
512	в основу	1	1
513	но все	1	1
514	же самое	2	1
515	всего в	1	1
516	понять что	1	1
517	как для	1	1
518	смерти и	1	1
519	объекта не	1	1
520	должен быть	6	1
521	личностного и	1	1
522	тогда я	1	1
523	другого эта	1	1
524	не всякая	1	1
525	на нем	1	1
526	сама природа	1	1
527	не могу	2	1
528	в ее	1	1
529	данном случае	2	1
530	были бы	1	1
531	чего она	1	1
532	уже с	1	1
533	в себя	6	1
534	и сам	2	1
535	целое как	1	1
536	слово есть	1	1
537	только через	2	1
538	вещи и	1	1
539	не с	4	1
540	предмет его	1	1
541	строго говоря	1	1
542	иной личности	2	1
543	с ним	4	1
544	и восприятия	2	1
545	быть ни	1	1
546	их основные	1	1
547	то есть	11	1
548	в личности	2	1
549	но к	2	1
550	на вопрос	4	1
551	внимание на	1	1
552	и та	2	1
553	все прочие	2	1
554	миф в	1	1
555	с целью	2	1
556	можно сказать	2	1
557	моменты и	1	1
558	на точку	1	1
559	все их	1	1
560	в конечном	4	1
561	не дал	1	1
562	эти два	1	1
563	мы ни	1	1
564	не более	4	1
565	наконец в	1	1
566	он был	1	1
567	у одного	1	1
568	знания и	1	1
569	или может	1	1
570	в лице	1	1
571	происходит в	1	1
572	возможно лишь	1	1
573	предмета и	1	1
574	оно и	1	1
575	здесь не	2	1
576	тот же	1	1
577	как нечто	1	1
578	то он	2	1
579	потребности и	1	1
580	этот факт	1	1
581	в качестве	31	1
582	нуждается для	1	1
583	всегда только	1	1
584	в т	2	1
585	в сторону	1	1
586	каждый из	2	1
587	вопроса о	3	1
588	чтобы он	1	1
589	отношения не	1	1
590	а то	1	1
591	говорится и	1	1
592	но от	1	1
593	не так	1	1
594	на части	1	1
595	мы находим	1	1
596	в одном	1	1
597	вещи или	1	1
598	при всей	2	1
599	то самое	1	1
600	сложнее и	1	1
601	само собой	1	1
602	науки в	1	1
603	целом итак	1	1
604	до сих	1	1
605	с той	1	1
606	или о	1	1
607	между ними	1	1
608	обратиться к	3	1
609	не сама	1	1
610	вопросу об	1	1
611	одна и	1	1
612	мира в	2	1
613	и служит	1	1
614	в связи	1	1
615	связь с	1	1
616	вместе с	4	1
617	или по	1	1
618	узкое и	1	1
619	как одну	1	1
620	по своему	1	1
621	другого я	2	1
622	в течение	1	1
623	научной мысли	1	1
624	да и	1	1
625	не умея	1	1
626	я с	1	1
627	здесь имеется	1	1
628	такого ответа	1	1
629	внешнего мира	2	1
630	что из	2	1
631	сих пор	1	1
632	в культуре	3	1
633	и таким	1	1
634	силу и	1	1
635	в некий	2	1
636	вы говорите	1	1
637	о мире	1	1
638	здесь в	1	1
639	глубине души	1	1
640	указать на	1	1
641	объекта и	3	1
642	вещь ни	1	1
643	не имея	1	1
644	его с	1	1
645	в результате	1	1
646	на небесах	1	1
647	о котором	1	1
648	которая в	3	1
649	своей собственной	1	1
650	человек и	1	1
651	напряженном и	1	1
652	от него	1	1
653	то о	1	1
654	в этих	1	1
655	они имеют	1	1
656	же оно	1	1
657	ни было	4	1
658	есть уже	1	1
659	нам не	1	1
660	или других	1	1
661	имеет место	5	1
662	не сами	1	1
663	сознания на	1	1
664	своего предмета	3	1
665	просто не	1	1
666	а может	1	1
667	то оно	1	1
668	в процессе	2	1
669	и эта	1	1
670	это понятие	1	1
671	субъекте и	1	1
672	и личности	1	1
673	с самим	1	1
