N	2gram	Losev_Prob_4	Freidism
262	для себя	2	2
263	образы и	3	2
264	в виду	6	2
265	на основе	1	2
266	даже самых	1	2
267	в глаза	1	2
268	вещи и	1	2
269	это вовсе	1	2
270	и вообще	6	2
271	стремление к	1	2
272	выводу что	1	2
273	в другом	3	2
274	и поэтому	1	2
275	и являются	2	2
276	до сих	1	2
277	единства и	1	2
278	этих двух	1	2
279	нуждается в	1	2
280	что и	3	2
281	ни об	1	2
282	в настоящей	2	2
283	всего этого	1	2
284	и об	1	2
285	своему содержанию	5	2
286	как ее	1	2
287	быть и	1	2
288	на которой	1	2
289	мы видим	1	2
290	в какой	4	2
291	даже если	3	2
292	очень много	2	2
293	для нее	1	2
294	с одной	1	2
295	для всех	3	2
296	и у	1	2
297	уже в	4	2
298	только на	2	2
299	ни было	2	2
300	в нашей	1	2
301	из них	3	2
302	в прошлом	1	2
303	в конце	2	2
304	с этими	1	2
305	заметить что	1	2
306	рядом с	1	2
307	и даже	9	2
308	с другой	7	2
309	человека в	3	2
310	здесь в	5	2
311	до конца	1	2
312	одной стороны	1	2
313	а не	7	2
314	для сознания	1	2
315	что мы	3	2
316	так же	5	2
317	самого себя	1	2
318	чувства и	1	2
319	только для	3	2
320	же самое	6	2
321	к другим	1	2
322	это уже	3	2
323	и часто	1	2
324	не существует	5	2
325	которые на	1	2
326	для нас	6	2
327	и ни	5	2
328	конце концов	1	2
329	все они	3	2
330	да и	5	2
331	и начинается	1	2
332	из тех	1	2
333	к его	3	2
334	всех других	2	2
335	и представления	1	2
336	в заключение	1	2
337	и другие	1	2
338	в своих	1	2
339	во сне	1	2
340	как на	1	2
341	и методы	1	1
342	можно говорить	1	1
343	но особенно	1	1
344	и т	4	1
345	одним из	1	1
346	о каких	2	1
347	же как	1	1
348	за то	1	1
349	бы для	2	1
350	жизни мы	1	1
351	не признает	1	1
352	нам кажется	2	1
353	кажется что	2	1
354	ведь и	1	1
355	и должен	1	1
356	и этот	3	1
357	обойтись без	2	1
358	этой картины	1	1
359	человека все	1	1
360	элементы и	1	1
361	случае это	1	1
362	вопрос о	1	1
363	будущем а	1	1
364	искусства этот	1	1
365	каком случае	3	1
366	никак нельзя	1	1
367	но она	3	1
368	но даже	4	1
369	ему в	2	1
370	мы и	1	1
371	то это	3	1
372	в будущем	1	1
373	в целом	1	1
374	что можно	1	1
375	но от	1	1
376	жизни это	1	1
377	в каждой	3	1
378	оказывается что	1	1
379	и самого	1	1
380	лишенный всякого	1	1
381	не был	1	1
382	время в	1	1
383	что его	4	1
384	без всякого	4	1
385	там и	1	1
386	природы и	1	1
387	подходить к	1	1
388	и всего	1	1
389	о смерти	1	1
390	коем случае	3	1
391	жить и	1	1
392	заметим что	3	1
393	только потому	1	1
394	силы и	1	1
395	в качестве	10	1
396	мы тоже	1	1
397	символов которые	1	1
398	мы сейчас	3	1
399	нет и	2	1
400	отличаются от	1	1
401	что они	2	1
402	только путем	1	1
403	из таких	1	1
404	который однако	1	1
405	для объяснения	1	1
406	в истории	3	1
407	эти образы	2	1
408	первый взгляд	1	1
409	что во	2	1
410	независимо от	3	1
411	общего с	2	1
412	ли к	1	1
413	и нет	1	1
414	остановиться на	1	1
415	это был	1	1
416	однако не	4	1
417	всей этой	1	1
418	кто не	1	1
419	этом же	1	1
420	был связан	1	1
421	в противоположность	1	1
422	и хотя	1	1
423	теперь становится	1	1
424	за собой	2	1
425	но эта	2	1
426	новые пути	1	1
427	бы и	3	1
428	говорили что	1	1
429	это понять	1	1
430	он в	1	1
431	жизни так	1	1
432	тут и	4	1
433	бы не	1	1
434	по преимуществу	2	1
435	это тот	1	1
436	часто даже	1	1
437	только один	2	1
438	говорят о	1	1
439	имеем в	3	1
440	как он	1	1
441	на то	1	1
442	если он	2	1
443	в наших	1	1
444	какую бы	1	1
445	вообще не	3	1
446	от его	1	1
447	т д	3	1
448	все другие	1	1
449	глубже и	1	1
450	идеи и	1	1
451	новое и	2	1
452	не теряет	2	1
453	его от	1	1
454	к выводу	1	1
455	картины и	1	1
456	них свои	1	1
457	все с	1	1
458	конца и	1	1
459	может остаться	1	1
460	как они	2	1
461	или идею	1	1
462	со всем	1	1
463	допускать никаких	1	1
464	еще большей	1	1
465	художественный образ	6	1
466	чтобы все	2	1
467	этом смысле	3	1
468	говоря о	1	1
469	случае является	1	1
470	укажем на	1	1
471	и тем	7	1
472	мы встречаемся	1	1
473	не чем	2	1
474	для них	2	1
475	о которых	2	1
476	далеко не	2	1
477	в моменты	1	1
478	определять и	1	1
479	образы в	1	1
480	не всегда	1	1
481	во внимание	1	1
482	он и	1	1
483	чем в	1	1
484	и тоже	2	1
485	ничем существенным	1	1
486	мифологических образов	2	1
487	не самостоятельно	1	1
488	на первый	1	1
489	они говорят	1	1
490	и научно	1	1
491	и мышления	3	1
492	и тут	1	1
493	и духовную	1	1
494	сознания но	1	1
495	нас не	1	1
496	и без	6	1
497	исключительным и	1	1
498	что всякий	3	1
499	что вся	1	1
500	себе оно	1	1
501	мы называем	1	1
502	не к	2	1
503	себе а	1	1
504	миф о	1	1
505	жизни с	1	1
506	является только	2	1
507	совершенно новое	1	1
508	в одном	4	1
509	которые в	1	1
510	существенным не	1	1
511	страха и	1	1
512	по крайней	6	1
513	есть именно	2	1
514	так называемое	1	1
515	вещей и	1	1
516	однако в	2	1
517	одинаково являются	1	1
518	новых и	1	1
519	раз и	1	1
520	его внутреннего	1	1
521	иной раз	1	1
522	если и	3	1
523	может обойтись	2	1
524	можно ли	3	1
525	так ли	1	1
526	к такой	1	1
527	в содержании	1	1
528	друг друга	2	1
529	точности и	1	1
530	на два	1	1
531	и отдельных	1	1
532	отношений то	1	1
533	на путях	2	1
534	это мы	1	1
535	нам предстоит	1	1
536	в коем	3	1
537	дело в	2	1
538	переживания в	1	1
539	ничего другого	1	1
540	или как	1	1
541	они являются	1	1
542	к ней	2	1
543	сущность его	1	1
544	характерные для	1	1
545	работу и	1	1
546	и является	3	1
547	о глубинах	1	1
548	свидетельствуют о	2	1
549	для анализа	1	1
550	достаточно указать	1	1
551	ни понимать	1	1
552	постоянной и	1	1
553	этого необходимо	1	1
554	и оригинальное	1	1
555	и далее	1	1
556	от их	1	1
557	и здесь	1	1
558	не давая	1	1
559	нет ни	4	1
560	мы все	3	1
561	тоже более	1	1
562	за что	1	1
563	той или	14	1
564	считаем излишним	1	1
565	по сравнению	1	1
566	уже на	1	1
567	и материи	1	1
568	если же	1	1
569	о том	5	1
570	этот путь	2	1
571	существует только	1	1
572	и это	2	1
573	диалектического материализма	1	1
574	приходит к	2	1
575	меня в	2	1
576	и сами	1	1
577	совершенно ясно	2	1
578	овладеть этим	1	1
579	художественным образом	3	1
580	действия и	2	1
581	то время	2	1
582	таком виде	1	1
583	свободу и	1	1
584	и когда	2	1
585	котором мы	1	1
586	и сам	1	1
587	мы только	2	1
588	и практике	1	1
589	времени и	4	1
590	ясно что	7	1
591	реальной жизни	1	1
592	мог бы	1	1
593	теряет своей	1	1
594	с собой	3	1
595	в результате	8	1
596	можно только	2	1
597	жизнь и	4	1
598	мы в	1	1
599	художественно то	1	1
600	в эпоху	1	1
601	остановимся на	2	1
602	ничего не	1	1
603	которые у	1	1
604	находится в	1	1
605	все его	1	1
606	о ней	1	1
607	познания и	1	1
608	часто и	1	1
609	на все	2	1
610	то есть	27	1
611	а также	6	1
612	внимание на	1	1
613	основе своей	1	1
614	там же	2	1
615	и во	4	1
616	творчества более	1	1
617	не выходит	3	1
618	с теми	1	1
619	в которую	1	1
620	работе мы	2	1
621	которые мы	1	1
622	сторон жизни	1	1
623	всякой возможности	1	1
624	мы ни	2	1
625	искусства в	1	1
626	на одном	1	1
627	крайней мере	6	1
628	тотчас же	2	1
629	быть даже	1	1
630	выше в	1	1
631	исходя из	1	1
632	уже во	1	1
633	нем и	1	1
634	а его	2	1
635	все время	2	1
636	каких бы	1	1
637	другими частями	1	1
638	того какой	1	1
639	бросается в	1	1
640	но так	2	1
641	же все	1	1
642	дело с	2	1
643	и быть	1	1
644	во всем	2	1
645	и так	1	1
646	поэтому и	1	1
647	который в	1	1
648	они могут	2	1
649	содержание его	1	1
650	и прочие	1	1
651	образов в	1	1
652	опыта но	1	1
653	только оно	1	1
654	есть в	7	1
655	к какому	1	1
656	цель которых	1	1
657	эти черты	1	1
658	то и	5	1
659	также и	13	1
660	в виде	22	1
661	а это	3	1
662	убедились что	1	1
663	уже с	1	1
664	к содержанию	1	1
665	только их	1	1
666	не так	3	1
667	в корне	2	1
668	какое-нибудь религиозное	2	1
669	вне и	1	1
670	понимать под	1	1
671	мы убедились	1	1
672	как будто	11	1
673	тем что	3	1
674	менее он	1	1
675	даже и	13	1
676	существуют только	1	1
677	и только	4	1
678	этого пути	1	1
679	же деле	2	1
680	она вполне	1	1
681	связан с	1	1
682	представляется в	1	1
683	или иной	13	1
684	сами эти	1	1
685	она в	2	1
686	на них	1	1
687	именно в	7	1
688	в каких	1	1
689	с той	1	1
690	мы его	2	1
691	и между	1	1
692	на чем	1	1
693	их для	1	1
694	такое же	1	1
695	относящихся к	1	1
696	всякого человека	1	1
697	только по	1	1
698	превращается в	1	1
699	самом же	2	1
700	однако и	1	1
701	своем месте	1	1
702	меньше всего	3	1
703	отнюдь не	10	1
704	совершенно одинаково	1	1
705	об ее	2	1
706	ребенка и	1	1
707	так называемых	1	1
708	в мифологии	1	1
709	разобраться в	2	1
710	при его	1	1
711	или по	2	1
712	требует от	1	1
713	из которых	3	1
714	к своему	2	1
715	для искусства	3	1
716	жизни когда	1	1
717	сравнению с	1	1
718	который мы	1	1
719	такого рода	7	1
720	анализу и	1	1
721	связаны с	1	1
722	что весь	1	1
723	ко всему	1	1
724	у самого	1	1
725	всякий художественный	1	1
726	ведь для	1	1
727	это символ	4	1
728	в это	2	1
729	в контексте	1	1
730	этой трагедии	1	1
731	не будем	2	1
732	остается и	1	1
733	не допускать	1	1
734	в смысле	5	1
735	под влиянием	1	1
736	являются не	1	1
737	не знаем	1	1
738	основанная на	1	1
739	но на	1	1
740	деле здесь	1	1
741	или только	1	1
742	как царство	1	1
743	он по	1	1
744	чтобы понять	1	1
745	бы ему	1	1
746	на самой	1	1
747	ощущения представления	1	1
748	является чистым	1	1
749	бы в	1	1
750	и всецело	1	1
751	еще более	2	1
752	тем более	4	1
753	и смысл	1	1
754	мышления не	1	1
755	будто бы	2	1
756	же в	4	1
757	в том	20	1
758	любовь и	1	1
759	время когда	1	1
760	отношении к	1	1
761	сила в	1	1
762	труда мог	1	1
763	нет ничего	3	1
764	о своем	1	1
765	это все	2	1
766	весь мир	2	1
767	ведь именно	1	1
768	ему но	1	1
769	но можно	1	1
770	равно как	1	1
771	их с	1	1
772	говорили выше	1	1
773	жизни а	1	1
774	мы считаем	1	1
775	чем иным	2	1
776	из этого	3	1
777	у толстого	1	1
778	борьба и	1	1
779	учения о	2	1
780	а может	2	1
781	можно назвать	2	1
782	гораздо более	1	1
