N	2gram	Losev_Dial_2	Problemy
281	является не	1	2
282	и показать	2	2
283	или даже	1	2
284	его и	1	2
285	одно из	4	2
286	ведь это	3	2
287	с собою	1	2
288	не о	1	2
289	но потому	3	2
290	и даже	14	2
291	до сих	2	2
292	все время	3	2
293	себя и	1	2
294	месте и	1	2
295	не об	1	2
296	нет ни	3	2
297	только как	3	2
298	в изображении	2	2
299	в данном	3	2
300	друг с	1	2
301	и идеи	2	2
302	с этой	1	2
303	сих пор	2	2
304	у вас	1	2
305	в смысле	5	2
306	нисколько не	4	2
307	которые были	2	2
308	из тех	1	2
309	не она	1	2
310	и от	3	2
311	и человек	2	2
312	человек и	1	2
313	себя самого	1	2
314	ибо в	1	2
315	и земли	1	2
316	же в	2	2
317	не есть	47	2
318	е в	3	2
319	есть и	6	2
320	жизни и	6	2
321	но эти	1	2
322	также не	1	2
323	то оно	3	2
324	этом совершенно	1	1
325	смысле слова	1	1
326	от этой	1	1
327	не должны	1	1
328	же как	3	1
329	все новые	1	1
330	личность же	1	1
331	выражения в	1	1
332	всего это	1	1
333	сразу и	2	1
334	же по	1	1
335	далее и	1	1
336	тем же	2	1
337	они вовсе	1	1
338	также что	2	1
339	идея и	2	1
340	рефлексии но	1	1
341	духа в	1	1
342	в гоголевском	1	1
343	его не	2	1
344	их и	1	1
345	со всех	1	1
346	человек является	1	1
347	мы не	1	1
348	и взаимно	1	1
349	на эти	1	1
350	не была	1	1
351	есть нечто	8	1
352	время как	7	1
353	оно есть	3	1
354	бы ни	2	1
355	но даже	1	1
356	свой предмет	1	1
357	не даны	2	1
358	и он	1	1
359	следовательно в	2	1
360	во мне	4	1
361	себе а	1	1
362	и видеть	1	1
363	которые он	1	1
364	от идеи	2	1
365	во всех	2	1
366	ходит по	1	1
367	нею в	2	1
368	а только	3	1
369	себе он	1	1
370	к которой	1	1
371	есть своя	1	1
372	и всякий	1	1
373	явлений и	2	1
374	остаются в	1	1
375	ни стало	1	1
376	можно прямо	1	1
377	ведь мы	2	1
378	нет и	1	1
379	что они	6	1
380	сама по	7	1
381	к сожалению	2	1
382	которые не	2	1
383	столкновение с	1	1
384	нет надобности	1	1
385	первый взгляд	1	1
386	независимо от	4	1
387	что именно	1	1
388	и всякой	1	1
389	стороны и	1	1
390	что касается	1	1
391	слова он	1	1
392	более или	2	1
393	от этого	3	1
394	и отчасти	1	1
395	мы но	1	1
396	себе как	3	1
397	та же	4	1
398	что это	10	1
399	из этих	1	1
400	вопрос в	1	1
401	чем бы	1	1
402	одно время	3	1
403	другом случае	1	1
404	сливаются в	2	1
405	потому она	1	1
406	иначе и	2	1
407	как он	4	1
408	но на	1	1
409	как принцип	1	1
410	и если	4	1
411	вообще не	1	1
412	в чужую	1	1
413	вечность ибо	3	1
414	больше всего	1	1
415	время и	2	1
416	показал как	1	1
417	и еще	1	1
418	и совершенно	2	1
419	же это	4	1
420	есть та	3	1
421	у лермонтова	1	1
422	них нет	1	1
423	и вот	4	1
424	и сколько	1	1
425	смысле как	1	1
426	и по	4	1
427	и независимо	1	1
428	плана и	1	1
429	в основу	1	1
430	от нее	1	1
431	не будет	2	1
432	в вечности	6	1
433	даны как	1	1
434	что все	1	1
435	об этом	3	1
436	из них	3	1
437	и неизбежно	1	1
438	от земли	2	1
439	знает что	1	1
440	заключается в	4	1
441	а без	3	1
442	может стать	1	1
443	действительности в	1	1
444	и мы	3	1
445	истории и	1	1
446	весь мир	1	1
447	ведь если	1	1
448	здесь нет	1	1
449	тех которые	1	1
450	но уже	1	1
451	быть только	2	1
452	она и	2	1
453	все равно	5	1
454	мира где	1	1
455	он действительно	1	1
456	мы имеем	3	1
457	т д	15	1
458	не всегда	1	1
459	всегда и	1	1
460	и вне	1	1
461	между собою	3	1
462	совершенно особый	1	1
463	время во	1	1
464	литературе как	1	1
465	действительно не	1	1
466	потому и	1	1
467	времени только	2	1
468	не больше	4	1
469	остается в	1	1
470	смысл и	2	1
471	одного и	1	1
472	сосредоточиться на	1	1
473	и становится	1	1
474	на первый	1	1
475	или менее	2	1
476	если такое	1	1
477	приобретают совершенно	1	1
478	или точнее	3	1
479	взгляд на	2	1
480	почти не	1	1
481	жизни с	2	1
482	не созерцает	1	1
483	строго говоря	1	1
484	и другого	1	1
485	последовательность и	1	1
486	только такой	1	1
487	и новые	1	1
488	есть его	1	1
489	жизнь уже	1	1
490	образом и	1	1
491	теми же	1	1
492	по крайней	9	1
493	том и	1	1
494	в вашем	1	1
495	она или	1	1
496	времени а	3	1
497	образ не	1	1
498	от чисто	1	1
499	каком плане	1	1
500	он остается	1	1
501	к прошлому	1	1
502	отчетливо и	1	1
503	определяется своим	1	1
504	лиц и	1	1
505	деле это	1	1
506	и другое	1	1
507	не имеет	1	1
508	она ни	1	1
509	личности что	2	1
510	и притом	7	1
511	ее с	1	1
512	или лучше	1	1
513	только это	1	1
514	сознания как	1	1
515	иметь в	2	1
516	та или	2	1
517	человека по	1	1
518	может только	2	1
519	только не	2	1
520	не то	5	1
521	из него	1	1
522	того и	2	1
523	и всегда	1	1
524	и образ	1	1
525	не всякий	2	1
526	или иная	2	1
527	действительно в	2	1
528	на этом	2	1
529	уже говорили	1	1
530	это слово	1	1
531	убедиться в	2	1
532	и сама	1	1
533	не утверждение	1	1
534	слова о	1	1
535	так то	1	1
536	то это	2	1
537	в области	2	1
538	в каком	4	1
539	ему не	1	1
540	с другом	1	1
541	в стиле	1	1
542	у меня	3	1
543	одно и	4	1
544	искусства и	1	1
545	я сам	2	1
546	я бы	1	1
547	мира только	1	1
548	же самое	2	1
549	об одном	1	1
550	должны быть	3	1
551	к тому	2	1
552	личность не	1	1
553	мысли о	1	1
554	как человек	1	1
555	они и	1	1
556	в нас	1	1
557	существует только	1	1
558	должен быть	1	1
559	но только	3	1
560	иной чем	1	1
561	объединения и	1	1
562	печорин у	1	1
563	не существует	1	1
564	но при	1	1
565	здесь не	1	1
566	в ее	4	1
567	личности и	6	1
568	чтобы быть	1	1
569	от обычного	1	1
570	как самосознание	1	1
571	с самого	2	1
572	то время	4	1
573	за живое	1	1
574	это путь	1	1
575	собственно не	1	1
576	и когда	4	1
577	котором мы	1	1
578	что у	2	1
579	в другом	4	1
580	времени и	9	1
581	надо быть	1	1
582	здесь как	1	1
583	во многом	1	1
584	весь человек	1	1
585	ибо только	1	1
586	она была	1	1
587	подойти к	1	1
588	именно этот	1	1
589	остается только	2	1
590	по сравнению	1	1
591	всех возможных	1	1
592	сходно с	1	1
593	понятно что	2	1
594	одном месте	1	1
595	развернуть его	1	1
596	уже само	1	1
597	даже не	1	1
598	как этот	1	1
599	образом в	1	1
600	в виду	5	1
601	только и	2	1
602	познания и	1	1
603	один миг	1	1
604	о том	5	1
605	таков например	1	1
606	последней основе	1	1
607	и та	6	1
608	к одной	1	1
609	которым она	1	1
610	и остался	1	1
611	сам а	1	1
612	эти планы	1	1
613	можно сказать	5	1
614	времени в	2	1
615	и единый	1	1
616	и всех	1	1
617	того как	2	1
618	постижений и	1	1
619	по типу	1	1
620	если принять	2	1
621	его личности	2	1
622	его изображения	1	1
623	как его	1	1
624	оно или	2	1
625	и только	4	1
626	крайней мере	9	1
627	внешнее и	1	1
628	резко отличается	1	1
629	и всякое	1	1
630	если это	1	1
631	и противопоставить	1	1
632	которая как	1	1
633	е только	1	1
634	земле это	1	1
635	того что	6	1
636	к которому	1	1
637	большей или	1	1
638	быть и	4	1
639	оно и	1	1
640	мысли не	1	1
641	или меньшей	1	1
642	ли он	1	1
643	проникнуть в	1	1
644	в какой	2	1
645	то в	1	1
646	и действительно	1	1
647	даже если	1	1
648	себя в	2	1
649	вот почему	1	1
650	с нею	3	1
651	мы воспринимали	1	1
652	или иным	2	1
653	не все	1	1
654	но самое	1	1
655	следует что	2	1
656	возможна и	2	1
657	и их	3	1
658	всякую мысль	1	1
659	чтобы она	1	1
660	привела к	1	1
661	к ним	1	1
662	при всей	1	1
663	но что	7	1
664	бытия и	1	1
665	из нее	1	1
666	случае не	1	1
667	принципиально не	1	1
668	того или	2	1
669	это было	3	1
670	она имеет	1	1
671	что основное	1	1
672	быть по	1	1
673	нее не	1	1
674	свободе и	1	1
675	ее на	1	1
676	в других	1	1
677	он почти	1	1
678	у которого	1	1
679	в особенности	1	1
680	чтобы убедиться	1	1
681	глубине и	1	1
682	тотчас же	1	1
683	как у	1	1
684	однако что	1	1
685	стороны эта	1	1
686	здесь в	1	1
687	а именно	5	1
688	они действительно	1	1
689	к его	1	1
690	если мы	2	1
691	что не	6	1
692	в живом	1	1
693	только к	2	1
694	художественной форме	1	1
695	своем изображении	1	1
696	от другого	1	1
697	ничем не	1	1
698	нем и	2	1
699	только момент	1	1
700	зависит от	2	1
701	жизнь в	2	1
702	на этих	1	1
703	что обычно	1	1
704	и оно	1	1
705	не он	1	1
706	слова слово	1	1
707	тут есть	1	1
708	в бытии	2	1
709	что мы	2	1
710	и бывает	1	1
711	в одно	5	1
712	в руках	1	1
713	где есть	2	1
714	вступает в	1	1
715	или другого	1	1
716	в частности	2	1
717	на который	2	1
718	и она	2	1
719	ни на	2	1
720	целиком в	1	1
721	бы это	3	1
722	только его	1	1
723	совершенно в	1	1
724	над ним	1	1
725	не знал	1	1
726	что за	1	1
727	сравнению с	1	1
728	что бы	2	1
729	но вы	1	1
730	что весь	1	1
731	это за	3	1
732	в тех	2	1
733	реальность и	1	1
734	объединяются в	2	1
735	наконец и	1	1
736	лишь чисто	1	1
737	в состоянии	2	1
738	и менее	1	1
739	одно общее	1	1
740	своей последней	1	1
741	он от	1	1
742	слова и	1	1
743	время оно	1	1
744	как из	2	1
745	внешний мир	1	1
746	личность как	2	1
747	новые и	2	1
748	это последнее	1	1
749	не раз	2	1
750	например у	1	1
751	тех или	2	1
752	в сферу	2	1
753	в идеале	1	1
754	отсюда следует	1	1
755	что я	2	1
756	мы только	2	1
757	его с	3	1
758	функциями но	1	1
759	в другое	2	1
760	распадается в	1	1
761	совершенно иной	1	1
762	ее и	1	1
763	и все	12	1
764	вполне понятно	1	1
765	будто бы	3	1
766	только что	5	1
767	все они	1	1
768	его формы	1	1
769	ее в	2	1
770	я в	1	1
771	мне кажется	1	1
772	в искусстве	2	1
773	бы оно	1	1
774	или другим	2	1
775	к самому	1	1
776	становления и	3	1
777	может и	2	1
778	себе слово	1	1
779	но если	1	1
780	это в	1	1
781	совершенно не	7	1
782	идея в	1	1
783	сознания на	2	1
784	облик и	1	1
785	же мы	3	1
786	или иного	1	1
787	перед нею	1	1
788	всю ее	1	1
789	на ней	1	1
790	на своем	1	1
791	себе не	3	1
792	слово и	1	1
793	особый тип	1	1
794	и эта	1	1
795	личности это	3	1
796	в таком	4	1
797	точно так	1	1
798	только она	1	1
799	слова это	1	1
