N	2gram	Propp_Isto_1	Tvorches
169	за то	2	2
170	свое лицо	1	2
171	живет в	2	2
172	об этом	4	2
173	еще в	2	2
174	стремление к	1	2
175	из других	1	2
176	может не	1	2
177	и та	1	2
178	и будет	1	2
179	что и	6	2
180	во всей	2	2
181	вслед за	6	2
182	значит что	1	2
183	герой в	1	2
184	тот же	2	2
185	страх перед	1	2
186	тон рассказа	1	2
187	в качестве	5	2
188	так что	4	2
189	же и	1	2
190	и у	1	2
191	следовало бы	3	2
192	от других	1	2
193	при помощи	2	2
194	из них	3	2
195	был бы	2	2
196	не означает	2	2
197	представлений о	3	2
198	только на	1	2
199	именно в	3	2
200	что не	2	2
201	что для	1	2
202	зависит от	2	2
203	его как	2	2
204	все более	1	2
205	в частности	2	2
206	вместе с	6	2
207	надо было	1	2
208	к жизни	1	2
209	эти слова	1	2
210	общения с	1	2
211	перед нами	3	2
212	не мог	1	2
213	для этой	1	2
214	или в	5	2
215	прошлого и	2	2
216	не знает	5	2
217	сказать что	5	2
218	в глаза	1	2
219	что ты	1	2
220	себе не	1	2
221	к этому	2	2
222	точно так	3	2
223	гораздо более	1	2
224	значения этого	1	1
225	в русских	1	1
226	же как	2	1
227	чтобы не	3	1
228	связана с	1	1
229	с исторической	1	1
230	отметим что	1	1
231	к своей	1	1
232	но тем	1	1
233	и есть	1	1
234	очень много	3	1
235	и этот	1	1
236	уже по	1	1
237	также и	3	1
238	мы уже	1	1
239	мы имеем	13	1
240	что если	2	1
241	рассматривается как	1	1
242	он как	1	1
243	время как	3	1
244	говорить о	1	1
245	что иное	1	1
246	в полной	1	1
247	но даже	1	1
248	то это	3	1
249	не совсем	3	1
250	большей частью	2	1
251	себе а	1	1
252	одно из	1	1
253	еще не	7	1
254	по этому	2	1
255	он был	1	1
256	между собой	4	1
257	иное как	1	1
258	столь же	2	1
259	бы то	2	1
260	как один	1	1
261	во всех	2	1
262	как правило	4	1
263	совсем не	1	1
264	наряду с	3	1
265	не видала	1	1
266	друг на	1	1
267	действия и	3	1
268	по отношению	3	1
269	с поразительной	1	1
270	к сожалению	3	1
271	из возможных	1	1
272	в истории	1	1
273	первый взгляд	2	1
274	эта связь	1	1
275	с этим	4	1
276	из уст	1	1
277	найти в	1	1
278	вспомним что	1	1
279	кроме того	1	1
280	целый ряд	1	1
281	как уже	2	1
282	к этой	1	1
283	это тоже	6	1
284	сюжет о	1	1
285	сторона в	1	1
286	и к	1	1
287	стоит обратить	1	1
288	в действительности	2	1
289	нет никакой	1	1
290	этой цели	1	1
291	в этот	1	1
292	за собой	2	1
293	при таком	1	1
294	со своей	1	1
295	к чему	3	1
296	нее он	1	1
297	что это	8	1
298	он в	2	1
299	все эти	4	1
300	связанного с	1	1
301	так в	4	1
302	многое в	1	1
303	еще один	2	1
304	своей теории	1	1
305	в жертву	2	1
306	сливаются в	1	1
307	говорят о	1	1
308	тому же	1	1
309	мнение что	1	1
310	вследствие этого	2	1
311	и если	2	1
312	связанные с	2	1
313	своем развитии	1	1
314	да и	1	1
315	т д	22	1
316	а просто	1	1
317	выше уже	1	1
318	одного лица	1	1
319	явление но	1	1
320	всех этих	2	1
321	не значит	1	1
322	как средство	1	1
323	этого вопроса	3	1
324	что еще	1	1
325	и вот	2	1
326	у читателя	1	1
327	с представлением	1	1
328	на наш	1	1
329	на этом	3	1
330	а дальше	1	1
331	в основу	1	1
332	то ни	2	1
333	же не	3	1
334	же касается	1	1
335	поэтому мы	1	1
336	его не	1	1
337	по смыслу	2	1
338	на ту	1	1
339	к превращению	1	1
340	его в	6	1
341	это было	2	1
342	бы нам	1	1
343	было бы	7	1
344	за ней	1	1
345	религии то	1	1
346	люди не	1	1
347	но мы	2	1
348	в них	1	1
349	показывает что	3	1
350	на грани	1	1
351	с тем	4	1
352	на друга	1	1
353	и уже	1	1
354	иногда в	1	1
355	чем в	1	1
356	ключ к	3	1
357	о которой	1	1
358	пребывает в	1	1
359	на первый	2	1
360	можно только	1	1
361	рассмотрение с	1	1
362	что такое	2	1
363	и ее	1	1
364	центр тяжести	1	1
365	миф о	2	1
366	от себя	1	1
367	всякий раз	1	1
368	героя то	1	1
369	может вызвать	1	1
370	живут в	1	1
371	соприкосновения с	1	1
372	образом и	1	1
373	в прямом	1	1
374	и более	1	1
375	почему-то не	1	1
376	что этот	2	1
377	на всю	1	1
378	по себе	3	1
379	из тысячи	1	1
380	в историческом	1	1
381	тому что	1	1
382	изоляции от	1	1
383	роль играют	2	1
384	мотива в	1	1
385	в отношении	1	1
386	вплоть до	1	1
387	в таких	2	1
388	что эта	1	1
389	и другое	2	1
390	героям в	1	1
391	что их	2	1
392	ее с	1	1
393	на него	4	1
394	это еще	1	1
395	он с	1	1
396	это мы	1	1
397	через него	1	1
398	не вполне	2	1
399	в самой	1	1
400	на себя	1	1
401	он хочет	1	1
402	это пространство	1	1
403	входят в	1	1
404	только с	2	1
405	одним словом	4	1
406	все с	1	1
407	в области	2	1
408	у нас	1	1
409	он вполне	1	1
410	один раз	1	1
411	уже о	1	1
412	не могут	2	1
413	относиться к	1	1
414	мы узнаем	1	1
415	но все	4	1
416	есть признак	1	1
417	переход в	1	1
418	по возможности	1	1
419	что оно	1	1
420	прошлого в	1	1
421	бы он	1	1
422	указывает на	2	1
423	не есть	2	1
424	оно не	1	1
425	быть назван	2	1
426	она не	1	1
427	и это	1	1
428	эта мысль	3	1
429	vii в	1	1
430	в конце	1	1
431	но по	1	1
432	внимание на	1	1
433	меня в	1	1
434	вывод что	2	1
435	в ее	2	1
436	другой стороны	5	1
437	как по	1	1
438	вспомним хотя	1	1
439	реальной действительности	1	1
440	смерти в	1	1
441	только то	1	1
442	говорили что	1	1
443	он пришел	2	1
444	и пространство	1	1
445	прямом смысле	1	1
446	если они	1	1
447	что у	1	1
448	в образе	3	1
449	промежутки времени	1	1
450	над человеком	1	1
451	в композиции	2	1
452	дворец и	1	1
453	не лучше	1	1
454	в эпоху	2	1
455	которая в	1	1
456	по мере	2	1
457	означает что	4	1
458	в глубине	2	1
459	обратить особое	1	1
460	и здесь	7	1
461	и должно	3	1
462	своей книге	1	1
463	он живет	1	1
464	никак не	1	1
465	и что	10	1
466	или на	3	1
467	с того	3	1
468	представлениями о	3	1
469	кажется что	1	1
470	нас в	2	1
471	знает что	1	1
472	связь между	3	1
473	в которую	3	1
474	путь к	1	1
475	между тем	2	1
476	была бы	2	1
477	стоит и	1	1
478	глава ii	1	1
479	восходит к	5	1
480	считаем необходимым	1	1
481	нем и	1	1
482	представления о	3	1
483	один момент	1	1
484	в современной	3	1
485	действительности не	1	1
486	со второй	1	1
487	как он	2	1
488	будь то	1	1
489	должен был	3	1
490	даже если	1	1
491	их не	2	1
492	широте и	1	1
493	с одной	4	1
494	себя в	2	1
495	с какой	1	1
496	совершенно естественно	2	1
497	для всех	2	1
498	если мы	3	1
499	то и	2	1
500	которых можно	1	1
501	не все	4	1
502	но с	1	1
503	же у	1	1
504	мышления и	1	1
505	его и	2	1
506	мы знаем	4	1
507	в одном	5	1
508	сами по	1	1
509	и со	1	1
510	у нее	1	1
511	к ним	4	1
512	но что	1	1
513	дома имеют	1	1
514	заметить что	1	1
515	тем что	3	1
516	науки в	1	1
517	представляют собой	6	1
518	самым главным	1	1
519	не было	1	1
520	же деле	1	1
521	видим что	9	1
522	до сих	5	1
523	особое внимание	2	1
524	мне не	1	1
525	однако это	3	1
526	совершенно точно	1	1
527	мы никогда	1	1
528	к которому	5	1
529	с той	2	1
530	для этого	3	1
531	чем он	1	1
532	было и	1	1
533	а с	2	1
534	исходит из	3	1
535	естественно что	1	1
536	и их	3	1
537	превращается в	4	1
538	самом же	1	1
539	одной стороны	4	1
540	связи с	4	1
541	на этот	2	1
542	а наоборот	1	1
543	не на	2	1
544	так называемой	1	1
545	а так	1	1
546	и я	1	1
547	когда она	1	1
548	него не	1	1
549	или или	1	1
550	связь с	4	1
551	люди и	1	1
552	как это	3	1
553	возникает из	2	1
554	куда же	1	1
555	а если	1	1
556	есть только	3	1
557	что же	3	1
558	и всей	1	1
559	и братья	1	1
560	то к	1	1
561	событий в	1	1
562	и мотивы	1	1
563	цели не	1	1
564	ли не	1	1
565	сейчас же	1	1
566	и некоторые	1	1
567	сих пор	5	1
568	только для	2	1
569	указывал на	1	1
570	же самое	3	1
571	и тогда	3	1
572	как раз	2	1
573	в полном	1	1
574	пока еще	1	1
575	вне его	1	1
576	в более	1	1
577	поэтому совершенно	1	1
578	как отражение	1	1
579	и часто	2	1
580	уже на	1	1
581	из дома	6	1
582	в связи	4	1
583	гораздо шире	1	1
584	во время	3	1
585	и выйти	1	1
586	значило бы	1	1
587	в последней	1	1
588	не дают	1	1
589	мы должны	13	1
590	в могилу	2	1
591	ни было	2	1
592	хотя в	1	1
593	очень хорошо	1	1
594	весьма условно	1	1
595	в целях	3	1
596	с людьми	1	1
597	это все	1	1
598	этот вопрос	7	1
599	только как	1	1
600	равно как	1	1
601	их с	1	1
602	такое представление	1	1
603	природе и	1	1
604	жизни а	1	1
605	не сами	1	1
606	не что	1	1
607	отношению к	3	1
608	т е	10	1
609	бы его	1	1
610	этот момент	2	1
611	из своей	1	1
612	героя в	5	1
613	приводит нас	1	1
614	в какой	3	1
615	о нем	2	1
616	важно для	1	1
617	а может	1	1
618	собой прямые	1	1
619	именно здесь	1	1
