N	2gram	Losev_Prob_5	Dialekti
120	во что	1	4
121	конечно не	2	4
122	собственно говоря	1	4
123	это не	2	4
124	на первый	1	4
125	знание и	1	4
126	тому что	1	4
127	как о	4	4
128	но только	3	4
129	если только	2	4
130	от того	1	4
131	не могут	2	4
132	и это	1	4
133	мыслить и	1	4
134	нет никакой	3	4
135	то время	3	4
136	жизнь и	3	4
137	к тому	2	4
138	с другой	6	4
139	или иной	1	4
140	говорит о	7	4
141	у нас	7	4
142	так же	5	4
143	при всем	2	4
144	хотя бы	2	4
145	только что	1	4
146	сказать что	9	4
147	была бы	2	3
148	мы уже	1	3
149	и тут	2	3
150	но даже	4	3
151	и на	6	3
152	и всякий	1	3
153	же она	1	3
154	мере в	2	3
155	в одной	2	3
156	что именно	2	3
157	с этим	1	3
158	в своем	11	3
159	только тогда	3	3
160	все же	9	3
161	перед нами	1	3
162	все эти	2	3
163	сводится на	1	3
164	тем более	1	3
165	на то	2	3
166	в нем	6	3
167	он должен	1	3
168	в силу	5	3
169	мифологии и	1	3
170	не будет	2	3
171	того или	1	3
172	на свои	1	3
173	и миф	1	3
174	он и	5	3
175	не больше	2	3
176	и без	2	3
177	имеется в	1	3
178	миф о	5	3
179	не в	7	3
180	того кто	1	3
181	раз и	2	3
182	из которых	1	3
183	тем самым	1	3
184	она не	1	3
185	на себя	1	3
186	же время	1	3
187	во всем	1	3
188	уже и	2	3
189	а мы	1	3
190	этот миф	2	3
191	и о	5	3
192	и этим	1	3
193	из двух	1	3
194	утверждает что	1	3
195	к нему	3	3
196	все время	3	3
197	для мифа	1	3
198	или же	2	3
199	и ее	1	3
200	с одной	3	3
201	есть в	2	3
202	сам собою	1	3
203	то и	2	3
204	при помощи	6	3
205	из них	2	3
206	тем что	2	3
207	для того	3	3
208	именно как	1	3
209	не было	1	3
210	ни о	1	3
211	одной стороны	3	3
212	а если	1	3
213	как бы	6	3
214	сравнении с	3	3
215	на свете	1	3
216	на другое	1	3
217	если не	4	3
218	только одна	1	3
219	и от	1	3
220	мира и	2	3
221	при его	2	3
222	в сравнении	3	3
223	только о	1	3
224	все что	2	3
225	управляет всем	1	2
226	я и	1	2
227	также и	12	2
228	в частности	4	2
229	свою личность	1	2
230	только потому	1	2
231	или к	2	2
232	есть подлинное	1	2
233	субъект и	1	2
234	уже по	1	2
235	его не	2	2
236	что если	1	2
237	так чтобы	1	2
238	и самой	1	2
239	духа с	1	2
240	и он	4	2
241	сама же	1	2
242	в ней	3	2
243	еще не	3	2
244	верить в	1	2
245	бы то	2	2
246	с его	1	2
247	но не	7	2
248	есть смерть	1	2
249	его на	2	2
250	и всякой	1	2
251	своей и	1	2
252	но в	9	2
253	тогда получится	1	2
254	то в	1	2
255	из этих	1	2
256	на стадии	2	2
257	просто о	1	2
258	и они	2	2
259	в себе	4	2
260	тому же	1	2
261	но на	1	2
262	и если	1	2
263	вообще не	1	2
264	при этом	4	2
265	и вот	1	2
266	в понятии	1	2
267	что у	5	2
268	и по	1	2
269	людей и	13	2
270	говорить не	1	2
271	но совершенно	1	2
272	не знаете	1	2
273	только одно	1	2
274	одному тому	1	2
275	никакой критики	1	2
276	несмотря на	6	2
277	не содержится	4	2
278	мы как	1	2
279	от своего	1	2
280	всяком случае	2	2
281	в их	1	2
282	на небо	8	2
283	их в	1	2
284	что этот	5	2
285	же мы	1	2
286	с которой	1	2
287	во-первых это	1	2
288	иной раз	2	2
289	на котором	1	2
290	что их	1	2
291	только и	3	2
292	и является	2	2
293	не вполне	1	2
294	уже о	1	2
295	когда мы	1	2
296	могут быть	1	2
297	той или	1	2
298	все еще	4	2
299	для себя	5	2
300	как мы	2	2
301	меня в	1	2
302	говоря уже	1	2
303	как с	2	2
304	и когда	1	2
305	с первым	1	2
306	и знания	1	2
307	разного рода	4	2
308	и вообще	9	2
309	нас к	1	2
310	и смерть	1	2
311	и здесь	1	2
312	никак не	8	2
313	почему же	1	2
314	нас в	4	2
315	ее от	1	2
316	в его	12	2
317	и можно	1	2
318	получается что	1	2
319	и следовательно	1	2
320	что угодно	1	2
321	и она	1	2
322	же можно	1	2
323	тех пор	1	2
324	содержится в	1	2
325	и кроме	1	2
326	даже если	1	2
327	этого мифа	2	2
328	и тем	3	2
329	со всеми	2	2
330	же и	1	2
331	и у	5	2
332	же в	3	2
333	нового времени	4	2
334	она действительно	1	2
335	никто не	1	2
336	не о	1	2
337	бытия и	1	2
338	у него	11	2
339	так или	1	2
340	со стороны	1	2
341	или иначе	1	2
342	именно в	3	2
343	а именно	12	2
344	еще и	4	2
345	души и	1	2
346	но о	1	2
347	себя и	1	2
348	быть только	3	2
349	у человека	1	2
350	зависит от	1	2
351	в природе	1	2
352	однако не	1	2
353	как именно	4	2
354	нет никаких	1	2
355	и потому	1	2
356	в данном	2	2
357	с тех	1	2
358	по существу	2	2
359	в который	1	2
360	но для	2	2
361	в смысле	4	2
362	тех или	2	2
363	и для	6	2
364	до степени	1	2
365	или в	4	2
366	себя самого	2	2
367	для нас	10	2
368	из себя	1	2
369	бы в	1	2
370	зрения в	1	2
371	но вот	1	2
372	а в	6	2
373	не говоря	1	2
374	другой стороны	6	2
375	по одному	1	2
376	о себе	2	2
377	из этого	4	2
378	природы или	1	2
379	но еще	2	2
380	точно так	3	2
381	а я	1	2
382	ее в	2	2
383	в своих	1	2
384	они не	2	2
385	во всяком	2	2
386	этой точки	1	2
387	новое время	3	1
388	краски которые	1	1
389	отношения к	1	1
390	этом отношении	1	1
391	людей на	1	1
392	на самом	1	1
393	который хотя	1	1
394	но тем	2	1
395	и так	1	1
396	к другому	1	1
397	не вижу	1	1
398	едва ли	4	1
399	и которая	3	1
400	и за	2	1
401	по его	2	1
402	то творение	1	1
403	еще остается	2	1
404	а как	1	1
405	основные моменты	1	1
406	мифа о	19	1
407	на первом	3	1
408	является наиболее	2	1
409	на место	1	1
410	науки и	1	1
411	космоса и	2	1
412	когда люди	1	1
413	его только	1	1
414	богом а	1	1
415	следующее рассуждение	1	1
416	и самого	3	1
417	и этого	1	1
418	же мере	1	1
419	и увидеть	1	1
420	то мы	1	1
421	а только	1	1
422	непорочности он	1	1
423	не то	2	1
424	друг на	1	1
425	тут же	6	1
426	свободы и	4	1
427	в свои	1	1
428	же раз	1	1
429	если она	1	1
430	этой стороны	1	1
431	и наконец	1	1
432	это тоже	1	1
433	духа и	1	1
434	не развивается	1	1
435	x в	1	1
436	от этого	3	1
437	в этот	1	1
438	выдерживает никакой	1	1
439	в которой	5	1
440	из жизни	1	1
441	как то	1	1
442	если мы	1	1
443	право на	1	1
444	говорят о	1	1
445	имеем в	1	1
446	если он	2	1
447	он ни	1	1
448	после этого	1	1
449	никакой речи	1	1
450	мы можем	5	1
451	на одну	1	1
452	при виде	1	1
453	всех этих	1	1
454	его тела	1	1
455	и настоящее	1	1
456	нужно говорить	1	1
457	же это	1	1
458	чем у	1	1
459	не к	2	1
460	первым и	1	1
461	на точке	1	1
462	кого бы	1	1
463	мало того	1	1
464	из него	1	1
465	к мифологии	1	1
466	что ни	1	1
467	или иных	2	1
468	бы от	1	1
469	спрашивается что	1	1
470	от нее	1	1
471	то ни	2	1
472	факт что	2	1
473	из-за этого	1	1
474	они должны	1	1
475	свободного и	1	1
476	его в	6	1
477	знает что	3	1
478	общества в	1	1
479	в него	1	1
480	но самый	1	1
481	и дает	1	1
482	всю свою	3	1
483	чувство и	1	1
484	весь мир	1	1
485	она становится	1	1
486	не чем	2	1
487	тела в	1	1
488	только лишь	1	1
489	не ясно	1	1
490	далеко не	4	1
491	мы имеем	2	1
492	на друга	1	1
493	не всегда	3	1
494	между собою	1	1
495	о чем	1	1
496	с такой	2	1
497	что такого	1	1
498	бога и	1	1
499	такой же	1	1
500	которое тоже	1	1
501	нисколько не	5	1
502	и ко	1	1
503	но я	1	1
504	не выдерживает	1	1
505	но до	1	1
506	всем своем	2	1
507	нас не	3	1
508	в отношении	3	1
509	в такой	1	1
510	почти не	1	1
511	в котором	2	1
512	представление о	2	1
513	ни малейшего	1	1
514	и понятия	1	1
515	оказывается что	4	1
516	не от	1	1
517	не как	1	1
518	по своей	2	1
519	для всякого	1	1
520	основана на	1	1
521	мифе и	1	1
522	но он	5	1
523	творчества и	1	1
524	иным как	2	1
525	что было	1	1
526	человек по	1	1
527	без всяких	1	1
528	и более	2	1
529	какое бы	1	1
530	чтобы это	1	1
531	в устах	1	1
532	даже в	1	1
533	я вас	2	1
534	содержит в	1	1
535	если и	1	1
536	с гордостью	1	1
537	вплоть до	1	1
538	в новоевропейском	1	1
539	что эта	1	1
540	человека но	2	1
541	впадает в	1	1
542	еще до	2	1
543	того как	5	1
544	на него	2	1
545	самого и	1	1
546	и имеет	1	1
547	совершенно правильно	1	1
548	себе самом	1	1
549	и мало	1	1
550	возможно и	1	1
551	больше чем	2	1
552	в самой	3	1
553	в науке	2	1
554	он хочет	2	1
555	связи с	7	1
556	и при	1	1
557	не столь	3	1
558	души только	1	1
559	за ними	2	1
560	точке зрения	2	1
561	представляли себе	1	1
562	которых он	1	1
563	но все	4	1
564	это конечно	2	1
565	как только	1	1
566	уже было	1	1
567	что вы	1	1
568	как для	1	1
569	мифологии но	1	1
570	тот и	1	1
571	по воздуху	1	1
572	должен быть	1	1
573	эта последняя	1	1
574	где нет	1	1
575	и стали	1	1
576	всем миром	1	1
577	которого мы	2	1
578	с ее	1	1
579	без всякого	2	1
580	в ее	3	1
581	данном случае	2	1
582	совершенно ничего	1	1
583	были бы	1	1
584	средних веков	1	1
585	он с	1	1
586	верит в	2	1
587	и сам	4	1
588	iii в	4	1
589	и которые	2	1
590	мог бы	1	1
591	вещей с	1	1
592	остается только	1	1
593	веры в	1	1
594	тогда необходимо	1	1
595	с ним	3	1
596	трактуется как	1	1
597	говорит здесь	1	1
598	свой субъект	1	1
599	местах и	1	1
600	то есть	21	1
601	но к	1	1
602	внимание на	3	1
603	все прочие	1	1
604	миф в	1	1
605	мифе о	1	1
606	и движения	1	1
607	или на	1	1
608	можно сказать	6	1
609	и который	3	1
610	мы понимаем	1	1
611	науке и	1	1
612	все в	3	1
613	все на	1	1
614	ясные и	1	1
615	вся эта	1	1
616	с собственными	2	1
617	не характерны	1	1
618	есть с	1	1
619	в другой	1	1
620	вообще и	2	1
621	бы и	1	1
622	человеческого рода	1	1
623	он был	2	1
624	к ней	1	1
625	пока только	1	1
626	отличает от	1	1
627	не зная	1	1
628	наконец и	1	1
629	от прочих	1	1
630	образом как	2	1
631	но с	1	1
632	что только	2	1
633	всякого рода	2	1
634	здесь не	7	1
635	тот же	3	1
636	менее в	1	1
637	одной из	1	1
638	этот вопрос	1	1
639	очень много	1	1
640	то он	1	1
641	в обществе	1	1
642	и никто	1	1
643	этот факт	1	1
644	об их	1	1
645	и прочие	2	1
646	вот тут-то	1	1
647	в качестве	4	1
648	вот что	1	1
649	вопроса о	1	1
650	на свое	2	1
651	каким образом	1	1
652	говорится и	1	1
653	был бы	1	1
654	не так	4	1
655	тогда он	1	1
656	и также	1	1
657	содержания и	1	1
658	мы находим	7	1
659	откуда и	2	1
660	в одном	3	1
661	все является	1	1
662	к ним	1	1
663	не говорите	1	1
664	и никогда	3	1
665	то самое	1	1
666	небе и	1	1
667	заметить что	1	1
668	и делает	2	1
669	характерны для	1	1
670	в других	3	1
671	указание на	1	1
672	время на	1	1
673	другое что	1	1
674	науки в	1	1
675	момент в	1	1
676	до самого	1	1
677	человека то	2	1
678	пришли к	1	1
679	до сих	2	1
680	будет ли	1	1
681	вообще для	1	1
682	на людей	1	1
683	тут-то и	1	1
684	с презрением	1	1
685	больше и	1	1
686	них же	1	1
687	их можно	1	1
688	но лишь	1	1
689	поскольку она	1	1
690	в христианской	1	1
691	а так	1	1
692	когда она	1	1
693	мира в	3	1
694	в связи	7	1
695	людьми и	1	1
696	не видит	1	1
697	правильно и	1	1
698	ни за	1	1
699	но оно	1	1
700	вместе с	7	1
701	других областях	1	1
702	или по	1	1
703	тот факт	1	1
704	надо было	1	1
705	самый этот	1	1
706	чем в	1	1
707	не можете	1	1
708	никакой возможности	1	1
709	причина а	1	1
710	да и	2	1
711	данный в	1	1
712	него есть	1	1
713	достаточно глубоко	1	1
714	я с	1	1
715	сердце в	1	1
716	том смысле	1	1
717	и найдем	1	1
718	в это	2	1
719	и смерти	1	1
720	первом плане	3	1
721	вечно и	1	1
722	этого очень	1	1
723	мы могли	1	1
724	что из	1	1
725	жизни или	1	1
726	бывают или	1	1
727	сих пор	2	1
728	видно что	1	1
729	и таким	1	1
730	о создании	5	1
731	силу и	1	1
732	ничего кроме	1	1
733	не мог	4	1
734	здесь в	2	1
735	человеческого разума	1	1
736	на небе	2	1
737	это указывает	1	1
738	его с	1	1
739	в результате	7	1
740	а все	1	1
741	за что	4	1
742	о котором	3	1
743	в силах	1	1
744	бога так	1	1
745	человек и	2	1
746	но когда	1	1
747	от него	1	1
748	отношении не	1	1
749	но зато	1	1
750	пусть в	2	1
751	ни было	1	1
752	как показывает	1	1
753	есть уже	1	1
754	и очень	1	1
755	но всегда	1	1
756	этого же	1	1
757	это все	1	1
758	зрения истории	1	1
759	состоит из	1	1
760	определяет собою	1	1
761	и судьба	1	1
762	чем иным	2	1
763	просто не	1	1
764	об этих	1	1
765	бы даже	1	1
766	у людей	4	1
767	которая не	1	1
768	смысле что	1	1
