N	2gram	Losev_Vlad_2	Narrotol
100	с его	4	3
101	но не	3	3
102	что они	1	3
103	в произведениях	1	3
104	как к	2	3
105	в целом	4	3
106	все эти	5	3
107	и его	6	3
108	так сказать	1	3
109	и по	2	3
110	характер и	1	3
111	которой он	2	3
112	и того	1	3
113	что я	3	3
114	пока еще	1	3
115	того чтобы	2	3
116	же время	3	3
117	этом отношении	1	3
118	на том	1	3
119	и сам	2	3
120	мира и	1	3
121	о нем	2	3
122	это не	2	3
123	к ней	3	3
124	никак не	3	3
125	то и	1	3
126	или даже	1	3
127	как раз	1	3
128	и даже	10	3
129	характера и	1	3
130	да и	3	3
131	с этой	4	3
132	и для	3	3
133	а к	2	3
134	сказать что	11	3
135	к его	2	3
136	в таком	3	3
137	и т	1	2
138	мере в	1	2
139	отношения между	1	2
140	по его	1	2
141	мы не	2	2
142	ему в	2	2
143	в будущем	2	2
144	в ней	4	2
145	еще не	1	2
146	в сердце	1	2
147	он сам	2	2
148	в чем	2	2
149	себе и	2	2
150	как уже	1	2
151	за границей	1	2
152	со своей	2	2
153	в самом	2	2
154	бы с	2	2
155	в нашем	1	2
156	из этих	3	2
157	как он	2	2
158	на то	2	2
159	жизнью и	1	2
160	что она	1	2
161	мы его	1	2
162	не будет	1	2
163	той же	4	2
164	было бы	9	2
165	должен был	3	2
166	со своими	1	2
167	несмотря на	4	2
168	бы на	1	2
169	с точки	3	2
170	и что	5	2
171	жизни с	2	2
172	но он	3	2
173	однако в	2	2
174	что с	1	2
175	не имеет	2	2
176	как о	1	2
177	говорить о	1	2
178	не могло	1	2
179	только не	1	2
180	потому что	9	2
181	для нас	7	2
182	с таким	1	2
183	в сознании	1	2
184	не вполне	2	2
185	в области	3	2
186	у нас	6	2
187	и здесь	1	2
188	все то	1	2
189	но для	1	2
190	и он	4	2
191	свою позицию	1	2
192	этой своей	1	2
193	здесь не	4	2
194	не могу	2	2
195	ни слова	1	2
196	всей своей	1	2
197	можно было	2	2
198	те же	3	2
199	начала и	2	2
200	во второй	2	2
201	том как	1	2
202	быть может	1	2
203	или иначе	3	2
204	что и	3	2
205	представления о	1	2
206	в современной	1	2
207	казалось что	1	2
208	дело с	1	2
209	со всеми	1	2
210	себя в	2	2
211	с нею	1	2
212	в виде	3	2
213	в начале	4	2
214	не все	1	2
215	в душе	1	2
216	у меня	1	2
217	обратиться к	1	2
218	а то	2	2
219	т п	1	2
220	вовсе не	4	2
221	только на	1	2
222	именно в	4	2
223	бытия в	2	2
224	церкви и	2	2
225	и опять	1	2
226	в бытии	2	2
227	если не	2	2
228	более чем	1	2
229	так же	4	2
230	в него	1	2
231	к своему	1	2
232	по своему	2	2
233	о чем	6	2
234	в течение	5	2
235	его жизни	6	2
236	которое не	1	2
237	но это	4	2
238	потому не	1	2
239	в результате	5	2
240	собственно говоря	2	2
241	тем более	3	2
242	от всего	1	2
243	хотя бы	3	2
244	во время	1	2
245	о своем	2	2
246	в свою	3	2
247	точно так	3	2
248	в своих	2	2
249	по поводу	4	2
250	во сне	2	2
251	можно назвать	2	2
252	они не	1	2
253	этом свете	1	1
254	говоря о	3	1
255	отношения к	3	1
256	не должны	1	1
257	одним из	1	1
258	также и	6	1
259	например в	1	1
260	с с	4	1
261	не имел	2	1
262	его памяти	1	1
263	так у	1	1
264	каждый из	1	1
265	думал о	1	1
266	между двумя	1	1
267	от самого	1	1
268	смерть в	1	1
269	из его	2	1
270	матери которая	1	1
271	он уже	5	1
272	сказать с	1	1
273	их жизни	1	1
274	именно к	3	1
275	подобного не	1	1
276	но она	1	1
277	местам и	1	1
278	а для	1	1
279	мы и	1	1
280	совершенно чужда	1	1
281	это время	4	1
282	и самого	1	1
283	иное как	1	1
284	быть в	3	1
285	сам а	1	1
286	во всех	3	1
287	в общем	2	1
288	в новом	2	1
289	него с	1	1
290	отношение к	4	1
291	не просто	1	1
292	его произведение	1	1
293	который однако	1	1
294	него только	1	1
295	не принимает	1	1
296	чем же	1	1
297	как говорит	1	1
298	наряду с	2	1
299	и нравственной	1	1
300	если она	1	1
301	своей жизни	3	1
302	не нуждаясь	1	1
303	человеческого бытия	1	1
304	до его	1	1
305	этой стороны	1	1
306	что касается	3	1
307	им в	3	1
308	и как	3	1
309	и наконец	4	1
310	по пути	1	1
311	его к	1	1
312	более или	3	1
313	себе не	1	1
314	самое важное	1	1
315	о самом	1	1
316	ним было	1	1
317	то в	5	1
318	за собой	1	1
319	в которой	4	1
320	бы и	1	1
321	столько к	1	1
322	так или	3	1
323	поскольку в	3	1
324	по преимуществу	1	1
325	березы и	1	1
326	будто и	1	1
327	о ее	1	1
328	сказал я	1	1
329	не могла	2	1
330	бы от	1	1
331	после этого	1	1
332	однако при	1	1
333	может состоять	1	1
334	сколько к	1	1
335	никому не	1	1
336	на этом	2	1
337	его можно	1	1
338	прежде чем	1	1
339	с собой	1	1
340	что является	1	1
341	здесь мы	3	1
342	несомненно есть	1	1
343	есть все	1	1
344	с позиций	1	1
345	его не	2	1
346	есть не	1	1
347	этом смысле	1	1
348	отца и	1	1
349	новой жизни	1	1
350	здесь нет	1	1
351	в это	4	1
352	ни в	7	1
353	но уже	2	1
354	называет его	1	1
355	но мы	1	1
356	к которым	1	1
357	и особенно	3	1
358	уже была	1	1
359	всю жизнь	1	1
360	эту тему	2	1
361	в позиции	1	1
362	должно быть	3	1
363	не мог	8	1
364	между ними	1	1
365	на первый	2	1
366	или менее	3	1
367	сказать про	1	1
368	никаких оснований	1	1
369	м м	4	1
370	ничего подобного	1	1
371	в следующем	3	1
372	в такой	1	1
373	и без	1	1
374	это делает	1	1
375	всяком случае	6	1
376	и целостного	1	1
377	то его	2	1
378	в которых	1	1
379	мысли и	2	1
380	его отношение	1	1
381	возвращение к	1	1
382	мир и	1	1
383	есть его	2	1
384	их в	2	1
385	и относительно	1	1
386	не могли	3	1
387	для нее	1	1
388	содержание и	1	1
389	вам в	1	1
390	всего его	1	1
391	связи с	8	1
392	раз и	2	1
393	его внутреннего	1	1
394	в отношении	3	1
395	при всех	1	1
396	на рубеже	1	1
397	вплоть до	3	1
398	к такой	1	1
399	но они	1	1
400	как можно	1	1
401	с которой	2	1
402	она не	2	1
403	человечества и	1	1
404	иной раз	2	1
405	сущность а	1	1
406	дело не	1	1
407	на котором	2	1
408	и притом	2	1
409	своего существования	1	1
410	было не	1	1
411	время как	2	1
412	чтобы стать	1	1
413	нас является	1	1
414	что иное	1	1
415	не желая	2	1
416	того и	2	1
417	жизни не	1	1
418	бумаги и	1	1
419	и лишь	1	1
420	с нами	2	1
421	мыслей и	2	1
422	году как	1	1
423	всей жизни	2	1
424	свидетельствуют о	1	1
425	только с	1	1
426	как будто	2	1
427	читаем что	1	1
428	в каком	1	1
429	к той	2	1
430	свое собственное	1	1
431	если у	1	1
432	что можно	3	1
433	не могут	1	1
434	есть только	1	1
435	во все	1	1
436	и вполне	3	1
437	ли не	1	1
438	а иначе	1	1
439	уже было	1	1
440	в полной	1	1
441	долго не	1	1
442	от которой	1	1
443	как мы	11	1
444	тем и	1	1
445	что человек	1	1
446	и о	4	1
447	но по	2	1
448	то она	1	1
449	что все	1	1
450	в виду	2	1
451	меня в	2	1
452	хотя его	1	1
453	его рассуждений	1	1
454	то время	6	1
455	его самого	1	1
456	на нее	1	1
457	не с	1	1
458	ясно что	1	1
459	жизнь а	1	1
460	особенно в	1	1
461	которая была	1	1
462	во многом	1	1
463	последних дней	3	1
464	еще в	2	1
465	когда в	1	1
466	своем личном	1	1
467	по ее	1	1
468	о своей	1	1
469	собой и	1	1
470	внимание к	1	1
471	не на	2	1
472	произведения как	1	1
473	тех кто	1	1
474	в самой	1	1
475	вот и	3	1
476	время в	4	1
477	другими словами	5	1
478	сообщение о	1	1
479	может не	1	1
480	это было	4	1
481	к нему	2	1
482	он прямо	2	1
483	и во	2	1
484	но несомненно	1	1
485	это нужно	1	1
486	я вижу	1	1
487	по разным	4	1
488	в споре	1	1
489	говорить и	1	1
490	наконец в	3	1
491	также в	1	1
492	и она	2	1
493	в лице	1	1
494	говорит в	1	1
495	быть и	1	1
496	но с	1	1
497	интереса к	1	1
498	в двух	2	1
499	что только	1	1
500	человеку если	1	1
501	этот вопрос	1	1
502	с каждым	1	1
503	ли он	2	1
504	к вам	2	1
505	поскольку по	1	1
506	и кажется	1	1
507	как нечто	1	1
508	течение всей	2	1
509	очень много	2	1
510	лиц не	1	1
511	мы будем	3	1
512	этом их	1	1
513	но то	2	1
514	i и	2	1
515	так что	5	1
516	того же	5	1
517	ничего нельзя	1	1
518	ни одного	1	1
519	него и	2	1
520	в данной	1	1
521	этом в	1	1
522	вместил в	1	1
523	и их	1	1
524	в одном	1	1
525	в прошлом	1	1
526	никто не	1	1
527	не о	2	1
528	но что	5	1
529	заметить что	1	1
530	тем что	1	1
531	для того	2	1
532	первая и	1	1
533	зрения с	1	1
534	в последние	2	1
535	нужно было	1	1
536	отношении необходимо	1	1
537	является носителем	1	1
538	даже не	1	1
539	до сих	1	1
540	а мы	2	1
541	а именно	6	1
542	чем он	1	1
543	бы эти	1	1
544	и быть	1	1
545	же о	1	1
546	что не	2	1
547	таким каков	1	1
548	на этот	4	1
549	ничем не	1	1
550	у его	1	1
551	человеческой жизни	1	1
552	с которым	2	1
553	его как	1	1
554	существует в	1	1
555	и с	14	1
556	ни о	1	1
557	на эту	2	1
558	что мы	1	1
559	это единое	2	1
560	уже давно	2	1
561	нет никаких	2	1
562	вместе с	8	1
563	и потому	2	1
564	с конца	1	1
565	же с	13	1
566	что именно	1	1
567	xix века	1	1
568	о самоубийстве	1	1
569	эта история	1	1
570	в столь	1	1
571	он говорит	1	1
572	перехода от	1	1
573	не удалось	1	1
574	это за	2	1
575	что же	8	1
576	даже с	1	1
577	в мир	1	1
578	в первой	1	1
579	этих своих	1	1
580	дело здесь	1	1
581	далее же	1	1
582	на ногах	1	1
583	этот не	1	1
584	о своих	1	1
585	и от	2	1
586	средневекового миросозерцания	2	1
587	сих пор	1	1
588	характера в	1	1
589	о его	5	1
590	все это	5	1
591	чем дело	1	1
592	которых он	1	1
593	и ушел	1	1
594	в связи	8	1
595	вследствие чего	1	1
596	котором он	1	1
597	в другое	1	1
598	когда он	1	1
599	но эти	1	1
600	к цели	1	1
601	было на	1	1
602	и н	1	1
603	в этих	4	1
604	еще более	3	1
605	мы должны	4	1
606	же к	1	1
607	будто бы	2	1
608	хотя в	1	1
609	в о	1	1
610	всего на	2	1
611	которая на	1	1
612	бытия не	1	1
613	первый раз	1	1
614	отношением к	1	1
615	же самой	1	1
616	почему он	1	1
617	не что	1	1
618	бы его	2	1
619	из этого	5	1
620	разным причинам	1	1
621	время не	1	1
622	в действительности	1	1
623	где он	3	1
624	ее в	1	1
625	к этому	6	1
626	во всяком	6	1
627	гораздо более	2	1
