N	2gram	Tiupa_Disk_1	Literetu
253	как писал	1	2
254	за ним	1	2
255	к своим	1	2
256	для него	4	2
257	человеческого присутствия	2	2
258	действия а	1	2
259	тем что	3	2
260	в.т и	1	2
261	или иной	5	2
262	субъекта жизни	1	2
263	себя и	1	2
264	что не	4	2
265	с ней	1	2
266	природе искусства	1	2
267	объекта и	1	2
268	и потому	3	2
269	быть только	1	2
270	это контекст	1	2
271	с этой	1	2
272	и адресата	2	2
273	один из	3	2
274	по аналогии	1	2
275	на слово	1	2
276	годов в	1	2
277	за его	2	2
278	читателя и	1	2
279	но одновременно	2	2
280	что в	4	2
281	в каждой	3	2
282	внимание на	4	2
283	человеческой деятельности	1	2
284	отношением к	1	2
285	в свою	3	2
286	оно не	2	2
287	еще и	1	2
288	в своих	3	2
289	к этому	2	2
290	как известно	1	1
291	такова была	1	1
292	и то	1	1
293	на самом	1	1
294	исходя из	2	1
295	это и	1	1
296	идет о	1	1
297	и есть	2	1
298	между двумя	1	1
299	согласно дефиниции	1	1
300	по преимуществу	1	1
301	и до	1	1
302	из его	1	1
303	которое может	1	1
304	и за	1	1
305	обойтись без	1	1
306	как способ	2	1
307	своего существования	1	1
308	собой как	1	1
309	из своих	1	1
310	говорить о	1	1
311	принадлежит к	1	1
312	и поэтика	1	1
313	жизненной позиции	1	1
314	местам и	1	1
315	работе над	1	1
316	принципиально иная	1	1
317	самое можно	1	1
318	и он	2	1
319	в xix	1	1
320	субъекта объекта	1	1
321	он сам	1	1
322	мысли и	2	1
323	быть в	1	1
324	коммуникативная стратегия	3	1
325	в чем	1	1
326	как правило	4	1
327	не знала	1	1
328	если в	1	1
329	конечном счете	1	1
330	очевидно что	1	1
331	герой не	1	1
332	он пишет	1	1
333	нет и	1	1
334	за пределы	2	1
335	определяется не	2	1
336	в истории	4	1
337	независимо от	1	1
338	с этим	3	1
339	в своем	6	1
340	что касается	2	1
341	перед нами	3	1
342	не тождественна	1	1
343	сознания в	2	1
344	это тоже	1	1
345	говорящего автора	1	1
346	более или	2	1
347	или иную	1	1
348	ситуации в	1	1
349	образом мыслит	1	1
350	в нашем	1	1
351	определена как	4	1
352	социального взаимодействия	2	1
353	что к	1	1
354	уже в	2	1
355	к эстетическому	1	1
356	за рамки	2	1
357	так сказать	2	1
358	в общении	1	1
359	взаимодействия трех	1	1
360	по словам	2	1
361	к искусству	2	1
362	в определенном	1	1
363	тем не	1	1
364	он не	1	1
365	все перечисленные	1	1
366	актуальной для	1	1
367	собой не	1	1
368	творческой памяти	1	1
369	в силу	5	1
370	силу своей	2	1
371	в акте	3	1
372	содержит в	1	1
373	середине хх	1	1
374	писал бахтин	4	1
375	оно обладает	1	1
376	на адресата	1	1
377	высшей формы	1	1
378	слова и	1	1
379	мы его	1	1
380	значение в	1	1
381	с позиций	2	1
382	б.м гаспарова	1	1
383	высказывания и	2	1
384	на все	1	1
385	обращения к	1	1
386	сознания к	1	1
387	первую очередь	1	1
388	с другими	1	1
389	искусства в	1	1
390	они по	1	1
391	например с	1	1
392	своей основе	1	1
393	который по	1	1
394	литературного произведения	3	1
395	в них	4	1
396	о которых	1	1
397	как совокупность	1	1
398	словесности в	1	1
399	словесного творчества	1	1
400	и вне	1	1
401	и читателем	1	1
402	художественного дискурса	5	1
403	литературного процесса	1	1
404	ведет к	3	1
405	в чистом	1	1
406	в начальных	1	1
407	и того	3	1
408	только тем	1	1
409	в первую	1	1
410	о ком	1	1
411	во время	1	1
412	в понимании	1	1
413	трех говорящего	1	1
414	в ходе	3	1
415	она сама	1	1
416	что такое	1	1
417	в их	5	1
418	не столько	1	1
419	не к	1	1
420	путем в	1	1
421	коммуникативной функции	1	1
422	существования на	1	1
423	своей не	1	1
424	но это	1	1
425	в россии	1	1
426	что было	1	1
427	исторической поэтики	1	1
428	и эти	1	1
429	и является	1	1
430	как от	1	1
431	бы быть	3	1
432	образ не	1	1
433	в историческом	2	1
434	и герой	2	1
435	то с	2	1
436	деятельности в	1	1
437	с миром	1	1
438	чистом виде	1	1
439	при всей	3	1
440	аналогично тому	1	1
441	в русской	1	1
442	говорят героя	1	1
443	и притом	1	1
444	в процессе	5	1
445	на ее	2	1
446	мы все	1	1
447	он мог	3	1
448	для всего	1	1
449	не имеет	1	1
450	это явление	1	1
451	к концу	1	1
452	писал в	1	1
453	субъекта высказывания	1	1
454	во всем	1	1
455	на мой	2	1
456	и теперь	1	1
457	в книге	1	1
458	не по	1	1
459	входят в	1	1
460	и делает	1	1
461	в действительности	3	1
462	к той	3	1
463	точке зрения	1	1
464	своего адресата	1	1
465	иосифа бродского	1	1
466	т.п и	1	1
467	от воспринимающего	1	1
468	когда мы	1	1
469	предстает субъектом	1	1
470	этой причине	2	1
471	его понимании	2	1
472	значительной степени	2	1
473	отсутствии у	1	1
474	того о	1	1
475	его с	1	1
476	чем говорят	1	1
477	она же	1	1
478	как некое	1	1
479	и последующей	1	1
480	достоянием культуры	1	1
481	однако по	1	1
482	теории высказывания	1	1
483	в театре	1	1
484	ни даже	1	1
485	и о	4	1
486	более не	1	1
487	но по	1	1
488	в виду	2	1
489	свою очередь	3	1
490	но при	3	1
491	и от	1	1
492	при котором	1	1
493	языка и	2	1
494	справедливо не	1	1
495	по сути	4	1
496	чтобы быть	1	1
497	остальной жизни	1	1
498	речевых жанров	12	1
499	на объект	1	1
500	на том	2	1
501	обращаясь к	1	1
502	природе своей	5	1
503	своей мысли	1	1
504	нельзя не	2	1
505	не за	1	1
506	времени и	3	1
507	было в	2	1
508	особый интерес	1	1
509	или невольно	2	1
510	продукт социального	1	1
511	том как	1	1
512	разного рода	2	1
513	по мере	2	1
514	тем чем	1	1
515	о ней	1	1
516	уже были	1	1
517	сути своей	2	1
518	и т.д	4	1
519	столь же	3	1
520	другой он	1	1
521	все прочие	1	1
522	актуализируется в	1	1
523	дискурс в	3	1
524	означает не	1	1
525	такова что	1	1
526	аналогии с	1	1
527	в значительной	2	1
528	времени в	2	1
529	нас в	1	1
530	в конечном	1	1
531	нет у	1	1
532	восходит к	1	1
533	составляет не	1	1
534	по слову	3	1
535	аналогичным образом	1	1
536	теперь уже	1	1
537	творчества в	1	1
538	и.п смирнова	3	1
539	интертекстуальные связи	1	1
540	вольно или	2	1
541	принадлежности к	2	1
542	чем и	1	1
543	них в	2	1
544	в середине	1	1
545	которая и	1	1
546	по своим	4	1
547	человека как	1	1
548	вообще в	1	1
549	виртуальный объект	1	1
550	другим участникам	1	1
551	в литературе	2	1
552	к нему	1	1
553	общих для	1	1
554	высказывание и	1	1
555	всем своим	1	1
556	трудно не	1	1
557	одной из	4	1
558	и представляет	2	1
559	дискурс не	3	1
560	будто бы	2	1
561	и действительно	1	1
562	являет собой	3	1
563	по мнению	1	1
564	быть определена	3	1
565	и требует	2	1
566	xix веке	1	1
567	в мировом	1	1
568	в литературоведении	2	1
569	мнению автора	1	1
570	для всех	1	1
571	есть в	2	1
572	с двумя	1	1
573	семантическая трансформация	1	1
574	работе проблема	1	1
575	свою родину	1	1
576	ее а	1	1
577	то и	1	1
578	в значении	2	1
579	оно в	1	1
580	участникам речевого	1	1
581	и последовательно	1	1
582	на протяжении	2	1
583	за счет	1	1
584	однако во	1	1
585	или даже	2	1
586	по выражению	2	1
587	и других	1	1
588	обнаруживаются в	2	1
589	ту или	1	1
590	к чему-то	1	1
591	и их	1	1
592	в прозе	1	1
593	в котором	5	1
594	сознания именно	1	1
595	представлений о	1	1
596	адресата и	2	1
597	друг друга	1	1
598	связано с	1	1
599	общения по	1	1
600	процесса и	1	1
601	автор и	3	1
602	явно не	1	1
603	в каждом	2	1
604	автора как	1	1
605	момент в	1	1
606	и побуждает	1	1
607	только на	1	1
608	никого не	2	1
609	из двух	2	1
610	даже не	1	1
611	сюда же	1	1
612	что они	1	1
613	очевидным образом	3	1
614	ком или	1	1
615	чем он	2	1
616	совпадает с	2	1
617	для слушателей	1	1
618	а с	5	1
619	или о	1	1
620	его из	1	1
621	к более	1	1
622	ничем не	1	1
623	только по	1	1
624	которое по	1	1
625	которой нет	1	1
626	не создает	1	1
627	не было	7	1
628	мы сами	1	1
629	с тем	1	1
630	а сам	2	1
631	из наиболее	2	1
632	бы назвать	1	1
633	не на	1	1
634	напротив к	1	1
635	когда ни	1	1
636	от мира	1	1
637	было сказано	1	1
638	социокультурного взаимодействия	1	1
639	далеко еще	4	1
640	впрочем в	1	1
641	в ряду	2	1
642	произведение в	2	1
643	не об	1	1
644	художественного целого	1	1
645	в связи	1	1
646	с позиции	1	1
647	как представляется	1	1
648	текста может	1	1
649	соотносима с	1	1
650	некоторые из	1	1
651	из трех	1	1
652	текста в	2	1
653	их к	1	1
654	целом ряде	1	1
655	в той	1	1
656	проблема речевых	1	1
657	стихотворений и	1	1
658	не наиболее	1	1
659	основе этих	1	1
660	губительна для	1	1
661	личного авторства	5	1
662	и было	2	1
663	предполагает в	1	1
664	ли не	3	1
665	в контексте	1	1
666	что здесь	1	1
667	в первые	1	1
668	в эстетический	1	1
669	события а	2	1
670	речевого общения	12	1
671	к другим	2	1
672	исторический период	1	1
673	под названием	1	1
674	это уже	1	1
675	и более	1	1
676	мой взгляд	2	1
677	жизненное поведение	1	1
678	я всегда	1	1
679	о котором	2	1
680	которая в	1	1
681	но отнюдь	2	1
682	свидетельствует о	2	1
683	было провозглашено	1	1
684	себя самого	1	1
685	художественных текстов	1	1
686	или менее	2	1
687	и все	2	1
688	у них	1	1
689	в этих	1	1
690	хотя бы	3	1
691	этом как	1	1
692	души с	1	1
693	термин дискурс	1	1
694	отношении к	1	1
695	не есть	2	1
696	себе и	1	1
697	может и	2	1
698	в период	1	1
699	героя и	2	1
700	картину мира	1	1
701	сказать что	3	1
702	для каждой	1	1
703	к его	2	1
704	всех других	1	1
705	культуры в	1	1
706	ее адресата	1	1
707	и состоит	1	1
708	из романа	1	1
709	в таком	1	1
710	тексты не	1	1
711	по причине	1	1
712	который не	1	1
713	они не	2	1
