N	2gram	Tiupa_Lite_3	Psycholo
136	смотреть на	1	3
137	и о	1	3
138	из того	2	3
139	в каждой	2	3
140	и на	2	3
141	в ее	5	3
142	как в	5	3
143	и наконец	3	3
144	на его	3	3
145	к искусству	1	3
146	он не	1	3
147	состоит в	6	3
148	не как	2	3
149	в силу	1	3
150	человека в	2	3
151	в другом	6	3
152	это не	5	3
153	эти два	1	3
154	и уже	1	3
155	мы с	2	3
156	в этих	1	3
157	где мы	1	3
158	вопрос о	2	3
159	но он	1	3
160	вовсе не	1	3
161	этом отношении	5	3
162	эстетический объект	3	3
163	психологию искусства	1	3
164	данном случае	4	3
165	так в	1	3
166	котором мы	1	3
167	что у	2	3
168	так и	9	3
169	времени и	1	3
170	искусства с	1	3
171	что и	2	3
172	и только	2	3
173	что здесь	1	3
174	так что	1	3
175	с двумя	1	3
176	для него	2	3
177	т п	1	3
178	у него	1	3
179	из двух	1	3
180	со стороны	7	3
181	на этот	1	3
182	была бы	1	3
183	в данном	4	3
184	в той	1	3
185	для нас	1	3
186	хотя бы	1	3
187	в свою	2	3
188	в психологии	1	3
189	к этому	2	3
190	в таком	1	3
191	искусство есть	1	2
192	от этой	1	2
193	того же	2	2
194	в сердце	1	2
195	это и	1	2
196	из самых	1	2
197	по преимуществу	1	2
198	и до	1	2
199	что эти	1	2
200	едва ли	3	2
201	с таким	1	2
202	отношения к	3	2
203	эстетическую реакцию	1	2
204	это означает	1	2
205	что иное	1	2
206	и он	1	2
207	он был	1	2
208	иное как	1	2
209	в последних	1	2
210	с его	6	2
211	во всех	2	2
212	на самом	1	2
213	по отношению	4	2
214	очевидно что	1	2
215	себе и	1	2
216	отличие от	5	2
217	друг от	1	2
218	на искусство	1	2
219	в центре	1	2
220	от друга	1	2
221	с этим	1	2
222	перед нами	1	2
223	что по	1	2
224	в противоположность	2	2
225	и хотя	1	2
226	он в	2	2
227	в нашем	1	2
228	еще один	2	2
229	как он	1	2
230	будто на	1	2
231	оно в	1	2
232	и вот	2	2
233	том чтобы	2	2
234	в каждом	1	2
235	а затем	3	2
236	и с	2	2
237	искусства в	1	2
238	в глазах	3	2
239	из них	4	2
240	материал для	1	2
241	о которых	1	2
242	все равно	1	2
243	говорится о	1	2
244	чем в	1	2
245	должно быть	4	2
246	и того	1	2
247	на первый	1	2
248	и при	2	2
249	в котором	1	2
250	с точки	3	2
251	в отличие	5	2
252	всякий раз	2	2
253	в словах	3	2
254	в отношении	1	2
255	с которой	2	2
256	в то	9	2
257	что ему	2	2
258	художественного чувства	1	2
259	во всем	1	2
260	входят в	1	2
261	в образах	1	2
262	нет ни	1	2
263	есть только	1	2
264	ли не	1	2
265	части романа	3	2
266	на том	1	2
267	искусство как	2	2
268	и другими	1	2
269	не с	2	2
270	еще в	3	2
271	и даже	2	2
272	или иной	2	2
273	и герой	1	2
274	но мы	1	2
275	можно сказать	2	2
276	тех пор	1	2
277	как например	2	2
278	мы вместе	1	2
279	в качестве	5	2
280	бы по	1	2
281	связи с	2	2
282	его с	1	2
283	речь в	1	2
284	в одном	4	2
285	нет в	1	2
286	это будет	2	2
287	ударения и	1	2
288	себя и	2	2
289	на поверхности	1	2
290	до конца	4	2
291	борьбу и	1	2
292	произведения искусства	1	2
293	именно поэтому	1	2
294	это значит	1	2
295	над ним	1	2
296	по существу	4	2
297	исходя из	1	2
298	с этой	2	2
299	все это	1	2
300	что касается	1	2
301	от той	1	2
302	своего материала	1	2
303	той или	2	2
304	же в	2	2
305	внимание зрителя	2	2
306	в романе	3	2
307	не знает	2	2
308	не что	1	2
309	бы его	1	2
310	из этого	1	2
311	во внешнем	1	2
312	но еще	2	2
313	нас не	1	2
314	бы перед	1	1
315	одним из	4	1
316	например в	3	1
317	идет о	1	1
318	и принципиально	1	1
319	от самого	1	1
320	из его	1	1
321	все те	1	1
322	и за	1	1
323	еще на	2	1
324	для своего	2	1
325	эти самые	1	1
326	из своих	1	1
327	в строфе	1	1
328	в каждый	1	1
329	поэзии не	1	1
330	мы и	2	1
331	а благодаря	1	1
332	искусства для	1	1
333	но напротив	1	1
334	на другом	1	1
335	столь же	1	1
336	в чем	1	1
337	как система	1	1
338	легко может	2	1
339	к которой	1	1
340	связано с	1	1
341	если в	1	1
342	искусство в	2	1
343	отношение к	2	1
344	не просто	1	1
345	значение имеет	1	1
346	к сожалению	1	1
347	и вовсе	2	1
348	общего с	1	1
349	данный момент	1	1
350	в художественном	1	1
351	еще и	2	1
352	и где	1	1
353	приводят к	1	1
354	хотя и	4	1
355	сделать их	1	1
356	которая еще	1	1
357	более или	1	1
358	в действительности	1	1
359	искусство и	1	1
360	за собой	1	1
361	себе как	1	1
362	жизнь как	2	1
363	представляет собой	2	1
364	большей части	2	1
365	ни одна	1	1
366	близким и	1	1
367	героя есть	1	1
368	тому же	5	1
369	точка в	1	1
370	так сказать	1	1
371	больше всего	1	1
372	знали что	1	1
373	о которой	2	1
374	в восприятии	1	1
375	в понимании	1	1
376	только тем	1	1
377	что никакой	1	1
378	не к	1	1
379	вообще всякое	1	1
380	а всегда	1	1
381	с собой	1	1
382	не бывает	1	1
383	и наоборот	2	1
384	такого же	1	1
385	обычно на	1	1
386	мы его	1	1
387	выражение и	1	1
388	борьбы и	1	1
389	нам остается	1	1
390	воображении а	2	1
391	момент и	1	1
392	на этой	1	1
393	в музыке	1	1
394	на протяжении	1	1
395	такова природа	1	1
396	в жизни	8	1
397	но уже	3	1
398	действия а	2	1
399	далеко не	2	1
400	нас к	2	1
401	чувствую себя	1	1
402	и вне	1	1
403	жизни но	1	1
404	за ним	2	1
405	проявляется в	1	1
406	со всей	2	1
407	же я	1	1
408	или менее	1	1
409	о ком	1	1
410	выступает на	1	1
411	что такое	1	1
412	как ощущение	2	1
413	то для	1	1
414	прибегает к	1	1
415	от себя	2	1
416	жизни с	1	1
417	которые для	1	1
418	не менее	2	1
419	одном из	2	1
420	как ты	2	1
421	в корне	1	1
422	в россии	1	1
423	и всякого	1	1
424	был только	1	1
425	и эти	1	1
426	бы быть	1	1
427	даже в	4	1
428	сам он	1	1
429	вплоть до	2	1
430	в эстетический	1	1
431	она не	1	1
432	почти никогда	1	1
433	открывает в	1	1
434	тогда когда	1	1
435	в процессе	1	1
436	в русской	1	1
437	и искусство	1	1
438	что ей	1	1
439	в театре	1	1
440	в самых	1	1
441	он мог	1	1
442	не имеет	1	1
443	обратим внимание	3	1
444	этом оказывается	1	1
445	это уж	1	1
446	преимущественно на	1	1
447	и цель	1	1
448	х годов	15	1
449	и является	1	1
450	именно его	1	1
451	которые делают	1	1
452	и теперь	1	1
453	не принадлежит	1	1
454	в области	3	1
455	ему не	1	1
456	который весь	1	1
457	т.п и	1	1
458	к себе	8	1
459	в живописи	1	1
460	уже заранее	1	1
461	сходство с	1	1
462	для такого	2	1
463	в стихотворении	6	1
464	естественны и	1	1
465	для его	3	1
466	я чувствую	1	1
467	говоря словами	3	1
468	на наших	1	1
469	именно эту	1	1
470	говорит сам	1	1
471	более не	1	1
472	но по	1	1
473	с ее	3	1
474	свою очередь	1	1
475	здесь не	2	1
476	первое из	1	1
477	и от	1	1
478	невозможно как	1	1
479	концепцию искусства	1	1
480	зрителя в	3	1
481	значение в	1	1
482	другом это	1	1
483	и себе	1	1
484	здесь нет	1	1
485	искусства или	1	1
486	быть может	2	1
487	трактуется как	1	1
488	то герой	1	1
489	о нем	2	1
490	жизнь моя	1	1
491	другом месте	1	1
492	ему нужно	1	1
493	и т.д	1	1
494	говорит об	1	1
495	означает не	1	1
496	в значительной	1	1
497	в эстетической	2	1
498	в конечном	1	1
499	нас в	1	1
500	для каждой	1	1
501	к нему	1	1
502	между тем	3	1
503	и три	1	1
504	области искусства	1	1
505	однако с	1	1
506	переходит в	1	1
507	нуждается в	1	1
508	искусства к	1	1
509	человека из	1	1
510	двух направлений	1	1
511	вслед за	3	1
512	что жизнь	1	1
513	не зная	1	1
514	но так	1	1
515	трудно не	1	1
516	своей сущности	1	1
517	одной из	1	1
518	и представляет	1	1
519	однако в	4	1
520	отказ от	2	1
521	к их	1	1
522	то в	3	1
523	что каждому	1	1
524	и действительно	1	1
525	в стороне	1	1
526	эстетики но	1	1
527	который в	1	1
528	и ее	2	1
529	поэтому для	1	1
530	мнению автора	1	1
531	в эти	1	1
532	себя в	7	1
533	уже не	3	1
534	еще одно	1	1
535	в поэзии	5	1
536	в начале	4	1
537	кажется что	1	1
538	за счет	1	1
539	двух основных	1	1
540	или даже	1	1
541	по выражению	1	1
542	конечном счете	1	1
543	но совершенно	1	1
544	одной своей	1	1
545	только одно	1	1
546	его из	1	1
547	и их	1	1
548	его души	1	1
549	интеллектуальную и	1	1
550	тем как	1	1
551	каждый шаг	1	1
552	разлад между	1	1
553	в стихах	6	1
554	к той	1	1
555	позволить себе	1	1
556	нет и	1	1
557	не были	1	1
558	ней и	1	1
559	и т.п	6	1
560	как у	4	1
561	на ее	1	1
562	сюда же	1	1
563	я был	1	1
564	чем он	1	1
565	совпадает с	1	1
566	все яснее	1	1
567	что не	2	1
568	что для	1	1
569	превращается в	1	1
570	не было	1	1
571	очередь объясняется	1	1
572	бы назвать	1	1
573	в картине	1	1
574	у такого	1	1
575	произведение в	1	1
576	яркие и	1	1
577	при виде	1	1
578	и ему	1	1
579	если не	2	1
580	что художник	2	1
581	где есть	1	1
582	всю полноту	2	1
583	все более	2	1
584	оказывается не	2	1
585	ко всем	1	1
586	к родине	1	1
587	конечно не	1	1
588	целом ряде	1	1
589	это становится	1	1
590	искусстве которое	1	1
591	тому как	3	1
592	и там	1	1
593	чувств как	1	1
594	в первой	2	1
595	сам не	1	1
596	и всех	1	1
597	каждый данный	1	1
598	в контексте	1	1
599	и средством	1	1
600	только для	3	1
601	но это	1	1
602	общественной жизни	1	1
603	точно и	1	1
604	это последнее	2	1
605	говорят и	1	1
606	это явление	1	1
607	во-первых на	1	1
608	совершается в	1	1
609	ударных и	1	1
610	которая в	1	1
611	эстетической деятельности	2	1
612	у них	1	1
613	еще более	1	1
614	ни к	3	1
615	будто бы	1	1
616	души с	1	1
617	все они	2	1
618	во время	1	1
619	я в	7	1
620	романа и	2	1
621	и осознать	1	1
622	к ее	1	1
623	между тремя	1	1
624	вопрос как	1	1
625	может и	1	1
626	нет ничего	1	1
627	с ними	2	1
628	произведении искусства	1	1
629	и одно	1	1
630	на один	1	1
631	к его	1	1
632	жизни а	2	1
633	отношению к	4	1
634	чтобы он	2	1
635	героя как	2	1
636	этой точки	1	1
637	ничего общего	1	1
