N	2gram	Vinokur_Ku_1	Myshleni
187	в первую	4	3
188	том чтобы	8	3
189	его не	1	3
190	на все	1	3
191	и мы	2	3
192	между отдельными	1	3
193	показывает что	1	3
194	в которых	6	3
195	должны были	1	3
196	тогда когда	6	3
197	и остается	1	3
198	в самых	1	3
199	не могло	1	3
200	ничего не	2	3
201	в области	7	3
202	в каком	2	3
203	факта что	1	3
204	могут быть	1	3
205	что оно	3	3
206	от друга	1	3
207	свою очередь	3	3
208	можно было	6	3
209	речь как	1	3
210	об этом	1	3
211	одного из	1	3
212	и следовательно	1	3
213	обе эти	3	3
214	этот вопрос	1	3
215	который в	1	3
216	связи с	7	3
217	уже в	3	3
218	то и	2	3
219	и других	1	3
220	всяком случае	5	3
221	мы находим	1	3
222	вовсе не	10	3
223	общения и	2	3
224	на этот	2	3
225	в природе	1	3
226	во всех	1	3
227	превращается в	2	3
228	а не	8	3
229	все более	1	3
230	смысле этого	3	3
231	только для	1	3
232	если не	3	3
233	и от	1	3
234	и обобщения	1	3
235	первую очередь	2	3
236	значение в	1	3
237	во всяком	5	3
238	речь идет	2	2
239	лишь после	1	2
240	связана с	1	2
241	к вопросу	1	2
242	тех же	1	2
243	но тем	1	2
244	и должны	1	2
245	как такового	1	2
246	идет о	2	2
247	показать что	1	2
248	почти всегда	1	2
249	что эти	4	2
250	едва ли	1	2
251	в зависимости	5	2
252	основной и	1	2
253	той же	3	2
254	есть не	1	2
255	как таковому	1	2
256	что если	2	2
257	является наиболее	1	2
258	бы что	1	2
259	вместо того	1	2
260	зависимости от	6	2
261	предполагалось что	1	2
262	ответа на	1	2
263	что его	2	2
264	в ее	1	2
265	только тогда	3	2
266	себе и	2	2
267	к сожалению	1	2
268	как говорит	1	2
269	тех случаях	2	2
270	хотя и	3	2
271	когда он	3	2
272	и понимания	1	2
273	чем к	1	2
274	от этого	2	2
275	в первом	3	2
276	бы и	2	2
277	проблем в	1	2
278	бы сказать	1	2
279	в нашем	1	2
280	того факта	1	2
281	и те	1	2
282	это понятие	1	2
283	главным образом	1	2
284	все другие	1	2
285	из этой	1	2
286	всех этих	1	2
287	он должен	1	2
288	и вот	1	2
289	на этом	1	2
290	одно и	1	2
291	но все	2	2
292	том же	2	2
293	есть все	1	2
294	на пороге	1	2
295	который по	1	2
296	в них	7	2
297	является для	1	2
298	и представить	1	2
299	письменной речи	3	2
300	несмотря на	3	2
301	мы видели	1	2
302	с такой	1	2
303	должно быть	3	2
304	иначе говоря	2	2
305	как таковой	2	2
306	сообразно с	1	2
307	в научной	1	2
308	был бы	2	2
309	на первый	1	2
310	в этих	4	2
311	и при	2	2
312	представление о	3	2
313	есть речь	1	2
314	точку зрения	1	2
315	и эти	3	2
316	что этот	1	2
317	что говоря	1	2
318	даже в	3	2
319	сущности говоря	1	2
320	что с	2	2
321	не имеет	2	2
322	дело в	1	2
323	того как	4	2
324	говорить о	1	2
325	составные элементы	1	2
326	речь и	1	2
327	никогда не	2	2
328	слова как	3	2
329	же время	2	2
330	и связи	1	2
331	но звук	2	2
332	и мысли	2	2
333	это речь	1	2
334	является то	1	2
335	бы он	1	2
336	в наши	1	2
337	и возникает	1	2
338	для дальнейшего	1	2
339	в конце	1	2
340	значения и	1	2
341	действия и	2	2
342	что у	1	2
343	понимание и	1	2
344	не с	3	2
345	ясно что	3	2
346	поэтому в	1	2
347	что отдельные	1	2
348	оно заключается	1	2
349	на примере	2	2
350	является с	1	2
351	если это	1	2
352	в современной	2	2
353	к решению	1	2
354	чтобы выяснить	1	2
355	один из	4	2
356	в двух	1	2
357	нуждается в	3	2
358	и действуют	1	2
359	уже не	8	2
360	вопроса о	1	2
361	мысль от	1	2
362	в науку	1	2
363	речь в	4	2
364	или даже	1	2
365	в известном	1	2
366	одно из	2	2
367	к мысли	1	2
368	для него	1	2
369	в известной	1	2
370	вперед в	1	2
371	легко убедиться	1	2
372	чтобы показать	1	2
373	общего учения	1	2
374	со всем	1	2
375	и даже	3	2
376	значении слова	1	2
377	если мы	2	2
378	связано с	3	2
379	и пр	15	2
380	в стороне	2	2
381	как невозможно	1	2
382	в слове	2	2
383	под влиянием	3	2
384	в речи	3	2
385	в частности	4	2
386	и потому	4	2
387	как это	3	2
388	о чем	2	2
389	в данном	4	2
390	тенденцию к	1	2
391	в словах	1	2
392	там где	4	2
393	в состоянии	2	2
394	стороны слова	1	2
395	и таким	1	2
396	точно и	1	2
397	является как	1	2
398	в смысле	2	2
399	этого рода	6	2
400	отношении между	1	2
401	о котором	2	2
402	которая в	1	2
403	речи с	1	2
404	речи так	1	2
405	также не	1	2
406	указывает на	1	2
407	а в	5	2
408	между ними	2	2
409	к его	1	2
410	какой мере	1	2
411	чтобы с	1	2
412	жизни и	1	2
413	ее в	2	2
414	или содержание	2	1
415	ту же	1	1
416	и развитие	1	1
417	и т	33	1
418	одним из	2	1
419	например в	5	1
420	словом как	1	1
421	легко становится	1	1
422	на самом	2	1
423	переход от	4	1
424	или к	1	1
425	ii и	1	1
426	не имеют	3	1
427	книге или	1	1
428	и больше	1	1
429	действительности и	1	1
430	должна уступить	1	1
431	и значение	2	1
432	вскрыть и	1	1
433	представлению о	1	1
434	большую роль	1	1
435	среды и	1	1
436	фактов но	1	1
437	на правах	1	1
438	стадию в	1	1
439	и другая	1	1
440	к началу	1	1
441	руссо и	1	1
442	видели уже	1	1
443	но даже	1	1
444	то это	3	1
445	и со	1	1
446	в виду	5	1
447	с большим	3	1
448	сдвигов в	1	1
449	в ней	6	1
450	когда речь	1	1
451	разумеется не	4	1
452	столько же	1	1
453	которую можно	2	1
454	в отличие	1	1
455	еще не	5	1
456	быть в	2	1
457	в различных	1	1
458	создает в	1	1
459	все больше	1	1
460	то он	1	1
461	как проблему	1	1
462	не то	1	1
463	в сторону	2	1
464	направленное на	1	1
465	очевидно что	3	1
466	слова на	1	1
467	что так	3	1
468	отличие от	1	1
469	не просто	5	1
470	две основные	1	1
471	которые могли	1	1
472	в истории	3	1
473	пониманию и	1	1
474	всего от	1	1
475	стоявшая перед	1	1
476	как к	1	1
477	части в	1	1
478	что ее	1	1
479	что нет	1	1
480	кроме того	1	1
481	вопросом о	1	1
482	сказал бы	1	1
483	его к	3	1
484	речи из	1	1
485	это легко	1	1
486	в действительности	1	1
487	конкретного действия	1	1
488	звука и	1	1
489	при чтении	1	1
490	истинное значение	1	1
491	гораздо раньше	1	1
492	та же	1	1
493	а ведь	1	1
494	воспитания и	1	1
495	что же	6	1
496	выражение в	1	1
497	то обстоятельство	8	1
498	отчасти и	1	1
499	однако как	1	1
500	с их	3	1
501	научных и	1	1
502	но на	1	1
503	наблюдаем в	1	1
504	вообще не	1	1
505	на его	3	1
506	в нем	4	1
507	т д	14	1
508	мы с	1	1
509	речи к	1	1
510	и еще	2	1
511	к одному	1	1
512	что еще	1	1
513	в анализе	1	1
514	к продуктам	1	1
515	наших глазах	1	1
516	же сколько	1	1
517	всего то	1	1
518	единство звука	1	1
519	а вместе	1	1
520	в повседневных	1	1
521	как они	2	1
522	связанные с	1	1
523	что мне	1	1
524	может возникнуть	1	1
525	особенности в	1	1
526	разница между	1	1
527	на этой	1	1
528	при соответствующих	1	1
529	сейчас в	1	1
530	этом смысле	3	1
531	его отдельных	1	1
532	он приходит	1	1
533	какой они	1	1
534	здесь это	1	1
535	в жизни	1	1
536	бы совершенно	1	1
537	он является	1	1
538	к которым	1	1
539	шаг вперед	1	1
540	обозначить как	1	1
541	строгом смысле	1	1
542	нисколько не	3	1
543	не выдерживает	1	1
544	но если	2	1
545	нового для	1	1
546	зависимости и	1	1
547	языке этот	2	1
548	в следующем	1	1
549	наших дней	1	1
550	и без	1	1
551	если можно	1	1
552	положение в	1	1
553	что вся	1	1
554	оказывается что	1	1
555	возникающей в	1	1
556	и сделали	2	1
557	что я	2	1
558	о языке	8	1
559	другие проявления	1	1
560	в основном	1	1
561	из области	4	1
562	их помощью	1	1
563	мысли потому	1	1
564	которые в	1	1
565	что было	2	1
566	тем не	4	1
567	состоит в	3	1
568	по крайней	5	1
569	известно и	1	1
570	мы встречаемся	1	1
571	как проблема	1	1
572	раз и	1	1
573	приводят к	1	1
574	стоит в	4	1
575	не менее	7	1
576	и развивается	1	1
577	человека но	1	1
578	dans les	1	1
579	между звуком	1	1
580	как о	2	1
581	только из	1	1
582	слово без	1	1
583	в центр	1	1
584	закономерностей в	1	1
585	в область	1	1
586	и именно	2	1
587	всех отдельных	1	1
588	зависит прежде	1	1
589	из него	1	1
590	котором оказываются	1	1
591	поскольку оно	2	1
592	находятся в	1	1
593	в лингвистическом	1	1
594	говорить как	1	1
595	этих последних	1	1
596	более что	1	1
597	сущность его	1	1
598	и является	4	1
599	вот что	1	1
600	в более	2	1
601	в сознании	1	1
602	с полным	1	1
603	на некоторые	1	1
604	как будто	1	1
605	и делает	1	1
606	структурные моменты	1	1
607	в некотором	1	1
608	однако это	1	1
609	может показаться	1	1
610	обстоятельство что	8	1
611	что можно	2	1
612	автор в	1	1
613	выход из	1	1
614	когда мы	2	1
615	во все	2	1
616	на общее	1	1
617	ли не	3	1
618	в других	1	1
619	как только	1	1
620	слова но	2	1
621	могло не	1	1
622	должны быть	2	1
623	частный случай	1	1
624	той или	1	1
625	о происхождении	1	1
626	и строго	1	1
627	от элементов	1	1
628	оно не	3	1
629	лежащим в	1	1
630	так например	2	1
631	следует отнести	1	1
632	к такому	1	1
633	всегда останется	1	1
634	и понять	1	1
635	как не	1	1
636	речи ее	1	1
637	сравнению со	1	1
638	задача стоявшая	1	1
639	к нам	1	1
640	на основе	1	1
641	со слов	1	1
642	из главных	1	1
643	языка и	8	1
644	которое им	1	1
645	чтобы быть	2	1
646	только не	1	1
647	и говорит	2	1
648	только то	1	1
649	никак не	2	1
650	в дальнейшем	1	1
651	связанных между	1	1
652	мы наблюдаем	2	1
653	в совершенно	1	1
654	уяснить себе	1	1
655	как с	2	1
656	не мог	2	1
657	на данных	1	1
658	которыми мы	1	1
659	же ли	1	1
660	в борьбе	1	1
661	том виде	1	1
662	средство социального	2	1
663	в научном	1	1
664	и назвать	1	1
665	во второй	1	1
666	известной мере	1	1
667	силу того	2	1
668	разумеется что	2	1
669	науку в	1	1
670	ниже не	1	1
671	ли эти	1	1
672	находится в	1	1
673	этом на	1	1
674	только и	3	1
675	и здесь	3	1
676	вывод который	1	1
677	в самой	4	1
678	внимание на	4	1
679	это история	1	1
680	это потому	1	1
681	социального общения	3	1
682	первого из	1	1
683	а также	1	1
684	звуков в	1	1
685	нас в	1	1
686	вопросу о	1	1
687	в конечном	1	1
688	на протяжении	1	1
689	которого не	1	1
690	образом если	2	1
691	с уже	1	1
692	когда оно	2	1
693	помимо того	1	1
694	что и	4	1
695	это не	7	1
696	в форме	1	1
697	лишь к	1	1
698	весь вопрос	1	1
699	также в	1	1
700	слов и	1	1
701	может иметь	2	1
702	заключается не	1	1
703	речи а	1	1
704	а другое	1	1
705	его основное	1	1
706	если с	1	1
707	в лингвистике	3	1
708	как например	2	1
709	следует рассматривать	1	1
710	и естественно	1	1
711	сразу же	1	1
712	целое в	1	1
713	что только	1	1
714	мы увидим	3	1
715	что даже	1	1
716	явления в	1	1
717	также и	2	1
718	не имеющих	1	1
719	в контексте	2	1
720	действительно не	1	1
721	к проблемам	1	1
722	в эти	1	1
723	так что	4	1
724	отдельные функции	1	1
725	и у	1	1
726	в значении	2	1
727	тем чтобы	1	1
728	по законам	1	1
729	научного знания	3	1
730	целого ряда	1	1
731	является не	1	1
732	а это	3	1
733	а то	2	1
734	не дает	1	1
735	из них	4	1
736	постановка вопроса	1	1
737	понятий в	1	1
738	но для	1	1
739	этом в	1	1
740	себе в	3	1
741	могло бы	1	1
742	слова в	1	1
743	разрешить проблему	1	1
744	иначе как	2	1
745	моментов в	1	1
746	к ним	1	1
747	может служить	2	1
748	как его	1	1
749	но что	1	1
750	само по	1	1
751	свое выражение	1	1
752	явно не	1	1
753	и вместе	1	1
754	может рассматриваться	1	1
755	до наших	1	1
756	именно как	1	1
757	нужно было	2	1
758	только звук	1	1
759	свою мысль	1	1
760	не хочет	1	1
761	к элементам	1	1
762	одной своей	1	1
763	со стороны	4	1
764	или иной	3	1
765	себе представить	1	1
766	в любой	1	1
767	для разрешения	1	1
768	от другой	1	1
769	которые можно	2	1
770	есть язык	3	1
771	а именно	2	1
772	бы назвать	1	1
773	не относится	1	1
774	соответствии с	3	1
775	мысли с	1	1
776	в представлении	1	1
777	оказалось в	1	1
778	что не	5	1
779	следует различать	1	1
780	социальной жизни	2	1
781	не нужна	1	1
782	в соответствии	3	1
783	не на	4	1
784	не было	3	1
785	автором в	1	1
786	до конца	2	1
787	ничем не	1	1
788	более того	1	1
789	зависит от	1	1
790	однако и	1	1
791	основное и	1	1
792	речи это	1	1
793	отнюдь не	1	1
794	что обычно	1	1
795	это значит	1	1
796	пр и	1	1
797	скажем несколько	1	1
798	мысль а	1	1
799	в одно	1	1
800	для чего	1	1
801	как именно	2	1
802	я хочу	1	1
803	почву для	1	1
804	для них	2	1
805	оно позволяет	1	1
806	когда говорят	1	1
807	с которыми	1	1
808	мы говорим	2	1
809	в строгом	1	1
810	же с	1	1
811	нет еще	1	1
812	можно быть	1	1
813	к своему	2	1
814	принципиальное значение	1	1
815	по своему	1	1
816	предположить что	1	1
817	к жизни	2	1
818	линия нашего	1	1
819	наряду с	1	1
820	основных законов	1	1
821	в ответ	1	1
822	в тех	4	1
823	факты и	2	1
824	содержат в	1	1
825	у самого	1	1
826	чтобы сделать	1	1
827	в это	2	1
828	сейчас же	1	1
829	совсем недавно	1	1
830	и лингвистики	1	1
831	о его	1	1
832	как индивидуальная	2	1
833	этой науки	1	1
834	поэтому что	2	1
835	между прочим	2	1
836	рассматривать как	1	1
837	звук как	1	1
838	но с	2	1
839	крайней мере	5	1
840	сравнить с	1	1
841	и для	2	1
842	он видел	1	1
843	отношение между	1	1
844	случаях когда	2	1
845	указать на	4	1
846	живет и	2	1
847	жизнью в	1	1
848	грамматики и	1	1
849	или в	2	1
850	это как	1	1
851	в силах	2	1
852	эти проблемы	1	1
853	из своего	1	1
854	не будучи	1	1
855	развития речи	1	1
856	мысль в	1	1
857	исследования не	1	1
858	потребность в	3	1
859	все то	1	1
860	отношении к	1	1
861	тезис о	1	1
862	к ее	1	1
863	кажется ему	1	1
864	гораздо больше	1	1
865	значения в	2	1
866	слово в	1	1
867	только как	1	1
868	спросить себя	1	1
869	и сейчас	1	1
870	совершенно не	1	1
871	он я	1	1
872	всего потому	2	1
873	именно к	1	1
874	есть и	1	1
875	теоретические взгляды	1	1
876	слов в	2	1
877	но эти	1	1
878	и заменить	1	1
879	уступить место	2	1
880	я могу	1	1
881	совершенно последовательно	1	1
882	что касается	2	1
883	в таком	3	1
884	точно так	1	1
885	как результат	1	1
886	все что	1	1
887	этой точки	2	1
888	гораздо более	3	1
