N	2gram	Bakhtin_Pr_1	Analitik
264	случае не	1	2
265	этом отношении	5	2
266	со стороны	2	2
267	было бы	6	2
268	исторической поэтики	1	2
269	что из	2	2
270	мира в	6	2
271	может выступать	1	2
272	и потому	3	2
273	в данном	2	2
274	что же	1	2
275	первом случае	1	2
276	внешнего мира	3	2
277	и тогда	1	2
278	писал в	1	2
279	анализа мы	1	2
280	тех или	1	2
281	самого произведения	1	2
282	в собственно	1	2
283	тем более	1	2
284	другой стороны	2	2
285	была бы	2	2
286	героя в	4	2
287	в какой	1	2
288	себя как	5	1
289	художественном произведении	1	1
290	же нам	1	1
291	неотделима от	1	1
292	например в	3	1
293	самим по	1	1
294	мира не	2	1
295	смысле слова	1	1
296	е годы	2	1
297	в напряженном	1	1
298	области литературы	1	1
299	этого мира	4	1
300	отношения между	2	1
301	по преимуществу	3	1
302	должна быть	2	1
303	и больше	1	1
304	этому пути	1	1
305	видеть в	1	1
306	изолированно а	1	1
307	в зависимости	3	1
308	авторскому сознанию	2	1
309	в году	1	1
310	форма его	1	1
311	мы уже	2	1
312	на тех	1	1
313	и души	2	1
314	и значение	1	1
315	не изолированно	1	1
316	о способах	2	1
317	к художественному	1	1
318	мы не	2	1
319	положения в	1	1
320	он как	1	1
321	слово о	2	1
322	есть нечто	1	1
323	равно как	1	1
324	личности самого	1	1
325	принадлежит к	1	1
326	оно есть	1	1
327	что герой	2	1
328	как не	4	1
329	зависимости от	3	1
330	здесь как	1	1
331	что достоевский	3	1
332	героев в	2	1
333	в ней	1	1
334	над ним	1	1
335	быть понято	1	1
336	понято как	1	1
337	заключенных в	1	1
338	по этому	2	1
339	основная особенность	1	1
340	он сам	3	1
341	оно ни	1	1
342	в чем	1	1
343	является таким	1	1
344	во всех	5	1
345	тем как	4	1
346	как если	1	1
347	в ее	1	1
348	чем это	1	1
349	но как	3	1
350	а только	1	1
351	на трех	1	1
352	к которой	1	1
353	не входит	1	1
354	сознания не	3	1
355	отдельных наблюдений	1	1
356	в е	2	1
357	первый взгляд	1	1
358	его на	2	1
359	как в	6	1
360	как образ	2	1
361	есть в	3	1
362	как нам	2	1
363	что касается	1	1
364	выход за	1	1
365	в противном	1	1
366	в полном	1	1
367	бы я	1	1
368	искусстве слова	1	1
369	и наконец	5	1
370	произведения так	1	1
371	а перед	1	1
372	все возможные	3	1
373	значение этих	1	1
374	о самом	1	1
375	объективного описания	1	1
376	со своей	1	1
377	не приходится	1	1
378	точкой зрения	1	1
379	степени как	2	1
380	что это	1	1
381	он в	2	1
382	не оставляет	1	1
383	взаимодействие не	1	1
384	опыт и	1	1
385	в известном	1	1
386	романа но	2	1
387	но его	1	1
388	только один	1	1
389	претендовать на	1	1
390	а вовсе	1	1
391	этот процесс	1	1
392	противном случае	1	1
393	вера в	1	1
394	к миру	1	1
395	в рамки	2	1
396	событийна и	1	1
397	которые обычно	1	1
398	всех этих	3	1
399	не значит	2	1
400	не как	12	1
401	а о	1	1
402	из него	1	1
403	что ни	1	1
404	плана и	1	1
405	самое поразительное	1	1
406	ни был	1	1
407	но все	4	1
408	а вместе	1	1
409	здесь мы	2	1
410	взаимодействие с	1	1
411	что все	3	1
412	выражение и	1	1
413	же не	1	1
414	в состоянии	1	1
415	пусть и	1	1
416	и внутренняя	1	1
417	его в	4	1
418	заключается в	2	1
419	за собою	1	1
420	с самим	1	1
421	и тем	2	1
422	сохраняя свою	1	1
423	участие в	1	1
424	и романа	1	1
425	жизни человека	1	1
426	произведения не	1	1
427	для них	1	1
428	и во-вторых	1	1
429	в них	3	1
430	все равно	2	1
431	не утратили	1	1
432	и уже	3	1
433	он и	5	1
434	сводит его	1	1
435	между собою	1	1
436	литературных произведений	1	1
437	действительно не	1	1
438	остается в	2	1
439	себе все	1	1
440	сосредоточиться на	1	1
441	в этих	2	1
442	и при	1	1
443	мы подробно	1	1
444	сознания но	1	1
445	в отношении	2	1
446	к истории	1	1
447	взгляд на	1	1
448	знает и	1	1
449	не от	1	1
450	что говорит	1	1
451	в которых	2	1
452	в авторском	3	1
453	одном из	2	1
454	процесса и	1	1
455	есть его	1	1
456	него не	2	1
457	точку зрения	4	1
458	остается вне	1	1
459	но он	2	1
460	не превращает	1	1
461	как писатель	1	1
462	не его	3	1
463	по крайней	2	1
464	далека от	1	1
465	борьбу с	1	1
466	их в	2	1
467	возможно только	1	1
468	лишь одним	2	1
469	зрения и	2	1
470	тому что	2	1
471	да ведь	2	1
472	раз и	3	1
473	этих трех	1	1
474	ему как	1	1
475	между людьми	1	1
476	с миром	2	1
477	слова до	1	1
478	не менее	1	1
479	человека но	2	1
480	одна из	2	1
481	к этим	1	1
482	на него	2	1
483	было не	1	1
484	структурные моменты	1	1
485	сознания как	1	1
486	не вызывает	1	1
487	наблюдений над	1	1
488	на котором	2	1
489	не всякий	1	1
490	ничего не	6	1
491	под этим	2	1
492	отношения то	1	1
493	того в	1	1
494	к концу	1	1
495	самом произведении	1	1
496	но это	5	1
497	эти три	1	1
498	слова о	1	1
499	входят в	2	1
500	как смысловая	1	1
501	в каком	1	1
502	с другом	3	1
503	представляется нам	2	1
504	xx века	1	1
505	одно и	1	1
506	к себе	2	1
507	значение только	1	1
508	он видел	1	1
509	здесь совершенно	1	1
510	всего в	1	1
511	и социальные	1	1
512	его с	1	1
513	вновь и	1	1
514	отсюда вытекает	1	1
515	завершающего слова	1	1
516	оно не	2	1
517	на это	1	1
518	особый тип	1	1
519	говорит о	1	1
520	и был	3	1
521	героя для	1	1
522	тогда я	1	1
523	но при	1	1
524	и сами	1	1
525	людей в	1	1
526	подходе к	2	1
527	самим собою	2	1
528	как по	1	1
529	чтобы быть	1	1
530	и объектное	1	1
531	сознания с	2	1
532	условии что	1	1
533	и исторически	1	1
534	во взаимном	1	1
535	что может	2	1
536	человека он	1	1
537	те же	1	1
538	сознаний в	5	1
539	сознания и	3	1
540	является в	1	1
541	строго говоря	1	1
542	в прошлое	2	1
543	об одном	1	1
544	его художественной	1	1
545	в самой	7	1
546	говорит об	1	1
547	и что	1	1
548	его жизни	1	1
549	не поддается	1	1
550	себя самого	4	1
551	таков наш	1	1
552	времени в	1	1
553	и во	2	1
554	от автора	3	1
555	в драме	5	1
556	кем бы	1	1
557	творчества в	1	1
558	во всей	2	1
559	только такие	1	1
560	этом как	1	1
561	и только	1	1
562	крайней мере	2	1
563	реальность в	1	1
564	наконец в	2	1
565	внешнее и	1	1
566	а его	3	1
567	все время	1	1
568	он создал	2	1
569	которой в	1	1
570	или может	1	1
571	и последовательного	1	1
572	быть и	1	1
573	на которой	1	1
574	оно и	1	1
575	своей сущности	1	1
576	тот же	2	1
577	одного сознания	4	1
578	мы увидим	1	1
579	что даже	1	1
580	проникнуть в	1	1
581	друг друга	3	1
582	входит в	2	1
583	даже если	1	1
584	романа как	1	1
585	бытия в	1	1
586	предполагает и	1	1
587	но ее	1	1
588	все они	1	1
589	так что	1	1
590	со своим	3	1
591	не можем	1	1
592	если и	1	1
593	то и	2	1
594	ведь если	1	1
595	от других	1	1
596	слова не	1	1
597	во втором	1	1
598	соглашаясь с	1	1
599	или даже	2	1
600	изображенного в	1	1
601	за ним	2	1
602	не так	1	1
603	и художественно	1	1
604	всяком случае	3	1
605	могло бы	1	1
606	как их	3	1
607	в одном	9	1
608	в пространстве	3	1
609	может претендовать	1	1
610	ему принадлежит	1	1
611	у него	6	1
612	как раз	4	1
613	быть по	1	1
614	были бы	4	1
615	не нарушает	2	1
616	и даже	3	1
617	выходит за	2	1
618	даже не	1	1
619	развития в	1	1
620	героев но	1	1
621	до сих	2	1
622	может и	1	1
623	одну из	1	1
624	здесь в	1	1
625	вслед за	1	1
626	лица в	1	1
627	строится в	1	1
628	человека а	1	1
629	личной жизни	1	1
630	нового времени	1	1
631	пределы одного	2	1
632	что для	2	1
633	к человеку	2	1
634	творческий процесс	1	1
635	превращается в	1	1
636	не было	3	1
637	других для	1	1
638	человеческой жизни	2	1
639	сколько в	2	1
640	его как	5	1
641	на множество	1	1
642	не он	1	1
643	объяснение и	1	1
644	таковой и	1	1
645	утратили своего	1	1
646	время оно	1	1
647	этот принцип	3	1
648	не об	3	1
649	бы как	1	1
650	не способна	1	1
651	о себе	9	1
652	одно слово	1	1
653	ни на	2	1
654	высшего порядка	1	1
655	к своему	1	1
656	если оно	1	1
657	смысле этого	1	1
658	типа как	1	1
659	к индивидуальному	1	1
660	в пределы	1	1
661	в мир	3	1
662	да и	2	1
663	принимает его	1	1
664	друг с	3	1
665	отношения не	1	1
666	мира с	1	1
667	сюжетного развертывания	1	1
668	же точно	1	1
669	в бытии	1	1
670	с этой	1	1
671	столько в	1	1
672	художественный смысл	1	1
673	является для	2	1
674	известном смысле	1	1
675	сих пор	2	1
676	при условии	1	1
677	в аспекте	1	1
678	героя слово	1	1
679	которого лежит	1	1
680	перед нами	4	1
681	о мире	1	1
682	образ героя	4	1
683	этом смысле	9	1
684	с автором	1	1
685	что позволяет	1	1
686	и для	3	1
687	прежде чем	1	1
688	войти в	1	1
689	и от	1	1
690	все что	3	1
691	что оно	1	1
692	тяготеет к	1	1
693	в результате	4	1
694	мира и	7	1
695	между ними	2	1
696	человек и	2	1
697	я не	3	1
698	хотя и	1	1
699	чем является	2	1
700	и вызывает	2	1
701	на первый	1	1
702	ее и	1	1
703	для нас	3	1
704	мы должны	2	1
705	только с	2	1
706	же в	2	1
707	хотя в	1	1
708	есть без	1	1
709	диалог и	1	1
710	личности и	1	1
711	в своих	2	1
712	бы оно	1	1
713	жизни в	1	1
714	все еще	1	1
715	что исключает	1	1
716	третьего не	1	1
717	в романе	11	1
718	не знает	1	1
719	совершенно не	1	1
720	к его	1	1
721	случае осуществляется	1	1
722	из этого	1	1
723	таким же	2	1
724	в действительности	1	1
725	жизни и	6	1
726	также может	1	1
727	ее в	1	1
728	то оно	1	1
729	по поводу	1	1
730	героя как	1	1
731	они не	3	1
732	не дал	1	1
733	во всяком	4	1
734	этой точки	1	1
735	и вновь	1	1
