N	2gram	Propp_Isto_3	formyVre
462	на свет	1	1
463	в себя	1	1
464	форма как	1	1
465	уже с	3	1
466	в ином	6	1
467	сами по	1	1
468	определенном направлении	1	1
469	и очень	1	1
470	должны были	3	1
471	с возвращением	1	1
472	его к	1	1
473	еще придется	1	1
474	но как	1	1
475	в народных	1	1
476	стороны он	1	1
477	но здесь	1	1
478	брак и	1	1
479	роли которую	1	1
480	будем говорить	1	1
481	от отца	1	1
482	правда в	1	1
483	по всему	1	1
484	в таких	1	1
485	к отцу	2	1
486	и узнают	1	1
487	мы проследим	1	1
488	этом случае	5	1
489	герой женится	3	1
490	на месте	2	1
491	которой герой	1	1
492	как они	1	1
493	что этот	1	1
494	героини и	1	1
495	которые в	1	1
496	мы остановимся	1	1
497	формы которые	1	1
498	и дело	1	1
499	в знаменитой	1	1
500	смысле и	1	1
501	которой и	1	1
502	о причинах	1	1
503	которых мы	1	1
504	есть одно	1	1
505	было так	1	1
506	тесно связан	1	1
507	также имеет	1	1
508	они и	3	1
509	их может	1	1
510	для полного	1	1
511	со всех	1	1
512	из этих	3	1
513	и через	1	1
514	что он	9	1
515	можно бы	1	1
516	они могли	1	1
517	не создает	1	1
518	достаточно указать	1	1
519	у нас	4	1
520	богов и	1	1
521	не произошло	1	1
522	не считаясь	1	1
523	дело здесь	1	1
524	и они	4	1
525	связана с	3	1
526	тот же	1	1
527	происходило в	1	1
528	ему нужны	1	1
529	для нее	2	1
530	как нет	1	1
531	и от	3	1
532	порядку и	1	1
533	но за	1	1
534	к этой	1	1
535	уже давно	2	1
536	играют в	1	1
537	на очень	2	1
538	она не	4	1
539	как я	1	1
540	психеи а	1	1
541	находится в	4	1
542	и поэтому	1	1
543	нигде не	1	1
544	но эти	1	1
545	мы увидим	3	1
546	свое существование	1	1
547	должны будем	1	1
548	них нет	1	1
549	жениха и	1	1
550	из дому	3	1
551	находились в	1	1
552	в греческих	1	1
553	как только	2	1
554	за пределами	1	1
555	он попадает	1	1
556	нее и	2	1
557	всяком случае	2	1
558	так начинается	1	1
559	этим в	1	1
560	о чем	1	1
561	жившие в	1	1
562	к более	2	1
563	надел на	1	1
564	в описании	1	1
565	и за	1	1
566	эти мотивы	1	1
567	мы имеем	19	1
568	совершенно различных	1	1
569	наших задач	1	1
570	могло бы	1	1
571	вне этой	1	1
572	ни один	2	1
573	по миру	1	1
574	герой в	2	1
575	объединены в	1	1
576	образом в	2	1
577	во время	6	1
578	по своему	1	1
579	с ней	6	1
580	с ними	3	1
581	люди не	1	1
582	значит в	1	1
583	этого слова	1	1
584	обо всем	1	1
585	в этой	5	1
586	не вполне	6	1
587	чем обычно	1	1
588	не существует	1	1
589	на всю	1	1
590	каких формах	1	1
591	тем и	1	1
592	такой дифференциации	1	1
593	он встречает	1	1
594	живет в	5	1
595	из того	2	1
596	видели как	3	1
597	человек с	1	1
598	и этим	1	1
599	но вместе	1	1
600	мы понимаем	1	1
601	героя в	1	1
602	в мире	1	1
603	по разным	1	1
604	мы можем	6	1
605	она и	1	1
606	материал по	2	1
607	с собой	2	1
608	доме не	1	1
609	них о	1	1
610	почти как	1	1
611	тех случаях	1	1
612	надо сказать	1	1
613	не совсем	3	1
614	из всех	1	1
615	это делает	2	1
616	реже и	1	1
617	на самый	1	1
618	этого мотива	4	1
619	этим объясняется	3	1
620	при помощи	3	1
621	в указанном	1	1
622	я не	3	1
623	он видит	3	1
624	и сам	1	1
625	на одной	2	1
626	народных сказках	1	1
627	от них	3	1
628	человека при	1	1
629	указать на	2	1
630	иного мира	1	1
631	все они	1	1
632	о том	3	1
633	это был	1	1
634	чтобы быть	1	1
635	два типа	2	1
636	и ту	1	1
637	не следует	1	1
638	самом деле	1	1
639	свойств и	1	1
640	и есть	2	1
641	они имеют	1	1
642	семья именно	1	1
643	них и	1	1
644	он окружен	1	1
645	связан со	1	1
646	до самой	1	1
647	с другим	1	1
648	очень сложен	1	1
649	на войне	1	1
650	мне то	1	1
651	тут же	1	1
652	хотя я	1	1
653	в эту	1	1
654	которой можно	1	1
655	дальнейшем в	1	1
656	мужей и	1	1
657	другу но	1	1
658	для этой	1	1
659	имеем в	4	1
660	является и	1	1
661	из них	7	1
662	на одну	2	1
663	и приходит	1	1
664	что дело	1	1
665	них только	1	1
666	этот вопрос	2	1
667	связи в	3	1
668	один день	1	1
669	он на	2	1
670	также в	1	1
671	и воскресение	1	1
672	пор не	1	1
673	что еще	2	1
674	здесь они	2	1
675	и более	2	1
676	другу и	1	1
677	и получает	1	1
678	еще яснее	1	1
