N	2gram	Losev_Prob_4	Narrotol
277	говорилось выше	1	1
278	причем все	1	1
279	и есть	4	1
280	ему что	1	1
281	сказано и	1	1
282	к феномену	1	1
283	и до	1	1
284	разумом и	1	1
285	в гостиной	1	1
286	что между	1	1
287	он как	3	1
288	то и	5	1
289	двадцать четыре	1	1
290	что иное	2	1
291	но даже	4	1
292	мы и	1	1
293	всю ночь	1	1
294	из которых	3	1
295	жизни это	1	1
296	внутреннего состояния	1	1
297	и сами	1	1
298	он был	3	1
299	иное как	2	1
300	бы то	1	1
301	ногах и	1	1
302	тем как	1	1
303	природы и	1	1
304	сказать и	1	1
305	и три	1	1
306	мы будем	1	1
307	после его	1	1
308	а только	6	1
309	не то	2	1
310	значение и	1	1
311	не все	1	1
312	а он	1	1
313	человеческих отношений	4	1
314	отношение к	1	1
315	тут же	3	1
316	и соответствующих	1	1
317	для кого-то	1	1
318	его на	1	1
319	что именно	2	1
320	с этим	4	1
321	может обойтись	2	1
322	еще и	3	1
323	отдельные детали	1	1
324	когда он	1	1
325	и наконец	4	1
326	и к	3	1
327	в действительности	1	1
328	он на	1	1
329	в противоположность	1	1
330	это то	1	1
331	за собой	2	1
332	для которого	1	1
333	со своей	2	1
334	элементов понятия	2	1
335	действия и	2	1
336	в которой	2	1
337	что это	2	1
338	смыслом а	1	1
339	ни один	1	1
340	как некий	1	1
341	не понимает	2	1
342	тут и	4	1
343	бы не	1	1
344	будто к	1	1
345	тоже не	1	1
346	ни одна	2	1
347	что к	2	1
348	особенно важно	2	1
349	что даже	1	1
350	видим и	2	1
351	но ведь	1	1
352	как он	1	1
353	действий над	1	1
354	но на	1	1
355	образ жизни	1	1
356	как принцип	1	1
357	что она	4	1
358	т д	3	1
359	что писатель	1	1
360	не как	1	1
361	в силу	1	1
362	в корне	2	1
363	новое и	2	1
364	содержит в	8	1
365	на земле	2	1
366	его от	1	1
367	и по	2	1
368	рассказано в	1	1
369	таким образом	8	1
370	но все	3	1
371	и символы	1	1
372	может остаться	1	1
373	то ни	1	1
374	этом свидетельствует	1	1
375	нас о	1	1
376	его в	2	1
377	с другими	3	1
378	на бумаге	1	1
379	и отдельные	1	1
380	он есть	1	1
381	всю свою	1	1
382	художественной и	1	1
383	например с	1	1
384	отражение в	1	1
385	и прочих	2	1
386	действий и	1	1
387	солнце и	1	1
388	но уже	1	1
389	он является	1	1
390	далеко не	2	1
391	жизни то	1	1
392	в ее	5	1
393	с тем	4	1
394	в ясный	1	1
395	и некоторого	1	1
396	заходящего солнца	9	1
397	без этой	1	1
398	и тоже	2	1
399	нисколько не	1	1
400	или менее	2	1
401	во время	1	1
402	на какой	1	1
403	в котором	2	1
404	с точки	11	1
405	в их	1	1
406	что вся	1	1
407	нечто мы	1	1
408	оно взывает	1	1
409	оказывается что	1	1
410	себе а	1	1
411	от его	1	1
412	должны были	1	1
413	и уж	2	1
414	в смысловом	2	1
415	по крайней	6	1
416	ни было	2	1
417	и предполагает	1	1
418	значимость в	2	1
419	что этот	1	1
420	необходимо чтобы	1	1
421	в предыдущем	3	1
422	заглянуть в	1	1
423	для нее	1	1
424	даже в	1	1
425	что эта	1	1
426	тому что	1	1
427	раз и	1	1
428	можно ли	3	1
429	так как	5	1
430	не раз	2	1
431	сознания однако	1	1
432	не говоря	3	1
433	из их	1	1
434	и уже	1	1
435	с кем-нибудь	1	1
436	здесь может	1	1
437	этот тип	1	1
438	вся его	1	1
439	для всех	3	1
440	жизни не	1	1
441	до их	1	1
442	они являются	1	1
443	данное понятие	1	1
444	по своей	1	1
445	во всем	2	1
446	и направляет	1	1
447	даже самая	1	1
448	только с	1	1
449	и делает	1	1
450	однако это	2	1
451	всех прочих	1	1
452	не давая	1	1
453	в мировой	1	1
454	могут быть	1	1
455	отличается от	4	1
456	об одном	1	1
457	категории но	1	1
458	и символически	1	1
459	для его	2	1
460	указывает на	4	1
461	ли в	1	1
462	если же	1	1
463	нам о	1	1
464	в виду	6	1
465	здесь также	2	1
466	смысловую нагрузку	1	1
467	как знак	4	1
468	только то	1	1
469	говорили что	1	1
470	признаков а	1	1
471	верит в	2	1
472	и совершенно	2	1
473	и когда	2	1
474	и сам	1	1
475	тайной жизни	1	1
476	в другом	3	1
477	в образе	1	1
478	из двух	1	1
479	ясно что	7	1
480	это вовсе	1	1
481	мог бы	1	1
482	и каждый	2	1
483	с собой	3	1
484	том как	2	1
485	связанных между	1	1
486	поэтому в	1	1
487	и вообще	6	1
488	остановимся на	2	1
489	символ может	1	1
490	и вся	1	1
491	и здесь	1	1
492	и потрясающим	1	1
493	это происходит	1	1
494	разумеется в	1	1
495	в глаза	1	1
496	для нас	6	1
497	в значительной	2	1
498	солнца и	4	1
499	значимость только	1	1
500	во всех	4	1
501	нечто иное	2	1
502	теперь уже	2	1
503	нуждается в	1	1
504	на одном	1	1
505	что и	3	1
506	крайней мере	6	1
507	в художественной	1	1
508	все время	2	1
509	начале или	1	1
510	к ней	2	1
511	как результат	1	1
512	и борьбы	1	1
513	другой более	1	1
514	с той	1	1
515	сомневается в	1	1
516	оно и	1	1
517	тот же	2	1
518	речь о	2	1
519	одной из	4	1
520	взывает к	1	1
521	не само	1	1
522	в разные	1	1
523	даже если	3	1
524	по мнению	1	1
525	не происходит	1	1
526	с одной	1	1
527	со всеми	2	1
528	которые мы	1	1
529	они присутствуют	1	1
530	того же	2	1
531	и событий	1	1
532	понятие которое	2	1
533	и у	1	1
534	уже в	4	1
535	ни одного	1	1
536	простому человеку	1	1
537	не обходится	3	1
538	свидетельствует о	2	1
539	не обладают	2	1
540	это опять-таки	1	1
541	возможностям но	1	1
542	а то	2	1
543	или даже	4	1
544	представить себе	2	1
545	приходится в	1	1
546	далек от	1	1
547	не случайно	1	1
548	случае не	5	1
549	само по	1	1
550	тем что	3	1
551	не просто	16	1
552	на том	1	1
553	и всякий	1	1
554	указание на	1	1
555	это будет	2	1
556	указывает не	1	1
557	говорится но	1	1
558	не обязательно	2	1
559	если только	1	1
560	а именно	2	1
561	думал он	1	1
562	для этого	2	1
563	на чем	1	1
564	которая обладает	1	1
565	мы еще	1	1
566	нового времени	1	1
567	что для	1	1
568	говорит о	2	1
569	одной стороны	1	1
570	стремится к	1	1
571	не верит	1	1
572	не на	1	1
573	его как	1	1
574	понятие о	2	1
575	человеческой культуры	1	1
576	ведь для	1	1
577	такого мышления	1	1
578	как именно	2	1
579	на фоне	1	1
580	о себе	3	1
581	так же	5	1
582	к вечеру	1	1
583	и потому	7	1
584	и красота	1	1
585	смысловом отношении	2	1
586	без которых	1	1
587	не художественные	1	1
588	она есть	1	1
589	однако тут	1	1
590	образ и	2	1
591	красоте и	1	1
592	ней не	1	1
593	бросается в	1	1
594	в контексте	1	1
595	лет назад	2	1
596	слова и	1	1
597	художественное произведение	1	1
598	но это	6	1
599	при условии	2	1
600	все это	9	1
601	присутствуют в	1	1
602	числе и	1	1
603	пока еще	1	1
604	и где	2	1
605	случае он	1	1
606	сам же	1	1
607	отношениях к	1	1
608	являются не	1	1
609	хотя они	2	1
610	настоящего и	1	1
611	сознания и	3	1
612	о котором	1	1
613	человек и	1	1
614	или другой	3	1
615	углубиться в	1	1
616	еще более	2	1
617	тем более	4	1
618	будто бы	2	1
619	все они	3	1
620	вот этот	1	1
621	предмета и	1	1
622	отношении к	1	1
623	друга но	1	1
624	тоски и	1	1
625	это все	2	1
626	всего мира	1	1
627	эстетике и	1	1
628	наполнения и	1	1
629	не знает	1	1
630	на более	1	1
631	была бы	2	1
632	совершенно не	3	1
633	самой своей	1	1
634	роль не	1	1
635	и мышления	3	1
636	и ужаса	1	1
637	только о	1	1
638	жизни мы	1	1
639	более или	2	1
640	себе но	1	1
641	не говорится	1	1
642	матери в	1	1
643	к этой	1	1
644	в искусстве	1	1
645	вся эта	2	1
646	по поводу	1	1
647	прежде в	1	1
648	точно так	3	1
649	это время	1	1
650	том числе	1	1
651	привлекается не	1	1
652	которая не	3	1
