N	2gram	Bakhtin_Fr_1	Psycholo
155	котором мы	1	3
156	так и	10	3
157	времени и	6	3
158	это только	1	3
159	остановимся на	1	3
160	именно потому	1	3
161	в состав	1	3
162	что и	1	3
163	и только	1	3
164	формой и	1	3
165	видим что	1	3
166	что нам	1	3
167	для него	5	3
168	в состоянии	3	3
169	у него	1	3
170	что на	1	3
171	со стороны	1	3
172	на этот	2	3
173	под влиянием	1	3
174	в той	5	3
175	искусстве и	1	3
176	друг с	1	3
177	на самое	1	3
178	при таком	2	3
179	формы и	7	3
180	для нас	4	3
181	хотя бы	1	3
182	имеет место	1	3
183	и другие	8	3
184	это в	4	3
185	к этому	1	3
186	в таком	2	3
187	от этой	1	2
188	это и	1	2
189	почти не	1	2
190	из самых	1	2
191	по преимуществу	1	2
192	и до	4	2
193	отношения к	2	2
194	а как	1	2
195	если я	1	2
196	оба эти	1	2
197	и он	2	2
198	почти на	3	2
199	он был	2	2
200	с его	5	2
201	во всех	9	2
202	различия между	2	2
203	на самом	6	2
204	по отношению	1	2
205	отличие от	5	2
206	друг от	1	2
207	от друга	1	2
208	его на	2	2
209	с этим	1	2
210	нам кажется	2	2
211	что по	1	2
212	в противоположность	2	2
213	он в	1	2
214	все эти	10	2
215	в нашем	1	2
216	но его	1	2
217	как он	1	2
218	и вот	2	2
219	и следовательно	1	2
220	но все	3	2
221	как они	1	2
222	а затем	2	2
223	и дальше	1	2
224	и с	3	2
225	из них	4	2
226	на сцене	1	2
227	он является	1	2
228	утверждает что	1	2
229	о которых	1	2
230	на первый	1	2
231	и при	1	2
232	это делает	1	2
233	с точки	3	2
234	мы называем	1	2
235	он дает	3	2
236	в отличие	4	2
237	в которых	1	2
238	сами по	1	2
239	в отношении	6	2
240	с которой	1	2
241	от нас	1	2
242	в то	1	2
243	дело в	2	2
244	совершенно правильно	1	2
245	и так	2	2
246	преимущественно в	3	2
247	во всем	2	2
248	со своим	1	2
249	эти три	1	2
250	в образах	1	2
251	все то	1	2
252	есть только	2	2
253	ли не	1	2
254	отличается от	1	2
255	он видит	1	2
256	которого мы	2	2
257	смерти в	1	2
258	в себя	3	2
259	приводит к	2	2
260	еще в	1	2
261	понятно что	2	2
262	теорию и	1	2
263	и даже	8	2
264	ничего не	3	2
265	или иной	5	2
266	нас и	1	2
267	находится в	1	2
268	строго говоря	1	2
269	и та	1	2
270	можно сказать	2	2
271	в форме	3	2
272	стороны он	1	2
273	она еще	1	2
274	слов и	1	2
275	мы хотим	1	2
276	как например	1	2
277	в большей	5	2
278	говорили выше	1	2
279	это очень	2	2
280	два типа	1	2
281	связи с	4	2
282	в одном	5	2
283	это по	1	2
284	нет в	1	2
285	даже и	3	2
286	чтобы показать	1	2
287	себя и	1	2
288	и эта	3	2
289	до конца	2	2
290	и самый	2	2
291	фантазии и	1	2
292	именно поэтому	1	2
293	всех трех	1	2
294	характера и	1	2
295	в течение	1	2
296	все это	9	2
297	что касается	1	2
298	именно эта	1	2
299	не является	3	2
300	нам придется	2	2
301	той или	5	2
302	находит свое	1	2
303	и ни	3	2
304	к внешнему	1	2
305	же в	2	2
306	в романе	2	2
307	между ними	4	2
308	не знает	6	2
309	во внешнем	1	2
310	но еще	1	2
311	речь идет	1	1
312	одним из	2	1
313	например в	2	1
314	связана с	5	1
315	комическое и	1	1
316	сами с	1	1
317	здесь и	4	1
318	тех форм	1	1
319	когда человек	1	1
320	нем нет	1	1
321	на две	1	1
322	уже указывали	1	1
323	др в	2	1
324	вся она	2	1
325	они никогда	1	1
326	деле же	1	1
327	из всех	2	1
328	еще на	1	1
329	для своего	2	1
330	почти все	1	1
331	самую сущность	1	1
332	роман в	1	1
333	мы и	3	1
334	конечно и	3	1
335	начала в	4	1
336	так называемые	2	1
337	главах мы	1	1
338	на них	2	1
339	в чем	2	1
340	чуть ли	1	1
341	конечно это	1	1
342	противопоставляет себя	1	1
343	мы будем	3	1
344	но как	3	1
345	и воображения	1	1
346	вступают в	1	1
347	искусства все	1	1
348	отношение к	4	1
349	не просто	3	1
350	времени то	2	1
351	или иное	1	1
352	форме и	2	1
353	сильнее и	1	1
354	бы должен	1	1
355	значительной мере	2	1
356	образ смерти	1	1
357	которые не	1	1
358	и такое	1	1
359	и вовсе	3	1
360	мы дадим	2	1
361	как нам	1	1
362	и различные	1	1
363	еще и	5	1
364	хотя и	2	1
365	но несмотря	1	1
366	поэтому во	1	1
367	свой круг	1	1
368	имеет в	1	1
369	от этого	1	1
370	тон и	1	1
371	что слово	1	1
372	них как	1	1
373	отступает от	1	1
374	отказывается от	1	1
375	самой природе	1	1
376	жизнь как	1	1
377	еще далеко	1	1
378	в известном	1	1
379	в последнее	1	1
380	остановиться на	1	1
381	романа но	1	1
382	остановимся прежде	1	1
383	имеем в	1	1
384	в беседке	1	1
385	тому же	1	1
386	во многих	2	1
387	были связаны	4	1
388	так сказать	4	1
389	и отказывается	1	1
390	этот процесс	1	1
391	именно этим	1	1
392	главным образом	6	1
393	сказать в	1	1
394	придется остановиться	1	1
395	но именно	1	1
396	о которой	1	1
397	собственном смысле	1	1
398	и вообще	3	1
399	тело не	2	1
400	далека от	1	1
401	не к	2	1
402	человеческого тела	2	1
403	по своему	8	1
404	можно даже	1	1
405	его от	2	1
406	с собой	1	1
407	эта же	2	1
408	не из	1	1
409	могла бы	1	1
410	дальше мы	1	1
411	и может	1	1
412	они должны	1	1
413	момент и	1	1
414	оно становится	1	1
415	на этой	3	1
416	на протяжении	5	1
417	воспринимается как	2	1
418	свести к	1	1
419	и дает	1	1
420	обычно и	1	1
421	это целое	2	1
422	в жизни	4	1
423	и смерти	1	1
424	но уже	1	1
425	его роман	3	1
426	это положение	1	1
427	две линии	1	1
428	далеко не	3	1
429	нашего исследования	1	1
430	нигде не	1	1
431	развития этих	1	1
432	жизни но	2	1
433	оно имеет	1	1
434	за ним	1	1
435	целого ряда	1	1
436	в эту	1	1
437	которую он	1	1
438	мысль и	1	1
439	что такое	1	1
440	не подозревает	1	1
441	бы к	1	1
442	человеком и	1	1
443	все и	1	1
444	представление о	1	1
445	жизни с	1	1
446	не менее	1	1
447	одном из	1	1
448	где она	1	1
449	но эта	2	1
450	точку зрения	1	1
451	которые в	1	1
452	и всякого	1	1
453	есть еще	1	1
454	их в	2	1
455	уже сказали	3	1
456	тому чтобы	1	1
457	бы быть	2	1
458	формы как	1	1
459	даже в	3	1
460	сам он	1	1
461	и очень	2	1
462	к некоторым	3	1
463	при всех	2	1
464	вплоть до	1	1
465	но они	1	1
466	до известной	1	1
467	стремление к	2	1
468	она не	1	1
469	на котором	3	1
470	принадлежат к	1	1
471	лежат на	1	1
472	на него	2	1
473	в процессе	2	1
474	которого он	1	1
475	взглянуть на	3	1
476	равенства и	1	1
477	в самых	1	1
478	пока еще	1	1
479	не могло	1	1
480	нет места	1	1
481	на язык	1	1
482	суждения и	1	1
483	в разных	1	1
484	всего на	2	1
485	явление в	1	1
486	говорить как	1	1
487	здесь же	1	1
488	и свою	1	1
489	этих образов	2	1
490	в области	7	1
491	ему не	1	1
492	к таким	1	1
493	к себе	2	1
494	являются не	1	1
495	в живописи	2	1
496	лежит в	1	1
497	в других	3	1
498	и шекспир	1	1
499	образов их	1	1
500	и зрителей	1	1
501	на это	1	1
502	всегда в	3	1
503	в применении	3	1
504	в некоторых	2	1
505	здесь не	1	1
506	без всякого	1	1
507	и от	2	1
508	в собственном	1	1
509	последнее время	1	1
510	за пределами	1	1
511	то или	1	1
512	и этим	2	1
513	в произведении	1	1
514	дано в	1	1
515	шекспира и	4	1
516	здесь нет	1	1
517	во многом	2	1
518	к самой	1	1
519	подойти к	1	1
520	мы рассмотрим	1	1
521	средством для	1	1
522	дальнейшего развития	1	1
523	из основных	2	1
524	и начало	2	1
525	мы всегда	2	1
526	о нем	3	1
527	ее состав	1	1
528	говорит об	1	1
529	его жизни	1	1
530	основе своей	2	1
531	в значительной	6	1
532	и во	3	1
533	нас в	1	1
534	к нему	3	1
535	между тем	5	1
536	которые мы	1	1
537	сильное и	1	1
538	есть с	1	1
539	может стать	1	1
540	выше в	1	1
541	он рассматривает	1	1
542	искусства он	1	1
543	найти и	1	1
544	и создает	1	1
545	не зная	1	1
546	это приводит	1	1
547	самого тела	1	1
548	и идеальной	1	1
549	в новой	1	1
550	не о	1	1
551	своей сущности	1	1
552	одной из	1	1
553	в какой	1	1
554	к чисто	1	1
555	в вопросе	1	1
556	и действительно	1	1
557	поэтому и	4	1
558	который в	1	1
559	всех его	2	1
560	во времени	1	1
561	и ее	1	1
562	различные области	1	1
563	с которыми	1	1
564	можно выразить	1	1
565	уже не	3	1
566	эти и	1	1
567	в начале	1	1
568	они находятся	1	1
569	основе его	2	1
570	от других	1	1
571	этого процесса	1	1
572	или даже	2	1
573	его и	1	1
574	сущность и	1	1
575	он имеет	1	1
576	о шекспире	2	1
577	и их	3	1
578	встречаемся с	1	1
579	смерти и	2	1
580	и материал	1	1
581	нет и	2	1
582	именно как	1	1
583	не были	3	1
584	ней и	1	1
585	и т.п	17	1
586	объяснение в	1	1
587	и глубже	1	1
588	искусства оно	1	1
589	на ее	1	1
590	связаны с	3	1
591	совпадает с	1	1
592	и образов	1	1
593	и др	24	1
594	что не	2	1
595	слиты в	1	1
596	чувством и	1	1
597	лежащее в	1	1
598	конечно совершенно	1	1
599	что им	1	1
600	превращается в	5	1
601	не было	1	1
602	его как	1	1
603	те элементы	1	1
604	ее на	1	1
605	вероятно не	1	1
606	речи и	2	1
607	мы встречаем	1	1
608	все более	1	1
609	почти ничего	1	1
610	ни на	2	1
611	места для	1	1
612	совершенно в	1	1
613	внешнем мире	1	1
614	здесь уже	1	1
615	при которых	1	1
616	в постоянном	1	1
617	именно для	1	1
618	конечно не	1	1
619	целом ряде	1	1
620	в вечной	1	1
621	применении к	3	1
622	противоположность этому	1	1
623	да и	2	1
624	как к	1	1
625	для понимания	1	1
626	сам не	1	1
627	в очень	1	1
628	лучше и	1	1
629	и всех	1	1
630	внешнего мира	1	1
631	в контексте	1	1
632	обычной жизни	3	1
633	мире с	1	1
634	только для	1	1
635	но это	3	1
636	ни для	1	1
637	но для	3	1
638	здесь в	8	1
639	рассуждение о	1	1
640	ее можно	1	1
641	известной степени	1	1
642	и часто	2	1
643	совершается в	1	1
644	в пределе	1	1
645	очень далека	1	1
646	гораздо шире	1	1
647	как именно	1	1
648	с двух	1	1
649	как эта	1	1
650	души в	1	1
651	от всех	3	1
652	еще более	5	1
653	всей нашей	1	1
654	ни к	2	1
655	все они	1	1
656	во время	4	1
657	этих элементов	1	1
658	мы в	1	1
659	ее развития	1	1
660	нет ничего	3	1
661	с ними	1	1
662	они как	1	1
663	он находит	2	1
664	и плоским	1	1
665	отношению к	1	1
666	имеет не	1	1
667	сила и	1	1
668	следовательно не	1	1
669	то оно	1	1
670	во всяком	1	1
671	все что	1	1
