N	2gram	Vinokur_Ku_3	Myshleni
211	тем не	9	3
212	состоит в	2	3
213	на другую	1	3
214	для нее	1	3
215	по себе	6	3
216	случае в	1	3
217	в основе	1	3
218	но только	1	3
219	в самой	1	3
220	я не	5	3
221	во всем	1	3
222	каждой из	2	3
223	нам нужно	1	3
224	отличается от	2	3
225	но также	5	3
226	в собственном	1	3
227	последнее время	1	3
228	мог бы	2	3
229	для этого	6	3
230	но мы	2	3
231	этому поводу	1	3
232	во втором	1	3
233	нуждается в	1	3
234	что и	6	3
235	это не	3	3
236	к нему	1	3
237	мы видим	1	3
238	и обратно	1	3
239	менее всего	1	3
240	речи только	1	3
241	представить себе	1	3
242	мы находим	3	3
243	речи является	1	3
244	как раз	4	3
245	были бы	4	3
246	до сих	8	3
247	естественно что	3	3
248	было сказано	1	3
249	эти особенности	1	3
250	и потому	1	3
251	при переходе	1	3
252	той и	1	3
253	смысле этого	2	3
254	этого слова	4	3
255	и о	4	3
256	сих пор	8	3
257	но это	5	3
258	о его	1	3
259	все это	2	3
260	и слово	1	3
261	уяснить себе	1	3
262	чем дело	1	3
263	между ними	1	3
264	первом случае	2	3
265	в то	3	3
266	и другой	1	3
267	не означает	2	3
268	не иначе	1	2
269	ту же	1	2
270	отношения к	1	2
271	также и	5	2
272	к изложению	1	2
273	мере в	1	2
274	на деле	1	2
275	и есть	5	2
276	то в	3	2
277	можно говорить	10	2
278	почти всегда	1	2
279	все те	2	2
280	и ничего	1	2
281	что если	2	2
282	смысле можно	2	2
283	время как	1	2
284	мы и	1	2
285	к общему	1	2
286	столь же	4	2
287	время в	3	2
288	значение и	1	2
289	конечном счете	1	2
290	отношение к	3	2
291	отличие от	2	2
292	друг от	1	2
293	от основного	1	2
294	относится к	2	2
295	идет о	1	2
296	с этим	1	2
297	перед нами	1	2
298	которое и	1	2
299	говорит что	1	2
300	зрения как	1	2
301	что слово	3	2
302	в известном	2	2
303	раз в	1	2
304	не могла	1	2
305	переходит от	1	2
306	одной и	1	2
307	его от	1	2
308	в одну	1	2
309	значение в	2	2
310	поэзии и	1	2
311	особенности в	1	2
312	а по	1	2
313	лишь в	8	2
314	его в	2	2
315	письменная речь	1	2
316	ни в	3	2
317	о которых	1	2
318	показывает что	1	2
319	несмотря на	1	2
320	должно быть	7	2
321	мере не	2	2
322	убедиться что	4	2
323	бы сказать	3	2
324	в этих	2	2
325	во время	1	2
326	но если	3	2
327	и при	2	2
328	могут не	1	2
329	в их	6	2
330	она в	1	2
331	оказывается что	1	2
332	в отличие	2	2
333	в которых	3	2
334	признать что	1	2
335	не удивительно	1	2
336	мысли от	1	2
337	нельзя было	1	2
338	и той	1	2
339	точку зрения	2	2
340	которые в	4	2
341	но он	1	2
342	даже в	1	2
343	в отношении	3	2
344	не имеет	3	2
345	того как	7	2
346	нельзя не	2	2
347	казалось бы	1	2
348	ничего не	6	2
349	и делает	1	2
350	специального исследования	1	2
351	у нас	10	2
352	структуре слова	3	2
353	ли не	1	2
354	об одном	1	2
355	всего в	1	2
356	как для	1	2
357	одним и	2	2
358	если же	2	2
359	от друга	1	2
360	что все	2	2
361	нам о	2	2
362	свою очередь	1	2
363	функцию и	2	2
364	то время	1	2
365	можно было	11	2
366	здесь как	2	2
367	по природе	1	2
368	привести нас	1	2
369	и здесь	2	2
370	одновременно и	1	2
371	внимание на	2	2
372	одного из	1	2
373	нас в	3	2
374	входит в	1	2
375	в конечном	1	2
376	которой мы	1	2
377	ее от	1	2
378	никаких сомнений	1	2
379	своему значению	1	2
380	слов и	5	2
381	в лучшем	1	2
382	в современной	1	2
383	известном смысле	2	2
384	показывают что	1	2
385	один из	4	2
386	напоминает о	1	2
387	которое мы	1	2
388	находим в	1	2
389	и ее	1	2
390	это остается	1	2
391	уже в	3	2
392	вопроса о	3	2
393	этого понятия	1	2
394	нас и	1	2
395	не исчерпывает	2	2
396	является не	1	2
397	мы знаем	1	2
398	никто не	1	2
399	вовсе не	5	2
400	бы все	1	2
401	и вместе	1	2
402	само собой	1	2
403	что на	3	2
404	по своим	1	2
405	в свою	1	2
406	что не	4	2
407	что для	1	2
408	которых мы	1	2
409	подобного рода	2	2
410	именно поэтому	2	2
411	к его	2	2
412	мы говорим	4	2
413	из которых	1	2
414	который мы	1	2
415	приспособляться к	1	2
416	наряду с	1	2
417	могут быть	6	2
418	что же	5	2
419	сказать только	1	2
420	знания в	1	2
421	только о	2	2
422	той мере	1	2
423	речь а	1	2
424	но для	3	2
425	не мог	1	2
426	но с	1	2
427	она должна	1	2
428	женского рода	2	2
429	она может	2	2
430	не представляет	1	2
431	для нас	4	2
432	себе ничего	1	2
433	а в	5	2
434	в период	1	2
435	совершенно не	5	2
436	какой мере	2	2
437	самое что	1	2
438	что то	1	2
439	к этой	1	2
440	как слово	2	2
441	к этому	1	2
442	во всяком	2	2
443	формы и	3	1
444	представляют себе	1	1
445	также что	2	1
446	в силе	1	1
447	и т	54	1
448	о каких	1	1
449	например в	1	1
450	через которые	2	1
451	увидим ниже	1	1
452	фактов на	1	1
453	того же	4	1
454	сам по	3	1
455	является изучение	1	1
456	бы для	1	1
457	может оказаться	2	1
458	в чисто	1	1
459	имеют все	1	1
460	к учению	1	1
461	с таким	1	1
462	в зависимости	7	1
463	значение но	1	1
464	в несколько	1	1
465	о внутренней	2	1
466	языка с	1	1
467	что изучение	1	1
468	мы имеем	2	1
469	или наоборот	1	1
470	быть у	1	1
471	нам в	1	1
472	именно к	1	1
473	но она	1	1
474	само слово	1	1
475	придаточного предложения	2	1
476	в большом	1	1
477	и самой	1	1
478	зависимости от	8	1
479	этот как	1	1
480	самое последнее	1	1
481	значением слова	1	1
482	основной порок	2	1
483	ответа на	2	1
484	только после	3	1
485	и вопрос	2	1
486	мы будем	1	1
487	но как	3	1
488	а только	1	1
489	точка зрения	4	1
490	только тогда	4	1
491	союзов и	1	1
492	функции слова	2	1
493	с совершенно	1	1
494	есть вещь	2	1
495	нами для	1	1
496	функции речи	1	1
497	и будет	1	1
498	за пределы	2	1
499	сама по	2	1
500	его развития	1	1
501	после всего	1	1
502	которые не	1	1
503	мы снова	1	1
504	отнюдь не	3	1
505	какой-либо определенной	1	1
506	представим себе	1	1
507	там где	3	1
508	как показано	1	1
509	что во	1	1
510	оказывается не	1	1
511	сразу и	1	1
512	дает нам	2	1
513	что как	3	1
514	в своем	4	1
515	кроме того	2	1
516	это отнюдь	1	1
517	мы тем	1	1
518	и понимания	1	1
519	и как	2	1
520	в каком-то	1	1
521	две разные	1	1
522	что связь	1	1
523	не связаны	1	1
524	за собой	1	1
525	вопроса для	1	1
526	еще на	2	1
527	меньшей мере	1	1
528	же слово	1	1
529	тому же	3	1
530	бы не	3	1
531	одном случае	1	1
532	результатов которые	1	1
533	думать что	1	1
534	и тот	2	1
535	этот анализ	1	1
536	о предмете	1	1
537	и те	1	1
538	в ряду	3	1
539	из общей	1	1
540	и практической	1	1
541	но на	3	1
542	что отпадает	1	1
543	этот процесс	1	1
544	при этом	6	1
545	различие и	1	1
546	и лучше	1	1
547	а скорее	1	1
548	отдельных слов	1	1
549	всех этих	1	1
550	в первую	3	1
551	с нашим	1	1
552	не как	2	1
553	приходим к	1	1
554	на этом	2	1
555	так например	1	1
556	факта а	1	1
557	для выделения	1	1
558	а разве	1	1
559	фразы с	1	1
560	по аналогии	1	1
561	в основу	1	1
562	но все	2	1
563	еще более	2	1
564	удивительно что	1	1
565	не станем	2	1
566	в сторону	1	1
567	имеют в	1	1
568	и дальше	2	1
569	в другом	1	1
570	нам остается	1	1
571	разница между	1	1
572	оттенок в	1	1
573	семантическая функция	1	1
574	на этой	1	1
575	в данной	3	1
576	не умеет	1	1
577	первую очередь	3	1
578	с вопросом	2	1
579	именно что	1	1
580	языка но	3	1
581	отсюда и	1	1
582	но вся	1	1
583	все равно	1	1
584	этого не	1	1
585	во внимание	5	1
586	и уже	1	1
587	друга в	1	1
588	рода и	1	1
589	что внешняя	1	1
590	иначе говоря	2	1
591	как таковой	2	1
592	мыслей не	1	1
593	остается в	2	1
594	стороны ее	1	1
595	структуры и	1	1
596	в понимании	1	1
597	этих отношений	1	1
598	таким же	1	1
599	мы приходим	1	1
600	и без	2	1
601	на месте	1	1
602	чем более	1	1
603	мы называем	2	1
604	если сопоставить	1	1
605	равной мере	1	1
606	на первых	1	1
607	доказательство того	1	1
608	то его	1	1
609	не к	1	1
610	что я	1	1
611	от его	1	1
612	коммуникативной функции	1	1
613	на место	1	1
614	в одном	2	1
615	бы так	1	1
616	речи чтобы	1	1
617	этом ее	1	1
618	силы которые	1	1
619	раз и	2	1
620	дело как	1	1
621	что есть	2	1
622	внимание то	1	1
623	есть прежде	1	1
624	в выделении	1	1
625	дело не	2	1
626	правда в	1	1
627	ее с	1	1
628	на себе	1	1
629	как показывают	1	1
630	говорить о	6	1
631	в самых	1	1
632	значение этого	1	1
633	в структуре	3	1
634	не могло	1	1
635	для всего	1	1
636	следовательно и	1	1
637	рассматривать как	1	1
638	так много	1	1
639	как формы	1	1
640	а во	1	1
641	они являются	1	1
642	есть такой	1	1
643	слове и	1	1
644	такая же	2	1
645	нашего понимания	1	1
646	другой стороны	3	1
647	это слово	1	1
648	убедиться в	1	1
649	словесных форм	1	1
650	на него	3	1
651	для другого	1	1
652	легко убедиться	1	1
653	так сказать	2	1
654	иметь и	2	1
655	за ними	1	1
656	в каком	3	1
657	если только	1	1
658	представлять себе	1	1
659	формы слова	1	1
660	основных положений	1	1
661	совершенно особая	1	1
662	относительно того	2	1
663	к овладению	2	1
664	особой и	1	1
665	понять эту	1	1
666	свое значение	1	1
667	особенности и	1	1
668	поставить вопрос	1	1
669	речи эта	2	1
670	из всего	2	1
671	основываясь на	1	1
672	но по	1	1
673	указание что	1	1
674	легче чем	1	1
675	как не	1	1
676	основывающийся на	1	1
677	здесь не	2	1
678	всего этого	3	1
679	без всякого	1	1
680	на основе	1	1
681	всякую возможность	1	1
682	если как	2	1
683	грамматика в	1	1
684	языка и	2	1
685	бы вообще	1	1
686	языка так	1	1
687	выражения и	1	1
688	слово есть	3	1
689	переход к	1	1
690	эти факты	1	1
691	ясно что	4	1
692	экспериментальным путем	1	1
693	оставим на	1	1
694	понятно что	1	1
695	силу того	1	1
696	он сам	1	1
697	в словах	1	1
698	остановимся на	1	1
699	к языку	4	1
700	связанное с	1	1
701	возникают и	1	1
702	о нем	1	1
703	по значению	1	1
704	еще резче	1	1
705	и должно	5	1
706	вот почему	1	1
707	до их	2	1
708	речь отличается	1	1
709	данные для	1	1
710	после того	6	1
711	и просто	1	1
712	пор пока	4	1
713	это должно	1	1
714	и обусловливает	1	1
715	то тем	1	1
716	эта фраза	1	1
717	слово может	1	1
718	одно только	2	1
719	всей нашей	1	1
720	месте и	1	1
721	образом если	1	1
722	между тем	4	1
723	первых порах	1	1
724	от них	1	1
725	различие в	2	1
726	раньше чем	1	1
727	более широкий	1	1
728	эти два	2	1
729	речевую форму	1	1
730	того в	1	1
731	них в	1	1
732	вообще и	3	1
733	слова оказывается	1	1
734	глаза на	1	1
735	также в	1	1
736	все время	1	1
737	если это	2	1
738	а именно	3	1
739	и мы	1	1
740	некоторые существенные	1	1
741	формами речи	1	1
742	тех пор	4	1
743	что здесь	1	1
744	хорошо известно	1	1
745	в лингвистике	1	1
746	этом смысле	1	1
747	но так	1	1
748	мог понять	1	1
749	известно что	1	1
750	мы сталкиваемся	1	1
751	в двух	2	1
752	идет по	1	1
753	этот вопрос	3	1
754	мы увидим	1	1
755	проникнуть в	1	1
756	что различные	1	1
757	в стороне	1	1
758	и после	1	1
759	в самое	1	1
760	который в	1	1
761	всяком случае	1	1
762	одних и	1	1
763	это же	1	1
764	существенные выводы	1	1
765	как источника	1	1
766	нас с	1	1
767	конечно не	2	1
768	теорию которая	1	1
769	речью совершенно	1	1
770	в значении	2	1
771	не знать	3	1
772	языка как	4	1
773	в виде	1	1
774	целого ряда	1	1
775	при помощи	1	1
776	за ним	1	1
777	сказано в	1	1
778	не так	3	1
779	целом и	1	1
780	чтобы она	1	1
781	не для	1	1
782	случаи в	1	1
783	для меня	2	1
784	таким образам	1	1
785	само по	1	1
786	же цель	1	1
787	заметить что	1	1
788	не говорит	1	1
789	как будто	1	1
790	они будут	1	1
791	от того	5	1
792	есть слово	2	1
793	к самому	1	1
794	в письменной	2	1
795	свою мысль	1	1
796	за этим	1	1
797	или иной	7	1
798	себе представить	2	1
799	что целый	1	1
800	ни о	1	1
801	со значением	2	1
802	говорить и	3	1
803	речи отсюда	1	1
804	значении слова	2	1
805	свои особые	1	1
806	как же	3	1
807	а с	3	1
808	в моем	1	1
809	говорят об	1	1
810	в письменном	1	1
811	связано с	1	1
812	с речью	1	1
813	некоторых основных	1	1
814	не было	4	1
815	основной вопрос	1	1
816	как часть	1	1
817	на этот	2	1
818	выше и	1	1
819	слове можно	1	1
820	и непосредственно	1	1
821	иной смысл	3	1
822	более сложным	1	1
823	процесс перехода	1	1
824	если не	1	1
825	в связи	5	1
826	формах и	1	1
827	положение согласно	1	1
828	законов и	1	1
829	разговорный язык	1	1
830	входить в	1	1
831	в частности	2	1
832	не давая	1	1
833	слова то	1	1
834	самых сложных	1	1
835	и самостоятельной	1	1
836	учению о	1	1
837	так мы	1	1
838	дают повод	1	1
839	в разговоре	1	1
840	синтаксис и	1	1
841	он будет	2	1
842	поводу в	1	1
843	она есть	2	1
844	вообще говорить	1	1
845	к великому	1	1
846	различные виды	1	1
847	тому как	2	1
848	думается что	1	1
849	отдельные структурные	1	1
850	слов в	1	1
851	по существу	3	1
852	согласно которому	2	1
853	как нельзя	2	1
854	я продолжаю	1	1
855	как речь	1	1
856	исходя из	1	1
857	с рядом	1	1
858	для известной	1	1
859	года и	1	1
860	дело здесь	1	1
861	быть не	2	1
862	дело идет	1	1
863	и наши	1	1
864	только для	2	1
865	поэтому что	1	1
866	из ряда	2	1
867	в каких	1	1
868	исключает всякую	1	1
869	не станет	1	1
870	мы найдем	2	1
871	и часто	1	1
872	которых каждый	1	1
873	становится возможным	1	1
874	специфической и	1	1
875	знать как	1	1
876	остается тем	1	1
877	сумеем убедиться	1	1
878	в результате	3	1
879	о котором	1	1
880	чтобы понять	2	1
881	зависимость между	1	1
882	хотя и	5	1
883	то не	2	1
884	как теперь	1	1
885	быть поставлено	1	1
886	той или	5	1
887	не самую	1	1
888	не должен	1	1
889	в психологической	1	1
890	все они	2	1
891	на более	1	1
892	ассоциации и	1	1
893	же в	1	1
894	в равной	1	1
895	отношении к	1	1
896	до тех	4	1
897	по поводу	3	1
898	установить и	1	1
899	лишь по	1	1
900	их сознания	2	1
901	а внутри	1	1
902	только как	4	1
903	общее достояние	1	1
904	состоит из	1	1
905	речи экспериментальным	1	1
906	помощью этого	1	1
907	для каждой	2	1
908	сделать некоторые	1	1
909	по одному	1	1
910	возможным только	1	1
911	находящихся в	1	1
912	что такое	4	1
913	вся история	1	1
914	это так	2	1
915	и другие	1	1
916	это понятие	1	1
917	в таком	4	1
918	языка является	1	1
919	том числе	2	1
920	они не	3	1
