N	2gram	Vygotskiy__3	RusskieA
130	этого слова	2	3
131	и к	3	3
132	в свою	4	3
133	как известно	1	2
134	например в	2	2
135	между двумя	1	2
136	на себя	1	2
137	как не	1	2
138	в ней	15	2
139	он был	3	2
140	это имеет	2	2
141	природы и	1	2
142	на самом	2	2
143	но не	1	2
144	не просто	2	2
145	отнюдь не	2	2
146	независимо от	1	2
147	что именно	2	2
148	с этим	8	2
149	мы можем	7	2
150	хотя и	1	2
151	и как	8	2
152	его к	2	2
153	еще упомянуть	1	2
154	но в	3	2
155	та же	3	2
156	в целом	4	2
157	все эти	4	2
158	и до	1	2
159	что она	16	2
160	в нем	4	2
161	всех этих	2	2
162	в силу	2	2
163	сделать из	1	2
164	главным образом	3	2
165	и с	1	2
166	на этой	1	2
167	в жизни	1	2
168	чтобы они	1	2
169	такой же	2	2
170	в один	3	2
171	представляла собой	1	2
172	должны были	2	2
173	и более	2	2
174	для этого	2	2
175	этого мало	1	2
176	нас к	1	2
177	она не	6	2
178	у него	4	2
179	именно с	1	2
180	и здесь	6	2
181	имеет место	2	2
182	ничего общего	1	2
183	как они	1	2
184	значения и	1	2
185	свою очередь	2	2
186	что у	7	2
187	и другими	2	2
188	подойти к	1	2
189	с ним	2	2
190	этому поводу	1	2
191	в его	5	2
192	к ней	2	2
193	только у	1	2
194	этот вопрос	1	2
195	в какой	5	2
196	показывают что	1	2
197	мы попытаемся	1	2
198	какой степени	1	2
199	так что	8	2
200	это показывает	1	2
201	за счет	1	2
202	но что	2	2
203	тут же	1	2
204	не было	1	2
205	которые можно	1	2
206	такое же	3	2
207	себя и	1	2
208	с ней	1	2
209	до конца	2	2
210	а не	7	2
211	стоит в	1	2
212	должна была	1	2
213	в частности	1	2
214	и потому	1	2
215	относятся к	1	2
216	предположить что	1	2
217	там где	6	2
218	останавливаться на	1	2
219	быть и	1	2
220	только для	3	2
221	между прочим	1	2
222	между собой	2	2
223	мы видим	12	2
224	и для	4	2
225	тем и	1	2
226	или в	5	2
227	когда он	4	2
228	мы должны	1	2
229	в отдельности	1	2
230	в своих	4	2
231	нас не	1	2
232	о каких	1	1
233	и римлян	1	1
234	же как	1	1
235	чтобы не	1	1
236	переходит к	1	1
237	этого пения	1	1
238	но смысл	3	1
239	самом деле	21	1
240	зависимости от	1	1
241	представлял собой	1	1
242	в первом	1	1
243	по которым	1	1
244	по преимуществу	2	1
245	на две	1	1
246	что эти	4	1
247	и ее	2	1
248	должна быть	5	1
249	с таким	1	1
250	над ней	1	1
251	хорош и	1	1
252	по его	3	1
253	поэзии и	2	1
254	мы уже	7	1
255	из всех	3	1
256	в несколько	1	1
257	этого нет	1	1
258	что если	4	1
259	каждого стиха	1	1
260	которую мы	4	1
261	стихийными силами	1	1
262	из своих	1	1
263	они приносят	1	1
264	на глазах	1	1
265	с детства	1	1
266	нет но	1	1
267	так а	1	1
268	того же	3	1
269	чтобы у	1	1
270	и он	1	1
271	в каждой	1	1
272	последние три	1	1
273	которую можно	1	1
274	в отличие	1	1
275	ней как	1	1
276	его словам	2	1
277	всего этого	2	1
278	в чем	1	1
279	с его	1	1
280	значение которых	1	1
281	другой более	1	1
282	на основе	1	1
283	это видно	1	1
284	целом ряде	1	1
285	одном и	1	1
286	не все	1	1
287	в общем	2	1
288	очевидно что	2	1
289	отличие от	1	1
290	мы сейчас	1	1
291	разница в	1	1
292	относится к	1	1
293	действовать согласно	1	1
294	в истории	2	1
295	то чем	1	1
296	показать что	7	1
297	совершенно другой	3	1
298	она как	1	1
299	к новому	1	1
300	это был	2	1
301	перед нами	8	1
302	целый ряд	2	1
303	и наконец	2	1
304	именно такие	1	1
305	себе дело	1	1
306	что всякое	2	1
307	увидим что	9	1
308	от этого	1	1
309	этот случай	2	1
310	в которой	5	1
311	за это	1	1
312	не нашли	2	1
313	в час	1	1
314	то и	3	1
315	в себе	4	1
316	тому же	1	1
317	думается что	1	1
318	на то	16	1
319	не имеют	2	1
320	все другие	2	1
321	он не	6	1
322	первой половине	3	1
323	у древних	2	1
324	более сильным	1	1
325	вытекающее из	1	1
326	с нашим	1	1
327	не к	3	1
328	не как	1	1
329	собой не	1	1
330	в начале	1	1
331	однако он	1	1
332	теперь еще	1	1
333	подобно тому	1	1
334	русском языке	1	1
335	а затем	1	1
336	здесь мы	4	1
337	что все	3	1
338	в совершенно	2	1
339	значение в	1	1
340	о котором	5	1
341	те же	1	1
342	его в	3	1
343	должен был	2	1
344	и тем	3	1
345	с которого	1	1
346	сперва в	1	1
347	ни в	3	1
348	о характере	1	1
349	к своим	2	1
350	в этой	13	1
351	на основании	1	1
352	он и	1	1
353	мы видели	6	1
354	перед своими	1	1
355	форма и	1	1
356	попытаемся вскрыть	1	1
357	смысл и	4	1
358	не будут	1	1
359	но если	4	1
360	и при	1	1
361	никак не	7	1
362	во времена	1	1
363	место в	3	1
364	не столько	1	1
365	и назначение	1	1
366	что до	1	1
367	основании этих	1	1
368	из своей	2	1
369	но эта	1	1
370	его имеет	1	1
371	такой способ	1	1
372	теми же	1	1
373	при рассмотрении	1	1
374	ее для	1	1
375	и эти	2	1
376	не могли	4	1
377	две части	1	1
378	в пении	1	1
379	с такими	1	1
380	что сам	2	1
381	что чем	2	1
382	которые она	2	1
383	в то	3	1
384	самый акт	1	1
385	не о	1	1
386	дело не	2	1
387	дело в	1	1
388	это означает	1	1
389	здесь на	1	1
390	ее с	1	1
391	не по	1	1
392	было не	1	1
393	в основе	3	1
394	совершает над	1	1
395	в самых	1	1
396	считает что	1	1
397	вытекает из	2	1
398	каждый из	1	1
399	и всегда	2	1
400	вероятно что	1	1
401	или как	1	1
402	подробное описание	1	1
403	собой то	1	1
404	видим что	8	1
405	имеет совершенно	1	1
406	и его	6	1
407	к этим	1	1
408	весь этот	3	1
409	доказать что	1	1
410	этом отношении	1	1
411	не потому	1	1
412	такие же	1	1
413	ни о	1	1
414	будто нет	1	1
415	нам что	1	1
416	последний элемент	1	1
417	и всех	1	1
418	что наш	1	1
419	поэтический жанр	2	1
420	которые приводят	1	1
421	из чего	1	1
422	обычно в	1	1
423	и это	8	1
424	из их	1	1
425	они наделены	1	1
426	и о	3	1
427	у себя	1	1
428	в виду	4	1
429	данном случае	2	1
430	только при	1	1
431	можно показать	1	1
432	которые как	1	1
433	большей частью	2	1
434	в собственном	1	1
435	тех случаях	1	1
436	идет не	1	1
437	то время	2	1
438	всей своей	1	1
439	на свой	1	1
440	слова а	1	1
441	можно было	1	1
442	не ограничивается	1	1
443	здесь он	1	1
444	из всего	2	1
445	каждого из	3	1
446	и каждый	1	1
447	и мы	13	1
448	уже на	1	1
449	и всюду	1	1
450	вошел в	2	1
451	без сомнения	1	1
452	если бы	14	1
453	и вообще	1	1
454	по мере	1	1
455	мы рассмотрим	2	1
456	и нужно	1	1
457	при такой	2	1
458	что часто	1	1
459	стихи как	2	1
460	внимание на	2	1
461	и та	2	1
462	прав в	1	1
463	второй половине	1	1
464	но мы	2	1
465	в глаза	2	1
466	чтобы с	1	1
467	даже у	2	1
468	и просто	1	1
469	можно сказать	1	1
470	и который	2	1
471	нас в	1	1
472	попала в	1	1
473	не весь	1	1
474	не могло	1	1
475	и во	2	1
476	раньше чем	1	1
477	направлений в	1	1
478	в форме	1	1
479	и следовательно	2	1
480	было бы	12	1
481	не так	3	1
482	бросается в	1	1
483	что здесь	2	1
484	дело так	2	1
485	же все	1	1
486	совсем не	3	1
487	тот же	3	1
488	что он	11	1
489	как время	1	1
490	и действительно	2	1
491	очень много	1	1
492	и так	1	1
493	ниже что	2	1
494	это слово	1	1
495	что нам	1	1
496	в область	1	1
497	случаи когда	1	1
498	том чтобы	1	1
499	вот что	1	1
500	с которыми	1	1
501	совершенно естественно	1	1
502	можно еще	1	1
503	есть в	2	1
504	вызывает у	1	1
505	или не	2	1
506	и печаль	1	1
507	в нашей	1	1
508	и новым	1	1
509	же в	2	1
510	смысла в	1	1
511	но совершенно	1	1
512	разницы между	1	1
513	только одно	1	1
514	совсем другое	1	1
515	всяком случае	2	1
516	упоминания о	1	1
517	более как	1	1
518	т п	5	1
519	с этими	1	1
520	может служить	7	1
521	из одной	1	1
522	дело и	1	1
523	должны будем	1	1
524	заметить что	2	1
525	не могут	2	1
526	люди не	1	1
527	хотел бы	2	1
528	смерти и	1	1
529	и поэтический	2	1
530	так не	1	1
531	как у	1	1
532	что дело	1	1
533	к которому	1	1
534	с той	4	1
535	еще и	2	1
536	тому как	1	1
537	случай этот	1	1
538	что не	3	1
539	что для	1	1
540	обратиться к	4	1
541	говорит о	2	1
542	света и	1	1
543	которых мы	6	1
544	на которых	1	1
545	и самый	1	1
546	однако и	2	1
547	жизнь в	1	1
548	совершенно очевидно	1	1
549	одна и	1	1
550	мы знаем	1	1
551	если не	1	1
552	уже давно	2	1
553	но этого	1	1
554	представить себе	1	1
555	надо было	2	1
556	из которых	4	1
557	по своему	4	1
558	в данном	2	1
559	который мы	3	1
560	наряду с	3	1
561	в той	5	1
562	и смерти	1	1
563	подводя итоги	1	1
564	помещена в	1	1
565	ко всему	1	1
566	в первой	2	1
567	сослаться на	2	1
568	и было	1	1
569	не умели	1	1
570	быть не	2	1
571	есть и	1	1
572	как только	3	1
573	своего апогея	1	1
574	что мы	1	1
575	уж ты	1	1
576	видел что	1	1
577	кроме того	1	1
578	ближе к	1	1
579	случае он	1	1
580	к описанию	1	1
581	не является	1	1
582	деле как	1	1
583	от имени	3	1
584	при таком	2	1
585	тот кто	1	1
586	в двух	9	1
587	в отдельных	1	1
588	совершенно ясна	2	1
589	это часто	1	1
590	от него	1	1
591	и все	10	1
592	или нет	1	1
593	не более	2	1
594	можно ответить	1	1
595	должен остаться	1	1
596	его жизнь	1	1
597	что следовательно	1	1
598	этом можно	1	1
599	еще прибавить	1	1
600	согласиться с	4	1
601	нам не	2	1
602	это все	1	1
603	между ними	1	1
604	сказать что	4	1
605	только как	1	1
606	это на	1	1
607	легко заметить	1	1
608	указали на	1	1
609	видели в	1	1
610	них таким	1	1
611	этим объясняется	1	1
612	в заключение	1	1
613	жизни и	1	1
614	в таком	3	1
615	указывают на	2	1
616	именно здесь	1	1
617	они не	2	1
618	можно назвать	2	1
619	как на	3	1
620	во всяком	2	1
621	все что	1	1
