N	2gram	Tiupa_Hudo_1	Problema
179	равнодушной к	1	3
180	не знает	2	3
181	в таком	3	3
182	все что	1	3
183	они не	2	3
184	смысле слова	1	2
185	можно говорить	1	2
186	относится и	1	2
187	проникает в	1	2
188	его не	1	2
189	их и	1	2
190	не во	1	2
191	но она	1	2
192	я не	1	2
193	и он	5	2
194	столь же	4	2
195	в чем	1	2
196	с его	5	2
197	но как	2	2
198	а только	4	2
199	художественных произведений	1	2
200	не все	1	2
201	с совершенно	1	2
202	художественного впечатления	1	2
203	дает нам	1	2
204	как к	3	2
205	к чему	1	2
206	и у	1	2
207	бы не	1	2
208	ни одна	1	2
209	на то	4	2
210	не имеют	3	2
211	не следует	2	2
212	оно было	2	2
213	он должен	1	2
214	понятий и	1	2
215	материала не	1	2
216	на этом	3	2
217	человека в	6	2
218	лишь в	3	2
219	как таковой	1	2
220	на первый	1	2
221	но которые	1	2
222	не его	1	2
223	и более	1	2
224	раз и	1	2
225	что эта	1	2
226	она не	4	2
227	дело в	1	2
228	одна из	2	2
229	того чтобы	3	2
230	чем не	1	2
231	в самой	1	2
232	и весь	1	2
233	связи с	4	2
234	этом отношении	3	2
235	представляется нам	2	2
236	к себе	5	2
237	не могут	1	2
238	же самое	1	2
239	анализа и	1	2
240	что оно	1	2
241	что все	1	2
242	в себя	2	2
243	особенно в	2	2
244	здесь нет	1	2
245	том как	3	2
246	форма но	1	2
247	становится только	1	2
248	в другом	2	2
249	и что	2	2
250	в значительной	2	2
251	этот момент	2	2
252	к личности	1	2
253	нем и	1	2
254	в лучшем	1	2
255	в него	2	2
256	того что	4	2
257	в двух	1	2
258	художественного восприятия	2	2
259	что он	9	2
260	созерцание овладевает	1	2
261	в какой	1	2
262	и ее	1	2
263	себя в	4	2
264	к форме	1	2
265	в начале	2	2
266	не дает	1	2
267	но совершенно	1	2
268	ни с	1	2
269	вовсе не	1	2
270	произведения и	1	2
271	тем что	3	2
272	в особенности	1	2
273	художественного завершения	1	2
274	за последние	1	2
275	не было	4	2
276	в связи	3	2
277	именно поэтому	1	2
278	человек в	2	2
279	в частности	5	2
280	событие не	1	2
281	как это	1	2
282	подхода к	1	2
283	единства формы	1	2
284	из которых	1	2
285	характера и	2	2
286	к своему	2	2
287	можно сказать	4	2
288	того или	2	2
289	это касается	1	2
290	до степени	1	2
291	узком смысле	1	2
292	о котором	2	2
293	находит свое	1	2
294	не более	1	2
295	мы должны	1	2
296	ни к	2	2
297	в этих	5	2
298	в равной	3	2
299	говорить и	1	2
300	в свою	1	2
301	лишь что	1	2
302	к его	1	2
303	или иного	2	2
304	и другие	1	2
305	в своих	3	2
306	и эта	1	2
307	а между	1	1
308	чтобы осмыслить	1	1
309	в сфере	1	1
310	человека и	1	1
311	тех же	1	1
312	своей основной	1	1
313	это и	1	1
314	в первом	1	1
315	к другому	4	1
316	его же	1	1
317	самостоятельной позиции	1	1
318	нем но	1	1
319	из его	1	1
320	исходит из	1	1
321	то самое	1	1
322	и за	1	1
323	формы глава	1	1
324	за них	1	1
325	впечатления но	1	1
326	факторов художественного	1	1
327	что уже	1	1
328	вопрос о	2	1
329	высказывания в	1	1
330	жизненной позиции	1	1
331	нет дела	1	1
332	с ее	2	1
333	здесь прежде	1	1
334	жизни как	2	1
335	проблемы мы	1	1
336	целого в	1	1
337	как впрочем	1	1
338	в каждой	1	1
339	должен как-то	1	1
340	целого не	1	1
341	время в	1	1
342	этим не	1	1
343	по своему	3	1
344	различия между	1	1
345	словами как	1	1
346	слова как	2	1
347	отказ от	2	1
348	в противовес	2	1
349	к слову	1	1
350	в общем	1	1
351	себе и	2	1
352	в свои	1	1
353	идет о	3	1
354	культурном контексте	1	1
355	произведения ее	1	1
356	стороны и	1	1
357	в полном	1	1
358	понять и	1	1
359	как уже	1	1
360	этого впечатления	1	1
361	то в	4	1
362	плане как	1	1
363	лежит на	2	1
364	в литературном	2	1
365	и я	1	1
366	можно не	1	1
367	принципиальное различие	1	1
368	следующей главе	3	1
369	в этой	8	1
370	но он	3	1
371	только один	1	1
372	но ведь	1	1
373	имеет для	1	1
374	о других	1	1
375	как он	2	1
376	не могла	1	1
377	художником и	1	1
378	должен обратиться	1	1
379	не узнаем	1	1
380	т д	3	1
381	стало возможным	1	1
382	они в	2	1
383	всех этих	1	1
384	в узком	1	1
385	не как	1	1
386	почти то	1	1
387	душу и	1	1
388	и вот	1	1
389	характер в	2	1
390	бытия это	1	1
391	свое время	1	1
392	работ в	1	1
393	что свойственно	2	1
394	его от	1	1
395	своей эстетической	1	1
396	серьезность и	1	1
397	переводит его	1	1
398	в нее	1	1
399	вопросов о	1	1
400	от нее	1	1
401	таковую в	1	1
402	и ей	2	1
403	произведения с	2	1
404	от некоторых	1	1
405	мы уже	4	1
406	как-то транскрибировать	1	1
407	бы быть	1	1
408	творчества к	1	1
409	на бумаге	1	1
410	истории и	1	1
411	характер не	1	1
412	не чем	1	1
413	для них	1	1
414	все равно	2	1
415	этого не	1	1
416	с тем	1	1
417	и уже	1	1
418	неотделим от	1	1
419	и прямо	1	1
420	автора и	2	1
421	нисколько не	1	1
422	места в	1	1
423	к предмету	1	1
424	к одному	1	1
425	том смысле	1	1
426	равной мере	2	1
427	только глазами	1	1
428	себе а	1	1
429	в которых	1	1
430	мысли и	1	1
431	этих моментов	1	1
432	его мы	1	1
433	иным как	1	1
434	характера в	3	1
435	есть именно	1	1
436	том и	1	1
437	однако в	2	1
438	не должно	1	1
439	мере и	1	1
440	по себе	2	1
441	тому что	4	1
442	теоретические положения	1	1
443	каждого отдельного	2	1
444	вплоть до	1	1
445	не раз	2	1
446	до известной	1	1
447	как можно	1	1
448	человека но	1	1
449	иной раз	1	1
450	дела до	1	1
451	но для	1	1
452	как о	1	1
453	мышления и	2	1
454	что их	1	1
455	бытия и	4	1
456	в самых	1	1
457	та или	3	1
458	того и	1	1
459	и всегда	1	1
460	эта сторона	1	1
461	и без	1	1
462	именно с	1	1
463	вследствие того	1	1
464	этих двух	1	1
465	или иная	3	1
466	возможным не	1	1
467	к концу	1	1
468	ничто не	1	1
469	ему не	2	1
470	личности в	7	1
471	что можно	1	1
472	данного произведения	1	1
473	становится возможным	1	1
474	значительной степени	2	1
475	для его	1	1
476	она же	1	1
477	приходит к	1	1
478	из всего	1	1
479	иной чем	1	1
480	свою очередь	1	1
481	город и	1	1
482	в в	1	1
483	толстого например	1	1
484	характер и	2	1
485	если в	2	1
486	за пределами	1	1
487	однако эта	1	1
488	выражения и	1	1
489	на том	2	1
490	что у	3	1
491	по аналогии	1	1
492	на нее	1	1
493	мог бы	1	1
494	произведения не	2	1
495	в одном	1	1
496	единство этих	1	1
497	остановимся на	2	1
498	по теории	2	1
499	автора к	1	1
500	его художественной	1	1
501	им она	1	1
502	для нас	1	1
503	а также	3	1
504	и своей	1	1
505	в эстетической	1	1
506	овладевает путем	1	1
507	в которую	1	1
508	и смысловой	2	1
509	мы о	1	1
510	нем не	1	1
511	главы как	1	1
512	говорить об	2	1
513	во втором	1	1
514	в глазах	6	1
515	руки по	1	1
516	что бы	1	1
517	и быть	4	1
518	о другом	1	1
519	те связи	1	1
520	субъекта в	1	1
521	мышление в	2	1
522	в контексте	1	1
523	между этими	1	1
524	именно на	1	1
525	человека с	1	1
526	есть в	1	1
527	со своим	2	1
528	уже не	7	1
529	только на	2	1
530	не исчерпывает	1	1
531	не принимает	1	1
532	речь в	2	1
533	или даже	1	1
534	из них	4	1
535	связывается с	1	1
536	его и	1	1
537	этом в	1	1
538	и сходные	1	1
539	для него	10	1
540	ценность в	1	1
541	можно рассказать	1	1
542	сами по	1	1
543	ее не	1	1
544	не о	2	1
545	друг друга	5	1
546	если оно	1	1
547	в напряженности	1	1
548	он живет	1	1
549	с другим	2	1
550	до сих	2	1
551	непосредственно в	1	1
552	или иначе	2	1
553	нас в	1	1
554	завершается не	1	1
555	именно в	7	1
556	и нельзя	1	1
557	человека а	1	1
558	мы еще	1	1
559	нашего исследования	1	1
560	обратиться к	1	1
561	равной степени	1	1
562	только что	4	1
563	которым созерцание	1	1
564	связано с	1	1
565	транскрибировать этический	1	1
566	самом же	1	1
567	поскольку она	1	1
568	до конца	2	1
569	форме внутреннего	1	1
570	человеческой жизни	4	1
571	имеет к	1	1
572	о чем	1	1
573	решения вопроса	1	1
574	что мы	1	1
575	художественного целого	4	1
576	и ему	2	1
577	быть найден	1	1
578	происходит в	1	1
579	однако для	1	1
580	столь очевидно	1	1
581	в столь	1	1
582	видит в	3	1
583	она есть	1	1
584	и исторической	1	1
585	первом случае	1	1
586	и всей	1	1
587	в тот	2	1
588	и менее	1	1
589	быть не	1	1
590	в художественную	1	1
591	она как	1	1
592	эти два	1	1
593	как например	1	1
594	природы произведения	1	1
595	сих пор	2	1
596	тень и	1	1
597	которое было	1	1
598	в смысле	1	1
599	искусства это	1	1
600	в следующей	3	1
601	как возможность	1	1
602	момент которым	1	1
603	к тому	7	1
604	или только	1	1
605	в результате	2	1
606	ее и	1	1
607	бы в	1	1
608	я в	1	1
609	же деле	1	1
610	хотя в	1	1
611	жизни в	6	1
612	в творчестве	3	1
613	затем к	1	1
614	себе самому	3	1
615	в характере	1	1
616	чем иным	1	1
617	из этого	1	1
618	в свое	1	1
619	у толстого	1	1
620	но именно	1	1
621	в которой	1	1
622	в действительности	4	1
623	которой я	1	1
624	жизни и	5	1
625	к этой	3	1
626	как слово	1	1
627	того времени	1	1
628	это в	3	1
629	которая не	2	1
