N	2gram	Vinokur_Vv_1	Problema
143	другой стороны	5	5
144	в частности	3	5
145	так же	3	5
146	кроме того	1	5
147	в связи	2	5
148	и все	1	5
149	или иного	1	5
150	есть то	1	5
151	самом деле	6	4
152	на самом	1	4
153	и есть	3	4
154	что если	2	4
155	не вполне	4	4
156	но не	7	4
157	в общем	12	4
158	сама по	3	4
159	в своем	3	4
160	и той	2	4
161	и как	9	4
162	вообще не	3	4
163	что она	3	4
164	таким образом	19	4
165	заключается в	4	4
166	и тем	5	4
167	в этих	3	4
168	или вообще	5	4
169	но если	3	4
170	в отношении	2	4
171	существует и	1	4
172	до сих	5	4
173	что на	1	4
174	в каком	1	4
175	именно как	3	4
176	уже о	1	4
177	стороны и	3	4
178	не могут	5	4
179	языке и	1	4
180	что при	1	4
181	и о	1	4
182	говоря уже	2	4
183	без всякого	1	4
184	разного рода	1	4
185	если бы	2	4
186	значит что	1	4
187	тех пор	1	4
188	значение в	2	4
189	тот же	1	4
190	что он	4	4
191	есть в	1	4
192	представить себе	5	4
193	нами не	2	4
194	тем что	6	4
195	если не	1	4
196	мы говорим	2	4
197	или по	1	4
198	в область	1	4
199	как бы	5	4
200	это значит	1	4
201	слова и	1	4
202	сих пор	5	4
203	все это	6	4
204	в результате	3	4
205	а в	5	4
206	до тех	1	4
207	не говоря	2	4
208	гораздо более	3	4
209	можно говорить	1	3
210	это и	1	3
211	в их	11	3
212	мы уже	1	3
213	вопрос о	8	3
214	язык как	3	3
215	что иное	4	3
216	то это	3	3
217	для нашей	1	3
218	большей частью	1	3
219	не нужно	2	3
220	только тогда	1	3
221	нет и	1	3
222	и речи	1	3
223	в истории	9	3
224	нельзя было	1	3
225	просто как	1	3
226	хотя и	3	3
227	не было	1	3
228	и к	1	3
229	только то	1	3
230	в целом	5	3
231	из этих	5	3
232	но ведь	4	3
233	и тот	1	3
234	только один	1	3
235	при этом	3	3
236	перестает быть	1	3
237	то ни	1	3
238	лишь в	1	3
239	его в	6	3
240	для них	1	3
241	о которых	2	3
242	все равно	1	3
243	с тем	6	3
244	несмотря на	2	3
245	и того	2	3
246	что такая	1	3
247	к предмету	1	3
248	о языке	3	3
249	должны были	1	3
250	тому что	2	3
251	этой области	3	3
252	иной раз	2	3
253	в таких	1	3
254	как о	4	3
255	тогда когда	3	3
256	одна из	2	3
257	слова как	2	3
258	и является	1	3
259	языка в	4	3
260	как только	1	3
261	анализа и	1	3
262	оно не	1	3
263	если же	2	3
264	значительной мере	1	3
265	то или	1	3
266	с самого	1	3
267	на том	3	3
268	это только	4	3
269	имеется в	1	3
270	он сам	3	3
271	для этого	3	3
272	иное как	5	3
273	внимание на	4	3
274	в значительной	2	3
275	том или	1	3
276	в свете	1	3
277	один из	6	3
278	по этому	2	3
279	уже в	5	3
280	а это	1	3
281	или даже	1	3
282	пока не	1	3
283	уже и	7	3
284	указание на	1	3
285	для того	21	3
286	говорим о	1	3
287	может ли	1	3
288	как именно	1	3
289	тому как	1	3
290	к тому	4	3
291	и от	1	3
292	о котором	8	3
293	бы в	1	3
294	мы должны	1	3
295	именно он	1	3
296	тех или	3	3
297	существует ли	1	3
298	это тоже	1	3
299	только как	6	3
300	одновременно и	1	3
301	не что	4	3
302	в своих	2	3
303	точно так	2	3
304	все что	1	3
305	речь идет	2	2
306	чтобы не	1	2
307	мере в	4	2
308	из самых	1	2
309	ведь и	1	2
310	в какой-то	1	2
311	в зависимости	1	2
312	той же	4	2
313	в и	4	2
314	самое же	2	2
315	и ничего	1	2
316	нам в	1	2
317	исследования в	1	2
318	из которых	2	2
319	зависимости от	1	2
320	в ней	3	2
321	представляет собой	12	2
322	здесь не	2	2
323	бы то	1	2
324	во всех	2	2
325	данным словом	1	2
326	от его	1	2
327	не то	1	2
328	себе и	2	2
329	или иное	1	2
330	учение о	2	2
331	которые не	1	2
332	в поисках	1	2
333	в той	7	2
334	независимо от	3	2
335	общего с	1	2
336	с понятием	3	2
337	языкознания и	1	2
338	идет речь	2	2
339	имеем в	1	2
340	во многих	1	2
341	и совсем	1	2
342	время и	1	2
343	не значит	1	2
344	языка как	2	2
345	одной и	2	2
346	его от	1	2
347	подобно тому	1	2
348	и ее	4	2
349	но все	3	2
350	русском языке	1	2
351	как они	1	2
352	в каком-нибудь	1	2
353	об этом	5	2
354	и никакого	1	2
355	на этой	3	2
356	входит в	2	2
357	и которые	1	2
358	не совпадает	1	2
359	в них	4	2
360	она и	1	2
361	и представить	2	2
362	эту тему	1	2
363	говорится о	1	2
364	существует то	1	2
365	должно быть	2	2
366	точки зрения	7	2
367	и при	2	2
368	будет в	2	2
369	как некоторого	1	2
370	в такой	1	2
371	прийти к	1	2
372	мысли и	2	2
373	фактической стороны	1	2
374	не в	8	2
375	всякий акт	1	2
376	возможно только	1	2
377	же мы	1	2
378	что с	3	2
379	самого начала	1	2
380	правда в	1	2
381	то менее	1	2
382	даже как	1	2
383	того чтобы	21	2
384	или как	3	2
385	как на	11	2
386	точном смысле	1	2
387	ли это	1	2
388	то более	3	2
389	значение только	1	2
390	отличается от	1	2
391	что предметы	1	2
392	себе что	3	2
393	что оно	2	2
394	что может	3	2
395	утверждать что	1	2
396	о них	2	2
397	в в	3	2
398	только при	1	2
399	и сам	2	2
400	но зато	2	2
401	вещи и	1	2
402	без того	1	2
403	для всякого	1	2
404	еще в	1	2
405	можно только	2	2
406	по тому	1	2
407	язык и	3	2
408	а также	3	2
409	время не	1	2
410	это было	1	2
411	к нему	2	2
412	этому поводу	2	2
413	вообще о	1	2
414	что и	3	2
415	вообще и	3	2
416	если это	2	2
417	общем смысле	1	2
418	по содержанию	2	2
419	быть и	2	2
420	оказалось что	2	2
421	как нечто	8	2
422	этих теорий	1	2
423	или в	1	2
424	в качестве	7	2
425	до наших	1	2
426	языка а	2	2
427	понятий в	1	2
428	ни с	2	2
429	разных сторон	1	2
430	и специфического	1	2
431	ведь это	1	2
432	только с	3	2
433	само по	3	2
434	каждый из	2	2
435	как такового	2	2
436	или ином	1	2
437	были бы	1	2
438	вообще с	1	2
439	и прежде	1	2
440	и др	2	2
441	а главное	1	2
442	только по	3	2
443	и многие	1	2
444	что из	1	2
445	в одно	1	2
446	совершенно не	1	2
447	имея в	1	2
448	входить в	1	2
449	вместе с	6	2
450	и особенно	1	2
451	эта связь	1	2
452	речь не	1	2
453	на эту	1	2
454	но который	1	2
455	в тех	2	2
456	вообще все	1	2
457	значении слова	1	2
458	здесь идет	1	2
459	л в	1	2
460	с историей	3	2
461	заставляет нас	1	2
462	в с	1	2
463	еще более	1	2
464	случае и	1	2
465	или не	1	2
466	в системе	1	2
467	по поводу	1	2
468	слово в	1	2
469	о своем	1	2
470	состоит из	1	2
471	в действительности	1	2
472	чтобы ее	1	2
473	частности в	1	2
474	это в	2	2
475	которых не	3	1
476	могут не	1	1
477	это однако	2	1
478	как говорят	2	1
479	отношения к	1	1
480	одним из	5	1
481	же как	3	1
482	котором уже	1	1
483	сам по	1	1
484	науки которые	1	1
485	связи между	4	1
486	дело обстоит	1	1
487	который хотя	1	1
488	сразу и	1	1
489	в чисто	4	1
490	отношения между	1	1
491	и до	2	1
492	что эти	1	1
493	от которых	2	1
494	должна быть	2	1
495	собственном смысле	2	1
496	нечто что	2	1
497	по его	2	1
498	то такая	1	1
499	и была	1	1
500	а уж	1	1
501	мы имеем	3	1
502	что между	1	1
503	изложения и	2	1
504	на такие	1	1
505	имеет свою	2	1
506	в учении	1	1
507	на практике	1	1
508	находится у	1	1
509	как орудие	2	1
510	в некотором	1	1
511	раз вполне	1	1
512	тот смысл	1	1
513	и был	2	1
514	бы например	1	1
515	и говорить	1	1
516	нем все	1	1
517	понятия в	2	1
518	он был	1	1
519	дело заключается	2	1
520	в а	1	1
521	время в	2	1
522	что его	1	1
523	только после	2	1
524	то очевидно	1	1
525	то мы	1	1
526	различия между	1	1
527	самих себя	1	1
528	говорим только	1	1
529	понятно почему	1	1
530	отношение к	3	1
531	науки о	9	1
532	д для	1	1
533	форме и	1	1
534	в настоящем	1	1
535	из таких	1	1
536	выясняется что	1	1
537	как в	1	1
538	что именно	2	1
539	каждая из	1	1
540	дает нам	1	1
541	с их	5	1
542	чтобы можно	2	1
543	что нет	2	1
544	от нашего	1	1
545	как уже	2	1
546	не система	1	1
547	в указании	1	1
548	е с	1	1
549	даже просто	1	1
550	есть ли	1	1
551	говорится в	1	1
552	тут нет	1	1
553	или иную	1	1
554	для которого	1	1
555	указании на	1	1
556	под ней	3	1
557	что это	3	1
558	одном случае	1	1
559	ни одна	2	1
560	то обстоятельство	1	1
561	в известном	3	1
562	остановиться на	1	1
563	бы только	1	1
564	и те	2	1
565	претендовать на	1	1
566	что отношения	1	1
567	если он	1	1
568	не могла	1	1
569	так сказать	1	1
570	выводу что	5	1
571	в значении	1	1
572	с чем	2	1
573	к выводу	6	1
574	не следует	2	1
575	только потому	1	1
576	в нем	13	1
577	э в	1	1
578	о которой	2	1
579	в реальной	1	1
580	же здесь	1	1
581	есть та	1	1
582	вообще он	1	1
583	отношений между	3	1
584	в силу	3	1
585	же язык	1	1
586	области только	1	1
587	свое время	2	1
588	что тут	1	1
589	что ни	1	1
590	и будет	1	1
591	на этом	3	1
592	так например	6	1
593	всех отношениях	1	1
594	подход к	1	1
595	и литературы	2	1
596	пока мы	1	1
597	в другом	3	1
598	а для	1	1
599	в число	2	1
600	слова или	1	1
601	в глубине	1	1
602	такое вообще	1	1
603	времени и	4	1
604	есть тот	1	1
605	это не	8	1
606	которая как	2	1
607	на почве	5	1
608	он есть	1	1
609	языке вообще	1	1
610	должен был	4	1
611	мы вообще	1	1
612	ведь в	1	1
613	его материи	1	1
614	то как	1	1
615	и глубины	1	1
616	могут даже	1	1
617	он действительно	1	1
618	осуществляется в	1	1
619	ту или	1	1
620	из которой	1	1
621	оно имеет	1	1
622	значит не	1	1
623	от языка	1	1
624	мере не	1	1
625	и тогда	3	1
626	понятия и	1	1
627	не мог	2	1
628	веков в	1	1
629	бы на	1	1
630	если и	1	1
631	отношениями между	1	1
632	в следующем	1	1
633	нечто единое	1	1
634	но которые	1	1
635	если можно	1	1
636	то для	1	1
637	говорил о	1	1
638	в которых	6	1
639	какая-нибудь связь	1	1
640	и какое	1	1
641	мы теперь	1	1
642	сам же	2	1
643	и цельное	1	1
644	может вызвать	1	1
645	для которых	3	1
646	оба они	1	1
647	знания но	1	1
648	так называемое	1	1
649	ни было	1	1
650	не могли	2	1
651	языков и	2	1
652	вещей и	1	1
653	и наоборот	2	1
654	не должно	1	1
655	на разные	1	1
656	бы нас	1	1
657	и очень	1	1
658	нет никакого	1	1
659	не раз	1	1
660	других отношений	1	1
661	о теории	1	1
662	по многим	1	1
663	но вместе	2	1
664	и именно	12	1
665	существует между	2	1
666	и отдельных	1	1
667	какой бы	2	1
668	языком и	1	1
669	следовательно и	1	1
670	никогда не	3	1
671	теоретической мысли	1	1
672	и всегда	1	1
673	обратим внимание	1	1
674	этих двух	1	1
675	совсем другое	1	1
676	во всей	1	1
677	на те	1	1
678	специфическое содержание	1	1
679	как не	1	1
680	такой точки	1	1
681	и его	5	1
682	единое и	1	1
683	понимает под	1	1
684	этом отношении	3	1
685	именно только	1	1
686	своем предмете	1	1
687	не потому	1	1
688	и об	1	1
689	представлять себе	1	1
690	такие же	1	1
691	и далее	2	1
692	обстоятельство что	1	1
693	друга если	1	1
694	в момент	1	1
695	если его	1	1
696	никакого своего	1	1
697	в основу	2	1
698	содержанию и	1	1
699	уже непосредственно	1	1
700	которую можно	1	1
701	такого же	2	1
702	лежит в	2	1
703	и материальную	1	1
704	должны быть	1	1
705	содержанием и	1	1
706	по возможности	3	1
707	что остается	2	1
708	но какой	1	1
709	в каждом	4	1
710	в работах	2	1
711	вещей в	1	1
712	когда под	2	1
713	слово не	1	1
714	представляли себе	1	1
715	которого мы	2	1
716	то она	1	1
717	как один	1	1
718	совершенно ясно	1	1
719	в собственном	2	1
720	каждая такая	1	1
721	говорится что	1	1
722	вопрос что	2	1
723	в дальнейшем	2	1
724	они должны	1	1
725	нечто целое	2	1
726	от того	3	1
727	литературы и	1	1
728	котором мы	1	1
729	что у	1	1
730	на нее	2	1
731	такое язык	2	1
732	которыми мы	1	1
733	целое и	2	1
734	здесь нет	4	1
735	самого понятия	1	1
736	до бесконечности	1	1
737	о природе	7	1
738	она есть	5	1
739	наоборот само	1	1
740	к языку	1	1
741	терминов но	1	1
742	общим именем	1	1
743	с ним	1	1
744	точности и	1	1
745	смысле и	2	1
746	образом в	1	1
747	и нужно	1	1
748	с полным	1	1
749	вот почему	3	1
750	термины эти	1	1
751	не означает	1	1
752	и та	1	1
753	с разных	1	1
754	на какой-нибудь	1	1
755	находятся в	2	1
756	как ее	1	1
757	одного из	1	1
758	разных оттенков	1	1
759	только за	1	1
760	которое он	1	1
761	языке как	1	1
762	времени в	3	1
763	с каким-нибудь	1	1
764	каждом из	1	1
765	определения в	1	1
766	смысле не	1	1
767	между тем	8	1
768	это заставляет	2	1
769	однако с	2	1
770	наук в	2	1
771	язык в	1	1
772	ясного и	1	1
773	своему содержанию	1	1
774	стороны как	1	1
775	и многое	1	1
776	что здесь	2	1
777	но с	4	1
778	есть что-нибудь	1	1
779	и дело	1	1
780	одной из	3	1
781	этот вопрос	4	1
782	дело с	6	1
783	самый принцип	1	1
784	что даже	2	1
785	в какой	4	1
786	тем или	1	1
787	то в	1	1
788	и так	1	1
789	самые разнообразные	1	1
790	то эти	1	1
791	такого содержательного	1	1
792	не мешает	1	1
793	менее совершенно	1	1
794	без этого	1	1
795	уж мы	1	1
796	но во	1	1
797	своей целью	1	1
798	раз в	1	1
799	операций над	1	1
800	вопроса о	1	1
801	может выражаться	1	1
802	которых как	1	1
803	чтобы он	2	1
804	о чем-то	1	1
805	от других	2	1
806	как этого	1	1
807	чем сложнее	1	1
808	но от	1	1
809	это требует	1	1
810	но для	1	1
811	она действительно	1	1
812	а и	1	1
813	который как	1	1
814	в известной	3	1
815	слова в	1	1
816	в одном	4	1
817	и со	1	1
818	содержание и	1	1
819	перед собой	1	1
820	к ним	1	1
821	но что	3	1
822	требует также	1	1
823	само собой	2	1
824	нужно было	1	1
825	со стороны	12	1
826	и чем	1	1
827	не знать	1	1
828	именно в	8	1
829	здесь в	1	1
830	которых мы	1	1
831	том как	1	1
832	в каких	1	1
833	раз уж	1	1
834	его из	1	1
835	говорит о	3	1
836	то сама	1	1
837	те кто	2	1
838	самой действительности	1	1
839	бы никакого	1	1
840	превращается в	1	1
841	самом же	1	1
842	от этого	5	1
843	в подлинном	2	1
844	иначе но	2	1
845	а наоборот	1	1
846	до конца	3	1
847	не на	1	1
848	эти науки	1	1
849	ясно само	1	1
850	однако и	1	1
851	языка не	1	1
852	все время	1	1
853	между разными	1	1
854	имеет своей	1	1
855	как органе	1	1
856	и уже	3	1
857	говорим об	1	1
858	мира в	1	1
859	для этой	1	1
860	этого можно	1	1
861	глубокого анализа	1	1
862	все более	3	1
863	смысл что	2	1
864	как это	5	1
865	его содержание	1	1
866	отсюда возникает	1	1
867	случае на	1	1
868	и понимать	3	1
869	направление в	2	1
870	а так	2	1
871	а если	2	1
872	перечислять все	1	1
873	чем в	3	1
874	у автора	1	1
875	при любом	1	1
876	определить что	1	1
877	языке или	1	1
878	это есть	2	1
879	подлинном смысле	1	1
880	о человеке	1	1
881	возможна ли	1	1
882	оно входит	1	1
883	т е	38	1
884	в содержание	1	1
885	действительно ли	1	1
886	и другой	1	1
887	еще раз	1	1
888	известном смысле	3	1
889	сложнее чем	2	1
890	действительность в	3	1
891	ближе к	2	1
892	свою роль	1	1
893	случае язык	1	1
894	в более	2	1
895	ее можно	1	1
896	случае между	1	1
897	этих случаях	2	1
898	известной мере	2	1
899	области знания	5	1
900	тех областях	1	1
901	от той	1	1
902	в точном	1	1
903	видно из	1	1
904	именно такого	1	1
905	или без	1	1
906	другое дело	3	1
907	которая в	1	1
908	что-нибудь общее	1	1
909	слишком мало	1	1
910	к одной	1	1
911	особого рода	4	1
912	лишь как	2	1
913	это может	2	1
914	у них	1	1
915	возникает вопрос	2	1
916	вообще в	2	1
917	разной степени	1	1
918	наука о	3	1
919	во время	1	1
920	же в	1	1
921	язык это	1	1
922	давно уже	1	1
923	или другим	1	1
924	или при	1	1
925	односторонне но	1	1
926	сведения о	1	1
927	понимать как	1	1
928	и внутренне	1	1
929	работы и	1	1
930	для нашего	1	1
931	что понятие	1	1
932	чем иным	1	1
933	и способы	1	1
934	есть и	4	1
935	в свое	2	1
936	д в	2	1
937	в литературе	1	1
938	ее в	1	1
939	и эта	1	1
940	гораздо ближе	2	1
941	понимать что	1	1
942	к этому	3	1
943	можно назвать	1	1
944	они не	1	1
