N	2gram	Bakhtin_Pr_3	Analitik
243	тому как	2	2
244	да и	4	2
245	я с	1	2
246	этого слова	7	2
247	в глубине	1	2
248	и для	8	2
249	и от	5	2
250	хотя и	3	2
251	и все	19	2
252	не должен	1	2
253	хотя в	1	2
254	то что	11	2
255	о своем	1	2
256	сказать что	2	2
257	себе самому	18	2
258	во всяком	5	2
259	но наоборот	1	1
260	а между	3	1
261	обращено к	2	1
262	человека и	1	1
263	и фактически	1	1
264	утверждение что	1	1
265	на самом	11	1
266	ее до	1	1
267	ибо как	2	1
268	к другому	20	1
269	и до	1	1
270	из его	4	1
271	кто бы	3	1
272	с таким	4	1
273	в доме	1	1
274	не дано	1	1
275	собою в	1	1
276	собственный голос	3	1
277	мы уже	6	1
278	обращенное к	1	1
279	и само	1	1
280	на первом	1	1
281	у тебя	1	1
282	что если	1	1
283	вопрос о	2	1
284	время от	2	1
285	ни единого	2	1
286	начинается с	1	1
287	слово о	7	1
288	никак не	1	1
289	план в	1	1
290	я не	7	1
291	бы ни	1	1
292	мы и	2	1
293	зависимости от	1	1
294	не способен	1	1
295	и был	1	1
296	бы сказать	1	1
297	проявляется в	1	1
298	говорил о	1	1
299	героев или	1	1
300	как ему	1	1
301	он был	1	1
302	между собой	1	1
303	он сам	5	1
304	себя а	1	1
305	всего этого	2	1
306	я на	1	1
307	тем как	1	1
308	суда над	1	1
309	как если	1	1
310	к богу	1	1
311	не все	1	1
312	герой не	2	1
313	уже как	1	1
314	вступают в	1	1
315	отношение к	6	1
316	ними а	2	1
317	и место	1	1
318	должны были	1	1
319	за пределы	2	1
320	один и	1	1
321	диалога и	2	1
322	идет о	1	1
323	независимо от	1	1
324	из уст	1	1
325	его внутреннюю	2	1
326	глубоким и	1	1
327	встречи с	1	1
328	первых двух	1	1
329	не два	1	1
330	и точность	1	1
331	в полном	1	1
332	еще больше	1	1
333	говорит что	1	1
334	из письма	2	1
335	чтоб я	2	1
336	мертвых душ	1	1
337	себе не	1	1
338	и отчасти	1	1
339	и хотя	1	1
340	сливается с	3	1
341	к чему	2	1
342	та же	2	1
343	и у	5	1
344	тон в	1	1
345	бы не	2	1
346	этому я	1	1
347	раз в	2	1
348	и тот	1	1
349	во многих	1	1
350	на то	1	1
351	вследствие этого	2	1
352	в записках	3	1
353	в статье	1	1
354	к миру	1	1
355	характер в	1	1
356	на жизнь	1	1
357	какой бы	1	1
358	всех своих	1	1
359	его можно	1	1
360	в нее	1	1
361	которое как	1	1
362	ни был	4	1
363	к убийству	2	1
364	такого же	2	1
365	человека в	1	1
366	поэтому слово	1	1
367	могла не	1	1
368	здесь мы	1	1
369	всего с	1	1
370	совпадают с	1	1
371	а затем	1	1
372	и может	1	1
373	в другом	8	1
374	авторского замысла	1	1
375	бы быть	1	1
376	сущности не	2	1
377	слов о	1	1
378	большинстве случаев	3	1
379	это было	3	1
380	с другими	4	1
381	он есть	2	1
382	этом смысле	4	1
383	оно стремится	3	1
384	только одно	1	1
385	позволяет ему	1	1
386	рассказчика слово	1	1
387	рядом с	4	1
388	но лишь	1	1
389	которой он	2	1
390	различных произведений	1	1
391	должно быть	3	1
392	собственной вине	1	1
393	он обращается	2	1
394	в один	1	1
395	остается в	2	1
396	всех этих	2	1
397	и становится	1	1
398	но я	2	1
399	в эту	1	1
400	в г	1	1
401	бы на	1	1
402	этом случае	2	1
403	в своей	3	1
404	таким же	1	1
405	как все	1	1
406	самого героя	3	1
407	от себя	6	1
408	собой и	2	1
409	художественного мира	1	1
410	теми же	1	1
411	по ту	2	1
412	в диалоге	5	1
413	ли я	4	1
414	войти в	2	1
415	из виду	1	1
416	на всю	2	1
417	в устах	1	1
418	для этого	3	1
419	для нее	1	1
420	уклоняется от	1	1
421	ни были	1	1
422	всех событий	1	1
423	же мы	1	1
424	нас к	1	1
425	любви и	1	1
426	он как	4	1
427	взглянула на	1	1
428	с ним	8	1
429	я для	2	1
430	как можно	3	1
431	отчетливо и	1	1
432	от нас	1	1
433	нечто смешное	1	1
434	уст в	1	1
435	у кого	1	1
436	на него	7	1
437	своего героя	2	1
438	в основе	1	1
439	к изучению	1	1
440	миру но	1	1
441	совпадает с	2	1
442	от жизни	1	1
443	у него	4	1
444	того чтобы	1	1
445	себе самом	5	1
446	к тебе	1	1
447	не приносит	1	1
448	каждый из	2	1
449	не понимал	1	1
450	слова как	2	1
451	его речи	1	1
452	ему и	1	1
453	потому что	12	1
454	и теперь	1	1
455	голоса в	2	1
456	со своим	1	1
457	связи с	1	1
458	же слова	2	1
459	как я	3	1
460	возвращает нас	1	1
461	всей своей	2	1
462	как будто	7	1
463	же его	1	1
464	не слышит	2	1
465	его анализа	1	1
466	остаются вне	1	1
467	в стиле	3	1
468	очень часто	2	1
469	его внутренней	4	1
470	к самому	3	1
471	не могут	1	1
472	бы он	4	1
473	что уже	1	1
474	он оказывается	1	1
475	мы могли	1	1
476	все еще	1	1
477	слова с	3	1
478	а ее	1	1
479	в применении	1	1
480	в университете	1	1
481	для себя	6	1
482	и кому	1	1
483	как мы	7	1
484	всех сторон	1	1
485	и о	1	1
486	самоопределение и	1	1
487	частично совпадают	1	1
488	самим собою	9	1
489	для всего	1	1
490	него самого	1	1
491	в живых	1	1
492	что у	6	1
493	особенно в	2	1
494	всех героев	1	1
495	мог бы	2	1
496	ко всему	1	1
497	его мысли	1	1
498	является в	1	1
499	на них	5	1
500	если бы	4	1
501	другом а	1	1
502	образом в	1	1
503	самим собой	6	1
504	именно потому	2	1
505	глубине души	1	1
506	и должно	2	1
507	нет на	2	1
508	его художественной	1	1
509	характер этого	1	1
510	свое произведение	1	1
511	один голос	1	1
512	все его	2	1
513	отца не	2	1
514	этих двух	1	1
515	должно было	1	1
516	того или	2	1
517	связь между	1	1
518	или как	2	1
519	двух героев	1	1
520	краткость и	1	1
521	отметить что	1	1
522	или напротив	1	1
523	во всей	1	1
524	и только	2	1
525	выше в	1	1
526	резко отличается	1	1
527	слова по	1	1
528	меня так	2	1
529	того что	5	1
530	д и	1	1
531	и дело	1	1
532	тот же	2	1
533	одной из	1	1
534	с ними	6	1
535	одного сознания	1	1
536	не появляется	1	1
537	позиции как	1	1
538	в совершенном	1	1
539	обращаться к	5	1
540	вмещает в	1	1
541	и так	5	1
542	голодной смерти	1	1
543	в уста	1	1
544	теперь в	1	1
545	человека с	3	1
546	так что	5	1
547	сколько в	1	1
548	да еще	2	1
549	слова не	2	1
550	другой с	1	1
551	его и	3	1
552	глаза и	2	1
553	ибо он	2	1
554	характерно что	1	1
555	мы знаем	2	1
556	себе в	1	1
557	и их	1	1
558	ведь это	1	1
559	слова в	7	1
560	вовсе не	11	1
561	своих собственных	1	1
562	при всей	2	1
563	не о	4	1
564	ту сторону	2	1
565	случае не	1	1
566	человек как	1	1
567	и делает	2	1
568	к той	1	1
569	нет в	2	1
570	лишь один	1	1
571	для того	1	1
572	одном слове	1	1
573	что на	1	1
574	на второй	1	1
575	занимает ту	1	1
576	он раскрывается	1	1
577	до сих	1	1
578	слове рассказчика	1	1
579	может и	1	1
580	к которому	2	1
581	чем он	1	1
582	и между	1	1
583	наконец в	3	1
584	он во	2	1
585	было и	2	1
586	а с	3	1
587	себя и	8	1
588	героев и	1	1
589	их можно	1	1
590	он только	3	1
591	на этот	1	1
592	не знает	6	1
593	выступают с	1	1
594	стремится к	6	1
595	есть лишь	1	1
596	уже давно	1	1
597	отразиться на	1	1
598	его глазах	1	1
599	или с	1	1
600	человека как	4	1
601	не видит	1	1
602	к лицу	1	1
603	на фоне	1	1
604	время с	1	1
605	все основные	1	1
606	я уже	2	1
607	к себе	17	1
608	вы как	3	1
609	со словом	3	1
610	требует от	1	1
611	из которых	1	1
612	и мир	2	1
613	на ивана	1	1
614	за маской	1	1
615	лицом к	1	1
616	в столь	1	1
617	но вы	1	1
618	это его	1	1
619	в москве	1	1
620	голос и	3	1
621	не говоря	1	1
622	другого человека	5	1
623	главного героя	1	1
624	нам еще	1	1
625	и беспокойство	1	1
626	с этой	2	1
627	столько в	1	1
628	чужой голос	3	1
629	художественное произведение	1	1
630	сих пор	1	1
631	но это	4	1
632	так ли	1	1
633	ты и	1	1
634	под названием	1	1
635	это уже	2	1
636	и позволяет	1	1
637	отвечает на	1	1
638	случаях когда	1	1
639	как на	2	1
640	со всех	1	1
641	в отдельных	1	1
642	обращается к	2	1
643	себя самого	11	1
644	ни одного	5	1
645	от него	6	1
646	даже так	1	1
647	бы в	3	1
648	об исторических	1	1
649	же есть	1	1
650	мы должны	5	1
651	хотя бы	5	1
652	будто бы	2	1
653	своей внутренней	1	1
654	места в	1	1
655	над собою	1	1
656	здесь только	1	1
657	между ними	1	1
658	и внутренне	2	1
659	от всех	1	1
660	перейдем к	1	1
661	к его	1	1
662	оно не	1	1
663	из этого	1	1
664	героя в	5	1
665	новыми и	1	1
666	жизнь в	1	1
667	жизни и	3	1
668	в своих	1	1
