N	2gram	Bakhtin_Pr_2	Literetu
185	могут быть	4	2
186	к тому	1	2
187	у достоевского	14	2
188	я люблю	1	2
189	самим собою	1	2
190	на том	1	2
191	в мире	3	2
192	ту же	1	2
193	или иной	3	2
194	в другом	1	2
195	о том	3	2
196	с одной	1	2
197	и только	1	2
198	творческого процесса	2	2
199	хотя бы	5	2
200	от автора	4	2
201	только на	1	2
202	что не	5	2
203	по выражению	2	2
204	что для	2	2
205	для него	9	2
206	а потому	2	2
207	как носитель	1	2
208	тем что	2	2
209	за пределы	5	2
210	нового времени	3	2
211	превращается в	4	2
212	не на	4	2
213	не тот	1	2
214	а вы	1	2
215	автора в	3	2
216	если оно	1	2
217	тому как	2	2
218	для понимания	2	2
219	своего времени	1	2
220	можно было	2	2
221	это уже	1	2
222	не является	3	2
223	в сферу	1	2
224	это как	2	2
225	которая в	1	2
226	тем более	1	2
227	в трактате	1	2
228	все они	4	2
229	в равной	1	2
230	не есть	2	2
231	о своем	1	2
232	героя как	1	2
233	отношению к	8	2
234	на это	1	2
235	по поводу	1	2
236	которая не	2	2
237	и наказания	1	1
238	не растворяет	1	1
239	же как	4	1
240	переходит к	1	1
241	на самом	1	1
242	диалоге с	1	1
243	идет о	2	1
244	не показывает	1	1
245	показать что	2	1
246	установка на	1	1
247	достоевского в	4	1
248	на две	1	1
249	можно лишь	1	1
250	сам автор	4	1
251	ни были	1	1
252	сознаний с	1	1
253	из ничего	1	1
254	который в	1	1
255	есть не	1	1
256	нормативного сознания	1	1
257	мы не	1	1
258	преступления и	1	1
259	сознании автора	1	1
260	не была	1	1
261	художественного произведения	1	1
262	есть нечто	1	1
263	зависимости от	3	1
264	и он	3	1
265	дает им	1	1
266	в xix	2	1
267	достоевского с	1	1
268	он сам	6	1
269	быть в	2	1
270	в чем	2	1
271	появляется и	1	1
272	но как	2	1
273	лице как	1	1
274	в сторону	2	1
275	ответ на	1	1
276	отношение к	8	1
277	диалогическими отношениями	1	1
278	последних вопросов	1	1
279	нечто прямо	1	1
280	ту сторону	1	1
281	теперь не	1	1
282	что они	3	1
283	этом есть	1	1
284	в настоящем	1	1
285	из таких	1	1
286	писателя в	1	1
287	в центре	1	1
288	в одной	5	1
289	эпохи или	1	1
290	как к	2	1
291	о жизни	1	1
292	авторская позиция	3	1
293	перед нами	4	1
294	мы можем	4	1
295	и слова	1	1
296	и как	2	1
297	них он	1	1
298	то в	1	1
299	за собой	2	1
300	оно ориентировано	1	1
301	еще на	1	1
302	в которой	2	1
303	он в	1	1
304	в нашем	2	1
305	а напротив	1	1
306	само оно	1	1
307	не приводит	1	1
308	на то	2	1
309	вследствие этого	1	1
310	так сказать	7	1
311	действительную жизнь	1	1
312	в статье	1	1
313	платона и	1	1
314	а скорее	1	1
315	он не	9	1
316	не размыкает	1	1
317	в диалоге	3	1
318	идеи и	4	1
319	в начале	2	1
320	и вот	2	1
321	и более	2	1
322	вы что	2	1
323	в зависимости	3	1
324	чтобы в	1	1
325	в плане	1	1
326	и по	2	1
327	так например	1	1
328	или иных	1	1
329	ни был	1	1
330	но все	4	1
331	человека в	5	1
332	я вам	1	1
333	бы они	1	1
334	в каждом	4	1
335	мне в	1	1
336	подход к	2	1
337	самого автора	1	1
338	и неизбежно	1	1
339	и с	7	1
340	бы быть	2	1
341	а по	1	1
342	большинстве случаев	2	1
343	окружающий его	1	1
344	поворачивается к	1	1
345	это было	2	1
346	его личности	2	1
347	новые идеи	1	1
348	может стать	2	1
349	которая как	1	1
350	с начала	2	1
351	в них	4	1
352	и вы	2	1
353	свое начало	1	1
354	их как	1	1
355	а прежде	1	1
356	но лишь	1	1
357	в ее	3	1
358	мы имеем	2	1
359	а за	2	1
360	всю жизнь	1	1
361	сознаний все	1	1
362	не всегда	1	1
363	как угодно	1	1
364	должно быть	4	1
365	потому и	1	1
366	и некоторые	2	1
367	автора и	2	1
368	автора или	1	1
369	со всей	2	1
370	одного и	2	1
371	в этих	4	1
372	андрей болконский	1	1
373	это делает	2	1
374	в отношении	1	1
375	к предмету	1	1
376	в условиях	2	1
377	не от	1	1
378	в которых	1	1
379	этого в	1	1
380	собою а	1	1
381	то лишь	1	1
382	быть он	1	1
383	одном из	1	1
384	остается вне	1	1
385	объективного мира	1	1
386	по крайней	2	1
387	если бы	2	1
388	по ту	1	1
389	не могли	1	1
390	быть не	1	1
391	того кто	1	1
392	вовсе не	7	1
393	героем и	2	1
394	что есть	1	1
395	если и	1	1
396	между людьми	1	1
397	случае в	1	1
398	а от	1	1
399	произведения как	1	1
400	она не	5	1
401	иной раз	1	1
402	не имеет	3	1
403	самого начала	1	1
404	даже отчасти	1	1
405	тогда когда	1	1
406	ее с	3	1
407	и сама	1	1
408	на него	2	1
409	индивидуальном сознании	2	1
410	от жизни	1	1
411	говорить о	1	1
412	о них	2	1
413	но только	2	1
414	на котором	1	1
415	карамазова и	1	1
416	и всегда	2	1
417	этого сознания	2	1
418	а во	1	1
419	в наше	1	1
420	меня и	1	1
421	другой стороны	1	1
422	тех или	1	1
423	xix веке	2	1
424	диалогическая позиция	2	1
425	рождается в	1	1
426	о нем	6	1
427	для осуществления	1	1
428	только с	1	1
429	уже и	1	1
430	и позволяет	1	1
431	достоевским в	2	1
432	в каком	1	1
433	с другом	2	1
434	перед ним	2	1
435	тот внешний	1	1
436	в момент	3	1
437	все то	2	1
438	его знакомых	1	1
439	данного произведения	2	1
440	своего сознания	3	1
441	как другого	1	1
442	одного сознания	6	1
443	отличается от	1	1
444	с авторской	2	1
445	души человеческой	2	1
446	прошлого в	1	1
447	для обычного	1	1
448	отказаться от	1	1
449	ничего общего	2	1
450	существует только	1	1
451	можно и	1	1
452	как мы	8	1
453	как один	1	1
454	и от	3	1
455	так в	1	1
456	за счет	2	1
457	в произведении	5	1
458	с самого	1	1
459	в дальнейшем	2	1
460	сознания с	1	1
461	и иные	1	1
462	как с	1	1
463	другого героя	1	1
464	что может	1	1
465	на нее	1	1
466	или в	2	1
467	он говорит	2	1
468	сознание от	1	1
469	жизнь а	1	1
470	авторского замысла	2	1
471	с самим	2	1
472	ориентировано на	1	1
473	строго говоря	1	1
474	в диалог	2	1
475	в эпоху	1	1
476	на всю	1	1
477	в словах	2	1
478	его романов	2	1
479	и здесь	2	1
480	не был	2	1
481	возможна только	1	1
482	и т.д	3	1
483	того он	1	1
484	никак не	1	1
485	и что	2	1
486	его жизни	2	1
487	можно сказать	2	1
488	в пользу	1	1
489	других людей	1	1
490	затем в	1	1
491	на основе	2	1
492	все в	1	1
493	достоевского всегда	1	1
494	как теперь	1	1
495	не умеет	1	1
496	как доминанта	1	1
497	к нему	11	1
498	во всех	4	1
499	я а	1	1
500	от них	2	1
501	слышат друг	2	1
502	борьба с	1	1
503	своего романа	2	1
504	на одном	1	1
505	не поглощает	1	1
506	во всей	1	1
507	не исчерпывается	2	1
508	что же	4	1
509	крайней мере	2	1
510	и других	3	1
511	достоевского это	2	1
512	наконец в	1	1
513	герой нашего	1	1
514	внешнее и	1	1
515	в художественной	2	1
516	единого и	1	1
517	к сознанию	1	1
518	безгласный объект	2	1
519	сверх того	1	1
520	в жизнь	1	1
521	более что	1	1
522	в литературе	6	1
523	третьего лица	1	1
524	поэтому для	1	1
525	тот же	2	1
526	среди других	2	1
527	одной из	2	1
528	в какой	1	1
529	положение в	2	1
530	наше время	1	1
531	смерти как	1	1
532	самом и	1	1
533	бы ни	1	1
534	в единственном	1	1
535	литературе и	2	1
536	его автора	1	1
537	только при	1	1
538	однако с	1	1
539	со своим	1	1
540	оказывается в	1	1
541	он их	1	1
542	по убеждению	1	1
543	и у	2	1
544	самой жизни	1	1
545	персонажа с	1	1
546	в большинстве	2	1
547	пьер безухов	1	1
548	в виде	1	1
549	кажется что	2	1
550	от других	1	1
551	чужое сознание	1	1
552	как писал	1	1
553	за ним	1	1
554	можно прийти	1	1
555	к мысли	1	1
556	не так	2	1
557	основе всего	1	1
558	равной степени	1	1
559	слова в	4	1
560	в котором	7	1
561	представлений о	1	1
562	в одном	6	1
563	произведения и	1	1
564	слово как	1	1
565	так как	5	1
566	не о	2	1
567	может служить	1	1
568	отношении к	1	1
569	не слышат	1	1
570	человек как	1	1
571	отдельного человека	1	1
572	герой как	1	1
573	герой и	3	1
574	и всякое	1	1
575	со всем	1	1
576	что и	5	1
577	другого и	1	1
578	правдой и	1	1
579	до сих	2	1
580	не поддается	2	1
581	хоть и	3	1
582	нельзя сказать	1	1
583	именно в	3	1
584	человека а	1	1
585	может показаться	1	1
586	бытия в	2	1
587	а с	3	1
588	а жизнь	1	1
589	себя и	2	1
590	резко отличается	1	1
591	в некоторых	2	1
592	эти идеи	2	1
593	а на	2	1
594	а сам	1	1
595	до конца	7	1
596	более того	5	1
597	в рассказе	3	1
598	личности в	3	1
599	человек в	3	1
600	художественном мире	3	1
601	мир объектов	2	1
602	или с	1	1
603	если не	2	1
604	они все	1	1
605	между собою	1	1
606	проникновения в	3	1
607	я говорю	1	1
608	в творчестве	1	1
609	и если	1	1
610	внутреннюю свободу	1	1
611	него в	1	1
612	но особенно	1	1
613	он уже	2	1
614	во множестве	1	1
615	подхода к	1	1
616	автора по	2	1
617	литературы для	1	1
618	в особенности	2	1
619	целом ряде	2	1
620	это были	1	1
621	в той	3	1
622	и на	7	1
623	точкам зрения	1	1
624	на эту	1	1
625	сознания при	1	1
626	в ответ	1	1
627	в мир	1	1
628	в первой	1	1
629	романе достоевского	3	1
630	по существу	1	1
631	ней не	1	1
632	ко мне	1	1
633	сохраняется в	1	1
634	человека или	1	1
635	стремления к	1	1
636	с ее	3	1
637	действительности не	1	1
638	алеши карамазова	1	1
639	и о	2	1
640	той мере	1	1
641	сих пор	2	1
642	только для	2	1
643	и единственного	1	1
644	он называл	1	1
645	лучшем случае	1	1
646	имел в	1	1
647	но для	1	1
648	сознания это	1	1
649	видят в	1	1
650	романа о	1	1
651	другом месте	1	1
652	и ему	1	1
653	из которых	2	1
654	достоевского но	3	1
655	объективном мире	1	1
656	уже на	2	1
657	для автора	4	1
658	потому не	1	1
659	не устанавливает	1	1
660	и другими	2	1
661	сознания и	6	1
662	сознания вполне	1	1
663	сохраняет в	1	1
664	себя самого	1	1
665	к чужому	1	1
666	от него	3	1
667	и все	1	1
668	находит свое	1	1
669	я нахожу	1	1
670	уже у	1	1
671	ну и	1	1
672	но зато	1	1
673	прозы которая	1	1
674	только что	2	1
675	или не	2	1
676	природу самой	1	1
677	как человек	2	1
678	жизни в	2	1
679	в лучшем	1	1
680	собственного сознания	2	1
681	в свою	1	1
682	с сыном	1	1
683	в моем	1	1
684	в романе	3	1
685	между ними	4	1
686	героя и	7	1
687	не знает	4	1
688	сказать что	5	1
689	была бы	3	1
690	же успехом	1	1
691	впервые в	1	1
692	совершенно не	1	1
693	в иной	1	1
694	обращенными к	1	1
695	сознания на	1	1
696	я это	2	1
697	время не	1	1
698	реплику в	1	1
699	к этой	2	1
700	а я	1	1
701	к действительности	2	1
702	вместе с	1	1
703	сущности не	1	1
704	художественного задания	1	1
705	к этому	4	1
706	причастности к	1	1
707	и особенно	2	1
708	все что	3	1
709	том числе	2	1
710	они не	2	1
