N	2gram	Tiupa_Lite_1	Psycholo
429	потому и	1	1
430	и того	2	1
431	с восприятием	3	1
432	достоевского но	1	1
433	игру и	1	1
434	в эту	1	1
435	бы на	2	1
436	опоры для	1	1
437	в котором	1	1
438	себе никакой	1	1
439	когда ребенок	1	1
440	не столько	5	1
441	на свою	1	1
442	выходит за	1	1
443	в отличие	5	1
444	строго говоря	1	1
445	как глубоко	1	1
446	сам же	1	1
447	и новые	1	1
448	мир и	2	1
449	по крайней	1	1
450	он играет	1	1
451	однако в	2	1
452	того кто	1	1
453	в историческом	1	1
454	собственное отражение	1	1
455	что есть	1	1
456	как будет	1	1
457	как может	1	1
458	мы вынуждены	1	1
459	в детстве	1	1
460	самого начала	1	1
461	что ему	3	1
462	в русской	10	1
463	дело не	2	1
464	татьяны в	1	1
465	на котором	1	1
466	дело в	3	1
467	одна из	3	1
468	предметы и	1	1
469	когда они	1	1
470	было у	2	1
471	искусство с	1	1
472	о них	1	1
473	что вы	1	1
474	брать только	1	1
475	художественной деятельности	8	1
476	видят в	1	1
477	в качестве	17	1
478	жизни не	2	1
479	от эпохи	1	1
480	что сами	1	1
481	имеем дело	1	1
482	и характеризуется	1	1
483	почти исключительно	1	1
484	начинает казаться	1	1
485	и является	2	1
486	вытекающее из	1	1
487	с новой	1	1
488	связи с	6	1
489	так называемый	2	1
490	уже и	1	1
491	тогда в	1	1
492	не нуждается	1	1
493	это надо	2	1
494	в области	3	1
495	с другом	1	1
496	только от	1	1
497	все то	1	1
498	мы узнаем	1	1
499	ли не	3	1
500	на читателя	1	1
501	и другим	1	1
502	не есть	2	1
503	в одну	1	1
504	поэт не	1	1
505	должен быть	2	1
506	деятельности в	4	1
507	для себя	5	1
508	следует отнести	1	1
509	совершается в	1	1
510	как мы	1	1
511	и о	1	1
512	но при	2	1
513	людей в	1	1
514	только при	1	1
515	для читателя	2	1
516	в себя	2	1
517	с самого	1	1
518	культуры и	1	1
519	приводит к	3	1
520	как с	1	1
521	обращаясь к	2	1
522	художественное творчество	1	1
523	по аналогии	3	1
524	на нее	1	1
525	произведение искусства	8	1
526	жизнь а	1	1
527	здесь как	2	1
528	в борьбе	1	1
529	с собой	4	1
530	еще в	4	1
531	по тому	1	1
532	выступает и	1	1
533	быть может	1	1
534	с этого	1	1
535	собой и	1	1
536	новых и	2	1
537	другой не	1	1
538	о нем	1	1
539	на другого	2	1
540	можно сказать	1	1
541	в сфере	3	1
542	пор пока	1	1
543	в пользу	1	1
544	как форма	1	1
545	аналогии с	3	1
546	и во	1	1
547	под именем	1	1
548	ее от	1	1
549	собственной жизни	1	1
550	этому поводу	1	1
551	таких же	1	1
552	своих собственных	1	1
553	художника как	2	1
554	крайней мере	1	1
555	все в	1	1
556	и зрителя	1	1
557	это приводит	1	1
558	к сознанию	1	1
559	мы никогда	1	1
560	вся жизнь	1	1
561	начала с	1	1
562	и другую	1	1
563	как объект	1	1
564	герой в	1	1
565	действительности не	1	1
566	казалось что	1	1
567	бы потому	1	1
568	одного сознания	1	1
569	языка на	1	1
570	что даже	1	1
571	и творчество	1	1
572	русской литературе	5	1
573	по этому	2	1
574	этого рассказа	1	1
575	со всеми	1	1
576	же и	3	1
577	всем его	1	1
578	героя с	2	1
579	свидетельствует о	1	1
580	он эту	1	1
581	могут приобретать	1	1
582	от других	1	1
583	а то	1	1
584	по выражению	2	1
585	за ним	1	1
586	является психологическим	1	1
587	момент своего	1	1
588	который как	1	1
589	как некоторое	1	1
590	для него	2	1
591	произведение обретает	1	1
592	прежде всего	11	1
593	произведения и	1	1
594	от тех	2	1
595	не о	1	1
596	литературного произведения	4	1
597	только с	1	1
598	человек как	1	1
599	художник не	1	1
600	а те	1	1
601	не просто	1	1
602	как полагал	1	1
603	из двух	1	1
604	нужно было	1	1
605	со стороны	4	1
606	для художника	1	1
607	при рассмотрении	1	1
608	русской поэзии	5	1
609	явно как	1	1
610	каждый человек	1	1
611	и ему	1	1
612	сюда же	1	1
613	именно в	1	1
614	человека а	1	1
615	и прежде	3	1
616	один и	1	1
617	себя и	1	1
618	в некоторых	1	1
619	в соответствии	1	1
620	на основании	1	1
621	индивидуального сознания	2	1
622	есть лишь	1	1
623	именно так	2	1
624	исходил из	1	1
625	понятие о	1	1
626	на эту	1	1
627	менее важным	2	1
628	творчество в	1	1
629	в связи	4	1
630	будто все	1	1
631	они все	1	1
632	поэзия есть	1	1
633	которое в	1	1
634	бы это	1	1
635	из его	2	1
636	с общей	1	1
637	существенное изменение	1	1
638	литературы для	1	1
639	быть это	3	1
640	искусства его	1	1
641	одной стороны	2	1
642	в той	1	1
643	такого рода	10	1
644	и татьяны	2	1
645	является продолжением	1	1
646	эту мысль	1	1
647	вокруг себя	1	1
648	поскольку он	2	1
649	в первой	1	1
650	для понимания	2	1
651	на свете	1	1
652	исходя из	3	1
653	тех пор	1	1
654	быть не	1	1
655	писателя в	1	1
656	и нет	2	1
657	о его	1	1
658	нет ничего	2	1
659	поэтому что	1	1
660	этом и	1	1
661	произведении искусства	1	1
662	из ряда	1	1
663	не имея	1	1
664	потому не	1	1
665	в поэме	1	1
666	или в	1	1
667	и другими	1	1
668	исходило из	1	1
669	обращается к	2	1
670	не подчиняется	1	1
671	от него	1	1
672	было на	1	1
673	только что	1	1
674	ни было	1	1
675	этой деятельности	1	1
676	утверждал что	2	1
677	и вдруг	1	1
678	до тех	1	1
679	может и	1	1
680	есть от	1	1
681	между ними	1	1
682	от своего	2	1
683	лишь тогда	1	1
684	не иметь	1	1
685	которым это	1	1
686	и прозы	1	1
687	же природы	1	1
688	в трех	1	1
689	самое и	1	1
690	имеет в	1	1
691	сам того	1	1
692	в виде	1	1
693	ранее в	1	1
694	однако мы	1	1
695	по поводу	2	1
696	тем самым	5	1
697	прийти в	1	1
698	художественного задания	1	1
699	к этому	1	1
700	и тяжелое	1	1
701	они не	1	1
702	ничего общего	1	1
703	капитанской дочке	1	1
