N	2gram	Voloshinov_1	StatiiOP
368	уже в	2	1
369	только на	3	1
370	в поэзии	3	1
371	лишенным всякого	1	1
372	одно из	1	1
373	себе в	1	1
374	ведь это	1	1
375	точка зрения	3	1
376	у нее	1	1
377	относится не	1	1
378	мы можем	2	1
379	как его	1	1
380	но что	2	1
381	у него	1	1
382	форму и	2	1
383	ее истории	1	1
384	за пределы	4	1
385	речи а	1	1
386	к которому	1	1
387	сам поэт	1	1
388	или о	1	1
389	себя и	2	1
390	что для	1	1
391	них и	1	1
392	в руках	1	1
393	конечно на	1	1
394	на эту	1	1
395	этом основании	1	1
396	и слово	2	1
397	не те	1	1
398	было в	1	1
399	на который	1	1
400	ни на	2	1
401	общего с	2	1
402	если оно	1	1
403	да и	3	1
404	слов в	1	1
405	жизни в	1	1
406	и тому	1	1
407	но для	3	1
408	должны быть	1	1
409	рассматривать как	1	1
410	поэта как	1	1
411	за его	2	1
412	и для	3	1
413	уже на	1	1
414	не существует	1	1
415	что оно	1	1
416	в настоящее	2	1
417	бы даже	2	1
418	к одной	1	1
419	для нас	7	1
420	от него	1	1
421	и все	2	1
422	речи так	1	1
423	бы слова	1	1
424	все они	2	1
425	в свою	1	1
426	тона в	1	1
427	между ними	2	1
428	и разнообразным	1	1
429	обычно не	1	1
430	к его	2	1
431	стороны поэзии	1	1
432	но этот	2	1
433	является и	1	1
434	едва ли	2	1
435	трагедии да	1	1
436	отношению к	11	1
437	из этого	3	1
438	героя в	1	1
439	стиля и	1	1
440	жизни и	4	1
441	но эти	1	1
442	каждое слово	1	1
443	яркое выражение	1	1
444	в таком	1	1
445	и низкий	1	1
446	ничего общего	1	1
