N	2gram	Vygotskiy__1	VrazhdaK
196	роль играет	1	1
197	то в	1	1
198	в самом	11	1
199	что это	6	1
200	мы получаем	2	1
201	в целом	5	1
202	что же	2	1
203	выражение в	1	1
204	тому же	3	1
205	во многих	1	1
206	принимая эту	1	1
207	как он	2	1
208	же это	1	1
209	в силу	3	1
210	сказал что	1	1
211	что ни	1	1
212	и этот	1	1
213	людей и	1	1
214	однако в	1	1
215	одно и	1	1
216	совпадают с	2	1
217	не будет	3	1
218	этом он	1	1
219	есть все	1	1
220	конечно в	1	1
221	заключается в	7	1
222	было бы	6	1
223	ни разу	1	1
224	в жизни	2	1
225	соответствии с	1	1
226	автору и	1	1
227	не всегда	2	1
228	во внимание	2	1
229	которой он	1	1
230	такой же	2	1
231	он сказал	1	1
232	одного и	2	1
233	но я	1	1
234	в этих	4	1
235	и их	2	1
236	историю его	1	1
237	можно найти	1	1
238	всяком случае	6	1
239	представление о	3	1
240	своего рода	1	1
241	на губах	1	1
242	тем не	2	1
243	не могли	1	1
244	с такими	1	1
245	что этот	1	1
246	не должна	1	1
247	и какая	1	1
248	вплоть до	1	1
249	тем самым	2	1
250	что эта	3	1
251	произведения это	1	1
252	можно доказать	1	1
253	в процессе	5	1
254	как о	1	1
255	это опять	1	1
256	только не	3	1
257	следовательно и	1	1
258	ничего не	2	1
259	того как	1	1
260	это мнение	1	1
261	мыслей и	2	1
262	эстетический характер	1	1
263	такая же	1	1
264	это слово	1	1
265	потому что	10	1
266	этом отношении	2	1
267	в каком	2	1
268	ли это	2	1
269	этот закон	1	1
270	и отличие	1	1
271	один раз	1	1
272	этот факт	1	1
273	что поэзия	1	1
274	в духе	1	1
275	могут быть	11	1
276	во все	1	1
277	ли не	1	1
278	отличается от	2	1
279	сходство с	2	1
280	она же	1	1
281	не есть	3	1
282	свою очередь	1	1
283	но при	1	1
284	в ее	5	1
285	только при	3	1
286	но мы	3	1
287	идет не	1	1
288	то время	5	1
289	роль в	3	1
290	художником и	1	1
291	так и	3	1
292	на нее	1	1
293	ясно что	19	1
294	было в	1	1
295	живет в	1	1
296	том как	1	1
297	революции а	1	1
298	но у	1	1
299	быть может	1	1
300	и вообще	1	1
301	во всяком	8	1
302	важно и	1	1
303	в фельетоне	1	1
304	художественные произведения	1	1
305	его жизни	1	1
306	до сих	3	1
307	нас в	2	1
308	к нему	2	1
309	во всех	1	1
310	к источнику	1	1
311	говорить об	1	1
312	я думаю	2	1
313	во всей	1	1
314	я вижу	1	1
315	в другой	2	1
316	все основания	1	1
317	вслед за	6	1
318	все в	1	1
319	также в	1	1
320	в свете	1	1
321	не знаю	1	1
322	человека как	1	1
323	если это	1	1
324	в литературе	1	1
325	тех пор	1	1
326	этом смысле	2	1
327	людей а	1	1
328	один из	4	1
329	но с	1	1
330	что только	2	1
331	во всем	3	1
332	то он	1	1
333	он уже	1	1
334	того который	2	1
335	в качестве	2	1
336	своим собственным	1	1
337	тем чтобы	1	1
338	а это	1	1
339	этот раз	1	1
340	между обоими	1	1
341	что для	2	1
342	говорит о	2	1
343	никто не	1	1
344	в известной	1	1
345	мы находим	1	1
346	в одном	2	1
347	было выдвинуто	1	1
348	как при	1	1
349	от того	3	1
350	это сравнение	1	1
351	в страшной	1	1
352	в особенности	1	1
353	гораздо больше	1	1
354	из двух	1	1
355	так не	1	1
356	и из	1	1
357	с другой	5	1
358	именно в	1	1
359	все равно	1	1
360	такое же	1	1
361	прежде всего	4	1
362	на этот	1	1
363	целым рядом	1	1
364	до конца	6	1
365	и самый	1	1
366	в рассказе	1	1
367	в ту	1	1
368	с конца	1	1
369	одну из	1	1
370	систем но	1	1
371	в частности	3	1
372	него в	2	1
373	с первого	1	1
374	в цель	1	1
375	и читателю	1	1
376	знаем о	1	1
377	момент создания	1	1
378	из которых	3	1
379	может как	1	1
380	к в	1	1
381	того что	10	1
382	хотя он	1	1
383	указанием на	1	1
384	еще раз	1	1
385	известном смысле	1	1
386	в условиях	1	1
387	сих пор	3	1
388	оба они	1	1
389	но для	1	1
390	периоды его	1	1
391	под влиянием	3	1
392	этом романе	1	1
393	и выражение	1	1
394	и от	2	1
395	это можно	2	1
396	и другими	3	1
397	тот кто	2	1
398	хотя и	3	1
399	ее и	2	1
400	бы в	2	1
401	конце концов	3	1
402	только что	2	1
403	но вот	1	1
404	о своем	1	1
405	только как	1	1
406	другой стороны	5	1
407	что мало	1	1
408	мы считаем	2	1
409	бы его	1	1
410	из этого	2	1
411	только о	2	1
412	жизни и	3	1
413	к этой	2	1
414	у людей	1	1
415	как на	3	1
416	в таком	3	1
417	точно так	3	1
418	все что	3	1
