N	2gram	Ircho_Kome_2	Vladivir
143	i с	1	3
144	таким образом	6	3
145	в них	4	3
146	или менее	1	3
147	в следующем	2	3
148	с точки	1	3
149	не столько	1	3
150	в отличие	2	3
151	не могли	1	3
152	том же	1	3
153	же время	3	3
154	в области	1	3
155	он и	1	3
156	и вполне	1	3
157	и это	2	3
158	близкими друзьями	1	3
159	никак не	1	3
160	впрочем не	1	3
161	что и	7	3
162	философии и	2	3
163	уже в	4	3
164	сказать о	2	3
165	этот раз	4	3
166	само собой	1	3
167	или иначе	3	3
168	собой разумеется	1	3
169	наконец в	2	3
170	сведения о	1	3
171	не говоря	2	3
172	нет ничего	1	3
173	из трех	1	3
174	да и	3	3
175	по существу	1	3
176	под названием	2	3
177	и для	4	3
178	еще более	2	3
179	тем более	1	3
180	хотя бы	2	3
181	в свою	1	3
182	точно так	1	3
183	и особенно	3	3
184	бог и	2	2
185	также что	2	2
186	этого последнего	1	2
187	и есть	2	2
188	очень много	1	2
189	в чисто	1	2
190	из его	2	2
191	что эти	1	2
192	приходит к	1	2
193	этот отрывок	1	2
194	его не	1	2
195	г в	1	2
196	время как	2	2
197	не вполне	2	2
198	ему в	1	2
199	есть для	2	2
200	не был	1	2
201	только после	1	2
202	по своему	2	2
203	при жизни	1	2
204	в общем	1	2
205	как к	1	2
206	и хотя	2	2
207	в самом	4	2
208	как он	3	2
209	не могла	1	2
210	три года	2	2
211	которой не	1	2
212	же это	1	2
213	том чтобы	1	2
214	и сам	3	2
215	на этом	2	2
216	но все	3	2
217	на все	1	2
218	это не	2	2
219	он же	1	2
220	этого не	1	2
221	с тем	5	2
222	которой он	1	2
223	мы видели	1	2
224	к середине	2	2
225	мы не	2	2
226	еще в	4	2
227	народа и	1	2
228	на первый	1	2
229	и при	1	2
230	в их	3	2
231	на всякого	2	2
232	к той	1	2
233	их в	1	2
234	однако в	2	2
235	ним в	1	2
236	даже в	2	2
237	и очень	1	2
238	с которой	1	2
239	не имеет	3	2
240	правда в	1	2
241	того как	3	2
242	с и	4	2
243	было у	1	2
244	само по	1	2
245	того чтобы	6	2
246	дружеских отношениях	1	2
247	на меня	1	2
248	не о	1	2
249	как будто	4	2
250	в октябре	1	2
251	больше того	4	2
252	уже о	2	2
253	к тому	12	2
254	будто бы	1	2
255	в виду	2	2
256	свою очередь	1	2
257	говоря уже	2	2
258	в последние	4	2
259	возможно что	3	2
260	ничего не	1	2
261	первый план	1	2
262	со своей	3	2
263	второй половине	1	2
264	после того	2	2
265	в чем	1	2
266	в сущности	1	2
267	и во	2	2
268	нас в	1	2
269	к нему	3	2
270	сведений о	1	2
271	себя в	3	2
272	а то	1	2
273	ни с	1	2
274	мы находим	2	2
275	с впервые	1	2
276	друг друга	3	2
277	но уже	1	2
278	ее на	1	2
279	для того	5	2
280	видно из	2	2
281	и из	1	2
282	несколько месяцев	1	2
283	здесь в	3	2
284	тут же	2	2
285	этому времени	2	2
286	во второй	1	2
287	что не	1	2
288	что для	4	2
289	отношениях с	3	2
290	в собрании	1	2
291	не на	1	2
292	с которым	2	2
293	если не	2	2
294	в частности	4	2
295	к его	2	2
296	отрывок из	1	2
297	только его	1	2
298	или по	1	2
299	наряду с	6	2
300	в той	2	2
301	такого рода	1	2
302	бы его	1	2
303	у вас	1	2
304	является как	1	2
305	можно было	4	2
306	в более	1	2
307	вообще говоря	2	2
308	и от	4	2
309	в двух	6	2
310	с известной	1	2
311	же в	4	2
312	жизни в	1	2
313	гораздо более	1	2
314	как известно	2	1
315	и т	2	1
316	одним из	2	1
317	например в	3	1
318	он вел	1	1
319	в тех	3	1
320	особенно его	1	1
321	ни материального	1	1
322	а из	2	1
323	времени от	1	1
324	тех же	3	1
325	так у	1	1
326	мере в	1	1
327	отношения между	1	1
328	из другого	1	1
329	намеки на	1	1
330	и за	2	1
331	по его	1	1
332	этого нет	1	1
333	до него	1	1
334	для выяснения	1	1
335	не принято	1	1
336	не слишком	1	1
337	говорить о	2	1
338	бы более	1	1
339	а для	1	1
340	раз уже	1	1
341	ее отцу	1	1
342	в полной	1	1
343	представление о	2	1
344	но даже	1	1
345	и ни	1	1
346	с надписью	1	1
347	думаю что	1	1
348	и самого	1	1
349	которые он	1	1
350	бы то	2	1
351	в предварительном	1	1
352	за свое	1	1
353	чуть ли	2	1
354	не без	1	1
355	в создании	1	1
356	самом деле	1	1
357	все больше	2	1
358	его жены	1	1
359	то он	1	1
360	не все	1	1
361	если в	2	1
362	не просто	1	1
363	нет и	2	1
364	лет с	1	1
365	с жадностью	1	1
366	меньше всего	4	1
367	чем же	1	1
368	не давали	1	1
369	более чем	4	1
370	независимо от	5	1
371	общего с	1	1
372	что именно	2	1
373	еще больше	1	1
374	этом же	2	1
375	когда он	1	1
376	целый ряд	2	1
377	как уже	1	1
378	что по	2	1
379	самом начале	2	1
380	с г	2	1
381	этой цели	1	1
382	как результат	1	1
383	и отчасти	1	1
384	за собой	2	1
385	себе как	1	1
386	та же	1	1
387	бы и	2	1
388	отношения с	1	1
389	видеться с	1	1
390	сл и	3	1
391	в нашем	2	1
392	выражение в	1	1
393	думать что	1	1
394	времени не	1	1
395	о ее	1	1
396	тому же	11	1
397	обращается с	1	1
398	к выводу	1	1
399	что она	2	1
400	больше всего	1	1
401	ей в	1	1
402	главным образом	1	1
403	после этого	2	1
404	и еще	2	1
405	в первую	3	1
406	в тот	1	1
407	ими в	1	1
408	его от	1	1
409	от нее	1	1
410	то ни	2	1
411	для характеристики	1	1
412	связанных с	2	1
413	а по	1	1
414	на пять	1	1
415	первую очередь	3	1
416	по истории	1	1
417	надо считать	2	1
418	остановиться на	1	1
419	в жизни	1	1
420	дети и	1	1
421	дни в	1	1
422	для своего	1	1
423	на основании	5	1
424	мы имеем	2	1
425	как видно	2	1
426	со своими	1	1
427	чем в	2	1
428	известие о	1	1
429	с первых	1	1
430	не так	1	1
431	в г	17	1
432	во время	6	1
433	но если	3	1
434	от своего	1	1
435	поэтического творчества	1	1
436	кто верит	1	1
437	можно найти	1	1
438	ли можно	3	1
439	и без	1	1
440	последние три	1	1
441	на подобные	1	1
442	то для	1	1
443	место в	4	1
444	еще с	1	1
445	это подтверждается	1	1
446	нельзя было	1	1
447	не раз	1	1
448	которые в	2	1
449	нам в	1	1
450	если бы	9	1
451	была не	2	1
452	по всем	2	1
453	дом и	1	1
454	вещей и	1	1
455	для нее	1	1
456	и необходимость	1	1
457	шла о	1	1
458	на рубеже	1	1
459	но они	1	1
460	важно что	4	1
461	самого начала	1	1
462	что их	2	1
463	весь этот	1	1
464	как о	1	1
465	возвращении в	1	1
466	судя по	4	1
467	достаточно ясно	2	1
468	в отношениях	1	1
469	времени появления	1	1
470	в самой	3	1
471	этих двух	1	1
472	наконец по	1	1
473	преимущественно на	1	1
474	и является	1	1
475	в сознании	1	1
476	здесь же	1	1
477	иногда не	1	1
478	в каком	1	1
479	и здесь	6	1
480	если у	2	1
481	в дружеских	1	1
482	в порядке	1	1
483	не столь	2	1
484	в т	1	1
485	ли не	7	1
486	самой общей	2	1
487	о теле	1	1
488	все еще	1	1
489	своего отца	2	1
490	отказаться от	1	1
491	таланта и	1	1
492	от которой	2	1
493	и чувствуя	1	1
494	такое что	1	1
495	в в	4	1
496	только при	1	1
497	в собственном	1	1
498	в себя	1	1
499	но мы	1	1
500	с самого	2	1
501	так в	2	1
502	от того	2	1
503	с собой	2	1
504	в нескольких	1	1
505	за то	4	1
506	времени и	1	1
507	ясно что	8	1
508	в споре	1	1
509	здесь нет	1	1
510	еще не	6	1
511	когда в	2	1
512	содержатся в	1	1
513	отрицать что	2	1
514	выводу что	1	1
515	из других	1	1
516	пор пока	1	1
517	и начало	1	1
518	сводится к	1	1
519	и та	1	1
520	общей форме	2	1
521	все его	1	1
522	в пользу	2	1
523	его возлюбленная	1	1
524	ii не	1	1
525	не дал	1	1
526	лет спустя	1	1
527	в глазах	2	1
528	я вижу	1	1
529	вполне ясно	1	1
530	также в	2	1
531	представления о	2	1
532	в лице	2	1
533	не зная	1	1
534	в литературе	1	1
535	в современной	1	1
536	у своего	1	1
537	мне кажется	1	1
538	дело с	3	1
539	что даже	1	1
540	с каждым	1	1
541	в какой	2	1
542	дружба с	1	1
543	пор не	1	1
544	до нас	4	1
545	и ее	2	1
546	и первой	1	1
547	по этому	1	1
548	в качестве	5	1
549	воля отца	1	1
550	человека с	1	1
551	для всех	3	1
552	с нею	1	1
553	если мы	1	1
554	только на	1	1
555	ни одного	1	1
556	больше не	1	1
557	больше стала	1	1
558	своей стороны	1	1
559	до крайнего	1	1
560	существу своему	1	1
561	его по	1	1
562	хотя в	1	1
563	не принимает	1	1
564	из них	7	1
565	и этот	1	1
566	и их	3	1
567	никто не	3	1
568	речь шла	1	1
569	своего поведения	1	1
570	в одном	2	1
571	т п	2	1
572	творчество на	1	1
573	содержание и	1	1
574	как раз	1	1
575	тем что	3	1
576	до тех	3	1
577	значение только	1	1
578	цитаты из	2	1
579	как можно	1	1
580	рядом с	2	1
581	даже не	3	1
582	до сих	2	1
583	на ее	1	1
584	молодым человеком	2	1
585	на которые	1	1
586	к более	1	1
587	касается самого	1	1
588	то и	1	1
589	вот в	1	1
590	а на	2	1
591	г №	2	1
592	возвращаясь к	2	1
593	ни о	1	1
594	что из	2	1
595	то она	1	1
596	если это	1	1
597	нечто такое	1	1
598	все более	1	1
599	поскольку за	1	1
600	если она	1	1
601	в разной	1	1
602	над ним	1	1
603	к своему	1	1
604	в столь	1	1
605	он говорит	1	1
606	в общих	1	1
607	ли ты	1	1
608	однако эти	1	1
609	не удалось	2	1
610	одновременно с	2	1
611	лиц не	1	1
612	н а	1	1
613	из отдельных	1	1
614	тех пор	3	1
615	как например	1	1
616	человека который	1	1
617	сих пор	2	1
618	что однако	1	1
619	оба они	1	1
620	свидетельствующее о	1	1
621	за ним	1	1
622	или уже	1	1
623	этом смысле	2	1
624	при всем	3	1
625	любовь к	1	1
626	нельзя сказать	1	1
627	отца с	1	1
628	время и	1	1
629	не с	1	1
630	из себя	1	1
631	то о	1	1
632	полагать что	1	1
633	образцом такого	1	1
634	год или	1	1
635	разной степени	1	1
636	которой они	1	1
637	утверждал что	1	1
638	в период	3	1
639	между ними	1	1
640	только как	1	1
641	была бы	1	1
642	лишь только	1	1
643	от всех	2	1
644	равно как	1	1
645	какой мере	1	1
646	можно привести	2	1
647	большей частью	1	1
648	в действительности	2	1
649	а может	1	1
650	котором по	1	1
651	и другие	2	1
652	все понятно	1	1
653	их отношений	1	1
654	том числе	3	1
