N	2gram	Vygotskiy__6	VerxiiNi
194	не исчерпывается	1	2
195	для этого	2	2
196	с того	3	2
197	в пользу	2	2
198	между тем	1	2
199	наконец в	1	2
200	по своей	3	2
201	один из	3	2
202	тот же	1	2
203	этот факт	2	2
204	между этими	4	2
205	для всех	2	2
206	конечно не	1	2
207	в начале	1	2
208	мы можем	9	2
209	но вместе	1	2
210	или иной	1	2
211	и из	1	2
212	именно в	4	2
213	к которому	2	2
214	прежде всего	2	2
215	связано с	3	2
216	и все	5	2
217	всех других	1	2
218	если не	1	2
219	виде в	1	2
220	и иной	2	2
221	требует от	3	2
222	по своему	2	2
223	сравнению с	14	2
224	по существу	2	2
225	на пути	1	2
226	благодаря этому	1	2
227	что мы	11	2
228	поэтому что	1	2
229	же самое	6	2
230	этот период	2	2
231	тем и	3	2
232	при таком	1	2
233	совершенно иной	1	2
234	но когда	2	2
235	только что	2	2
236	в свою	1	2
237	связанный с	1	2
238	в процессе	9	2
239	сказать что	13	2
240	к его	2	2
241	одновременно и	1	2
242	из этого	2	2
243	тенденции к	1	2
244	все что	1	2
245	этой точки	1	2
246	как известно	7	1
247	в сфере	12	1
248	языка с	1	1
249	в этот	1	1
250	рассматривается как	2	1
251	начинается с	3	1
252	и через	1	1
253	смысле слова	1	1
254	самом деле	2	1
255	он может	2	1
256	мы получили	1	1
257	это и	3	1
258	другому человеку	1	1
259	его тому	1	1
260	сила и	1	1
261	компромисс между	1	1
262	что когда	1	1
263	которое мы	2	1
264	тем же	1	1
265	в первом	4	1
266	и до	1	1
267	и развитие	4	1
268	и могут	1	1
269	этом направлении	1	1
270	мы уже	2	1
271	той же	4	1
272	это совершенно	1	1
273	мы не	6	1
274	было известно	1	1
275	что уже	2	1
276	совершенно так	1	1
277	нам в	1	1
278	и тщетно	1	1
279	в сущности	7	1
280	это всегда	1	1
281	время как	5	1
282	совпадает с	4	1
283	к началу	1	1
284	мы и	4	1
285	в будущем	1	1
286	первого взгляда	1	1
287	надо иметь	1	1
288	необходимо было	1	1
289	к общему	2	1
290	связи со	1	1
291	быть в	1	1
292	в широком	1	1
293	что его	1	1
294	в чем	6	1
295	он умеет	5	1
296	друг к	3	1
297	видели что	3	1
298	одном и	3	1
299	по отношению	10	1
300	а и	2	1
301	уже как	1	1
302	с психологической	1	1
303	в хвосте	1	1
304	отличие от	1	1
305	что они	2	1
306	связи и	3	1
307	один и	1	1
308	как по	4	1
309	в одной	4	1
310	как в	3	1
311	от до	1	1
312	выйти из	1	1
313	как к	1	1
314	с их	1	1
315	однако не	1	1
316	могли бы	9	1
317	предстоит еще	1	1
318	ориентировались на	2	1
319	его к	1	1
320	неизмеримо более	1	1
321	которых является	1	1
322	от этого	3	1
323	сдвига или	1	1
324	в определенный	1	1
325	то в	5	1
326	не приходится	1	1
327	вниз в	2	1
328	то время	6	1
329	в нашем	4	1
330	показывает изучение	1	1
331	господствует в	1	1
332	не обнаруживает	2	1
333	и тот	1	1
334	если он	2	1
335	роли в	1	1
336	широком смысле	1	1
337	на его	3	1
338	но именно	1	1
339	в нашей	3	1
340	именно то	1	1
341	всех этих	1	1
342	в первую	3	1
343	он должен	4	1
344	к одному	2	1
345	что еще	1	1
346	и более	2	1
347	новое и	1	1
348	на этом	4	1
349	прежде чем	1	1
350	что она	1	1
351	человека в	1	1
352	сделать из	1	1
353	том же	5	1
354	общего источника	1	1
355	факт что	1	1
356	от старого	1	1
357	ему возможность	1	1
358	а по	3	1
359	на этой	5	1
360	его в	6	1
361	входит в	1	1
362	это было	1	1
363	заключается в	7	1
364	первую очередь	3	1
365	есть не	1	1
366	это не	5	1
367	было бы	9	1
368	не совпадает	2	1
369	т.д то	1	1
370	что один	2	1
371	неизбежно должен	1	1
372	пути для	2	1
373	между отдельными	3	1
374	а просто	1	1
375	ни в	1	1
376	как видно	1	1
377	как и	6	1
378	во внимание	2	1
379	этим и	1	1
380	всегда существует	1	1
381	оно имеет	1	1
382	закономерности этого	1	1
383	чем в	2	1
384	и того	4	1
385	одного и	4	1
386	сравнительного изучения	1	1
387	их он	1	1
388	в своей	2	1
389	что такое	3	1
390	таким же	1	1
391	в такой	2	1
392	в их	3	1
393	прийти к	1	1
394	на каждом	1	1
395	этим дело	1	1
396	в отличие	1	1
397	виде двух	1	1
398	к новой	2	1
399	от слов	1	1
400	только те	3	1
401	их в	1	1
402	не могли	5	1
403	не должно	1	1
404	необходимо чтобы	2	1
405	по себе	3	1
406	даже в	1	1
407	заставляет его	1	1
408	случае мы	1	1
409	сознании в	1	1
410	этой области	2	1
411	вообще невозможно	1	1
412	с развитием	6	1
413	случае в	1	1
414	что происходит	1	1
415	но они	1	1
416	что с	3	1
417	и перейти	1	1
418	дело не	1	1
419	того как	5	1
420	всех тех	2	1
421	не по	3	1
422	в уме	2	1
423	может только	1	1
424	всякого научного	1	1
425	мы испытываем	1	1
426	казалось бы	2	1
427	и весь	1	1
428	видим что	1	1
429	другой стороны	2	1
430	к этим	1	1
431	в сознании	4	1
432	только с	1	1
433	но даже	1	1
434	в каком	1	1
435	систем в	2	1
436	у нас	2	1
437	это два	1	1
438	когда мы	6	1
439	с легкостью	1	1
440	могут быть	5	1
441	лежит в	3	1
442	как только	2	1
443	должны быть	1	1
444	необходимость для	1	1
445	мысли о	1	1
446	слова с	1	1
447	на это	1	1
448	в каждой	4	1
449	особенности этого	1	1
450	свою очередь	1	1
451	без всякого	1	1
452	в ее	1	1
453	данном случае	1	1
454	только то	3	1
455	в себя	3	1
456	это для	1	1
457	существовать и	1	1
458	как с	2	1
459	стороны они	1	1
460	котором он	1	1
461	невозможно и	1	1
462	сознании не	1	1
463	нужно было	1	1
464	когда его	1	1
465	это мы	3	1
466	том как	2	1
467	на высших	1	1
468	между собой	9	1
469	он сам	2	1
470	собой и	1	1
471	по мере	3	1
472	с ним	2	1
473	хотя это	1	1
474	против этого	1	1
475	совершенно особую	2	1
476	именно потому	2	1
477	первом случае	3	1
478	в известных	1	1
479	и других	7	1
480	настоящее время	1	1
481	в глаза	1	1
482	не стоит	1	1
483	после того	1	1
484	эти опасности	1	1
485	может не	1	1
486	до известной	3	1
487	и во	1	1
488	развития не	1	1
489	своему значению	1	1
490	связь между	4	1
491	том или	1	1
492	во втором	3	1
493	к установлению	3	1
494	эти два	1	1
495	а потому	1	1
496	на одном	2	1
497	у другого	1	1
498	во всей	1	1
499	язык в	1	1
500	от этих	1	1
501	чем когда	1	1
502	и следовательно	4	1
503	как она	1	1
504	в сферу	3	1
505	происходит в	1	1
506	эти последние	2	1
507	внутренней стороны	1	1
508	что здесь	1	1
509	и причину	1	1
510	известно что	2	1
511	мы видим	7	1
512	с ними	2	1
513	зрения есть	1	1
514	этот вопрос	3	1
515	дело с	2	1
516	но этим	1	1
517	друг друга	4	1
518	человека все	1	1
519	как нечто	1	1
520	еще и	1	1
521	каждом шагу	1	1
522	и ее	1	1
523	и его	3	1
524	земного шара	1	1
525	не можем	1	1
526	только на	2	1
527	своей природы	1	1
528	подражание как	1	1
529	только тогда	4	1
530	принципом и	1	1
531	силу этого	1	1
532	в ином	3	1
533	но совершенно	2	1
534	дает ему	1	1
535	мы знаем	4	1
536	к мысли	1	1
537	и их	1	1
538	представить себе	3	1
539	не означает	1	1
540	настолько чтобы	1	1
541	иначе как	5	1
542	сами по	1	1
543	это предположение	1	1
544	не для	1	1
545	момента как	1	1
546	с этими	1	1
547	привела к	1	1
548	у него	2	1
549	с системой	1	1
550	как раз	6	1
551	тем что	8	1
552	на не	2	1
553	это по	1	1
554	параллельно с	1	1
555	перейти к	2	1
556	в очень	1	1
557	представляют собой	3	1
558	на стороне	1	1
559	путем от	1	1
560	имеет свой	1	1
561	нельзя сказать	1	1
562	положение на	1	1
563	что тот	1	1
564	причину того	1	1
565	на словах	1	1
566	при усвоении	3	1
567	по тем	1	1
568	и своего	2	1
569	зависит от	3	1
570	друга а	1	1
571	одну из	1	1
572	о чем	1	1
573	различие между	2	1
574	и том	2	1
575	мы поймем	1	1
576	действия в	1	1
577	с помощью	13	1
578	эти особенности	1	1
579	в момент	1	1
580	позволяет нам	1	1
581	все более	2	1
582	является его	1	1
583	эти слова	1	1
584	ни на	1	1
585	что дало	1	1
586	о работе	1	1
587	тот факт	1	1
588	с этим	4	1
589	с внутренней	1	1
590	в данном	2	1
591	и за	1	1
592	в той	4	1
593	смысле этого	1	1
594	этим именем	1	1
595	развития у	1	1
596	это есть	3	1
597	с личным	1	1
598	отношения к	3	1
599	там где	7	1
600	терминологии и	1	1
601	стороны с	1	1
602	их отношение	1	1
603	ли не	1	1
604	этого слова	2	1
605	сейчас же	1	1
606	на которой	1	1
607	но это	2	1
608	понятия и	10	1
609	кроме того	1	1
610	похоже на	1	1
611	в наше	1	1
612	известной степени	2	1
613	совершается в	3	1
614	не существует	1	1
615	собой совершенно	1	1
616	это как	1	1
617	в настоящее	1	1
618	не представляет	1	1
619	то о	1	1
620	бы в	3	1
621	тем более	1	1
622	его жизнь	1	1
623	этот раз	1	1
624	как показывает	7	1
625	обстоит дело	1	1
626	могли быть	1	1
627	психологической точки	1	1
628	может и	1	1
629	только как	1	1
630	относящиеся к	1	1
631	впервые в	1	1
632	совершенно не	1	1
633	есть то	1	1
634	от слова	1	1
635	вся история	1	1
636	т.е как	1	1
637	в своих	3	1
638	с первого	1	1
639	они относятся	1	1
640	значение в	1	1
641	они не	4	1
