N	2gram	Bakhtin_sl_2	Myshleni
121	и следовательно	1	4
122	связи и	2	3
123	и здесь	2	3
124	на его	2	3
125	не знает	2	3
126	отношении к	4	3
127	это и	2	3
128	отличается от	2	3
129	а это	1	3
130	связи с	3	3
131	отношения к	4	3
132	зависит от	1	3
133	сих пор	2	3
134	независимо от	2	3
135	при этом	7	3
136	связанные с	4	3
137	до сих	2	3
138	как это	3	3
139	в системе	1	3
140	по себе	5	3
141	в их	2	3
142	те же	2	3
143	до известной	1	3
144	но мы	2	3
145	по своей	1	3
146	нуждается в	2	3
147	и только	1	3
148	видели что	1	3
149	в себя	2	3
150	хотя и	2	3
151	в его	7	3
152	как в	13	3
153	мог бы	1	3
154	друг к	1	3
155	все время	1	3
156	и его	33	3
157	в целом	1	3
158	требует от	2	3
159	но как	2	3
160	развитии и	1	3
161	за собой	1	3
162	слов и	3	3
163	в плане	5	3
164	связано с	3	3
165	один из	5	3
166	представить себе	1	3
167	в основе	4	3
168	ту же	3	3
169	лежит в	1	3
170	образом в	1	3
171	в них	6	3
172	только не	1	3
173	тем и	1	3
174	этом отношении	3	3
175	возможно только	1	3
176	до конца	17	3
177	должен был	1	3
178	в своих	1	3
179	с его	7	3
180	а не	14	3
181	что такое	1	3
182	в каждом	1	3
183	на фоне	4	3
184	и по	1	3
185	все эти	6	2
186	одним из	2	2
187	и там	3	2
188	для всех	4	2
189	и непосредственно	2	2
190	известной степени	2	2
191	в значительной	6	2
192	все же	6	2
193	входят в	2	2
194	для нас	5	2
195	и наконец	5	2
196	в другом	2	2
197	в связи	2	2
198	лежат в	1	2
199	но он	2	2
200	всем этим	2	2
201	о предмете	1	2
202	мы говорим	1	2
203	на том	1	2
204	перейти к	1	2
205	как таковое	1	2
206	систем в	2	2
207	как с	2	2
208	не менее	4	2
209	делать в	1	2
210	когда оно	1	2
211	этого процесса	3	2
212	абстракции и	1	2
213	с ним	7	2
214	и другие	2	2
215	в конце	1	2
216	слово не	1	2
217	от него	5	2
218	с другими	4	2
219	в своей	1	2
220	речи как	2	2
221	в одном	2	2
222	а в	4	2
223	что уже	1	2
224	он сам	1	2
225	слова к	4	2
226	дело с	4	2
227	восприятием и	2	2
228	к общему	1	2
229	где они	2	2
230	остается в	5	2
231	не с	3	2
232	в этих	7	2
233	языке и	1	2
234	мысли и	1	2
235	как они	1	2
236	в новом	2	2
237	между двумя	1	2
238	которая является	1	2
239	он может	1	2
240	по самому	1	2
241	которых мы	2	2
242	в других	1	2
243	на котором	2	2
244	интерес к	1	2
245	к его	2	2
246	не на	1	2
247	разрыв между	3	2
248	и от	3	2
249	во второй	1	2
250	но на	1	2
251	как только	1	2
252	представления о	1	2
253	к которой	1	2
254	к определенному	1	2
255	этот путь	1	2
256	этих сфер	1	2
257	с ними	5	2
258	прежде всего	8	2
259	для этого	4	2
260	другой стороны	1	2
261	мы уже	2	2
262	этого слова	1	2
263	точку зрения	3	2
264	у него	3	2
265	этом случае	6	2
266	если он	1	2
267	процесс их	1	2
268	она не	6	2
269	языка в	6	2
270	несмотря на	1	2
271	и между	2	2
272	нас в	1	2
273	с другой	5	2
274	языка его	1	2
275	мы всегда	1	2
276	в такой	1	2
277	из которого	1	2
278	более того	2	2
279	за ним	1	2
280	все это	16	2
281	первостепенное значение	1	2
282	чем в	2	2
283	этого факта	1	2
284	речи в	1	2
285	все более	1	2
286	и др	4	2
287	другим и	1	2
288	нами в	1	2
289	только на	1	2
290	еще в	1	2
291	и более	2	2
292	но это	3	2
293	в данном	2	2
294	приобретает новый	1	1
295	от слова	1	1
296	может не	2	1
297	это возможно	2	1
298	вовсе не	10	1
299	прежде чем	1	1
300	и затем	2	1
301	в отдельности	1	1
302	для ее	1	1
303	или иных	1	1
304	этого развития	1	1
305	не значит	1	1
306	далее эта	2	1
307	и с	9	1
308	слова есть	1	1
309	языка но	4	1
310	как между	1	1
311	одно и	1	1
312	в собственном	3	1
313	на всем	1	1
314	обычно не	1	1
315	на пути	1	1
316	его же	1	1
317	же два	1	1
318	только как	1	1
319	самому себе	1	1
320	говорит о	1	1
321	мысли то	1	1
322	в двух	1	1
323	характер в	1	1
324	одна из	4	1
325	похоже на	1	1
326	как например	2	1
327	в виде	2	1
328	в известной	1	1
329	отсюда следует	1	1
330	первый план	1	1
331	слова в	13	1
332	нам важно	1	1
333	в более	2	1
334	может и	2	1
335	очень похоже	1	1
336	сущности и	1	1
337	для всего	1	1
338	и ее	1	1
339	это как	1	1
340	слово из	1	1
341	но всегда	1	1
342	есть не	1	1
343	речь о	2	1
344	кроме того	2	1
345	вопрос об	1	1
346	языка по	1	1
347	ведет к	1	1
348	язык в	6	1
349	относящиеся к	1	1
350	одновременно и	3	1
351	мы сказали	2	1
352	числе и	1	1
353	анализа и	1	1
354	только о	2	1
355	вещами а	1	1
356	к нему	3	1
357	наконец в	4	1
358	как всякая	1	1
359	и конкретности	1	1
360	не исчерпывается	1	1
361	которого он	2	1
362	не имеющих	1	1
363	другом случае	1	1
364	даже в	2	1
365	обстоит дело	2	1
366	цели и	2	1
367	его и	2	1
368	включает в	2	1
369	понимать его	1	1
370	но именно	1	1
371	к началу	1	1
372	к этому	1	1
373	дело не	1	1
374	и без	1	1
375	языка а	5	1
376	те или	1	1
377	а на	1	1
378	слов так	1	1
379	только его	1	1
380	и существенное	1	1
381	среди других	1	1
382	лишь тогда	2	1
383	наиболее полно	1	1
384	язык как	3	1
385	всех других	1	1
386	речью в	1	1
387	другого языка	3	1
388	тот факт	2	1
389	собой только	1	1
390	сказал бы	1	1
391	чужой речи	16	1
392	и становится	1	1
393	влияние на	2	1
394	к самому	1	1
395	чтобы прийти	1	1
396	эти слова	2	1
397	стороны и	3	1
398	конкретности и	1	1
399	он дан	1	1
400	не можем	1	1
401	но все	5	1
402	принимает за	1	1
403	и всех	1	1
404	ее как	1	1
405	с некоторыми	1	1
406	и зависимостей	1	1
407	опираться на	1	1
408	и самое	1	1
409	мы наблюдаем	2	1
410	речи не	2	1
411	с той	1	1
412	оно уже	2	1
413	ближайшим образом	1	1
414	дело в	2	1
415	научном мышлении	1	1
416	его на	1	1
417	языка совершенно	1	1
418	в широком	1	1
419	в чисто	3	1
420	все многообразие	1	1
421	сами по	1	1
422	он ни	1	1
423	собственном смысле	3	1
424	входит в	4	1
425	между тем	3	1
426	с какими	1	1
427	предмету и	2	1
428	только два	1	1
429	к своему	9	1
430	своим собственным	1	1
431	и характер	1	1
432	особого рода	1	1
433	и даже	7	1
434	здесь в	3	1
435	к проблеме	3	1
436	этим и	1	1
437	в соответствующем	1	1
438	этом и	1	1
439	в рамки	2	1
440	тех или	1	1
441	правда и	2	1
442	оно может	2	1
443	на все	1	1
444	за пределы	2	1
445	в отличие	12	1
446	объекта в	1	1
447	не остается	1	1
448	быть в	1	1
449	мышление вообще	1	1
450	и ту	1	1
451	действительности но	1	1
452	и новых	1	1
453	сторону всякого	1	1
454	которое может	1	1
455	но этот	1	1
456	зависимостей в	1	1
457	на улице	1	1
458	реальными вещами	1	1
459	и слово	2	1
460	сознания по	1	1
461	отличие от	13	1
462	именно на	2	1
463	не стоит	1	1
464	кстати сказать	1	1
465	зрения и	2	1
466	что его	1	1
467	из важнейших	2	1
468	языка с	2	1
469	материал в	3	1
470	в прошлом	2	1
471	к новым	1	1
472	оно только	1	1
473	на языке	1	1
474	смысле слова	1	1
475	как он	2	1
476	речи так	1	1
477	действительности в	1	1
478	в нее	2	1
479	но уже	1	1
480	свою очередь	2	1
481	мышления которые	1	1
482	от его	1	1
483	и о	1	1
484	во всем	4	1
485	имеет первостепенное	1	1
486	что проблема	1	1
487	другой к	1	1
488	выйти за	1	1
489	постановка вопроса	1	1
490	языке как	3	1
491	мы увидим	2	1
492	ни в	4	1
493	значение этого	1	1
494	к сожалению	1	1
495	самому своему	1	1
496	которые были	1	1
497	в истории	11	1
498	и еще	1	1
499	в научном	1	1
500	два основных	1	1
501	обнаруживают свое	1	1
502	не решенным	1	1
503	нам в	1	1
504	языка оно	1	1
505	прийти к	1	1
506	тем не	1	1
507	не столько	3	1
508	рода и	1	1
509	сливается с	4	1
510	для правильного	1	1
511	уже не	5	1
512	связанный с	1	1
513	условия для	1	1
514	это было	1	1
515	от этих	1	1
516	значение не	1	1
517	новое слово	2	1
518	об этом	1	1
519	человеку и	1	1
520	и может	1	1
521	сложившихся и	1	1
522	только и	2	1
523	без всякого	2	1
524	он никогда	1	1
525	с их	3	1
526	широком смысле	1	1
527	слабые стороны	1	1
528	с легкостью	1	1
529	влияния на	1	1
530	одной стороны	5	1
531	на первый	1	1
532	и всей	1	1
533	и житейские	1	1
534	соединение в	1	1
535	уже сказано	2	1
536	а просто	2	1
537	с таким	2	1
538	всех этих	4	1
539	с этими	1	1
540	он в	1	1
541	не нужно	1	1
542	и внутренней	2	1
543	значение в	2	1
544	с одной	5	1
545	факт что	2	1
546	далеко не	2	1
547	во всей	1	1
548	оно всегда	1	1
549	глубине и	1	1
550	оно в	1	1
551	не для	1	1
552	что как	1	1
553	и наших	1	1
554	моментах в	1	1
555	в игру	1	1
556	в направлении	1	1
557	лучшем случае	1	1
558	однако не	1	1
559	в результате	2	1
560	и притом	1	1
561	и само	2	1
562	как к	3	1
563	говорить только	1	1
564	не просто	1	1
565	на каждом	2	1
566	ближе к	1	1
567	как у	1	1
568	к совершенно	1	1
569	различные отношения	1	1
570	широты и	2	1
571	и осуществляется	1	1
572	овладения и	1	1
573	в различных	2	1
574	в наше	1	1
575	том числе	1	1
576	мы говорили	1	1
577	основе ее	1	1
578	только с	2	1
579	параллельно с	2	1
580	при сравнительном	1	1
581	не приходится	3	1
582	и различные	2	1
583	и иначе	1	1
584	же он	1	1
585	и за	1	1
586	процессе их	1	1
587	о том	2	1
588	если оно	2	1
589	с общей	1	1
590	все равно	1	1
591	этом направлении	1	1
592	в основном	4	1
593	как отношение	2	1
594	и образов	1	1
595	в систему	1	1
596	иначе обстоит	1	1
597	при изучении	1	1
598	должен быть	2	1
599	своем собственном	1	1
600	знает что	1	1
601	что она	1	1
602	обе линии	1	1
603	приблизиться к	1	1
604	и их	5	1
605	точка зрения	2	1
606	с другим	1	1
607	может стать	2	1
608	никак не	1	1
609	является основным	1	1
610	оно способно	1	1
611	изменяются в	1	1
612	и это	1	1
613	конца и	1	1
614	конечно не	5	1
615	или даже	3	1
616	или иной	5	1
617	перед нами	3	1
618	слово в	11	1
619	может иметь	3	1
620	отнюдь не	1	1
621	исключительное и	1	1
622	и могут	1	1
623	их отношение	1	1
624	слова понятия	1	1
625	человека в	5	1
626	в лучшем	1	1
627	всех областях	4	1
628	пределах одного	7	1
629	совершенно иной	1	1
630	все что	2	1
631	рядом с	3	1
632	каждом шагу	2	1
633	слова с	4	1
634	и до	1	1
635	общности но	1	1
636	процессе развития	1	1
637	чем перейти	1	1
638	так резко	1	1
639	той или	5	1
640	и при	2	1
641	в свою	3	1
